baseline,seed,total_return,mean_reward,sharpe,sortino,max_drawdown,calmar,turnover,transaction_cost,inventory_drift_mean,post_shift_mean_pnl,post_shift_cum_pnl_120,promotion_count,promotion_delay,UpperHFPower,LowerLFDrift,FocusScore,promotion_threshold,promotion_ratio,promotion_mid_gain,promotion_adapt_gain
no_promotion,42,0.25273513231897815,0.00031309340385896766,15.831431501832645,28.96760547598815,0.009290616821554631,27.20326725052547,6.037551364896018,0.03622530818937612,2.684335772496184e-05,0.0005919323460578488,0.07103188152694186,0,-1.0,0.0006541955533767754,1.9036407124288635,0.7476095129705062,0.00035,0.2,0.5,0.5
freq_hrl,123,0.20269077672011448,0.000256483241763052,12.17928507095132,28.109711752489375,0.03310038313798658,6.1235175398167225,9.297425042960581,0.055784550257763486,2.2232293201595276e-05,0.0004545822849512597,0.054549874194151166,300,146.0,0.0038894646857502743,1.4683601337565833,0.8677369306262616,0.00035,0.2,0.5,0.5
no_promotion,123,0.2269531253127064,0.0002842069101209338,15.22313650435749,32.575093356477716,0.011332049687141521,20.027544140600632,6.163747775123128,0.03698248665073876,1.6920354079570576e-05,0.0005049699513359292,0.060596394160311505,0,-1.0,0.0009145504922399456,1.8393758165700764,0.8781697994161438,0.00035,0.2,0.5,0.5
freq_hrl,456,0.2694713122685368,0.0003315348427168463,16.737281328696817,27.23588677796548,0.005890698215706314,45.74522448799838,6.929578220277994,0.04157746932166796,2.5476028134228513e-05,0.0005536020695196262,0.06643224834235514,298,101.0,0.001707618502702782,1.7611851465476867,0.7828664426387208,0.00035,0.2,0.5,0.5
no_promotion,456,0.2730014088396442,0.0003353941186025863,17.144452914462132,27.87855573993107,0.005547187103036588,49.21438627700161,5.858743969803112,0.035152463818818674,2.3144676289733898e-05,0.0005593859594592479,0.06712631513510975,0,-1.0,0.0005710245040201895,1.9198153764755406,0.7990405837847596,0.00035,0.2,0.5,0.5
freq_hrl,789,0.25671716960515045,0.000317508707965492,17.64636907436136,42.93770624164835,0.005425690440238218,47.31511545540352,5.597908331740555,0.03358744999044333,1.1649465830275735e-05,0.0004955602539895645,0.059467230478747746,66,-1.0,0.0006988045556334639,1.7753019692536254,0.7977977181579777,0.00035,0.2,0.5,0.5
no_promotion,789,0.25765937993758525,0.00031855003555950116,17.7032626202287,42.92902820982996,0.005080187649276646,50.71847690001621,5.549912256445857,0.03329947353867514,1.1614818071209152e-05,0.0004968051301210845,0.05961661561453014,0,-1.0,0.0006778850477363695,1.7800795511179326,0.7966803268189747,0.00035,0.2,0.5,0.5
freq_hrl,2026,0.24052629430302286,0.00029948525824036675,14.677110304709995,24.931593528089838,0.011032945223397816,21.800733116387935,8.321045333698201,0.0499262720021892,3.2312954457363166e-05,0.0004104474027952542,0.04925368833543051,259,21.0,0.0031072529001513307,1.6229682540562982,0.9245622768463191,0.00035,0.2,0.5,0.5
no_promotion,2026,0.20279123377142816,0.0002565642353251427,13.336670102690777,22.767216066495077,0.015521456059670258,13.06521971855109,6.518252615641073,0.039109515693846436,2.6563361190610938e-05,0.00036680594156446804,0.04401671298773616,0,-1.0,0.0008615836975503704,1.9244111161887167,0.9015014046542771,0.00035,0.2,0.5,0.5
freq_hrl,42,0.24830409674574527,0.00030817012548730433,15.481670516863485,28.39640533918348,0.012069654388545459,20.572593775460124,6.733084495278265,0.04039850697166959,2.7973893983554778e-05,0.0005919323460578488,0.07103188152694186,271,319.0,0.0009117339556416046,1.8262375556013215,0.6990113168962133,0.00035,0.2,1.0,0.0
no_promotion,42,0.25273513231897815,0.00031309340385896766,15.831431501832645,28.96760547598815,0.009290616821554631,27.20326725052547,6.037551364896018,0.03622530818937612,2.684335772496184e-05,0.0005919323460578488,0.07103188152694186,0,-1.0,0.0006541955533767754,1.9036407124288635,0.7476095129705062,0.00035,0.2,1.0,0.0
freq_hrl,123,0.22504274144040304,0.00028204183239839085,15.073391314888443,32.61552464626935,0.012017236811182386,18.726662790816793,6.499136748498252,0.03899482049098951,1.733214644695607e-05,0.0005049699513359292,0.060596394160311505,333,146.0,0.0010341481769253027,1.795080232213265,0.79995892221987,0.00035,0.2,1.0,0.0
no_promotion,123,0.2269531253127064,0.0002842069101209338,15.22313650435749,32.575093356477716,0.011332049687141521,20.027544140600632,6.163747775123128,0.03698248665073876,1.6920354079570576e-05,0.0005049699513359292,0.060596394160311505,0,-1.0,0.0009145504922399456,1.8393758165700764,0.8781697994161438,0.00035,0.2,1.0,0.0
freq_hrl,456,0.2704956886928518,0.0003326547800110222,17.071360724983904,27.650175270037153,0.005547187103036588,48.76267623004453,6.207164765062292,0.037242988590373755,2.355759235240495e-05,0.000554181852881225,0.066501822345747,269,102.0,0.0006709161452140568,1.886455988760784,0.7680853927621349,0.00035,0.2,1.0,0.0
no_promotion,456,0.2730014088396442,0.0003353941186025863,17.144452914462132,27.87855573993107,0.005547187103036588,49.21438627700161,5.858743969803112,0.035152463818818674,2.3144676289733898e-05,0.0005593859594592479,0.06712631513510975,0,-1.0,0.0005710245040201895,1.9198153764755406,0.7990405837847596,0.00035,0.2,1.0,0.0
freq_hrl,789,0.25762180447122285,0.00031850854177636624,17.69901266790684,42.923079555693405,0.00510991335837141,50.41608074414201,5.554334073346715,0.03332600444008029,1.1619477474927484e-05,0.0004968051301210845,0.05961661561453014,66,-1.0,0.0006789752657109998,1.779369653003333,0.793887376227732,0.00035,0.2,1.0,0.0
no_promotion,789,0.25765937993758525,0.00031855003555950116,17.7032626202287,42.92902820982996,0.005080187649276646,50.71847690001621,5.549912256445857,0.03329947353867514,1.1614818071209152e-05,0.0004968051301210845,0.05961661561453014,0,-1.0,0.0006778850477363695,1.7800795511179326,0.7966803268189747,0.00035,0.2,1.0,0.0
freq_hrl,2026,0.2010209182595788,0.0002545174520153241,13.214079217967658,22.528419862259543,0.01579900764165343,12.723642067847065,6.792076528082708,0.040752459168496236,2.6994243875998348e-05,0.00036178694762427734,0.043414433714913284,263,21.0,0.0009548668311616011,1.8930385646118615,0.8769213465694551,0.00035,0.2,1.0,0.0
no_promotion,2026,0.20279123377142816,0.0002565642353251427,13.336670102690777,22.767216066495077,0.015521456059670258,13.06521971855109,6.518252615641073,0.039109515693846436,2.6563361190610938e-05,0.00036680594156446804,0.04401671298773616,0,-1.0,0.0008615836975503704,1.9244111161887167,0.9015014046542771,0.00035,0.2,1.0,0.0
freq_hrl,42,0.2478026425471711,0.00030760934456918853,15.63038057464687,28.33094430377302,0.010819775104749962,22.902753536751785,6.8340195468958065,0.04100411728137483,2.7652304557551296e-05,0.0005987375082075418,0.07184850098490501,267,319.0,0.0012187016991116752,1.859700267838355,0.9042171489686022,0.00035,0.2,1.0,0.1
no_promotion,42,0.25273513231897815,0.00031309340385896766,15.831431501832645,28.96760547598815,0.009290616821554631,27.20326725052547,6.037551364896018,0.03622530818937612,2.684335772496184e-05,0.0005919323460578488,0.07103188152694186,0,-1.0,0.0006541955533767754,1.9036407124288635,0.7476095129705062,0.00035,0.2,1.0,0.1
freq_hrl,123,0.22095635407604064,0.0002774090705470691,14.252662275819407,32.7007898487091,0.017610219164701735,12.547053049682075,7.283800126304918,0.04370280075782951,1.7894276206340604e-05,0.0004911021780891694,0.05893226137070033,324,146.0,0.0015728464219565287,1.7582474526247271,0.8766720442387972,0.00035,0.2,1.0,0.1
no_promotion,123,0.2269531253127064,0.0002842069101209338,15.22313650435749,32.575093356477716,0.011332049687141521,20.027544140600632,6.163747775123128,0.03698248665073876,1.6920354079570576e-05,0.0005049699513359292,0.060596394160311505,0,-1.0,0.0009145504922399456,1.8393758165700764,0.8781697994161438,0.00035,0.2,1.0,0.1
freq_hrl,456,0.27090371202575936,0.00033310143384275033,17.068633241652126,27.651920819209256,0.005547187103036588,48.83623122743847,6.2041874882255605,0.037225124929353356,2.349716051865134e-05,0.0005545477646014259,0.0665457317521711,281,102.0,0.0007706551454617102,1.8939928239771664,0.7944512393095617,0.00035,0.2,1.0,0.1
no_promotion,456,0.2730014088396442,0.0003353941186025863,17.144452914462132,27.87855573993107,0.005547187103036588,49.21438627700161,5.858743969803112,0.035152463818818674,2.3144676289733898e-05,0.0005593859594592479,0.06712631513510975,0,-1.0,0.0005710245040201895,1.9198153764755406,0.7990405837847596,0.00035,0.2,1.0,0.1
freq_hrl,789,0.25744094541571805,0.000318308711225414,17.688560723965598,42.92409782468461,0.0051705658262767296,49.78970466006011,5.562277602109645,0.033373665612657866,1.1623169481025287e-05,0.0004965945004852282,0.05959134005822739,66,-1.0,0.000681870149427765,1.7788734253276246,0.7967529118630624,0.00035,0.2,1.0,0.1
no_promotion,789,0.25765937993758525,0.00031855003555950116,17.7032626202287,42.92902820982996,0.005080187649276646,50.71847690001621,5.549912256445857,0.03329947353867514,1.1614818071209152e-05,0.0004968051301210845,0.05961661561453014,0,-1.0,0.0006778850477363695,1.7800795511179326,0.7966803268189747,0.00035,0.2,1.0,0.1
freq_hrl,2026,0.2229735773804189,0.00027968206199839433,14.445652317878467,24.96856108822137,0.010487679562094177,21.26052536791042,7.150870611528747,0.04290522366917248,2.7412757021519992e-05,0.0003933834396395586,0.04720601275674703,260,21.0,0.0012756790364282888,1.875201923752081,0.8610225369792625,0.00035,0.2,1.0,0.1
no_promotion,2026,0.20279123377142816,0.0002565642353251427,13.336670102690777,22.767216066495077,0.015521456059670258,13.06521971855109,6.518252615641073,0.039109515693846436,2.6563361190610938e-05,0.00036680594156446804,0.04401671298773616,0,-1.0,0.0008615836975503704,1.9244111161887167,0.9015014046542771,0.00035,0.2,1.0,0.1
freq_hrl,42,0.24689106592226762,0.00030659283434182524,15.543121028037907,27.555240816479497,0.010102314313404914,24.43906002752895,7.2960509468576085,0.04377630568114564,2.8564340266929202e-05,0.0006037066687380216,0.07244480024856259,212,319.0,0.0017793715376983352,1.815354880078935,0.8781139366712615,0.00035,0.2,1.0,0.25
no_promotion,42,0.25273513231897815,0.00031309340385896766,15.831431501832645,28.96760547598815,0.009290616821554631,27.20326725052547,6.037551364896018,0.03622530818937612,2.684335772496184e-05,0.0005919323460578488,0.07103188152694186,0,-1.0,0.0006541955533767754,1.9036407124288635,0.7476095129705062,0.00035,0.2,1.0,0.25
freq_hrl,123,0.20737336620335767,0.0002618761353018035,12.878584476923765,29.95745672643125,0.0281900148084695,7.3562702117153105,8.39581048736493,0.050374862924189585,1.9602978372278778e-05,0.0004646095376855639,0.055753144522267664,319,146.0,0.002731503789564182,1.634639474567489,0.8734500290022156,0.00035,0.2,1.0,0.25
no_promotion,123,0.2269531253127064,0.0002842069101209338,15.22313650435749,32.575093356477716,0.011332049687141521,20.027544140600632,6.163747775123128,0.03698248665073876,1.6920354079570576e-05,0.0005049699513359292,0.060596394160311505,0,-1.0,0.0009145504922399456,1.8393758165700764,0.8781697994161438,0.00035,0.2,1.0,0.25
freq_hrl,456,0.26995060222005685,0.00033205932531988724,16.92053998922822,27.537239447272185,0.005547187103036588,48.664412648400315,6.613229922547915,0.03967937953528749,2.41564862164081e-05,0.000553721649301029,0.06644659791612348,301,101.0,0.0011726327594599223,1.849278461694287,0.7698826439023686,0.00035,0.2,1.0,0.25
no_promotion,456,0.2730014088396442,0.0003353941186025863,17.144452914462132,27.87855573993107,0.005547187103036588,49.21438627700161,5.858743969803112,0.035152463818818674,2.3144676289733898e-05,0.0005593859594592479,0.06712631513510975,0,-1.0,0.0005710245040201895,1.9198153764755406,0.7990405837847596,0.00035,0.2,1.0,0.25
freq_hrl,789,0.25716492634984456,0.00031800368124511606,17.67238299864229,42.94325165676161,0.005266932980266037,48.82631453891311,5.5753872583981305,0.033452323550388775,1.1631337631082158e-05,0.0004962384357616222,0.05954861229139466,66,-1.0,0.0006872838022977958,1.7777595966825595,0.7916715079861847,0.00035,0.2,1.0,0.25
no_promotion,789,0.25765937993758525,0.00031855003555950116,17.7032626202287,42.92902820982996,0.005080187649276646,50.71847690001621,5.549912256445857,0.03329947353867514,1.1614818071209152e-05,0.0004968051301210845,0.05961661561453014,0,-1.0,0.0006778850477363695,1.7800795511179326,0.7966803268189747,0.00035,0.2,1.0,0.25
freq_hrl,2026,0.23449368104684098,0.00029270934223013837,14.890497497416037,25.196758303080237,0.010306373364957433,22.752298286043075,7.551533130741901,0.0453091987844514,2.859201815382141e-05,0.0004012263370260164,0.048147160443121964,259,21.0,0.0017855692336656913,1.8142272563918798,0.8937271170399065,0.00035,0.2,1.0,0.25
no_promotion,2026,0.20279123377142816,0.0002565642353251427,13.336670102690777,22.767216066495077,0.015521456059670258,13.06521971855109,6.518252615641073,0.039109515693846436,2.6563361190610938e-05,0.00036680594156446804,0.04401671298773616,0,-1.0,0.0008615836975503704,1.9244111161887167,0.9015014046542771,0.00035,0.2,1.0,0.25
freq_hrl,42,0.24448380884867182,0.0003039077631022591,15.267024955591028,26.995720907867902,0.011300929138075011,21.633956452744997,7.517642988669028,0.045105857932014166,2.9987358656303918e-05,0.0006066596261383818,0.07279915513660581,190,319.0,0.0023796022047780046,1.7350498286771978,0.8579682046389066,0.00035,0.2,1.0,0.5
no_promotion,42,0.25273513231897815,0.00031309340385896766,15.831431501832645,28.96760547598815,0.009290616821554631,27.20326725052547,6.037551364896018,0.03622530818937612,2.684335772496184e-05,0.0005919323460578488,0.07103188152694186,0,-1.0,0.0006541955533767754,1.9036407124288635,0.7476095129705062,0.00035,0.2,1.0,0.5
freq_hrl,123,0.20287211584716358,0.0002566927990704516,12.20392386506217,28.242924700027643,0.0329439694372492,6.158095679198253,9.235952429356495,0.05541571457613897,2.1987057777978756e-05,0.0004545822849512597,0.054549874194151166,300,146.0,0.003756608916706938,1.4826083839655868,0.8425519274629293,0.00035,0.2,1.0,0.5
no_promotion,123,0.2269531253127064,0.0002842069101209338,15.22313650435749,32.575093356477716,0.011332049687141521,20.027544140600632,6.163747775123128,0.03698248665073876,1.6920354079570576e-05,0.0005049699513359292,0.060596394160311505,0,-1.0,0.0009145504922399456,1.8393758165700764,0.8781697994161438,0.00035,0.2,1.0,0.5
freq_hrl,456,0.26956299093919545,0.00033163526138723216,16.75562758949263,27.34355819355412,0.0058906982158646315,45.760787781186515,6.909664243281915,0.04145798545969148,2.5320798783480195e-05,0.0005535955869085125,0.0664314704290215,298,101.0,0.001650376238258277,1.77151101029468,0.7809382493396055,0.00035,0.2,1.0,0.5
no_promotion,456,0.2730014088396442,0.0003353941186025863,17.144452914462132,27.87855573993107,0.005547187103036588,49.21438627700161,5.858743969803112,0.035152463818818674,2.3144676289733898e-05,0.0005593859594592479,0.06712631513510975,0,-1.0,0.0005710245040201895,1.9198153764755406,0.7990405837847596,0.00035,0.2,1.0,0.5
freq_hrl,789,0.2567046861657005,0.00031749491294293233,17.644658537174948,42.925741995666904,0.005435570049083571,47.22681960634111,5.5993115006361105,0.03359586900381667,1.1652817762055886e-05,0.0004955602539895645,0.059467230478747746,66,-1.0,0.0006994339901421967,1.7747914927793944,0.7969896108543141,0.00035,0.2,1.0,0.5
no_promotion,789,0.25765937993758525,0.00031855003555950116,17.7032626202287,42.92902820982996,0.005080187649276646,50.71847690001621,5.549912256445857,0.03329947353867514,1.1614818071209152e-05,0.0004968051301210845,0.05961661561453014,0,-1.0,0.0006778850477363695,1.7800795511179326,0.7966803268189747,0.00035,0.2,1.0,0.5
freq_hrl,2026,0.24135021514055666,0.00030040920211860984,14.766896717132946,25.15353619980646,0.011032945241801095,21.875411311400377,8.150471577647586,0.048902829465885506,3.1102998596368933e-05,0.00041007226024741703,0.04920867122969004,259,21.0,0.002576685018984762,1.6850318163512277,0.9208349048570946,0.00035,0.2,1.0,0.5
no_promotion,2026,0.20279123377142816,0.0002565642353251427,13.336670102690777,22.767216066495077,0.015521456059670258,13.06521971855109,6.518252615641073,0.039109515693846436,2.6563361190610938e-05,0.00036680594156446804,0.04401671298773616,0,-1.0,0.0008615836975503704,1.9244111161887167,0.9015014046542771,0.00035,0.2,1.0,0.5
freq_hrl,42,0.25273513231897815,0.00031309340385896766,15.831431501832645,28.96760547598815,0.009290616821554631,27.20326725052547,6.037551364896018,0.03622530818937612,2.684335772496184e-05,0.0005919323460578488,0.07103188152694186,202,-1.0,0.0006541955533767754,1.9036407124288635,0.7476095129705062,0.00035,0.3,0.0,0.0
no_promotion,42,0.25273513231897815,0.00031309340385896766,15.831431501832645,28.96760547598815,0.009290616821554631,27.20326725052547,6.037551364896018,0.03622530818937612,2.684335772496184e-05,0.0005919323460578488,0.07103188152694186,0,-1.0,0.0006541955533767754,1.9036407124288635,0.7476095129705062,0.00035,0.3,0.0,0.0
freq_hrl,123,0.2269531253127064,0.0002842069101209338,15.22313650435749,32.575093356477716,0.011332049687141521,20.027544140600632,6.163747775123128,0.03698248665073876,1.6920354079570576e-05,0.0005049699513359292,0.060596394160311505,276,149.0,0.0009145504922399456,1.8393758165700764,0.8781697994161438,0.00035,0.3,0.0,0.0
no_promotion,123,0.2269531253127064,0.0002842069101209338,15.22313650435749,32.575093356477716,0.011332049687141521,20.027544140600632,6.163747775123128,0.03698248665073876,1.6920354079570576e-05,0.0005049699513359292,0.060596394160311505,0,-1.0,0.0009145504922399456,1.8393758165700764,0.8781697994161438,0.00035,0.3,0.0,0.0
freq_hrl,456,0.2730014088396442,0.0003353941186025863,17.144452914462132,27.87855573993107,0.005547187103036588,49.21438627700161,5.858743969803112,0.035152463818818674,2.3144676289733898e-05,0.0005593859594592479,0.06712631513510975,166,105.0,0.0005710245040201895,1.9198153764755406,0.7990405837847596,0.00035,0.3,0.0,0.0
no_promotion,456,0.2730014088396442,0.0003353941186025863,17.144452914462132,27.87855573993107,0.005547187103036588,49.21438627700161,5.858743969803112,0.035152463818818674,2.3144676289733898e-05,0.0005593859594592479,0.06712631513510975,0,-1.0,0.0005710245040201895,1.9198153764755406,0.7990405837847596,0.00035,0.3,0.0,0.0
freq_hrl,789,0.25765937993758525,0.00031855003555950116,17.7032626202287,42.92902820982996,0.005080187649276646,50.71847690001621,5.549912256445857,0.03329947353867514,1.1614818071209152e-05,0.0004968051301210845,0.05961661561453014,0,-1.0,0.0006778850477363695,1.7800795511179326,0.7966803268189747,0.00035,0.3,0.0,0.0
no_promotion,789,0.25765937993758525,0.00031855003555950116,17.7032626202287,42.92902820982996,0.005080187649276646,50.71847690001621,5.549912256445857,0.03329947353867514,1.1614818071209152e-05,0.0004968051301210845,0.05961661561453014,0,-1.0,0.0006778850477363695,1.7800795511179326,0.7966803268189747,0.00035,0.3,0.0,0.0
freq_hrl,2026,0.20279123377142816,0.0002565642353251427,13.336670102690777,22.767216066495077,0.015521456059670258,13.06521971855109,6.518252615641073,0.039109515693846436,2.6563361190610938e-05,0.00036680594156446804,0.04401671298773616,80,-1.0,0.0008615836975503704,1.9244111161887167,0.9015014046542771,0.00035,0.3,0.0,0.0
no_promotion,2026,0.20279123377142816,0.0002565642353251427,13.336670102690777,22.767216066495077,0.015521456059670258,13.06521971855109,6.518252615641073,0.039109515693846436,2.6563361190610938e-05,0.00036680594156446804,0.04401671298773616,0,-1.0,0.0008615836975503704,1.9244111161887167,0.9015014046542771,0.00035,0.3,0.0,0.0
freq_hrl,42,0.2483999114059834,0.00030827265949717167,15.783101683913324,28.822229359159863,0.009847360311713405,25.22502513800703,6.5966523874704635,0.039579914324822774,2.736975157800861e-05,0.0005873719886639479,0.07048463863967375,198,-1.0,0.0011694182039809283,1.8763136668833273,0.9175415762111705,0.00035,0.3,0.0,0.1
no_promotion,42,0.25273513231897815,0.00031309340385896766,15.831431501832645,28.96760547598815,0.009290616821554631,27.20326725052547,6.037551364896018,0.03622530818937612,2.684335772496184e-05,0.0005919323460578488,0.07103188152694186,0,-1.0,0.0006541955533767754,1.9036407124288635,0.7476095129705062,0.00035,0.3,0.0,0.1
freq_hrl,123,0.22457585738364427,0.0002815156381930636,14.852781885196212,32.477917971052754,0.013392709387632706,16.76851568145169,6.668218513352181,0.04000931108011309,1.7282935093647542e-05,0.0005019064273406896,0.060228771280882755,263,149.0,0.0012016167011910533,1.8121153513231871,0.92895433740127,0.00035,0.3,0.0,0.1
no_promotion,123,0.2269531253127064,0.0002842069101209338,15.22313650435749,32.575093356477716,0.011332049687141521,20.027544140600632,6.163747775123128,0.03698248665073876,1.6920354079570576e-05,0.0005049699513359292,0.060596394160311505,0,-1.0,0.0009145504922399456,1.8393758165700764,0.8781697994161438,0.00035,0.3,0.0,0.1
freq_hrl,456,0.2717947773643672,0.00033407547272058574,17.12311734085288,27.790459130096266,0.005547187103036588,48.996864954416964,6.081383004272692,0.03648829802563615,2.3326699478805345e-05,0.0005551646152459987,0.06661975382951985,119,105.0,0.0006833128077882792,1.9069915583945976,0.8131200157512133,0.00035,0.3,0.0,0.1
no_promotion,456,0.2730014088396442,0.0003353941186025863,17.144452914462132,27.87855573993107,0.005547187103036588,49.21438627700161,5.858743969803112,0.035152463818818674,2.3144676289733898e-05,0.0005593859594592479,0.06712631513510975,0,-1.0,0.0005710245040201895,1.9198153764755406,0.7990405837847596,0.00035,0.3,0.0,0.1
freq_hrl,789,0.25765937993758525,0.00031855003555950116,17.7032626202287,42.92902820982996,0.005080187649276646,50.71847690001621,5.549912256445857,0.03329947353867514,1.1614818071209152e-05,0.0004968051301210845,0.05961661561453014,0,-1.0,0.0006778850477363695,1.7800795511179326,0.7966803268189747,0.00035,0.3,0.0,0.1
no_promotion,789,0.25765937993758525,0.00031855003555950116,17.7032626202287,42.92902820982996,0.005080187649276646,50.71847690001621,5.549912256445857,0.03329947353867514,1.1614818071209152e-05,0.0004968051301210845,0.05961661561453014,0,-1.0,0.0006778850477363695,1.7800795511179326,0.7966803268189747,0.00035,0.3,0.0,0.1
