seed,scenario,total_return,sharpe,max_drawdown,turnover,promotion_count
31415,persistent_shift,0.27890345570701514,16.381090507005105,0.01198490902670879,6.716979511742437,38
27182,persistent_shift,0.2592793170176009,14.487048506261557,0.014455451015894183,5.905878016790302,54
16180,persistent_shift,0.26818435496158544,14.40273364375495,0.0191785407256565,5.853629163547827,58
11235,persistent_shift,0.28036317482232387,14.982575312008295,0.019052572746116825,5.946201549914801,0
4242,persistent_shift,0.31069471109876345,16.83966527517094,0.016129891112374395,6.659018889921953,0
