ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
10,Warmup,15.5,0.7,4.67,14,0.6144,-2459.229,857.393,4971,0,-33.38,22.68,-59.63,54.54,-0.4947,0.3044,-6.637543678283691,0.4177756905555725,10.685571670532227,2.554814577102661,0.43214166164398193,-0.011061028577387333,0.012945866212248802,7.502031326293945,6.050049781799316,82.40897369384766,0.1,1.0338959693908691,54673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-33.3763741240714,22.679701360572565,262,-37.68680052882747,-30.70010530948639,0.6147798322541103,0.5457958532159138,0.2998850469854609,0.15431909979862538,0.292,11.84,0.0551,2.867,0.544,0.3,0.155,12,2
11,Warmup,14.7,0.8,5.632,14,0.4209,-2584.179,926.678,4970,0,-38.12,20.48,-59.87,55.38,-0.52,0.3233,-6.843749523162842,0.3749036490917206,9.823116302490234,1.8737045526504517,0.40292295813560486,0.012457389384508133,0.01315286010503769,7.627632141113281,2.6234800815582275,67.99029541015625,0.1,1.0370112657546997,59643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-38.12413598586031,20.47593091135139,262,-38.58597124752246,-34.09893512600347,0.6724556901970552,0.5481977566026814,0.29907924241563133,0.1527230009816872,0.2868,11.82,0.0555,2.863,0.546,0.3,0.154,12,2
12,Warmup,14.7,0.8,5.548,14,0.5072,-2503.495,873.056,4970,0,-33.47,21.06,-59.84,55.24,-0.5037,0.3059,-6.715440273284912,0.43319424986839294,10.127612113952637,2.3481738567352295,0.39668187499046326,0.007603320758789778,0.014044979587197304,7.596674919128418,9.036229133605957,115.29368591308594,0.1,1.0401784181594849,64613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-33.47428575319424,21.060235832066176,262,-36.56281381406282,-30.00047308928088,0.602416584724717,0.550279437042596,0.2983269151233371,0.151393647834067,0.2707,11.71,0.0558,2.865,0.548,0.299,0.153,12,2
13,Warmup,15.4,0.8,5.553,15,0.4347,-2372.661,811.804,4970,0,-33.25,21.96,-59.74,58.98,-0.4774,0.3035,-6.725853443145752,0.402843177318573,9.635729789733887,1.9907519817352295,0.376512348651886,0.021577466279268265,0.012427814304828644,7.547032356262207,10.5715913772583,55.69389343261719,0.1,1.043339490890503,69583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-33.247489599137,21.960499036569598,262,-33.650265791227945,-31.028340309858322,0.6048336070037841,0.551338690119838,0.29888248094315123,0.14977882893701078,0.2421,11.49,0.056,2.875,0.55,0.298,0.151,12,3
14,Warmup,15.2,0.7,4.244,14,0.4172,-2493.293,884.564,4969,0,-29.35,23.4,-59.85,54.42,-0.5018,0.311,-6.721193313598633,0.34890463948249817,9.291306495666504,1.775143027305603,0.360082745552063,0.031947650015354156,0.011159840039908886,7.4778313636779785,1.1520997285842896,60.8516960144043,0.1,1.0465247631072998,74552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-29.345470556078794,23.4031164881675,262,-33.208800338443965,-21.896283644790714,0.56066506915216,0.5522905384774038,0.2988976524454437,0.14881180907715255,0.2325,11.2,0.0562,2.891,0.551,0.299,0.15,12,2
15,Warmup,14.9,0.7,3.654,14,0.3625,-2530.276,884.933,4970,0,-34.79,20.78,-59.76,55.78,-0.5091,0.312,-6.99908447265625,0.3898942768573761,9.350037574768066,1.9478431940078735,0.3681909441947937,0.03158070892095566,0.015624875202775002,7.81622314453125,7.8627824783325195,79.51406860351562,0.1,1.0497218370437622,79522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-34.788106089502094,20.778249728305802,262,-31.978127820554533,-31.93157789173879,0.6200538548339268,0.5528198877302638,0.2992197648591319,0.14796034741060435,0.2267,10.87,0.0563,2.912,0.552,0.299,0.149,12,2
16,Warmup,14.8,0.8,4.136,15,0.478,-2356.359,789.026,4970,0,-32.21,21.91,-59.58,57.51,-0.4741,0.3012,-6.96054744720459,0.4088548421859741,9.63476276397705,2.3456811904907227,0.3469528555870056,0.020206671208143234,0.03268422558903694,7.812163829803467,3.142598867416382,78.35122680664062,0.1,1.0529245138168335,84492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-32.210610572617476,21.90594378700826,262,-33.289059596940085,-31.50667390768465,0.5922119179456745,0.5527067388708009,0.3003367546919951,0.14695650643720395,0.1981,10.45,0.0562,2.936,0.553,0.299,0.148,12,3
17,Warmup,14.8,0.8,6.152,14,0.4424,-2568.904,877.476,4970,0,-33.68,20.3,-59.68,51.44,-0.5169,0.3055,-6.936779975891113,0.3794606626033783,9.320006370544434,2.140986919403076,0.3632059097290039,0.03462168946862221,0.01590835303068161,7.739801406860352,7.246046543121338,62.099422454833984,0.1,1.0561609268188477,89462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-33.6838264343994,20.30494686112522,262,-34.955587334695615,-26.729493312772952,0.5969189993829109,0.5548133160547124,0.299463427471498,0.14572325647378967,0.2032,10.05,0.0559,2.96,0.553,0.3,0.147,12,2
18,Warmup,14.7,1.0,4.159,14,0.3886,-2543.951,921.526,4970,0,-32.54,21.6,-59.51,54.6,-0.5119,0.323,-7.026446342468262,0.3315415680408478,9.429542541503906,2.3591885566711426,0.36114510893821716,0.058667562901973724,0.021236637607216835,7.751650810241699,5.766810417175293,56.704872131347656,0.1,1.0594004392623901,94432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-32.54496113574113,21.601265507341083,262,-35.153532552091704,-27.08987272303355,0.5927768205243727,0.5555868242034493,0.299521281171289,0.1448918946252616,0.2,9.73,0.0554,2.979,0.555,0.299,0.146,12,2
19,Warmup,14.5,0.9,5.582,14,0.5704,-2402.565,812.369,4970,0,-28.32,22.07,-58.86,57.53,-0.4834,0.3022,-7.198691368103027,0.3546784818172455,8.962288856506348,2.011011838912964,0.31252220273017883,0.023476921021938324,0.01699652150273323,7.953122615814209,4.911914348602295,36.50442886352539,0.1,1.0626696348190308,99402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-28.324716966309147,22.07027297102606,262,-31.41773050231369,-27.282326550389588,0.5360363110090477,0.5570936311475374,0.2988887542886984,0.14401761456376427,0.1779,9.52,0.0544,2.989,0.556,0.3,0.145,12,2
20,Warmup,14.9,1.0,4.075,15,0.3563,-2496.357,870.695,4970,0,-31.15,21.15,-59.42,60.0,-0.5023,0.311,-6.964761257171631,0.3265569806098938,9.144436836242676,2.290541887283325,0.3206762373447418,0.08450616151094437,0.02177538350224495,7.722801208496094,2.568631887435913,65.19058227539062,0.1,1.0659513473510742,104372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-31.153739642401337,21.148068195827584,262,-32.39578731342366,-27.133057272747948,0.5655506049264158,0.5570026227198414,0.29997942787425486,0.14301794940590382,0.1714,9.41,0.0537,2.993,0.557,0.299,0.144,12,3
21,Warmup,14.2,0.8,5.513,14,0.333,-2303.113,756.969,4970,0,-32.21,21.05,-59.75,55.06,-0.4634,0.2962,-7.250858783721924,0.3134607672691345,8.670327186584473,1.908463478088379,0.30075934529304504,0.0971435010433197,0.021677836775779724,7.9970245361328125,5.968592643737793,40.70660400390625,0.1,1.0692623853683472,109342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-32.20920099737029,21.04913955902753,262,-30.741491279790274,-31.63611791008397,0.5823408545856937,0.5585656370659292,0.2994957968196413,0.14193856611442943,0.1438,9.39,0.053,2.994,0.557,0.3,0.143,12,2
22,Warmup,14.8,0.8,6.004,14,0.4077,-2428.74,853.971,4970,0,-32.07,21.08,-59.46,58.79,-0.4887,0.3122,-7.417555809020996,0.3092848062515259,9.288293838500977,2.618401288986206,0.35418590903282166,0.14523671567440033,0.03755537420511246,8.216156959533691,4.1701483726501465,65.37020874023438,0.1,1.0726144313812256,114312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-32.0692180042483,21.081647254819917,262,-31.45376367255261,-26.983161668518658,0.5805379548803111,0.5603136590973079,0.29880058384402136,0.1408857570586708,0.1348,9.43,0.0526,2.994,0.559,0.299,0.142,12,2
23,Warmup,14.4,0.9,5.849,15,0.4315,-2484.134,874.196,4970,0,-34.96,20.53,-59.77,59.67,-0.4998,0.3043,-7.429577827453613,0.30845341086387634,8.5704345703125,1.9903144836425781,0.320503830909729,0.13408240675926208,0.03041846677660942,8.19672966003418,3.656721591949463,64.37493896484375,0.1,1.075953483581543,119282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-34.958661817216594,20.52543878804663,262,-34.287080133431836,-34.11829605063325,0.6189822166759043,0.5611646479546624,0.29909840863169807,0.1397369434136395,0.1364,9.51,0.0524,2.994,0.56,0.299,0.141,12,3
24,Warmup,14.7,0.8,3.798,14,0.4481,-2456.069,881.602,4970,0,-34.42,20.74,-59.57,51.95,-0.4942,0.3189,-7.409473896026611,0.2963941693305969,8.587898254394531,2.087867259979248,0.2732560336589813,0.16500988602638245,0.0286500696092844,8.18772029876709,7.560718059539795,69.37520599365234,0.1,1.0793193578720093,124252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-34.421873741231906,20.739473771554813,262,-35.818568923285135,-36.517542697155946,0.6137947350549943,0.561543251670397,0.29926847682000146,0.13918827150960153,0.1301,9.6,0.0523,2.994,0.561,0.299,0.14,12,2
25,Warmup,15.8,1.0,4.424,14,0.5095,-2359.845,800.913,4970,0,-30.05,21.72,-59.54,54.09,-0.4748,0.3065,-7.294517517089844,0.2632637023925781,8.163289070129395,1.7378809452056885,0.2835918068885803,0.08743707090616226,0.036531977355480194,7.941890716552734,2.93156099319458,41.85655212402344,0.1,1.0826841592788696,129222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-30.0533536197479,21.71901952844281,262,-34.79756960366902,-31.31680735820218,0.5541466299229411,0.5622151165278342,0.29917343429313326,0.1386114491790325,0.1053,9.67,0.0523,2.994,0.562,0.299,0.139,12,2
26,Warmup,15.5,0.9,7.222,14,0.4713,-2631.201,926.858,4970,0,-33.32,21.04,-59.66,57.78,-0.5294,0.3085,-7.388186454772949,0.3095599412918091,8.319999694824219,1.9611667394638062,0.3037835955619812,0.2871813178062439,0.050894033163785934,8.322807312011719,3.269521951675415,59.779762268066406,0.1,1.0860267877578735,134192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-33.315352723086384,21.042362619179276,262,-32.897295319720314,-30.304734018915575,0.5989536759527664,0.5644114399873378,0.29805816173789806,0.13753039827476415,0.1426,9.76,0.0524,2.993,0.562,0.299,0.139,12,2
27,Warmup,14.8,0.8,6.426,15,0.4879,-2500.415,860.914,4970,0,-28.97,22.56,-59.74,54.65,-0.5031,0.3067,-7.779870986938477,0.30559399724006653,8.923287391662598,2.6177334785461426,0.34058263897895813,0.308765172958374,0.05386674776673317,8.728071212768555,0.8190184831619263,78.39861297607422,0.1,1.08939790725708,139162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-28.972893911757893,22.556255324637824,262,-28.800850279237096,-31.909639758499043,0.5460429402852449,0.565423697323947,0.2981131784950046,0.13646312418104842,0.1526,9.85,0.0525,2.992,0.564,0.298,0.138,12,3
28,Warmup,14.5,0.8,4.278,14,0.463,-2439.424,850.549,4970,0,-27.87,20.85,-58.65,53.37,-0.4908,0.3113,-7.38186502456665,0.3485368490219116,7.622093677520752,1.3721390962600708,0.2973560690879822,0.2024434506893158,0.0513811931014061,8.31849193572998,6.0330376625061035,49.282066345214844,0.1,1.0927873849868774,144132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-27.873618074840074,20.848149958292765,262,-28.289464904054217,-27.139246974179617,0.5194089131031402,0.5659851894193397,0.29810167816604344,0.13591313241461683,0.1282,9.88,0.0527,2.992,0.565,0.298,0.136,12,2
29,Warmup,14.8,0.9,4.434,14,0.5425,-2438.697,829.373,4970,0,-31.28,20.92,-59.61,55.42,-0.4907,0.3011,-7.611161708831787,0.325446218252182,8.335673332214355,2.1434848308563232,0.3021060526371002,0.335416316986084,0.06875800341367722,8.626977920532227,3.9196081161499023,61.49965286254883,0.1,1.096204400062561,149102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-31.281532565890334,20.91646941082572,262,-28.441570385271,-27.746985538068564,0.5693339203713031,0.5665601289225335,0.29800715050785376,0.13543272056961278,0.1319,9.89,0.0528,2.991,0.566,0.298,0.136,12,2
30,BiLevel,15.1,1.1,5.207,14,0.3491,-2546.522,860.28,4969,262,-27.47,24.9,-59.77,56.98,-0.5125,0.3111,-7.632025241851807,0.2784706652164459,7.329589366912842,1.1963436603546143,0.3183968961238861,0.3377434313297272,0.046272411942481995,8.563803672790527,2.8334109783172607,71.82058715820312,0.1,1.0996448993682861,154071,-0.24,50.28,-107.42,102.21,-1.3248,0.5,-0.898863673210144,1.5046274662017822,15.651546478271484,5.711514472961426,1.5459890365600586,3.9184532165527344,5.381935119628906,60.90175247192383,0.05,262,-27.47444115838864,24.896436077942003,262,-27.82977058432604,-26.16595739330116,0.5491043462449532,0.5676387189314939,0.2977139407195105,0.13464734034899564,0.1387,9.89,0.0529,2.991,0.567,0.298,0.135,12,2
31,BiLevel,15.3,0.8,5.821,14,0.4735,-2526.574,859.757,4971,262,-25.61,21.81,-59.4,52.99,-0.5083,0.3063,-7.4982709884643555,0.25194114446640015,7.6306891441345215,1.5581878423690796,0.28366243839263916,0.3298538327217102,0.05838056653738022,8.366453170776367,0.6641988754272461,60.980411529541016,0.1,1.1030627489089966,159042,3.24,46.97,-108.15,96.8,-1.4801,0.5,-1.1337428092956543,0.69432133436203,11.831661224365234,2.04185152053833,0.7566455602645874,2.5390684604644775,3.466596841812134,26.592071533203125,0.05,524,-25.605806462797954,21.806568757245763,262,-19.39005508062087,-28.713860530288592,0.49318768943764607,0.5689145951469566,0.29717581799778603,0.13390958685525733,0.1404,9.88,0.053,2.991,0.568,0.298,0.135,12,2
32,BiLevel,14.9,0.8,3.88,14,0.3693,-2656.519,920.907,4971,262,-25.58,22.15,-59.82,50.37,-0.5344,0.3197,-7.693126678466797,0.2976430654525757,8.20574951171875,2.1918327808380127,0.27636730670928955,0.35227280855178833,0.07755990326404572,8.679649353027344,2.751248836517334,76.53234100341797,0.1,1.1065151691436768,164013,1.13,44.88,-106.25,103.4,-1.1078,0.5,-1.0843251943588257,0.22567664086818695,10.548428535461426,0.911568284034729,0.3034316599369049,1.5565568208694458,1.944894790649414,9.0670804977417,0.05,786,-25.582891704997614,22.150552351271134,262,-23.10259838621867,-27.790844189179573,0.4933430608719921,0.5692826326439062,0.29733766349359986,0.13337970386249395,0.1707,9.88,0.0532,2.991,0.569,0.297,0.134,12,2
33,BiLevel,14.3,0.8,5.428,14,0.5481,-2665.724,938.05,4969,262,-28.91,20.29,-59.15,53.3,-0.5365,0.322,-7.860067844390869,0.26482826471328735,7.80955171585083,1.8497101068496704,0.26553985476493835,0.42151618003845215,0.07532308250665665,8.853250503540039,6.03065824508667,51.905296325683594,0.1,1.1099908351898193,168982,9.79,42.95,-91.45,98.27,-1.4438,0.5,-1.1108489036560059,0.21920910477638245,10.330476760864258,0.8405826687812805,0.22599105536937714,1.5724140405654907,1.969155192375183,5.61087703704834,0.05,1048,-28.905924065028817,20.29064319486908,262,-27.495144480623697,-29.409804137884397,0.5262710695400352,0.5702722178127392,0.2969231843037867,0.13280459788347398,0.1911,9.91,0.0532,2.991,0.569,0.297,0.133,12,2
34,BiLevel,14.1,0.8,7.376,14,0.5424,-2440.611,809.588,4971,262,-24.86,22.1,-59.19,59.23,-0.491,0.3075,-7.642880439758301,0.265669584274292,7.8612494468688965,1.9486891031265259,0.29311472177505493,0.47284138202667236,0.08937026560306549,8.696179389953613,1.2367502450942993,90.55721282958984,0.1,1.1134817600250244,173953,2.77,39.57,-82.34,96.5,-1.7749,0.5,-1.2829166650772095,0.18723584711551666,10.170761108398438,0.8230293393135071,0.2207537144422531,1.679713487625122,1.8717365264892578,7.249118804931641,0.05,1310,-24.859817110206627,22.099323647979244,262,-25.263205012522246,-26.40393920164359,0.48949185239816656,0.5721597196939331,0.2958860458464931,0.1319542344595738,0.1689,9.9,0.0532,2.992,0.57,0.297,0.133,12,2
35,BiLevel,14.2,0.8,3.678,15,0.3208,-2533.816,877.392,4972,262,-20.84,24.51,-59.38,58.35,-0.5096,0.3105,-7.997314453125,0.2632388174533844,7.341604232788086,1.4753669500350952,0.2908501625061035,0.3804621994495392,0.07141087204217911,8.948976516723633,4.044025897979736,53.75217819213867,0.1,1.1169966459274292,178925,3.37,32.49,-77.95,85.51,-1.4241,0.5,-1.0132602453231812,0.19764460623264313,9.98814868927002,0.7796165347099304,0.18053144216537476,1.4434633255004883,1.3455091714859009,7.094829559326172,0.05,1572,-20.842079492555953,24.51482105257506,262,-21.561983197692193,-24.684006941945928,0.46534416566405074,0.5718047487723276,0.2968964950487437,0.13129875617892875,0.1466,9.85,0.0532,2.992,0.572,0.296,0.132,12,3
36,BiLevel,14.3,0.9,5.513,14,0.5587,-2430.518,817.833,4972,262,-26.66,21.62,-59.45,58.8,-0.4888,0.3003,-7.930974960327148,0.2918807566165924,7.435807228088379,1.6212842464447021,0.28421372175216675,0.5099843144416809,0.10568396747112274,9.094161987304688,2.6468493938446045,85.66859436035156,0.1,1.1205366849899292,183897,4.64,31.37,-95.45,78.06,-1.4627,0.5,-1.1299426555633545,0.1956191062927246,9.86501693725586,0.7912179231643677,0.19980934262275696,1.5560222864151,1.1552278995513916,3.086916446685791,0.05,1834,-26.661243463689964,21.61788817476169,262,-24.07091892044011,-27.72196307575428,0.5074854383357527,0.57276669911098,0.2964715494801674,0.13076175140885246,0.1111,9.79,0.053,2.993,0.572,0.297,0.131,12,2
