check,metric,treatment,control,direction,n_common,delta_mean,delta_ci95_low,delta_ci95_high,improvement_mean,improvement_ci95_low,improvement_ci95_high,win_rate,sign_p_value,status
native_wait_credit_vs_no_wait_final_avg_wait_min,final_avg_wait_min,native_wait_credit,no_wait_credit,decrease,5,-8.590799999999998,-20.4276,-0.9074000000000002,8.590799999999998,0.9234000000000002,20.4276,0.8,0.375,supported
native_wait_credit_vs_no_wait_avg_wait_min_mean,avg_wait_min_mean,native_wait_credit,no_wait_credit,decrease,5,-6.164866666666668,-16.19546666666667,-0.46313333333333323,6.164866666666668,0.46313333333333323,16.19546666666667,0.8,0.375,supported
native_wait_credit_vs_no_wait_final_ep_reward,final_ep_reward,native_wait_credit,no_wait_credit,increase,5,2037.3278000000005,-66.85979999999981,6165.121000000001,2037.3278000000005,-79.41719999999978,6165.777,0.6,1.0,positive_mixed
native_wait_credit_vs_no_wait_final_score,final_score,native_wait_credit,no_wait_credit,increase,5,8.672360000000001,1.0541600000000002,20.480719999999998,8.672360000000001,1.0547600000000001,20.480719999999998,0.8,0.375,supported
native_wait_credit_vs_no_wait_wait_improvement,wait_improvement,native_wait_credit,no_wait_credit,increase,5,3.9820000000000007,0.8029999999999999,7.110800000000002,3.9820000000000007,0.8532,7.1518,0.8,0.375,supported
native_wait_credit_vs_no_wait_freq_wait_upper_credit_std,freq_wait_upper_credit_std,native_wait_credit,no_wait_credit,increase,5,0.45,0.45,0.45,0.45,0.45,0.45,1.0,0.0625,supported
