check,metric,treatment,control,direction,n_common,delta_mean,delta_ci95_low,delta_ci95_high,improvement_mean,improvement_ci95_low,improvement_ci95_high,win_rate,sign_p_value,status,noninferiority_margin
native_real_demand_control_score,control_score,native_real_freqhrl,native_real_interval,increase,6,99.67253356386679,62.30438793805423,137.02988725357832,99.67253356386679,61.692953753100056,139.5113618436438,1.0,0.03125,supported,
native_real_demand_ep_reward,ep_reward,native_real_freqhrl,native_real_interval,increase,6,98.76583333333367,59.99974166666679,137.15153333333404,98.76583333333367,59.40466666666665,140.21650000000076,1.0,0.03125,supported,
native_real_demand_avg_wait_min,avg_wait_min,native_real_freqhrl,native_real_interval,decrease,6,-0.0829999999999993,-0.22483333333333042,0.05666666666666635,0.0829999999999993,-0.05842916666666717,0.22487499999999688,0.6666666666666666,0.6875,positive_mixed,
native_real_demand_native_avg_board_wait_min,native_avg_board_wait_min,native_real_freqhrl,native_real_interval,decrease,6,-0.08326712773411948,-0.2250987895954791,0.05639255668876212,0.08326712773411948,-0.05816675255229837,0.22514081451292828,0.6666666666666666,0.6875,positive_mixed,
native_real_demand_native_alighted_pax,native_alighted_pax,native_real_freqhrl,native_real_interval,increase,6,-4.833333333333333,-9.833333333333334,-0.8333333333333334,-4.833333333333333,-9.666666666666666,-0.8333333333333334,0.16666666666666666,0.375,not_supported,
native_real_demand_native_avg_onboard_load,native_avg_onboard_load,native_real_freqhrl,native_real_interval,decrease,6,-0.00010596374277938025,-0.0005197043078739952,0.0003077768223152348,0.00010596374277938025,-0.00030333377455389767,0.0005389286168658858,0.3333333333333333,0.6875,inconclusive,
native_real_demand_wait_noninferiority,native_avg_board_wait_min,native_real_freqhrl,native_real_interval,decrease,6,-0.08326712773411948,-0.2250987895954791,0.05639255668876212,0.08326712773411948,-0.05816675255229837,0.22514081451292828,0.6666666666666666,0.6875,supported,0.1
native_real_demand_alighted_noninferiority,native_alighted_pax,native_real_freqhrl,native_real_interval,increase,6,-4.833333333333333,-9.833333333333334,-0.8333333333333334,-4.833333333333333,-9.666666666666666,-0.8333333333333334,0.16666666666666666,0.375,supported,19.706833333333332
