ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
0,Warmup,14.8,1.0,5.497,15,0.4795,-3387.187,1526.505,4970,0,5.83,39.69,-59.98,59.99,-0.6815,0.3592,2.8323311805725098,2.9229345321655273,132.62908935546875,121.47096252441406,2.8584330081939697,2.1852173805236816,41.900115966796875,5.332911968231201,18.23594856262207,369.47857666015625,0.1,0.9970096945762634,4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.8280955912387915,39.68524888332144,262,1.442722409179336,6.620971993047592,0.5975486957503665,0.5092544476205852,0.30281873402929077,0.1879268183501239,0.19,9.64,0.0526,2.995,0.5,0.3,0.2,12,3
1,Warmup,15.2,0.5,13.986,15,0.3811,-5411.384,3359.525,4970,0,55.32,13.47,-60.0,60.0,-1.0888,0.3083,0.6413511037826538,4.655288219451904,289.27740478515625,277.9444274902344,5.384619235992432,1.9344682693481445,40.1103515625,10.701688766479492,18.702186584472656,15806.1455078125,0.1,0.9959136843681335,9940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55.32336189852394,13.470317328847278,262,44.869146299989595,52.95411123476531,0.9373796955178358,0.5392397859520301,0.2896441931549624,0.17111602089300737,0.4191,10.34,0.0529,2.978,0.509,0.303,0.188,12,3
2,Warmup,13.7,0.5,4.222,15,0.5881,-4056.325,2218.502,4970,0,-9.02,38.8,-60.0,59.87,-0.8162,0.3953,3.992907762527466,2.4364805221557617,142.35275268554688,131.3784942626953,2.464918851852417,2.0804271697998047,35.846580505371094,3.0704493522644043,6.248169422149658,3983.73779296875,0.1,0.9953046441078186,14910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-9.01866373566918,38.80452378073454,262,10.100856228310025,0.9663646208612551,0.5913471783885227,0.5392882817670965,0.2930312944878755,0.16768042374502803,0.4804,11.07,0.0534,2.938,0.539,0.29,0.171,12,3
3,Warmup,13.0,0.6,7.204,15,0.5283,-5482.835,3912.612,4970,0,7.31,42.13,-59.79,60.0,-1.1032,0.3122,4.883466720581055,1.9129247665405273,81.40907287597656,70.56372833251953,2.041057586669922,2.527686595916748,19.328933715820312,1.585944652557373,5.6775665283203125,3401.520751953125,0.1,0.9962441325187683,19880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.311654695301079,42.13268658717479,262,10.041799249303969,17.184445982857756,0.6382359763280104,0.5446884859265515,0.2924787123662716,0.1628328017071768,0.5916,11.97,0.0541,2.859,0.539,0.293,0.168,12,3
4,Warmup,15.1,0.5,10.131,15,0.5286,-5342.021,3556.557,4970,0,25.65,36.11,-59.75,60.0,-1.0749,0.3151,7.661046981811523,1.9867275953292847,158.0338592529297,147.27716064453125,2.3417153358459473,4.063379764556885,51.24763870239258,0.4776102304458618,17.901628494262695,2620.82568359375,0.1,0.9985465407371521,24850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.654983228657926,36.10802751130483,262,26.896371175897748,23.27521147288774,0.6689574827640231,0.5534560470040517,0.289236296298933,0.1573076566970152,0.6408,12.76,0.055,2.761,0.545,0.292,0.163,12,3
5,Warmup,13.4,0.6,8.488,15,0.4109,-4699.453,2913.504,4970,0,21.99,39.32,-59.97,60.0,-0.9456,0.3935,8.856157302856445,1.6781400442123413,136.69052124023438,126.1002197265625,1.7396070957183838,4.858755588531494,49.281002044677734,-0.5265877842903137,6.763224124908447,897.07666015625,0.1,1.0012421607971191,29820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.985292994335175,39.320618403911254,262,27.178495908410923,26.81883675738385,0.6921985662702288,0.5589221631949863,0.28796735113395433,0.15311048567105942,0.6197,13.35,0.0559,2.67,0.553,0.289,0.157,12,3
6,Warmup,15.7,0.6,7.176,15,0.3197,-4868.208,3037.926,4971,0,22.53,41.2,-59.83,60.0,-0.9793,0.3725,9.394702911376953,1.6516916751861572,105.32561492919922,94.86644744873047,1.6401355266571045,4.8947906494140625,33.66808319091797,-1.055065393447876,11.805798530578613,1142.7127685546875,0.1,1.0039916038513184,34791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.53272850926103,41.19767310958105,262,16.47271543270663,19.38779148169254,0.7317759552190086,0.5623116065223976,0.2879090690625883,0.149779324415014,0.6044,13.81,0.0568,2.585,0.559,0.288,0.153,12,3
7,Warmup,13.3,0.6,6.041,15,0.3912,-4748.293,2878.96,4970,0,23.29,40.96,-59.88,60.0,-0.9554,0.3845,7.572612285614014,1.537053108215332,122.25434112548828,111.91578674316406,1.5592103004455566,4.439775466918945,32.6719856262207,0.03533030301332474,7.174069404602051,2205.960693359375,0.1,1.006782054901123,39761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.288699318696434,40.957572840503275,262,21.328158502672846,11.761004713020826,0.7348522910301536,0.5640557258474344,0.2885822659995032,0.14736200815306244,0.5749,14.16,0.0578,2.508,0.562,0.288,0.15,12,3
8,Warmup,14.9,0.6,8.54,15,0.5418,-4760.687,2909.345,4970,0,23.53,39.52,-59.92,60.0,-0.9579,0.3841,10.629859924316406,1.6552746295928955,110.23220825195312,99.98099517822266,1.6589922904968262,6.292375564575195,42.82798767089844,-0.8859851360321045,16.743412017822266,1837.48779296875,0.1,1.0095685720443726,44731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.525697024680778,39.517550843638745,262,9.964071734171167,22.03908999499522,0.7139981306823665,0.5678040570095123,0.28752501827880667,0.144670924711681,0.5456,14.43,0.0589,2.439,0.564,0.289,0.147,12,3
9,Warmup,13.4,0.6,5.668,15,0.515,-4579.419,2837.185,4970,0,22.87,40.0,-59.44,59.89,-0.9214,0.4035,10.039113998413086,1.2971115112304688,108.7161865234375,98.57689666748047,1.324312448501587,5.634872913360596,46.8150634765625,-1.673964500427246,7.009605884552002,787.8165893554688,0.1,1.012396216392517,49701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.871320929220865,39.99862397633146,262,24.98398382820581,32.07608268888373,0.7222458361596583,0.5687233135092798,0.28825354822345595,0.14302313826726412,0.5033,14.57,0.06,2.381,0.568,0.288,0.145,12,3
