freq_method,n,scenario,total_return_mean,total_return_std,mean_reward_mean,mean_reward_std,base_mean_reward_mean,base_mean_reward_std,leakage_reward_penalty_mean,leakage_reward_penalty_std,leakage_reward_penalty_total_mean,leakage_reward_penalty_total_std,sharpe_mean,sharpe_std,sortino_mean,sortino_std,max_drawdown_mean,max_drawdown_std,calmar_mean,calmar_std,turnover_mean,turnover_std,transaction_cost_mean,transaction_cost_std,inventory_drift_mean_mean,inventory_drift_mean_std,post_shift_mean_pnl_mean,post_shift_mean_pnl_std,post_shift_cum_pnl_120_mean,post_shift_cum_pnl_120_std,recovery_cost_120_mean,recovery_cost_120_std,recovery_regret_120_mean,recovery_regret_120_std,promotion_count_mean,promotion_count_std,promotion_delay_mean,promotion_delay_std,PromotionDelay_mean,PromotionDelay_std,ShockResponseTime_mean,ShockResponseTime_std,regime_promotion_accuracy_mean,regime_promotion_accuracy_std,regime_promotion_precision_mean,regime_promotion_precision_std,regime_promotion_recall_mean,regime_promotion_recall_std,UpperHFPower_mean,UpperHFPower_std,LowerLFDrift_mean,LowerLFDrift_std,FocusScore_mean,FocusScore_std,freq_attr_n_mean,freq_attr_n_std,freq_attr_high_component_pnl_mean,freq_attr_high_component_pnl_std,freq_attr_high_component_pnl_total_mean,freq_attr_high_component_pnl_total_std,freq_attr_high_frequency_cost_mean,freq_attr_high_frequency_cost_std,freq_attr_high_frequency_cost_total_mean,freq_attr_high_frequency_cost_total_std,freq_attr_leakage_cost_mean,freq_attr_leakage_cost_std,freq_attr_leakage_cost_total_mean,freq_attr_leakage_cost_total_std,freq_attr_low_component_pnl_mean,freq_attr_low_component_pnl_std,freq_attr_low_component_pnl_total_mean,freq_attr_low_component_pnl_total_std,freq_attr_low_frequency_cost_mean,freq_attr_low_frequency_cost_std,freq_attr_low_frequency_cost_total_mean,freq_attr_low_frequency_cost_total_std,freq_attr_lower_credit_mean,freq_attr_lower_credit_std,freq_attr_lower_credit_total_mean,freq_attr_lower_credit_total_std,freq_attr_promotion_adaptation_cost_mean,freq_attr_promotion_adaptation_cost_std,freq_attr_promotion_adaptation_cost_total_mean,freq_attr_promotion_adaptation_cost_total_std,freq_attr_task_reward_mean,freq_attr_task_reward_std,freq_attr_task_reward_total_mean,freq_attr_task_reward_total_std,freq_attr_upper_credit_mean,freq_attr_upper_credit_std,freq_attr_upper_credit_total_mean,freq_attr_upper_credit_total_std,plan_curve_enabled_mean,plan_curve_enabled_std,plan_curve_decisions_mean,plan_curve_decisions_std,plan_curve_reuses_mean,plan_curve_reuses_std,plan_curve_forced_replans_mean,plan_curve_forced_replans_std,plan_curve_reuse_ratio_mean,plan_curve_reuse_ratio_std,plan_curve_smoothness_mean_mean,plan_curve_smoothness_mean_std,plan_curve_desired_gap_mean_mean,plan_curve_desired_gap_mean_std,lower_lf_drift_speed_gain_mean,lower_lf_drift_speed_gain_std
ema,5,persistent_shift,0.2435774513883525,0.02450305053317642,0.0002069010428915093,2.7849361940206725e-05,0.0003025867569953651,2.7491770806919084e-05,9.560967540658866e-05,2.444558743329168e-06,0.06883896629274384,0.0017600822951970006,16.062475069131185,1.5127162580744413,33.892224312721126,7.205804073402397,0.009255332845087772,0.003571935263328393,32.18148406612608,15.510208819022749,5.759085839678485,0.3402650846354659,0.0345545150380709,0.0020415905078127942,4.17215470009643e-05,1.0940362048641244e-05,0.0005015162076207886,7.489535285442033e-05,0.060181944914494634,0.00898744234253044,0.001427077253364987,0.00046409390362075407,0.052102988763536605,0.0033844258251391167,21.4,10.89219904335208,23.4,48.8,23.4,48.8,59.702228976697064,91.82766588837809,0.48216666666666663,0.009076832536126735,0.0,0.0,0.0,0.0,0.0007858777973489247,0.00013739389444294498,1.8209637910823548,0.06992364185619603,0.9053075501633329,0.04924394824950533,720.0,0.0,7.310041447647811e-06,8.06842764691696e-06,0.005263229842306423,0.005809267905780211,0.00016807552336742015,9.554618070650906e-06,0.1210143768245425,0.006879325010868653,9.560967540658866e-05,2.444558743329168e-06,0.06883896629274384,0.0017600822951970006,0.00034335254063903994,2.4280546395220364e-05,0.24721382926010876,0.017481993404558662,4.316601950350101e-06,4.064119161931725e-06,0.003107953404252072,0.0029261657965908424,-0.0002158803610707145,1.0214606674789572e-05,-0.15543385997091444,0.0073545168058484975,7.603869726714234e-08,9.33047159645359e-08,5.4747862032342504e-05,6.717939549446586e-05,0.0003025867569953651,2.7491770806919084e-05,0.21786246503666287,0.01979407498098174,-5.219747835091158e-05,4.676355789165218e-06,-0.03758218441265633,0.003366976168198958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fourier,5,persistent_shift,0.12992283168406976,0.015373188358634424,0.0001486585354976873,1.7746715627649457e-05,0.0001686818440252497,1.900376828975675e-05,2.00233085275624e-05,1.8630972851884007e-06,0.014416782139844927,0.0013414300453356478,7.0112854621442535,0.7388657790356369,12.816251718965841,1.5594343189688893,0.06649176156620504,0.00876630220067382,2.0053666914851225,0.4257391197627803,42.76471338214397,1.6501077046861048,0.2565882802928638,0.009900646228116637,0.000533290906074935,3.540109210635366e-05,0.0006219408235222819,0.00012078062555328054,0.07463289882267383,0.014493675066393666,0.004276719583919863,0.0019530139860236815,0.03698604705284585,0.007224629308229428,0.0,0.0,-1.0,0.0,-1.0,0.0,0.06029051372452242,0.039509398505554426,0.5,0.0,0.0,0.0,0.0,0.0,0.03172231902328767,0.002364026932177328,0.28632638954652395,0.030295848348387687,0.6302356301270942,0.014149730908946929,720.0,0.0,4.01412067212444e-06,1.1279422202403569e-05,0.002890166883929597,0.008121183985730569,0.0005250556047975621,1.6755299907657483e-05,0.37804003545424475,0.012063815933513375,2.00233085275624e-05,1.8630972851884007e-06,0.014416782139844927,0.0013414300453356478,0.0005221069166831415,1.129567683839684e-05,0.3759169800118619,0.008132887323645739,1.40492676845813e-07,1.1798650464978755e-07,0.00010115472732898537,8.495028334784703e-05,-0.0005350672590613433,1.6871753749451402e-05,-0.38524842652416724,0.012147662699605011,0.0,0.0,0.0,0.0,0.0001686818440252497,1.900376828975675e-05,0.12145092769817978,0.013682713168624856,-1.0152146940627013e-05,9.988325342355657e-07,-0.007309545797251449,0.0007191594246496073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
state_space,5,persistent_shift,0.1609112935251137,0.011707644290912556,0.00018172497696346103,1.3256904357589295e-05,0.00020656627217949087,1.4080928251238631e-05,2.484129521602984e-05,2.1291383429209315e-06,0.017885732555541486,0.0015329796069030702,8.930604409519583,0.4876786258267182,17.36414540995939,1.3123703825805384,0.04944604846431335,0.00553214308072088,3.2959967543657194,0.43778572988864844,37.737338039841305,1.0253427497070704,0.22642402823904778,0.006152056498242412,0.0004040571685008724,2.423325221867192e-05,0.0006390589019277384,0.00011647613053333653,0.0766870682313286,0.013977135664000384,0.0043390816720191554,0.0014870483970487148,0.03461785378330603,0.006834536085490895,0.0,0.0,-1.0,0.0,-1.0,0.0,0.13928681230124626,0.09807720601150041,0.5,0.0,0.0,0.0,0.0,0.0,0.025364589240172812,0.0017759988171646003,0.32286894815407063,0.024992224230641246,0.7219792539146487,0.04778453141331567,720.0,0.0,4.476958075317748e-06,9.296291562358526e-06,0.003223409814228778,0.006693329924898138,0.00047818571877238585,1.257996489825373e-05,0.34429371751611787,0.009057574726742689,2.484129521602984e-05,2.1291383429209315e-06,0.017885732555541486,0.0015329796069030702,0.0005173752454398524,6.286904062427955e-06,0.3725101767166937,0.0045265709249481196,1.0740304432206803e-07,1.3177873880528336e-07,7.733019191188899e-05,9.488069193980404e-05,-0.0004906063663804007,1.2859915170239504e-05,-0.35323658379388856,0.009259138922572446,0.0,0.0,0.0,0.0,0.00020656627217949087,1.4080928251238631e-05,0.14872771596923343,0.010138268340891815,-1.252805065233699e-05,1.1102234942768543e-06,-0.00902019646968263,0.0007993609158793351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
haar_wavelet,5,persistent_shift,0.1977918726998468,0.011594688408885091,0.00020263536050065252,1.1074000469460685e-05,0.0002506037678953974,1.351952881745586e-05,4.7927283616455276e-05,4.530055946093352e-06,0.0345076442038478,0.0032616402811872125,12.711604139665525,0.9525891764372357,24.81406853961126,3.644975919378595,0.023731539978839433,0.007970246722034691,9.65179664862271,4.048920695128734,9.637696380756188,0.7978527561976437,0.05782617828453712,0.004787116537185862,8.469003843481495e-05,2.0273572598430097e-05,0.00044830169443466756,6.66310310196627e-05,0.053796203332160106,0.007995723722359523,0.0032929975452439253,0.001320747517143272,0.06017905161759479,0.004071792547538782,13.0,26.0,8.0,18.0,8.0,18.0,34.93806269491655,20.36472642608424,0.5161666666666667,0.032333333333333325,0.08307692307692308,0.16615384615384615,0.045,0.09,0.004380125877282053,0.0009515730891154874,0.8987255057913341,0.10452825213317661,0.6299404736136545,0.037471934764267655,720.0,0.0,9.465430574452937e-06,7.292217748696034e-06,0.0068151100136061155,0.005250396779061145,0.00020215981224342293,1.0019426011615482e-05,0.1455550648152645,0.007213986728363148,4.7927283616455276e-05,4.530055946093352e-06,0.0345076442038478,0.0032616402811872125,0.0003216218539041156,7.068170573937556e-06,0.2315677348109632,0.005089082813235043,1.07929225638997e-05,4.789646618253537e-06,0.007770904246007784,0.003448545565142546,-0.00022612345405165056,8.36543200162056e-06,-0.16280888691718842,0.006023111041166806,4.112377828957648e-08,8.224755657915295e-08,2.9609120368495066e-05,5.921824073699013e-05,0.0002506037678953974,1.351952881745586e-05,0.1804347128846861,0.00973406074856821,-3.479768815041691e-05,5.432107140491943e-06,-0.025054335468300177,0.003911117141154199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_wavelet,5,persistent_shift,0.20772906782167247,0.01411799764045183,0.0001704830788503713,1.6287303189389032e-05,0.00026213054664455456,1.6294648426902497e-05,9.13352010128001e-05,2.9570879577460555e-06,0.06576134472921608,0.0021291033295771583,13.07489746599905,1.145492290653081,29.00550917235258,7.048155085410383,0.026434716523089798,0.007644997073676486,8.662041729627237,3.0760612994140724,7.699396861943056,0.7599116033719068,0.04619638117165834,0.00455946962023144,4.789192161306641e-05,1.1650631515609837e-05,0.0005147649174410185,0.00012404438967994656,0.061771790092922205,0.014885326761593586,0.0036234486876435207,0.0023432037727724787,0.05323523062104799,0.010656396537038154,39.8,27.49836358767554,213.8,113.39029940872368,213.8,113.39029940872368,94.09130878092199,48.065420915725525,0.4668333333333334,0.022915302989729606,0.0,0.0,0.0,0.0,0.001433793816180644,0.0001717872337940668,1.707968038889512,0.08626953658953361,0.6609040866223975,0.08049913740276692,720.0,0.0,1.1966403281964249e-05,6.671395595227139e-06,0.00861581036301426,0.0048034048285635405,0.00019187461985463122,1.5348211694624676e-05,0.13814972629533448,0.011050712420129769,9.13352010128001e-05,2.9570879577460555e-06,0.06576134472921608,0.0021291033295771583,0.0003144215677220086,1.3806407892055772e-05,0.2263835287598462,0.009940613682280152,1.767850000319905e-05,8.063968427794935e-06,0.012728520002303317,0.0058060572680123535,-0.0002375422203610313,1.5878794289609826e-05,-0.17103039865994252,0.011432731888519076,3.1226678138315826e-07,2.33934795764415e-07,0.00022483208259587397,0.00016843305295037881,0.00026213054664455456,1.6294648426902497e-05,0.18873399358407933,0.011732146867369798,-6.365836729098226e-05,8.572494957924425e-06,-0.045834024449507224,0.006172196369705586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
