domain,check,metric,treatment,control,direction,n_common,delta_mean,delta_ci95_low,delta_ci95_high,improvement_mean,improvement_ci95_low,improvement_ci95_high,win_rate,status,source_path
native_real_demand_service_response_v7,native_real_demand_service_response_v7_native_real_demand_shared_ppo_lower_hf_wait_prior_schedule_slack_mean,shared_ppo_lower_hf_wait_prior_schedule_slack_mean,native_real_freqhrl,native_real_interval,increase,96,-0.04634910854477142,-0.06483271933802764,-0.028301551978574577,-0.04634910854477142,-0.06399022966974466,-0.02778672470882376,0.3020833333333333,not_supported,transit_hrl/results/transit_native_real_demand_service_response_v7_48pair_merged/summary.json
native_real_demand_service_response_v7,native_real_demand_service_response_v7_native_real_demand_shared_ppo_lower_hf_wait_boarding_rescue_mean,shared_ppo_lower_hf_wait_boarding_rescue_mean,native_real_freqhrl,native_real_interval,increase,96,0.0598511740107797,0.0530221734055761,0.0675367827323465,0.0598511740107797,0.0528318888572174,0.06768499511837361,1.0,supported,transit_hrl/results/transit_native_real_demand_service_response_v7_48pair_merged/summary.json
native_real_demand_service_response_v7,native_real_demand_service_response_v7_native_real_demand_shared_ppo_wait_replan_pressure_override_count,shared_ppo_wait_replan_pressure_override_count,native_real_freqhrl,native_real_interval,increase,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_supported,transit_hrl/results/transit_native_real_demand_service_response_v7_48pair_merged/summary.json
native_real_demand_service_response_v7,native_real_demand_service_response_v7_native_real_demand_shared_ppo_wait_replan_pressure_override_mean,shared_ppo_wait_replan_pressure_override_mean,native_real_freqhrl,native_real_interval,increase,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_supported,transit_hrl/results/transit_native_real_demand_service_response_v7_48pair_merged/summary.json
native_real_demand_service_response_v7,native_real_demand_service_response_v7_native_real_demand_wait_proxy_noninferiority,avg_wait_min,native_real_freqhrl,native_real_interval,decrease,96,-0.23042402475766818,-0.23268751161159995,-0.2278727436655249,0.23042402475766818,0.22801098139266662,0.23273189888514437,1.0,supported,transit_hrl/results/transit_native_real_demand_service_response_v7_48pair_merged/summary.json
native_real_demand_service_response_v7,native_real_demand_service_response_v7_native_real_demand_wait_noninferiority,native_avg_board_wait_min,native_real_freqhrl,native_real_interval,decrease,96,-0.17596288660765935,-0.17768862912478525,-0.17401275120262616,0.17596288660765935,0.17412352267208914,0.17772517905202356,1.0,supported,transit_hrl/results/transit_native_real_demand_service_response_v7_48pair_merged/summary.json
native_real_demand_service_response_v7,native_real_demand_service_response_v7_native_real_demand_alighted_noninferiority,native_alighted_pax,native_real_freqhrl,native_real_interval,increase,96,16.75886846722443,16.57332075143214,16.92272811720712,16.75886846722443,16.58332646270419,16.926636757199535,1.0,supported,transit_hrl/results/transit_native_real_demand_service_response_v7_48pair_merged/summary.json
native_real_demand_service_response_v7,native_real_demand_service_response_v7_native_real_demand_completed_throughput_noninferiority,native_completed_throughput_pax,native_real_freqhrl,native_real_interval,increase,96,16.75886846722443,16.57332075143214,16.92272811720712,16.75886846722443,16.58332646270419,16.926636757199535,1.0,supported,transit_hrl/results/transit_native_real_demand_service_response_v7_48pair_merged/summary.json
native_real_demand_throughput_safe_wait_v6,native_real_demand_throughput_safe_wait_v6_native_real_demand_control_score,control_score,native_real_freqhrl,native_real_interval,increase,96,2936.6188437500027,2445.6932744791707,3404.4883119791675,2936.6188437500027,2401.5537994791753,3443.8537539062545,0.9791666666666666,supported,transit_hrl/results/transit_native_real_demand_throughput_safe_wait_v6_48pair_merged/summary.json
native_real_demand_throughput_safe_wait_v6,native_real_demand_throughput_safe_wait_v6_native_real_demand_ep_reward,ep_reward,native_real_freqhrl,native_real_interval,increase,96,2936.6188437500005,2445.6932744791666,3404.488311979166,2936.6188437500005,2401.5537994791666,3443.8537539062504,0.9791666666666666,supported,transit_hrl/results/transit_native_real_demand_throughput_safe_wait_v6_48pair_merged/summary.json
native_real_demand_throughput_safe_wait_v6,native_real_demand_throughput_safe_wait_v6_native_real_demand_avg_wait_min,avg_wait_min,native_real_freqhrl,native_real_interval,decrease,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_supported,transit_hrl/results/transit_native_real_demand_throughput_safe_wait_v6_48pair_merged/summary.json
native_real_demand_throughput_safe_wait_v6,native_real_demand_throughput_safe_wait_v6_native_real_demand_native_avg_board_wait_min,native_avg_board_wait_min,native_real_freqhrl,native_real_interval,decrease,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_supported,transit_hrl/results/transit_native_real_demand_throughput_safe_wait_v6_48pair_merged/summary.json
native_real_demand_throughput_safe_wait_v6,native_real_demand_throughput_safe_wait_v6_native_real_demand_native_boarded_pax,native_boarded_pax,native_real_freqhrl,native_real_interval,increase,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_supported,transit_hrl/results/transit_native_real_demand_throughput_safe_wait_v6_48pair_merged/summary.json
native_real_demand_throughput_safe_wait_v6,native_real_demand_throughput_safe_wait_v6_native_real_demand_native_alighted_pax,native_alighted_pax,native_real_freqhrl,native_real_interval,increase,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_supported,transit_hrl/results/transit_native_real_demand_throughput_safe_wait_v6_48pair_merged/summary.json
native_real_demand_throughput_safe_wait_v6,native_real_demand_throughput_safe_wait_v6_native_real_demand_native_completed_throughput_pax,native_completed_throughput_pax,native_real_freqhrl,native_real_interval,increase,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_supported,transit_hrl/results/transit_native_real_demand_throughput_safe_wait_v6_48pair_merged/summary.json
native_real_demand_throughput_safe_wait_v6,native_real_demand_throughput_safe_wait_v6_native_real_demand_native_unalighted_pax,native_unalighted_pax,native_real_freqhrl,native_real_interval,decrease,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_supported,transit_hrl/results/transit_native_real_demand_throughput_safe_wait_v6_48pair_merged/summary.json
