baseline,seed,total_return,mean_reward,base_mean_reward,leakage_reward_penalty,leakage_reward_penalty_total,sharpe,sortino,max_drawdown,calmar,turnover,transaction_cost,inventory_drift_mean,post_shift_mean_pnl,post_shift_cum_pnl_120,recovery_cost_120,recovery_regret_120,promotion_count,promotion_delay,PromotionDelay,ShockResponseTime,regime_promotion_accuracy,regime_promotion_precision,regime_promotion_recall,UpperHFPower,LowerLFDrift,FocusScore,freq_attr_n,freq_attr_high_component_pnl,freq_attr_high_component_pnl_total,freq_attr_high_frequency_cost,freq_attr_high_frequency_cost_total,freq_attr_leakage_cost,freq_attr_leakage_cost_total,freq_attr_low_component_pnl,freq_attr_low_component_pnl_total,freq_attr_low_frequency_cost,freq_attr_low_frequency_cost_total,freq_attr_lower_credit,freq_attr_lower_credit_total,freq_attr_promotion_adaptation_cost,freq_attr_promotion_adaptation_cost_total,freq_attr_task_reward,freq_attr_task_reward_total,freq_attr_upper_credit,freq_attr_upper_credit_total,scenario,freq_method
no_promotion,42,0.319937845145845,0.0003146569400160934,0.0003857180512786809,7.106111126258751e-05,0.05116400010906301,20.377844667363068,86.24428168055739,0.010540172398463832,30.354137774110228,4.674272047531767,0.028045632285190598,9.713187960086672e-06,0.000369943775684312,0.04439325308211744,0.006679965164140705,0.07240826047221538,0,-1.0,-1.0,107.81666666666666,0.5,0.0,0.0,0.0008182030542305251,1.1956163297456048,0.9746915830378446,720.0,-1.3607053685068447e-05,-0.009797078653249282,0.00014474507136629812,0.10421645138373464,7.106111126258751e-05,0.05116400010906301,0.0004382967984024342,0.3155736948497526,7.378767185599174e-06,0.005312712373631405,-0.00018027562699759187,-0.12979845143826615,0.0,0.0,0.0003857180512786809,0.27771699692065027,-4.290932281689293e-05,-0.03089471242816291,promotion_recovery,ema
no_leakage,42,0.3165909700364,0.00038040009151757393,0.00038040009151757393,0.0,0.0,19.950626570540262,82.59086052732641,0.015423097133855257,20.52706841490681,9.755529622255263,0.05853317773353159,0.0009064944199677898,0.00047034166144592666,0.0564409993735112,0.005048737092640088,0.0604484488888049,0,-1.0,-1.0,9.029411764705882,0.5,0.0,0.0,0.0008182030542305251,0.8556705378574562,0.8546478814286472,720.0,-1.4294106711203412e-05,-0.010291756832066457,0.00019191218544455547,0.13817677352007993,0.0,0.0,0.00047780326725417344,0.3440183524230049,3.0976333002666937e-06,0.0022302959761920193,-0.00019191218544455547,-0.13817677352007993,0.0,0.0,0.00038040009151757393,0.27388806589265324,-3.0976333002666937e-06,-0.0022302959761920193,promotion_recovery,ema
freq_hrl,42,0.319937845145845,0.0003146569400160934,0.0003857180512786809,7.106111126258751e-05,0.05116400010906301,20.377844667363068,86.24428168055739,0.010540172398463832,30.354137774110228,4.674272047531767,0.028045632285190598,9.713187960086672e-06,0.000369943775684312,0.04439325308211744,0.006679965164140705,0.07240826047221538,0,-1.0,-1.0,107.81666666666666,0.5,0.0,0.0,0.0008182030542305251,1.1956163297456048,0.9746915830378446,720.0,-1.3607053685068447e-05,-0.009797078653249282,0.00014474507136629812,0.10421645138373464,7.106111126258751e-05,0.05116400010906301,0.0004382967984024342,0.3155736948497526,7.378767185599174e-06,0.005312712373631405,-0.00018027562699759187,-0.12979845143826615,0.0,0.0,0.0003857180512786809,0.27771699692065027,-4.290932281689293e-05,-0.03089471242816291,promotion_recovery,ema
freq_hrl_recovery_tuned,42,0.3321919201476269,0.00033835763014653214,0.0003985543175131868,5.9898155433840306e-05,0.04312667191236502,20.793988589318356,78.51900769159307,0.011133689243270295,29.836643801462188,4.821001060309815,0.028926006361858887,1.3092892916322422e-05,0.0004568749398340478,0.054824992780085735,0.006462160697717224,0.06209508019191558,38,8.0,8.0,50.333333333333336,0.5383333333333333,0.3684210526315789,0.11666666666666667,0.0011837560259207087,0.9342150390896815,0.9685029755744667,720.0,-1.2914291130892392e-05,-0.009298289614242523,0.00014821395240151278,0.10671404572908921,5.9898155433840306e-05,0.04312667191236502,0.0004516698032658271,0.3252022583513955,7.74419608877763e-06,0.005575821183919894,-0.0001781630301184329,-0.1282773816852717,2.985319328144407e-07,0.0002149429916263973,0.0003985543175131868,0.28695910860949453,-3.799180573851222e-05,-0.0273541001317288,promotion_recovery,ema
vanilla_rl,123,-0.7015947967802086,-0.0017055772199751826,-0.0016833819220939108,2.2195297881271722e-05,0.01598061447451564,-26.797642679344975,-29.589472875620324,0.7006519148302172,-1.001345720935081,274.42255855436895,1.6465353513262135,0.003308564728707854,-0.0006537147930590968,-0.07844577516709161,0.09773005697489467,0.19813125274799875,0,-1.0,-1.0,0.03225806451612903,0.5,0.0,0.0,0.28372872671711846,0.009700686561553725,0.015947047203814933,720.0,3.3777872822680426e-06,0.002432006843232991,0.00242664334359114,1.7471832073856208,2.2195297881271722e-05,0.01598061447451564,0.000606712074700978,0.43683269378470413,2.225835525331146e-06,0.0016026015782384254,-0.002437740992531776,-1.7551735146228786,0.0,0.0,-0.0016833819220939108,-1.2120349839076159,-1.3323484465967009e-05,-0.009592908815496246,promotion_recovery,ema
hrl_raw,123,-0.4562125077040158,-0.0008914870839860163,-0.0008687830845621217,2.2703999423894523e-05,0.016346879585204057,-19.479148822421266,-23.94617075587378,0.45624704441102915,-0.999924302617548,174.31309465106827,1.0458785679064095,0.011856368195384673,-7.717831105096599e-05,-0.009261397326115918,0.04202753351131083,0.12896440512100674,0,-1.0,-1.0,0.016129032258064516,0.5,0.0,0.0,0.28372872671711846,0.015541074031628577,0.007761935727310466,720.0,1.5824574817982446e-06,0.0011393693868947362,0.0016037525770148837,1.1547018554507162,2.2703999423894523e-05,0.016346879585204057,0.000605956316439085,0.4362885478361411,8.52933413039717e-07,0.0006141120573885963,-0.001615104576726831,-1.1628752952433183,0.0,0.0,-0.0008687830845621217,-0.6255238208847276,-1.2204933124986978e-05,-0.008787551849990624,promotion_recovery,ema
raw_history,123,0.36919756030320205,0.00041305734038578953,0.0004359172171763429,2.285987679055345e-05,0.016459111289198483,20.09245132524896,47.01891336704539,0.022434596524261274,16.456616899882444,22.074451237802634,0.1324467074268158,0.00038569912012057905,0.0007950405695349133,0.0954048683441896,0.0015450558872481838,0.024813607322343008,0,-1.0,-1.0,0.0967741935483871,0.5,0.0,0.0,0.014118936340033342,0.3980345787513312,0.2265152695884778,720.0,-9.68595896188978e-06,-0.006973890452560642,0.00031720512921924585,0.22838769303785703,2.285987679055345e-05,0.016459111289198483,0.0006303283346934959,0.45383640097931705,0.0,0.0,-0.00032863506761452257,-0.23661724868245626,0.0,0.0,0.0004359172171763429,0.3138603963669669,-1.1429938395276725e-05,-0.008229555644599242,promotion_recovery,ema
freq_single_policy,123,0.13223870303388696,0.00015826294017374427,0.00017164919741446646,1.3386257240722162e-05,0.009638105213319956,6.34279525464153,10.809482086941742,0.1228314466446796,1.0765867100500752,57.87561457211045,0.3472536874326627,0.0005641965649117348,0.0006722344469299722,0.08066813363159665,0.003242227503764961,0.03908784078789587,0,-1.0,-1.0,0.06451612903225806,0.5,0.0,0.0,0.04898530522695548,0.12569601697026417,0.04544407736543892,720.0,3.051275119854858e-07,0.00021969180862954976,0.0006200148246169712,0.4464106737242192,1.3386257240722162e-05,0.009638105213319956,0.0006547692511332248,0.47143386081592187,8.088887199833834e-08,5.8239987838803605e-05,-0.0006267079532373322,-0.45122972633087916,0.0,0.0,0.00017164919741446646,0.12358742213841585,-6.774017492359419e-06,-0.004877292594498782,promotion_recovery,ema
lf_upper_only,123,0.32332662457799777,0.0002934810871586396,0.000389216285498568,9.573519833992854e-05,0.06892934280474855,20.13930216690868,46.87306791920878,0.010559585398659754,30.61925372742713,5.381282256985925,0.032287693541915546,4.467330481398831e-05,0.0004378421170685711,0.052541054048228536,0.0038830960251849773,0.06777264796141298,0,-1.0,-1.0,23.796296296296298,0.5,0.0,0.0,0.0008159980839145574,1.8482631071954942,0.951430462588855,720.0,-1.5309386546774253e-05,-0.011022758313677461,0.0001544860817447213,0.11122997885619934,9.573519833992854e-05,0.06892934280474855,0.0004494590374631863,0.32361050697349414,7.113529300436491e-06,0.005121741096314273,-0.00020235368091468554,-0.1456946502585736,0.0,0.0,0.000389216285498568,0.280235725558969,-5.498112847040076e-05,-0.03958641249868855,promotion_recovery,ema
hf_lower_only,123,0.030575158198505425,-9.312028942620476e-06,3.2682454417754676e-05,4.1994483360375154e-05,0.03023602801947011,7.933113435928659,22.536641508509884,0.008547529905840845,3.5770753112676776,7.839060576853896,0.04703436346112338,0.004578835896518255,0.00022366198082220392,0.02683943769866447,0.0003896724246436707,0.09284603988224269,0,-1.0,-1.0,15.17741935483871,0.5,0.0,0.0,0.0,0.8932635295371825,0.054829918122820925,720.0,-1.9927946766859717e-07,-0.00014348121672138996,0.00010228192634266775,0.07364298696672078,4.1994483360375154e-05,0.03023602801947011,0.0001073649104855756,0.07730273554961443,5.193669799542817e-07,0.0003739442255670829,-0.00012327916802285532,-0.08876100097645584,0.0,0.0,3.2682454417754676e-05,0.023531367180783365,-2.1516608660141858e-05,-0.015491958235302137,promotion_recovery,ema
allfreq_alllayers,123,0.11337108674371965,0.00012980979400765004,0.0001486763545394356,1.8681184007234345e-05,0.013450452485208729,5.26826619026774,8.36640746378324,0.13248146872518785,0.855750527486152,61.12860458004143,0.36677162748024855,0.0003903377405248849,0.0006603457090659391,0.07924148508791269,0.0036980403259020012,0.040529927034438945,36,-1.0,-1.0,0.04838709677419355,0.47,0.0,0.0,0.049117398672730586,0.2213431962581712,0.047546873717534605,720.0,5.721488681732431e-07,0.00041194718508473505,0.0006478246524582904,0.46643374976996904,1.8681184007234345e-05,0.013450452485208729,0.000658289919319324,0.4739687419099133,1.5967362576031916e-07,0.0001149650105474298,-0.0006571652444619077,-0.4731589760125735,1.8537652455120375e-07,0.0001334710976768667,0.0001486763545394356,0.10704697526839364,-9.685642153928696e-06,-0.0069736623508286615,promotion_recovery,ema
swapped,123,0.049745001046821,4.117234660388081e-05,6.082433644912085e-05,1.946661332068883e-05,0.014015961590895956,3.4087924303042065,7.1211604676741835,0.06244933626806359,0.7965657286298565,44.442280421815774,0.26665368253089466,0.0033730636513302067,0.0006341632578919706,0.07609959094703647,0.0025324581037865224,0.043597318843707294,36,-1.0,-1.0,0.04838709677419355,0.47,0.0,0.0,0.07467854512624561,0.2530081684465596,-0.3672437363349285,720.0,-2.9004229609072554e-06,-0.002088304531853224,0.000495194830143776,0.3565402777035187,1.946661332068883e-05,0.014015961590895956,0.0004408232235611532,0.3173927209640303,1.7061716623601732e-06,0.0012284435968993247,-0.0005049281368041203,-0.36354825849896666,1.8537652455120375e-07,0.0001334710976768667,6.082433644912085e-05,0.04379352224336701,-1.162485484725579e-05,-0.00836989549002417,promotion_recovery,ema
no_promotion,123,0.32332662457799777,0.0002934810871586396,0.000389216285498568,9.573519833992854e-05,0.06892934280474855,20.13930216690868,46.87306791920878,0.010559585398659754,30.61925372742713,5.381282256985925,0.032287693541915546,4.467330481398831e-05,0.0004378421170685711,0.052541054048228536,0.0038830960251849773,0.06777264796141298,0,-1.0,-1.0,23.796296296296298,0.5,0.0,0.0,0.0008159980839145574,1.8482631071954942,0.951430462588855,720.0,-1.5309386546774253e-05,-0.011022758313677461,0.0001544860817447213,0.11122997885619934,9.573519833992854e-05,0.06892934280474855,0.0004494590374631863,0.32361050697349414,7.113529300436491e-06,0.005121741096314273,-0.00020235368091468554,-0.1456946502585736,0.0,0.0,0.000389216285498568,0.280235725558969,-5.498112847040076e-05,-0.03958641249868855,promotion_recovery,ema
no_leakage,123,0.32291780976891693,0.0003863918212970831,0.0003865771978216344,0.0,0.0,20.14708704971025,54.74962768272351,0.01533837679282668,21.052932401552187,10.456373471324657,0.06273824082794793,0.0011493648930607687,0.000552408937004703,0.06628907244056435,0.0027718778721703696,0.053909156499197204,36,-1.0,-1.0,3.532258064516129,0.47,0.0,0.0,0.0008544180549101791,0.9597337664122443,0.8285035178370308,720.0,-1.4171574754537069e-05,-0.01020353382326669,0.000199716510438156,0.14379588751547231,0.0,0.0,0.0004901839479566651,0.3529324425287989,2.255549382999108e-06,0.0016239955557593578,-0.000199716510438156,-0.14379588751547231,1.8537652455120375e-07,0.0001334710976768667,0.0003865771978216344,0.27833558243157674,-2.4409259075503117e-06,-0.0017574666534362245,promotion_recovery,ema
freq_hrl,123,0.32233598830460464,0.00029257489549685227,0.0003881756043147422,9.541533229333873e-05,0.06869903925120388,20.06182441592991,46.794976768931896,0.010661940471128006,30.232394297968003,5.4580493897499816,0.03274829633849989,4.491792066543312e-05,0.00043620755964057795,0.052344907156869354,0.003900473823766179,0.06795218106666431,36,-1.0,-1.0,23.796296296296298,0.47,0.0,0.0,0.000848969676649871,1.8413394470942246,0.940862994474764,720.0,-1.5334932307297308e-05,-0.01104115126125406,0.00015499502432066799,0.11159641751088095,9.541533229333873e-05,0.06869903925120388,0.00044908411737795353,0.32334056451212656,7.133639682318208e-06,0.00513622057126911,-0.00020270269046733736,-0.1459459371364829,1.8537652455120375e-07,0.0001334710976768667,0.0003881756043147422,0.2794864351066144,-5.502668235353877e-05,-0.039619211294547915,promotion_recovery,ema
freq_hrl_recovery_tuned,123,0.3496961012821944,0.00032740167547325004,0.00041662582065078393,8.889330239555787e-05,0.06400317772480167,20.81336922134026,47.73002326102672,0.012974830462325282,26.951882130375342,5.572574820461351,0.033435448922768105,5.2212999583894295e-05,0.0006254117012191604,0.07504940414629925,0.004490645333646828,0.045672253270182844,43,0.0,0.0,29.214285714285715,0.5591666666666666,0.4418604651162791,0.15833333333333333,0.0016127406895024325,1.6125955786076802,0.9073115683943259,720.0,-1.4472964590518669e-05,-0.010420534505173442,0.0001594274498677916,0.11478776390480995,8.889330239555787e-05,0.06400317772480167,0.00047764133474431495,0.34390176101590675,6.800265747552371e-06,0.004896191338237707,-0.00020387410106557054,-0.14678935276721078,3.308427819759776e-07,0.00023820680302270386,0.00041662582065078393,0.2999705908685644,-5.157775972730729e-05,-0.03713598700366125,promotion_recovery,ema
vanilla_rl,456,-0.7110061376353631,-0.0017491134421451584,-0.001727744351222552,2.1369090922606654e-05,0.01538574546427679,-27.174832506821964,-29.435494404703874,0.7104513254197493,-1.0007809292428105,277.8408572787764,1.667045143672658,0.0032902860937538848,-0.0005529986758455906,-0.06635984110147088,0.08480410885912507,0.18270626129719353,0,-1.0,-1.0,0.01020408163265306,0.5,0.0,0.0,0.3022837335863228,0.008269648594562418,0.012347401104474194,720.0,7.174628376243793e-06,0.005165732430895531,0.0024627274026487486,1.773163729907099,2.1369090922606654e-05,0.01538574546427679,0.0005870020699118485,0.422641490336531,3.3991891532920903e-06,0.002447416190370305,-0.0024734119481100523,-1.7808566026392376,0.0,0.0,-0.001727744351222552,-1.2439759328802373,-1.4083734614595418e-05,-0.0101402889225087,promotion_recovery,ema
hrl_raw,456,-0.47614719721442533,-0.0009428085308991474,-0.0009210188288892698,2.1789702009877422e-05,0.015688585447111745,-20.3453599334169,-23.858069442157916,0.4772985531677546,-0.9975877656747797,178.36103278477358,1.0701661967086415,0.012071947132885211,-5.905172862876728e-05,-0.0070862074354520735,0.03829636032947784,0.12343262763117474,0,-1.0,-1.0,0.01020408163265306,0.5,0.0,0.0,0.3022837335863228,0.013374545610676325,0.012816338891931421,720.0,3.6671239116839427e-06,0.0026403292164124386,0.0016450705609008442,1.184450803848608,2.1789702009877422e-05,0.015688585447111745,0.0005857998813379298,0.4217759145633095,1.2008137284981897e-06,0.0008645858845186965,-0.0016559654119057835,-1.1922950965721641,0.0,0.0,-0.0009210188288892698,-0.6631335568002743,-1.2095664733436903e-05,-0.00870887860807457,promotion_recovery,ema
raw_history,456,0.35076585470945587,0.00039887634260856407,0.00041711560428639145,1.8239261677827494e-05,0.013132268408035795,19.464377251716144,48.95750671075426,0.010743355288880374,32.649562941710286,23.525094760963405,0.14115056856578043,0.00036853024189382105,0.000714933763553429,0.08579205162641147,0.003425822446030977,0.031040114575484355,0,-1.0,-1.0,0.5714285714285714,0.5,0.0,0.0,0.013903013591621733,0.3077551615061635,0.2647357586870803,720.0,-1.3499714935764357e-05,-0.009719794753750337,0.000341421132382639,0.24582321531550005,1.8239261677827494e-05,0.013132268408035795,0.0006273948360473053,0.4517242819540598,3.5178541370330627e-07,0.0002532854978663805,-0.0003505407632215527,-0.2523893495195179,0.0,0.0,0.00041711560428639145,0.30032323508620185,-9.471416252617054e-06,-0.006819419701884278,promotion_recovery,ema
freq_single_policy,456,0.09745116772092399,0.00011606860487856825,0.0001281840442163051,1.2115439337736852e-05,0.008723116323170533,4.8508338607717505,8.457016585706365,0.11969218043938212,0.8141815727910309,61.810992080536295,0.37086595248321774,0.0006169113707717374,0.0006140775847545886,0.07368931017055064,0.006333482339186169,0.04272899837057497,0,-1.0,-1.0,0.030612244897959183,0.5,0.0,0.0,0.05484421216434549,0.09872554092919535,0.01945968176364017,720.0,-8.208114748416454e-06,-0.005909842618859846,0.000666903568607263,0.48017056939722935,1.2115439337736852e-05,0.008723116323170533,0.0006527175823774008,0.4699566593117286,2.5119213425378477e-08,1.8085833666272504e-05,-0.0006729612882761314,-0.4845321275588146,0.0,0.0,0.0001281840442163051,0.09229251183573967,-6.082838882293805e-06,-0.00437964399525154,promotion_recovery,ema
lf_upper_only,456,0.3359160879414771,0.0003097096577954416,0.00040240836796040383,9.269871016496218e-05,0.06674307131877277,21.348113917449425,52.134559037083555,0.008779841192877669,38.259927550167646,5.144243691240719,0.030865462147444317,2.331125560064614e-05,0.000346783832741938,0.04161405992903256,0.007499607513944887,0.07504913563550551,0,-1.0,-1.0,153.46875,0.5,0.0,0.0,0.0006788224248543022,1.7348592496275241,0.9109849818830059,720.0,-9.442118658742546e-06,-0.006798325434294633,0.00015631029462380381,0.11254341212913875,9.269871016496218e-05,0.06674307131877277,0.00045476580655735355,0.3274313807212946,7.195336839453179e-06,0.005180642524406288,-0.00020265964970628492,-0.14591494778852515,0.0,0.0,0.00040240836796040383,0.28973402493149075,-5.354469192193426e-05,-0.03855217818379267,promotion_recovery,ema
hf_lower_only,456,0.01804981624176305,-2.2994732982841846e-05,1.7054957667357297e-05,4.004969065019914e-05,0.028835777268143382,4.853733248413187,12.144334245483334,0.009895192258303931,1.8240996001483298,8.340303853301961,0.05004182311981177,0.003900209088547233,0.0002115362662359812,0.025384351948317743,0.0006939715007671135,0.09103280031951783,0,-1.0,-1.0,13.96938775510204,0.5,0.0,0.0,0.0,0.8794125175166447,0.06487049606416227,720.0,-2.4593813614634564e-06,-0.0017707545802536884,0.00010457739420784795,0.07529572382965052,4.004969065019914e-05,0.028835777268143382,9.681728931676489e-05,0.06970844830807071,2.7178903461197986e-06,0.001956881049206255,-0.0001246022395329475,-0.08971361246372221,0.0,0.0,1.7054957667357297e-05,0.012279569520497254,-2.2742735671219367e-05,-0.016374769683277945,promotion_recovery,ema
allfreq_alllayers,456,0.08019563344360736,8.962520175371517e-05,0.0001066098677159815,1.698466596226634e-05,0.012228959492831764,3.861463176356911,6.341258129551142,0.1280867201677386,0.6261041998622927,64.85571281823317,0.38913427690939906,0.00040820206562292276,0.0006042500070386921,0.07251000084464305,0.007107875958393209,0.043935800200154765,0,-1.0,-1.0,0.04081632653061224,0.5,0.0,0.0,0.05484421216434549,0.1789385043733855,0.017108955178765713,720.0,-7.740730806040605e-06,-0.005573326180349236,0.000692908765703763,0.49889431130670936,1.698466596226634e-05,0.012228959492831764,0.0006556312761385445,0.472054518819752,4.067996961290364e-08,2.928957812129062e-05,-0.0007014010986848961,-0.5050087910531252,0.0,0.0,0.0001066098677159815,0.07675910475550668,-8.533012950746073e-06,-0.006143769324537173,promotion_recovery,ema
swapped,456,-0.007009981844175672,-3.231568526368616e-05,-1.78479224107293e-05,1.4467762852956848e-05,0.01041678925412893,-0.47918761745330224,-0.9271138245220554,0.07678758306449163,-0.0912905650160677,48.5100172046013,0.2910601032276078,0.004111410923496492,0.0006226479366301191,0.07471775239561429,0.004499855053101632,0.04203765933518745,0,-1.0,-1.0,0.061224489795918366,0.5,0.0,0.0,0.10187234113536424,0.20365861094474477,-0.3945307811991585,720.0,-1.000034866792433e-05,-0.007200251040905518,0.0005297266196394207,0.38140316614038294,1.4467762852956848e-05,0.01041678925412893,0.00040462539147586543,0.2913302818626231,7.587409640793609e-06,0.005462934941371398,-0.0005369605010658991,-0.3866115607674474,0.0,0.0,-1.78479224107293e-05,-0.012850504135725097,-1.4821291067272035e-05,-0.010671329568435865,promotion_recovery,ema
no_promotion,456,0.3359160879414771,0.0003097096577954416,0.00040240836796040383,9.269871016496218e-05,0.06674307131877277,21.348113917449425,52.134559037083555,0.008779841192877669,38.259927550167646,5.144243691240719,0.030865462147444317,2.331125560064614e-05,0.000346783832741938,0.04161405992903256,0.007499607513944887,0.07504913563550551,0,-1.0,-1.0,153.46875,0.5,0.0,0.0,0.0006788224248543022,1.7348592496275241,0.9109849818830059,720.0,-9.442118658742546e-06,-0.006798325434294633,0.00015631029462380381,0.11254341212913875,9.269871016496218e-05,0.06674307131877277,0.00045476580655735355,0.3274313807212946,7.195336839453179e-06,0.005180642524406288,-0.00020265964970628492,-0.14591494778852515,0.0,0.0,0.00040240836796040383,0.28973402493149075,-5.354469192193426e-05,-0.03855217818379267,promotion_recovery,ema
no_leakage,456,0.3263629426287853,0.0003905645832236742,0.0003905645832236742,0.0,0.0,20.924825407038007,56.601661004973735,0.007293379599392136,44.747834413553065,10.713085938055613,0.0642785156283337,0.0009587602132802147,0.0004516871177937207,0.05420245413524648,0.00484428543644474,0.06236992091563153,0,-1.0,-1.0,7.663265306122449,0.5,0.0,0.0,0.0006788224248543022,0.870444316436896,0.7708205445775279,720.0,-9.987282240228613e-06,-0.007190843212964601,0.0002077505164922896,0.1495803718744485,0.0,0.0,0.0004917451020409267,0.3540564734694672,3.1008427189410974e-06,0.00223260675763759,-0.0002077505164922896,-0.1495803718744485,0.0,0.0,0.0003905645832236742,0.2812064999210454,-3.1008427189410974e-06,-0.00223260675763759,promotion_recovery,ema
freq_hrl,456,0.3359160879414771,0.0003097096577954416,0.00040240836796040383,9.269871016496218e-05,0.06674307131877277,21.348113917449425,52.134559037083555,0.008779841192877669,38.259927550167646,5.144243691240719,0.030865462147444317,2.331125560064614e-05,0.000346783832741938,0.04161405992903256,0.007499607513944887,0.07504913563550551,0,-1.0,-1.0,153.46875,0.5,0.0,0.0,0.0006788224248543022,1.7348592496275241,0.9109849818830059,720.0,-9.442118658742546e-06,-0.006798325434294633,0.00015631029462380381,0.11254341212913875,9.269871016496218e-05,0.06674307131877277,0.00045476580655735355,0.3274313807212946,7.195336839453179e-06,0.005180642524406288,-0.00020265964970628492,-0.14591494778852515,0.0,0.0,0.00040240836796040383,0.28973402493149075,-5.354469192193426e-05,-0.03855217818379267,promotion_recovery,ema
freq_hrl_recovery_tuned,456,0.3502674420275702,0.00032790749496909203,0.00041725189403579916,8.890746947528422e-05,0.06401337802220464,22.036230599709555,52.26632766167149,0.007246812438376327,48.33400132901036,5.296781282617463,0.031780687695704773,2.5593103281944815e-05,0.0004341457653188826,0.05209749183826591,0.006156258505368658,0.0647070902712181,61,4.0,4.0,35.607142857142854,0.5191666666666667,0.22950819672131148,0.11666666666666667,0.0008736118915214917,1.6038195866966725,0.921282931191227,720.0,-8.7749347285074e-06,-0.0063179530045253274,0.00015970168047999797,0.11498520994559853,8.890746947528422e-05,0.06401337802220464,0.00047021785899268253,0.33855685847473144,5.106151734034997e-06,0.003676429248505198,-0.00020415541521764006,-0.14699189895670084,4.369295914228806e-07,0.00031458930582447403,0.00041725189403579916,0.3004213637057754,-4.999681606309998e-05,-0.03599770756543199,promotion_recovery,ema
vanilla_rl,789,-0.7137603473162051,-0.0017642392994994434,-0.0017410694596279067,2.3169839871536628e-05,0.01668228470750637,-26.551555472480032,-29.449121406513797,0.7138654000334519,-0.9998528396007961,282.041126790908,1.6922467607454477,0.0033602996356809005,-0.0005171472075930077,-0.06205766491116093,0.08652571799553899,0.18255040620379015,0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.2974968234511441,0.007833092134333012,0.011563839042760288,720.0,1.8558718217825298e-05,0.013362277116834215,0.0024934524343936146,1.7952857527634025,2.3169839871536628e-05,0.01668228470750637,0.0005974351446831962,0.43015330417190123,3.694268766341609e-06,0.0026598735117659587,-0.002505037354329383,-1.803626895117156,0.0,0.0,-0.0017410694596279067,-1.2535700109320929,-1.5279188702109925e-05,-0.011001015865519145,promotion_recovery,ema
hrl_raw,789,-0.4687961080652787,-0.0009253242434217583,-0.0009017710439874817,2.3553199434276415e-05,0.016958303592679018,-18.936399075598253,-23.307551557662503,0.4704264406897598,-0.9965343516361652,178.4750925000841,1.0708505550005043,0.01215339059661656,1.6760738116358543e-05,0.002011288573963025,0.04013916329522589,0.11848145271866618,0,-1.0,-1.0,0.011363636363636364,0.5,0.0,0.0,0.2974968234511441,0.012748525495597376,0.023627527791177473,720.0,1.3955920253776352e-05,0.010048262582718974,0.0016425742639685798,1.1826534700573774,2.3553199434276415e-05,0.016958303592679018,0.0005958722544526756,0.4290280232059265,2.1315200714611373e-06,0.0015346944514520189,-0.0016543508636857182,-1.191132621853717,0.0,0.0,-0.0009017710439874817,-0.6492751516709868,-1.3908119788599348e-05,-0.01001384624779153,promotion_recovery,ema
raw_history,789,0.3769771828729396,0.0004241599284542227,0.00044382970079358426,1.9669772339361544e-05,0.01416223608434031,19.62980233640119,49.10764338682882,0.023756531021674077,15.868359842984127,22.550030700590415,0.1353001842035425,0.0003730755212805912,0.0007863817584131829,0.09436581100958195,0.002938484342372636,0.026461486097098863,0,-1.0,-1.0,3.0,0.5,0.0,0.0,0.014351878201756277,0.3361181326179065,0.2873283141943577,720.0,3.1021557657196172e-06,0.0022335521513181245,0.00032306460817052893,0.23260651788278083,1.9669772339361544e-05,0.01416223608434031,0.0006293906185753461,0.4531612453742492,9.933309459536611e-08,7.15198281086636e-05,-0.0003328994943402097,-0.239687635924951,0.0,0.0,0.00044382970079358426,0.31955738457138066,-9.934219264276139e-06,-0.007152637870278819,promotion_recovery,ema
freq_single_policy,789,0.12561952700909362,0.0001517780678089223,0.00016347214510415166,1.1694077295229398e-05,0.008419735652565166,5.745070011956938,10.21647168703732,0.14244161396351052,0.881901879048308,59.20621506115882,0.35523729036695295,0.0005946337618178969,0.0006824150857226653,0.08188981028671984,0.008324557962592138,0.03864505952197435,0,-1.0,-1.0,0.13636363636363635,0.5,0.0,0.0,0.05329151128907105,0.09726090896156137,0.021152766780318,720.0,8.0495901891002e-06,0.005795704936152144,0.0006370127774541456,0.4586491997669848,1.1694077295229398e-05,0.008419735652565166,0.0006499969479483441,0.46799780252280776,4.604263210918324e-07,0.0003315069511861193,-0.0006428598161017602,-0.4628590675932674,0.0,0.0,0.00016347214510415166,0.11769994447498919,-6.307464968706531e-06,-0.004541374777468702,promotion_recovery,ema
lf_upper_only,789,0.35371937913592477,0.00033075705706432895,0.0004208109070901308,9.005385002580186e-05,0.06483877201857734,22.31979613922314,65.7555618907356,0.009037480574552337,39.139157890078884,4.885513858197621,0.029313083149185723,1.9340890525709405e-05,0.0003508849212060431,0.042106190544725176,0.00828145782182498,0.0788642883875048,0,-1.0,-1.0,159.07462686567163,0.5,0.0,0.0,0.0007109015279755671,1.6632374228321467,0.8943789556476315,720.0,-1.1006174249463492e-06,-0.0007924445459613714,0.00014873887444000124,0.10709198959680089,9.005385002580186e-05,0.06483877201857734,0.0004626628217811088,0.3331172316823983,8.2564768451145e-06,0.005944663328482439,-0.00019376579945290217,-0.13951137560608956,0.0,0.0,0.0004208109070901308,0.3029838531048942,-5.328340185801543e-05,-0.03836404933777111,promotion_recovery,ema
