environment,disturbance_mode,arm,upper_constraint_mode,upper_dual_lr,lower_dual_lr,lower_action_router_mode,lower_action_router_alpha,upper_hf_penalty_coef,replicate_count,baseline_return_mean,candidate_return_mean,return_difference_mean,return_difference_one_sided_lower,return_difference_one_sided_upper,reward_noninferiority_margin,reward_noninferiority_pass,drift_materiality_floor,responsibility_drift_baseline_mean,responsibility_drift_candidate_mean,responsibility_drift_difference_mean,responsibility_drift_difference_one_sided_upper,responsibility_drift_candidate_one_sided_upper,responsibility_drift_required_reduction,responsibility_drift_baseline_material,responsibility_drift_gate_type,responsibility_drift_pass,responsibility_drift_normalized_slack,raw_lower_drift_baseline_mean,raw_lower_drift_candidate_mean,raw_lower_drift_difference_mean,raw_lower_drift_difference_one_sided_upper,raw_lower_drift_candidate_one_sided_upper,raw_lower_drift_required_reduction,raw_lower_drift_baseline_material,raw_lower_drift_gate_type,raw_lower_drift_pass,raw_lower_drift_normalized_slack,latent_lower_drift_mean,upper_hf_rms,upper_hf_rms_one_sided_upper,upper_hf_budget_pass,effective_lower_action_rms_mean,effective_lower_activity_margin_one_sided_lower,effective_lower_activity_pass,router_clip_rate_mean,router_clip_rate_one_sided_upper,router_clip_pass,reconstruction_rms_max,reconstruction_integrity_pass,minimum_normalized_safety_slack,condition_gate_pass
Hopper-v5,ood_chirp,crossed_router_a004_reward,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.0,16,188.2217150081512,174.41717660737908,-13.804538400772133,-28.961293077241688,-0.28298380290095093,3.764434300163024,False,2.5e-05,0.07604436618038303,0.02160220055104083,-0.0544421656293422,-0.04077673116887204,nan,0.007604436618038304,True,strict_relative_improvement,True,4.3622290798172365,0.07604436618038303,0.02415669180986947,-0.05188767437051356,-0.038164794590654944,nan,0.007604436618038304,True,strict_relative_improvement,True,4.01875372333634,0.06685436455464089,0.12016572727332522,0.13187153497045143,False,0.21681828479402127,0.12590430906422206,True,3.0281007751937984e-05,6.056201550387597e-05,True,1.583906493594688e-08,True,-6.693398467862085,False
Walker2d-v5,standard,crossed_router_a004_reward,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.0,16,226.90328807016124,196.2920842676789,-30.611203802482336,-54.18878466242309,-7.026312208762117,4.5380657614032245,False,2.5e-05,0.06749590538462097,0.0021189943540323667,-0.0653769110305886,-0.05700654757576991,nan,0.006749590538462098,True,strict_relative_improvement,True,7.445926793769467,0.06749590538462097,0.003034646106763101,-0.06446125927785787,-0.05605505611662635,nan,0.006749590538462098,True,strict_relative_improvement,True,7.304956544726722,0.038018119152090496,0.018730022479969268,0.019335352222399186,True,0.06270803727041667,-0.009972953582207875,False,0.0,0.0,True,1.8567610707923002e-08,True,-10.940943016583185,False
Walker2d-v5,low_frequency,crossed_router_a004_reward,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.0,16,246.10234561472834,217.11338667163585,-28.98895894309249,-42.6594592022518,-15.49419047903473,4.922046912294567,False,2.5e-05,0.06450461496587226,0.002203745850304456,-0.062300869115567814,-0.05401921624084297,nan,0.006450461496587226,True,strict_relative_improvement,True,7.37447309303732,0.06450461496587226,0.003159470932126388,-0.061345144033745885,-0.052788940684693954,nan,0.006450461496587226,True,strict_relative_improvement,True,7.1837463432071065,0.03679417029728118,0.01971057818341648,0.020490389956289365,True,0.06428332929968542,-0.006999893121222993,False,0.0,0.0,True,1.7999710367133232e-08,True,-7.667015971687428,False
Walker2d-v5,high_frequency,crossed_router_a004_reward,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.0,16,235.76362719365073,195.20461875409111,-40.55900843955962,-64.15094092520619,-16.914219692226673,4.715272543873015,False,2.5e-05,0.06696392667017584,0.00212517308037802,-0.06483875358979782,-0.0563555931003216,nan,0.006696392667017584,True,strict_relative_improvement,True,7.415813692929847,0.06696392667017584,0.003042644728999834,-0.06392128194117602,-0.05541216314037976,nan,0.006696392667017584,True,strict_relative_improvement,True,7.27492739685157,0.03793652890202971,0.018800963279099466,0.019365651084337097,True,0.06295262514188125,-0.009371228393505099,False,0.0,0.0,True,1.8345401042507553e-08,True,-12.604927462477939,False
Walker2d-v5,mixed,crossed_router_a004_reward,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.0,16,238.0131881284006,214.5497025389147,-23.46348558948594,-39.533757827307866,-6.781409057523721,4.760263762568012,False,2.5e-05,0.06482719714911633,0.0021985088729435205,-0.06262868827617282,-0.05434797110926981,nan,0.006482719714911634,True,strict_relative_improvement,True,7.383513941572689,0.06482719714911633,0.003140984699485934,-0.061686212449630407,-0.05350160046223345,nan,0.006482719714911634,True,strict_relative_improvement,True,7.252955983762246,0.036745892966429106,0.019694918638595883,0.020345089523071642,True,0.06424711142453643,-0.006980485158602533,False,0.0,0.0,True,1.8977074214166516e-08,True,-7.304951111780547,False
Walker2d-v5,ood_chirp,crossed_router_a004_reward,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.0,16,239.1724903431753,213.7039350224391,-25.468555320736158,-44.43752984784372,-6.470162059644017,4.783449806863506,False,2.5e-05,0.06544584809707213,0.002155885521413934,-0.0632899625756582,-0.054993846038373734,nan,0.006544584809707214,True,strict_relative_improvement,True,7.402954142607254,0.06544584809707213,0.0030833209098206507,-0.062362527187251486,-0.054075126790948023,nan,0.006544584809707214,True,strict_relative_improvement,True,7.2625756046038905,0.037109048501692984,0.019616328434462395,0.02045715133104934,True,0.0633566338250309,-0.008348202634497752,False,0.0,0.0,True,1.8522146707067174e-08,True,-8.289849719773954,False
HalfCheetah-v5,standard,crossed_router_a010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.0,16,490.7004446949666,393.14358330398784,-97.55686139097872,-208.88594947462173,9.914974539658747,9.814008893899333,False,2.5e-05,0.0021466311721285774,0.0004571934520213401,-0.001689437720107237,-0.0011853816188350489,nan,0.00021466311721285775,True,strict_relative_improvement,True,4.522055368550512,0.0021466311721285774,0.00036520039438500847,-0.0017814307777435688,-0.0012736351806553131,nan,0.00021466311721285775,True,strict_relative_improvement,True,4.933181243205322,0.0013453767504065439,0.06531394702818731,0.07683545534344738,True,0.3467375991410955,0.22677964301550518,True,0.0011822916666666666,0.002364583333333333,True,6.7949912771815606e-09,True,-20.284467105432437,False
HalfCheetah-v5,low_frequency,crossed_router_a010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.0,16,370.68504028659595,292.6079166432524,-78.07712364334355,-158.3377325187131,0.9798889200428056,7.413700805731919,False,2.5e-05,0.0023728148658860968,0.000470262039370781,-0.0019025528265153157,-0.0013857536752771569,nan,0.00023728148658860968,True,strict_relative_improvement,True,4.840125562259849,0.0023728148658860968,0.0003771285595073965,-0.0019956863063787,-0.0014712566755996181,nan,0.00023728148658860968,True,strict_relative_improvement,True,5.200469732181134,0.0014241917849565015,0.06278739955497177,0.07412270889200964,True,0.3448148628182862,0.22705045780926675,True,0.0010807291666666667,0.00216015625,True,6.623319048374952e-09,True,-20.357448414467164,False
HalfCheetah-v5,high_frequency,crossed_router_a010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.0,16,409.7669342628855,341.99920477875855,-67.76772948412692,-161.82561010842278,23.75652463961176,8.19533868525771,False,2.5e-05,0.002328763347905306,0.0004845000823241366,-0.001844263265581169,-0.001306600967241691,nan,0.0002328763347905306,True,strict_relative_improvement,True,4.610707367139569,0.002328763347905306,0.0003908588401086467,-0.0019379045077966592,-0.0013991554753320702,nan,0.0002328763347905306,True,strict_relative_improvement,True,5.008147957973459,0.0013924857475615699,0.06457327394824212,0.07453774633862932,True,0.34910808357379464,0.2304288253133522,True,0.0010104166666666666,0.00201953125,True,6.735767997278086e-09,True,-18.746055205689654,False
HalfCheetah-v5,mixed,crossed_router_a010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.0,16,376.5334071465785,255.97573821681118,-120.55766892976733,-201.6370000605036,-43.0813349336392,7.53066814293157,False,2.5e-05,0.002534498710807454,0.0004961990138055658,-0.0020382996970018884,-0.0014763915197905497,nan,0.00025344987108074545,True,strict_relative_improvement,True,4.825181577307619,0.002534498710807454,0.00040786447508310976,-0.0021266342357243446,-0.0015699998793427125,nan,0.00025344987108074545,True,strict_relative_improvement,True,5.194518358395745,0.0014708635557179766,0.0638924227897199,0.07443038781186223,True,0.3461788568928864,0.22754702854995654,True,0.0009322916666666666,0.0018645833333333331,True,6.760518621957055e-09,True,-25.77544624639501,False
HalfCheetah-v5,ood_chirp,crossed_router_a010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.0,16,417.8788644970345,303.0863168995669,-114.7925475974676,-192.6461138822752,-37.88697818814269,8.35757728994069,False,2.5e-05,0.0023824868082626127,0.00048204516519761656,-0.001900441643064996,-0.0013750383553894885,nan,0.0002382486808262613,True,strict_relative_improvement,True,4.771441632418571,0.0023824868082626127,0.0003872828858520426,-0.00199520392241057,-0.001470188543917113,nan,0.0002382486808262613,True,strict_relative_improvement,True,5.17081504425715,0.001434173150361187,0.06480148551030626,0.07641464124711109,True,0.3446869192126465,0.22572317951509965,True,0.0010481770833333335,0.0020950520833333333,True,6.497839570100682e-09,True,-22.05047350434283,False
Hopper-v5,standard,crossed_router_a010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.0,16,187.52321516978705,167.4918713201706,-20.031343849616455,-35.98083830020838,-5.403601556959176,3.750464303395741,False,2.5e-05,0.07511655608883952,0.0135233548646138,-0.06159320122422572,-0.04894500889072643,nan,0.007511655608883953,True,strict_relative_improvement,True,5.51587498671261,0.07511655608883952,0.012750887561299891,-0.062365668527539636,-0.04983486126783264,nan,0.007511655608883953,True,strict_relative_improvement,True,5.634337869389738,0.058357726768859405,0.1866055183105616,0.20640278815423535,False,0.2160241955487968,0.1256762892860689,True,0.001017414697583492,0.0017259055853437865,True,1.666000468656264e-08,True,-8.593702376431274,False
Hopper-v5,low_frequency,crossed_router_a010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.0,16,188.07015546676288,150.53026493815958,-37.53989052860329,-54.390474127253164,-22.19303998410634,3.761403109335258,False,2.5e-05,0.07637973804567831,0.01482590048189289,-0.06155383756378542,-0.04895229487988301,nan,0.007637973804567832,True,strict_relative_improvement,True,5.409068181224641,0.07637973804567831,0.014289677886286413,-0.062090060159391905,-0.049295037733731506,nan,0.007637973804567832,True,strict_relative_improvement,True,5.453941712165991,0.06048435194711697,0.19231738556941022,0.21054322478258747,False,0.2226090969404387,0.1322650380456544,True,0.0010499055918962643,0.0017962388894644792,True,1.512627801501369e-08,True,-13.460155571271764,False
Hopper-v5,high_frequency,crossed_router_a010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.0,16,187.64328637119053,168.25978093124348,-19.383505439947026,-34.279087124142215,-5.6241874746647245,3.7528657274238104,False,2.5e-05,0.07509951728268122,0.013638509109866078,-0.061461008172815135,-0.04880118697959902,nan,0.007509951728268122,True,strict_relative_improvement,True,5.498202484565519,0.07509951728268122,0.012835753477972667,-0.062263763804708536,-0.04957949207949634,nan,0.007509951728268122,True,strict_relative_improvement,True,5.601838982915797,0.058642670969578314,0.18823093851409212,0.20759305337137937,False,0.21886575831734956,0.12765317388978176,True,0.0007474713680946916,0.001292214208427831,True,1.7336947663037884e-08,True,-8.134109668153092,False
Hopper-v5,mixed,crossed_router_a010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.0,16,187.70218006738378,150.09650213070316,-37.60567793668063,-54.166643197648035,-21.87169980022887,3.7540436013476755,False,2.5e-05,0.07614407828896269,0.014932967716381144,-0.061211110572581544,-0.04863293026628846,nan,0.0076144078288962695,True,strict_relative_improvement,True,5.386961581139521,0.07614407828896269,0.014395062255320501,-0.06174901603364218,-0.04906092535301308,nan,0.0076144078288962695,True,strict_relative_improvement,True,5.443170165752024,0.060450153226863854,0.19127272361254202,0.20950347210430756,False,0.22501898673147958,0.13378775434230886,True,0.001048012388183731,0.0017924524820394122,True,1.8314723149304923e-08,True,-13.428879616156452,False
Hopper-v5,ood_chirp,crossed_router_a010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.0,16,188.2217150081512,153.99840218609975,-34.223312822051454,-50.668907156243755,-19.04835053088677,3.764434300163024,False,2.5e-05,0.07604436618038303,0.01447670335392828,-0.06156766282645475,-0.04889154128835345,nan,0.007604436618038304,True,strict_relative_improvement,True,5.429344308344813,0.07604436618038303,0.013891640292999058,-0.06215272588738398,-0.049627913093715226,nan,0.007604436618038304,True,strict_relative_improvement,True,5.526178806723699,0.05944659704246754,0.18906035637964946,0.20691860394419015,False,0.21941397833162077,0.12967289573012994,True,0.0010640524967727432,0.0017827296487631394,True,1.6757489454712187e-08,True,-12.459899447321865,False
Walker2d-v5,standard,crossed_router_a010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.0,16,226.90328807016124,172.82205990611732,-54.08122816404392,-75.70818049711568,-32.72006440015831,4.5380657614032245,False,2.5e-05,0.06749590538462097,0.0010264368904332986,-0.06646946849418767,-0.05805035098091076,nan,0.006749590538462098,True,strict_relative_improvement,True,7.600573716303923,0.06749590538462097,0.0011614089058433106,-0.06633449647877765,-0.05812495053709497,nan,0.006749590538462098,True,strict_relative_improvement,True,7.611626172858006,0.02782451758895841,0.015196477192376953,0.01572384151988821,True,0.046754902993728545,-0.024528078834416066,False,0.0,0.0,True,1.9372841977954264e-08,True,-15.682918335168813,False
Walker2d-v5,low_frequency,crossed_router_a010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.0,16,246.10234561472834,207.73995796740354,-38.362387647324795,-57.186914737284724,-19.795589693537966,4.922046912294567,False,2.5e-05,0.06450461496587226,0.001037038753263931,-0.06346757621260835,-0.05515564127445296,nan,0.006450461496587226,True,strict_relative_improvement,True,7.550650415266317,0.06450461496587226,0.0011764511601959483,-0.06332816380567632,-0.0549305075755714,nan,0.006450461496587226,True,strict_relative_improvement,True,7.515748463057057,0.02658300401459013,0.015965140050659514,0.016572773104409667,True,0.0471654219770686,-0.022715474484703457,False,0.0,0.0,True,1.9155021931881814e-08,True,-10.618522894294244,False
Walker2d-v5,high_frequency,crossed_router_a010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.0,16,235.76362719365073,177.32876603856732,-58.434861155083375,-84.36397351700002,-33.10186381775339,4.715272543873015,False,2.5e-05,0.06696392667017584,0.0010343332898802727,-0.06592959338029557,-0.057518450197147505,nan,0.006696392667017584,True,strict_relative_improvement,True,7.589467950475621,0.06696392667017584,0.0011692590456524393,-0.0657946676245234,-0.05744549296592252,nan,0.006696392667017584,True,strict_relative_improvement,True,7.5785729455299995,0.027697186478339117,0.015243576019848258,0.01583329346270285,True,0.04722431111969129,-0.02385446853224138,False,0.0,0.0,True,1.9046129522121053e-08,True,-16.891643109075815,False
Walker2d-v5,mixed,crossed_router_a010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.0,16,238.0131881284006,199.46980716755394,-38.543380960846676,-60.062780831468814,-16.425046448055834,4.760263762568012,False,2.5e-05,0.06482719714911633,0.0010523089046668697,-0.06377488824444946,-0.05556946804114326,nan,0.006482719714911634,True,strict_relative_improvement,True,7.571937471447619,0.06482719714911633,0.0011912818213844125,-0.06363591532773193,-0.05548915494256012,nan,0.006482719714911634,True,strict_relative_improvement,True,7.559548674443422,0.02685221087703537,0.0159755639482899,0.01661639753071444,True,0.04751685872005598,-0.022560906056597902,False,0.0,0.0,True,1.851279550366421e-08,True,-11.617532100588232,False
Walker2d-v5,ood_chirp,crossed_router_a010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.0,16,239.1724903431753,196.99592509579713,-42.176565247378136,-63.44897917763303,-21.104448183488728,4.783449806863506,False,2.5e-05,0.06544584809707213,0.0010394077234251323,-0.06440644037364701,-0.056341066144142124,nan,0.006544584809707214,True,strict_relative_improvement,True,7.6088067894810685,0.06544584809707213,0.0011770554853246869,-0.06426879261174745,-0.056285522751595825,nan,0.006544584809707214,True,strict_relative_improvement,True,7.600319865686617,0.027069906358123487,0.015999068343588017,0.016597940414633913,True,0.04724581022359182,-0.02285900666228463,False,0.0,0.0,True,1.8863445549339328e-08,True,-12.26427196677043,False
HalfCheetah-v5,standard,crossed_direct_pd_u2_l8,primal_dual,2.0,8.0,direct,0.1,0.0,16,490.7004446949666,540.4684695063045,49.76802481133785,-93.21785628968496,199.5932441117566,9.814008893899333,False,2.5e-05,0.0021466311721285774,0.0004748476973848971,-0.0016717834747436802,-0.0011599547767108655,nan,0.00021466311721285775,True,strict_relative_improvement,True,4.403605387695299,0.0021466311721285774,0.001712194286942403,-0.0004344368851861741,0.00010722537518829686,nan,0.00021466311721285775,True,strict_relative_improvement,False,-1.499505348568908,0.001712194286942403,0.05547038495277775,0.0626635462846617,True,0.3388622883919306,0.22483272738847385,True,0.0,0.0,True,5.942951309105319e-09,True,-8.498448319894212,False
HalfCheetah-v5,low_frequency,crossed_direct_pd_u2_l8,primal_dual,2.0,8.0,direct,0.1,0.0,16,370.68504028659595,420.162595470814,49.47755518421805,-55.91386512199498,157.3613648128759,7.413700805731919,False,2.5e-05,0.0023728148658860968,0.000552016943261721,-0.0018207979226243756,-0.001308096315288774,nan,0.00023728148658860968,True,strict_relative_improvement,True,4.5128460888173105,0.0023728148658860968,0.0019655686136167356,-0.00040724625226936143,0.0002330642146904427,nan,0.00023728148658860968,True,strict_relative_improvement,False,-1.9822267132644917,0.0019655686136167356,0.05569393993119595,0.062295077118397414,True,0.3350103170938899,0.2218169184447763,True,0.0,0.0,True,6.359791690763253e-09,True,-6.541964072621471,False
HalfCheetah-v5,high_frequency,crossed_direct_pd_u2_l8,primal_dual,2.0,8.0,direct,0.1,0.0,16,409.7669342628855,416.94482751784903,7.177893254963564,-79.92867263482766,92.84710547097524,8.19533868525771,False,2.5e-05,0.002328763347905306,0.0005339497924879667,-0.001794813555417339,-0.0012491452601982606,nan,0.0002328763347905306,True,strict_relative_improvement,True,4.363985401616061,0.002328763347905306,0.0017360672580006985,-0.0005926960899046074,-0.00012339166549612626,nan,0.0002328763347905306,True,strict_relative_improvement,False,-0.47014081268877944,0.0017360672580006985,0.05876015529185048,0.0642008692295373,True,0.332968643276353,0.219182709638036,True,0.0,0.0,True,5.796797712047834e-09,True,-8.752943191793694,False
HalfCheetah-v5,mixed,crossed_direct_pd_u2_l8,primal_dual,2.0,8.0,direct,0.1,0.0,16,376.5334071465785,369.3452750493281,-7.188132097250467,-81.92881713602297,67.42671190000986,7.53066814293157,False,2.5e-05,0.002534498710807454,0.0005908645568434264,-0.0019436341539640276,-0.0013907642216501542,nan,0.00025344987108074545,True,strict_relative_improvement,True,4.487334500190284,0.002534498710807454,0.002074163155238131,-0.00046033555556932365,7.953473594338863e-05,nan,0.00025344987108074545,True,strict_relative_improvement,False,-1.3138085476399788,0.002074163155238131,0.058111548835523046,0.06319166783819562,True,0.33005098173071823,0.21621513186419758,True,0.0,0.0,True,6.262817067968352e-09,True,-9.879355666857121,False
