ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
0,Warmup,14.1,1.0,6.417,15,0.3357,-3145.769,1313.938,4970,0,-4.74,44.04,-60.0,60.0,-0.633,0.3469,-10.87592887878418,2.432440757751465,85.28343200683594,74.24623107910156,2.8050994873046875,-0.05899714678525925,1.8817495107650757,15.683865547180176,88.75593566894531,541.2710571289062,0.1,0.9970375895500183,4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-4.736750621551,44.036544259097646,262,-1.2761770655450064,-8.651098910130951,0.6742326335686212,0.5140381585656784,0.3006758088858095,0.18528603254851211,0.177,9.62,0.0526,2.995,0.5,0.3,0.2,12,3
1,Warmup,11.8,0.5,4.565,14,0.417,-2572.318,935.418,4970,0,-28.66,17.24,-59.58,58.98,-0.5176,0.3149,-10.057890892028809,1.1013033390045166,34.31718063354492,23.784093856811523,1.153935432434082,0.051908235996961594,0.15397703647613525,12.407699584960938,4.722041130065918,109.72359466552734,0.1,0.9939131140708923,9940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-28.664439717930566,17.24047011345491,262,-21.312005129613375,-24.738409541155164,0.507785146594023,0.5200560233346945,0.30006296122531645,0.1798810154399891,0.2565,9.88,0.0527,2.992,0.514,0.301,0.185,12,2
2,Warmup,13.2,0.5,3.71,14,0.5735,-2617.143,973.695,4970,0,-46.86,12.04,-59.99,59.93,-0.5266,0.3298,-10.405418395996094,1.0306246280670166,28.842702865600586,18.604034423828125,1.1078262329101562,0.0032874203752726316,0.08390500396490097,12.506294250488281,1.365939736366272,200.95462036132812,0.1,0.9907411932945251,14910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-46.857159959838185,12.044831449571118,262,-40.81020125966323,-40.733147414263925,0.789057232769619,0.5222132662113849,0.30062233911393776,0.1771643946746774,0.3437,10.32,0.053,2.98,0.52,0.3,0.18,12,2
3,Warmup,12.1,0.5,3.815,14,0.3389,-2559.861,923.136,4969,0,-39.01,18.62,-59.93,59.9,-0.5152,0.3185,-11.986210823059082,0.8679383993148804,16.081220626831055,6.107659816741943,0.9552587270736694,0.03934827446937561,0.039225295186042786,13.792102813720703,1.734279751777649,136.31716918945312,0.1,0.9875566363334656,19879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-39.00561566560191,18.618566228787405,262,-40.61204774128764,-38.10770063102246,0.6771457146529091,0.5246896110711061,0.3012405007412879,0.1740698881876059,0.3569,10.73,0.0532,2.962,0.522,0.301,0.177,12,2
4,Warmup,14.0,0.7,4.883,14,0.4685,-2568.472,924.127,4970,0,-38.05,18.9,-59.91,59.77,-0.5168,0.3238,-10.772629737854004,0.8211559057235718,29.542041778564453,19.828798294067383,0.8504555225372314,0.0064253900200128555,0.03330875188112259,12.487200736999512,6.8965253829956055,181.3888397216797,0.1,0.9843982458114624,24849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-38.050343686356854,18.90367106973123,262,-39.193284192210754,-39.75603818705208,0.664121215883841,0.5283683558599104,0.30047125530002017,0.17116038884006943,0.3599,11.1,0.0535,2.94,0.525,0.301,0.174,12,2
5,Warmup,13.6,0.6,4.264,15,0.4051,-2524.117,945.374,4970,0,-42.67,17.57,-59.85,59.66,-0.5079,0.3378,-10.61269760131836,0.7813608646392822,31.86811065673828,22.38018798828125,0.7259425520896912,0.010021192952990532,0.03820926696062088,12.216272354125977,1.8552885055541992,120.25981140136719,0.1,0.981333315372467,29819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-42.66706942908571,17.57159568999786,262,-44.14347009658813,-42.51327156581377,0.7355388293462425,0.5290458381738286,0.30269289905673136,0.1682612627694403,0.3527,11.4,0.0539,2.918,0.528,0.3,0.171,12,3
6,Warmup,12.1,0.5,4.222,14,0.403,-2551.235,881.581,4970,0,-41.0,18.79,-59.89,59.44,-0.5133,0.308,-11.545660018920898,0.7427600026130676,13.796152114868164,4.543369770050049,0.7424220442771912,0.004877427592873573,0.023443767800927162,13.059728622436523,4.193122863769531,171.07240295410156,0.1,0.9782341718673706,34789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-40.997214628910456,18.789695474438926,262,-42.986449890387675,-42.02251796847896,0.7145957199300293,0.5311253677073293,0.30267749766979457,0.1661971346228762,0.344,11.64,0.0542,2.897,0.529,0.303,0.168,12,2
7,Warmup,14.4,0.6,5.918,14,0.4018,-2503.574,884.653,4970,0,-39.66,19.34,-59.67,59.82,-0.5037,0.312,-11.367843627929688,0.6517801284790039,29.483890533447266,20.429962158203125,0.6883584260940552,-0.006569633260369301,0.02163519710302353,12.68582820892334,3.7266104221343994,145.74925231933594,0.1,0.9751601219177246,39759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-39.656891601305205,19.34426195960931,262,-43.21311597792726,-40.66733481131102,0.6950954748926392,0.5351026380242221,0.30130262806877045,0.16359473390700754,0.3288,11.81,0.0545,2.878,0.531,0.303,0.166,12,2
8,Warmup,12.4,0.6,3.843,15,0.449,-2570.468,934.317,4969,0,-33.73,23.85,-59.81,59.86,-0.5173,0.3257,-10.972175598144531,0.6274982690811157,33.412967681884766,24.532115936279297,0.6997044682502747,0.012139007449150085,0.018083130940794945,12.269671440124512,3.129953145980835,112.1939926147461,0.1,0.9721046686172485,44728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-33.732962200167336,23.8546144838037,262,-37.59095663145969,-39.70007440102727,0.6383741638627237,0.5349579769080299,0.30327497788304036,0.16176704520892987,0.3188,11.93,0.0548,2.863,0.535,0.301,0.164,12,3
9,Warmup,13.4,0.5,4.595,15,0.3339,-2818.807,1148.611,4970,0,-35.55,25.92,-59.67,59.89,-0.5672,0.3557,-11.616514205932617,0.6461014151573181,13.789588928222656,5.0720038414001465,0.6346426010131836,-0.01611887663602829,0.01760854199528694,12.920733451843262,2.0242419242858887,58.17740249633789,0.1,0.9691261053085327,49698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-35.550690555295176,25.92463622067176,262,-39.86441679220451,-38.460705303518395,0.6889510921892704,0.5357663722251763,0.3046374285364834,0.15959619923834045,0.3278,12.04,0.0552,2.848,0.535,0.303,0.162,12,3
