ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
0,Warmup,23.2,0.7,7.318,17,0.6855,-3332.929,1417.836,4970,0,6.05,39.39,-59.97,60.0,-0.6706,0.3455,0.8684148788452148,2.9082274436950684,35.9429931640625,24.8430233001709,2.7007100582122803,1.3460562229156494,5.202120780944824,6.421030044555664,25.5122013092041,240.8645782470703,0.1,0.997005820274353,4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.054466167828386,39.393594250524295,262,5.26270893137706,1.629682666028452,0.5928954976973451,0.5072233053764884,0.3097249981136716,0.18305169650984005,0.1871,9.64,0.0526,2.995,0.5,0.3,0.2,16,1
1,Warmup,24.8,0.7,4.931,18,0.5542,-3007.793,1128.048,4969,0,49.07,14.05,-47.1,59.93,-0.6053,0.3221,0.20596563816070557,1.2283990383148193,76.61260223388672,65.92285919189453,1.3380327224731445,1.0999045372009277,18.867389678955078,3.4042959213256836,5.51319694519043,158.34303283691406,0.1,0.9938437938690186,9939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49.06714710987869,14.051138220871733,262,43.391201674898994,50.37131900536387,0.8268665391873633,0.5020006140182454,0.323985536973346,0.1740138490084086,0.2871,9.97,0.0527,2.99,0.507,0.31,0.183,15,3
2,Warmup,27.6,0.7,35.771,11,0.7138,-6103.599,4631.187,4971,0,15.1,55.34,-60.0,60.0,-1.2278,0.1795,12.156289100646973,6.1015729904174805,729.4803466796875,718.3333129882812,6.833917140960693,4.763696193695068,61.07191848754883,5.024522304534912,14.820070266723633,38699.7421875,0.1,0.9926655888557434,14910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.09661861028042,55.34145608187924,262,30.186397552490234,36.89244489167866,0.9401194781142267,0.5728779253332047,0.27598895065313606,0.1511331240136593,0.5198,10.91,0.0533,2.948,0.502,0.324,0.174,8,3
3,Warmup,24.4,0.6,25.299,12,0.3831,-6051.695,4419.582,4970,0,7.16,52.14,-60.0,60.0,-1.2176,0.1758,10.774101257324219,4.677710056304932,537.5745239257812,526.6010131835938,5.126020431518555,3.1085920333862305,65.57131958007812,1.8522779941558838,37.22450256347656,30026.2421875,0.1,0.9935680031776428,19880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.157514003344945,52.144722311241246,262,11.135979124433115,11.364193113226639,0.8370808394851251,0.6070204111007179,0.2531290494620526,0.13985053943722955,1.554,13.96,0.057,2.551,0.573,0.276,0.151,9,3
4,Warmup,21.8,0.6,8.541,12,0.6262,-5723.073,3876.637,4970,0,-2.08,45.84,-60.0,60.0,-1.1515,0.2467,11.966289520263672,4.163732528686523,455.7403869628906,444.81280517578125,4.651427268981934,3.7766053676605225,75.9117431640625,0.18959230184555054,29.105995178222656,36397.51953125,0.1,0.9955786466598511,24850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2.0758927615767933,45.84444574442416,262,-1.1296931969492054,-3.7470945835113527,0.7015443710336927,0.6157301857635769,0.24633849909742409,0.13793131513899903,1.3301,14.92,0.06,2.332,0.607,0.253,0.14,9,3
5,Warmup,21.7,0.6,5.784,15,0.3661,-4295.79,2378.804,4970,0,21.35,31.84,-59.87,59.83,-0.8643,0.3696,11.185211181640625,3.6323795318603516,348.0068359375,337.1926574707031,3.503528118133545,4.032062530517578,50.37895202636719,0.18887045979499817,53.49431228637695,20816.1328125,0.1,0.9976192712783813,29820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.34640367486827,31.843496739878177,262,11.284205851507815,20.231579724738474,0.5735601481857261,0.6161347834350605,0.24835054795564623,0.13551466860929326,1.0701,15.4,0.0625,2.186,0.616,0.246,0.138,12,3
6,Warmup,21.9,0.6,8.15,12,0.3435,-5824.427,4015.538,4970,0,-0.65,44.55,-60.0,60.0,-1.1719,0.2487,13.206113815307617,4.02083683013916,220.2732391357422,209.4800262451172,3.2806105613708496,3.662719249725342,42.964378356933594,-1.3724572658538818,70.50856018066406,14120.068359375,0.1,1.000064492225647,34790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.6538767656510025,44.54902454283517,262,5.8196694664264985,4.152464712293526,0.6818065672314201,0.6234496903595317,0.24306059709281433,0.13348971254765393,0.9742,15.73,0.0651,2.062,0.618,0.245,0.137,9,3
7,Warmup,22.3,0.7,9.949,12,0.5785,-5936.621,4151.767,4970,0,-2.32,44.94,-60.0,59.92,-1.1945,0.2185,9.651405334472656,3.1239025592803955,239.71621704101562,228.9402313232422,3.0992915630340576,4.388694763183594,36.15238952636719,1.064100742340088,48.994869232177734,13464.357421875,0.1,1.0030900239944458,39760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2.322171888949061,44.94374484547846,262,8.502511558720943,2.441081523895264,0.6991456896796603,0.6314145977152997,0.2370406947915849,0.1315447074931154,0.8972,15.96,0.0679,1.951,0.627,0.238,0.136,9,3
8,Warmup,22.0,0.7,8.053,12,0.5495,-5801.051,4027.817,4970,0,-3.08,43.75,-60.0,59.82,-1.1672,0.2613,14.591996192932129,3.535996913909912,204.98004150390625,194.19749450683594,3.1631548404693604,4.101522445678711,29.49060821533203,-3.2386634349823,23.61472511291504,11389.7255859375,0.1,1.006476640701294,44730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-3.082470219858905,43.75245303937333,262,-2.1579102795375023,2.7803008633224584,0.6743176860777617,0.6373021678610938,0.23246049309653344,0.13023733904237267,0.8189,16.11,0.071,1.852,0.636,0.23,0.134,9,3
9,Warmup,21.5,0.6,4.792,16,0.6333,-5205.415,3427.599,4971,0,5.54,43.13,-59.95,59.8,-1.0472,0.3364,13.655925750732422,3.248117446899414,261.4638977050781,250.65684509277344,3.425428867340088,5.503241062164307,41.41197204589844,-1.5006531476974487,26.418418884277344,26957.109375,0.1,1.0100501775741577,49701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.538615563076894,43.13492249458895,262,9.09622865570219,14.660621466448433,0.6720185535797216,0.6347019203360842,0.23633254131825082,0.12896553834566493,0.7106,16.14,0.0744,1.774,0.642,0.225,0.133,15,1
