baseline,seed,total_return,mean_reward,base_mean_reward,leakage_reward_penalty,leakage_reward_penalty_total,sharpe,sortino,max_drawdown,calmar,turnover,transaction_cost,inventory_drift_mean,post_shift_mean_pnl,post_shift_cum_pnl_120,recovery_cost_120,promotion_count,promotion_delay,PromotionDelay,ShockResponseTime,regime_promotion_accuracy,regime_promotion_precision,regime_promotion_recall,UpperHFPower,LowerLFDrift,FocusScore,freq_attr_n,freq_attr_high_component_pnl,freq_attr_high_component_pnl_total,freq_attr_high_frequency_cost,freq_attr_high_frequency_cost_total,freq_attr_leakage_cost,freq_attr_leakage_cost_total,freq_attr_low_component_pnl,freq_attr_low_component_pnl_total,freq_attr_low_frequency_cost,freq_attr_low_frequency_cost_total,freq_attr_lower_credit,freq_attr_lower_credit_total,freq_attr_promotion_adaptation_cost,freq_attr_promotion_adaptation_cost_total,freq_attr_task_reward,freq_attr_task_reward_total,freq_attr_upper_credit,freq_attr_upper_credit_total,scenario
no_leakage,123,-0.01810025616860722,-2.705988892935908e-05,-2.705988892935908e-05,0.0,0.0,-3.8408711882205813,-5.354948628323485,0.01684530145337948,-1.0744987982970156,10.452204414043887,0.06271322648426332,0.0008531786366947442,0.0,0.0,0.0,0,-1.0,-1.0,9.7,0.5,0.0,0.0,0.004412669646050788,0.8582937099854544,1.0006868812241925,720.0,1.1202409277256456e-07,8.065734679624649e-05,0.00014868881676917411,0.10705594807380536,0.0,0.0,6.163614770162356e-05,0.044378026345168964,1.380006136993604e-06,0.000993604418635395,-0.00014868881676917411,-0.10705594807380536,0.0,0.0,-2.705988892935908e-05,-0.01948312002913854,-1.380006136993604e-06,-0.000993604418635395,localized_burst
freq_hrl,123,-0.0067420850911436014,-0.00010137427584870871,-9.397183653641067e-06,9.197709219506766e-05,0.06622350638044872,-1.4456461451613634,-1.7720628399336482,0.008329313862364907,-0.8094406337125769,5.69056720876611,0.03414340325259667,8.336329596497963e-06,0.0,0.0,0.0,0,-1.0,-1.0,2.75,0.5,0.0,0.0,0.004412669646050788,1.7301267014259911,1.118444357479985,720.0,-2.341570570839213e-07,-0.00016859308110042334,0.0001038644035808589,0.0747823705782184,9.197709219506766e-05,0.06622350638044872,3.82750394690201e-05,0.027558028417694475,2.7701094147086977e-06,0.001994478778590262,-0.00014985294967839272,-0.10789412376844276,0.0,0.0,-9.397183653641067e-06,-0.006765972230621568,-4.8758655512242526e-05,-0.03510623196881462,localized_burst
vanilla_rl,456,-0.8376268796461698,-0.002551942708123116,-0.0025291185901548004,2.282411796831553e-05,0.01643336493718718,-48.654225900969934,-49.87693089165681,0.8370830548344957,-1.000649666491913,327.5666194321295,1.9653997165927772,0.004234513118571891,0.0,0.0,0.0,0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.4423999386905912,0.008716520063557028,-0.02215084895569748,720.0,9.430678240169749e-06,0.006790088332922219,0.0028887261670791425,2.0798828402969827,2.282411796831553e-05,0.01643336493718718,0.000199641586443253,0.14374194223914216,5.3761586032904655e-06,0.0038708341943691355,-0.0029001382260633005,-2.0880995227655763,0.0,0.0,-0.0025291185901548004,-1.8209653849114562,-1.678821758744823e-05,-0.012087516662962726,localized_burst
hrl_raw,456,-0.6722418669924334,-0.001601993370528844,-0.0015786734393332456,2.331993119559831e-05,0.016790350460830782,-45.77623790418577,-48.44010330534377,0.6715108583367837,-1.0010886028819552,210.59402535637196,1.2635641521382317,0.015504157447732661,0.0,0.0,0.0,0,-1.0,-1.0,0.006493506493506494,0.5,0.0,0.0,0.4423999386905912,0.014317878689998833,-0.012811178063384363,720.0,8.677889961081336e-06,0.006248080771978562,0.0019207589272715708,1.382946427635531,2.331993119559831e-05,0.016790350460830782,0.00019860719690423795,0.14299718177105133,2.3793173441481457e-06,0.0017131084877866649,-0.0019324188928693704,-1.3913416028659467,0.0,0.0,-0.0015786734393332456,-1.1366448763199368,-1.40392829419473e-05,-0.010108283718202056,localized_burst
raw_history,456,-0.03054986843530083,-6.43194916173368e-05,-4.407125070601193e-05,2.024824091132487e-05,0.014578733456153906,-2.6921467334646505,-3.92843890464139,0.03840566962001568,-0.7954520449079558,29.901156505884757,0.17940693903530855,0.0005360132514750023,0.0,0.0,0.0,0,-1.0,-1.0,0.03896103896103896,0.5,0.0,0.0,0.026502687796557293,0.3504544803853216,0.21796609436035952,720.0,8.160501415189739e-08,5.875561018936612e-05,0.00039552612145283845,0.28477880744604367,2.024824091132487e-05,0.014578733456153906,0.00020609547499849252,0.1483887419989146,2.4565210714437597e-06,0.001768695171439507,-0.00040565024190850085,-0.2920681741741206,0.0,0.0,-4.407125070601193e-05,-0.03173130050832859,-1.2580641527106196e-05,-0.00905806189951646,localized_burst
freq_single_policy,456,-0.24002106292502945,-0.0003968213330019344,-0.0003825778210974166,1.424351190451784e-05,0.010255328571252845,-19.203435422676435,-24.749010562410433,0.23767617559548715,-1.0098658913694958,75.03117813352283,0.450187068801137,0.0007957315021255954,0.0,0.0,0.0,0,-1.0,-1.0,0.025974025974025976,0.5,0.0,0.0,0.0879090728419821,0.12192287808259075,-0.10617068948448499,720.0,2.5837621979720784e-06,0.0018603087825398964,0.0007781616298846675,0.5602763735169606,1.424351190451784e-05,0.010255328571252845,0.00024168969748821948,0.17401658219151803,1.0944092439303774e-06,0.0007879746556298717,-0.0007852833858369263,-0.565404037802587,0.0,0.0,-0.0003825778210974166,-0.27545603119013995,-8.216165196189296e-06,-0.005915638941256293,localized_burst
lf_upper_only,456,0.0274485164156133,-5.794387312538919e-05,3.758126547464377e-05,9.552513860003296e-05,0.06877809979202373,3.2316341854188857,4.342334468690927,0.006422761508975139,4.2736315800075815,5.876006721119735,0.035256040326718405,3.872299064651801e-05,0.0,0.0,0.0,0,-1.0,-1.0,35.857142857142854,0.5,0.0,0.0,0.0015554236637291242,1.7834715887440822,1.116226142648771,720.0,8.022542880809648e-06,0.005776230874182946,0.00015331805843942861,0.1103890020763886,9.552513860003296e-05,0.06877809979202373,7.860289125112493e-05,0.056594081700809956,2.8032385526190144e-06,0.0020183317578856903,-0.00020108062773944508,-0.14477805197240046,0.0,0.0,3.758126547464377e-05,0.027058511141743517,-5.05658078526355e-05,-0.036407381653897564,localized_burst
hf_lower_only,456,-0.023718873407410745,-7.916038500417507e-05,-4.018860633310851e-05,3.897177867106658e-05,0.028059680643167936,-10.34096909617429,-14.964092358846154,0.023879082710781763,-0.9932908099816297,8.100280647446095,0.04860168388467657,0.0034265249104170983,0.0,0.0,0.0,0,-1.0,-1.0,6.0064935064935066,0.5,0.0,0.0,0.0,0.8325429076488969,0.034347471691283625,720.0,-1.8849291878789976e-07,-0.00013571490152728782,0.00010367405798440818,0.07464532174877389,3.897177867106658e-05,0.028059680643167936,3.435527513523105e-05,0.024735798097366354,1.7191676091038362e-07,0.0001237800678554762,-0.00012315994731994148,-0.08867516207035786,0.0,0.0,-4.018860633310851e-05,-0.028935796559838127,-1.9657806096443673e-05,-0.014153620389439445,localized_burst
allfreq_alllayers,456,-0.263275016906948,-0.0004465732788154395,-0.00042532401001587526,1.9479268324818495e-05,0.014025073193869315,-20.089448665964827,-25.03236653177399,0.2610465924708699,-1.0085365007640417,79.66083952744677,0.47796503716468064,0.000606310160286667,0.0,0.0,0.0,270,-1.0,-1.0,0.006493506493506494,0.3125,0.0,0.0,0.09153453697003111,0.2115759766036793,-0.012182245825326753,720.0,-1.377699024665471e-06,-0.000991943297759139,0.0008196275236358115,0.5901318170177843,1.9479268324818495e-05,0.014025073193869315,0.00024110663872475336,0.17359677988182243,1.0766614041616676e-06,0.0007751962109964007,-0.0008293671577982208,-0.597144353614719,1.770000474745855e-06,0.0012744003418170156,-0.00042532401001587526,-0.30623328721143017,-1.258629604131677e-05,-0.009062133149748075,localized_burst
swapped,456,-0.16142681662366132,-0.0002738810882975865,-0.0002534796242051013,1.8631463617739297e-05,0.013414653804772294,-16.389047428950846,-22.344770076531063,0.16184178053178777,-0.9974359902198126,48.383491361455185,0.29030094816873114,0.004535479485637955,0.0,0.0,0.0,270,-1.0,-1.0,0.025974025974025976,0.3125,0.0,0.0,0.1042013258586275,0.3085499184494473,-0.45358195036595966,720.0,-1.6919974911900574e-06,-0.0012182381936568414,0.0005359709576651394,0.3858990895189004,1.8631463617739297e-05,0.013414653804772294,0.00016047909360282454,0.11554494739403368,1.6549874309935582e-06,0.001191590950315362,-0.0005452866894740091,-0.3926064164212865,1.770000474745855e-06,0.0012744003418170156,-0.0002534796242051013,-0.18250532942767295,-1.2740719714609062e-05,-0.009173318194518524,localized_burst
no_promotion,456,0.02646582979687606,-5.9794849382703614e-05,3.6293437261687924e-05,9.608828664439155e-05,0.06918356638396192,3.0754506043502814,3.979851860262868,0.006620765282093433,3.997397380700948,6.119724622724328,0.03671834773634597,1.878278602099339e-05,0.0,0.0,0.0,0,-1.0,-1.0,15.285714285714286,0.5,0.0,0.0,0.0015554236637291242,1.8726760658825004,1.056652256173484,720.0,7.992551250621435e-06,0.005754636900447432,0.00015531728168895434,0.11182844281604712,9.608828664439155e-05,0.06918356638396192,7.933615677247788e-05,0.05712203287618407,2.747430595471014e-06,0.00197815002873913,-0.0002033614250111501,-0.14642022600802806,0.0,0.0,3.6293437261687924e-05,0.026131274828415305,-5.07915739176668e-05,-0.036569933220720094,localized_burst
no_leakage,456,-0.010053089086137335,-1.735713431172661e-05,-1.5587133836980755e-05,0.0,0.0,-1.1655831421716645,-1.5573663978881562,0.026783190664114054,-0.37535068962515916,13.056012749605783,0.0783360764976347,0.0008028779398678857,0.0,0.0,0.0,270,-1.0,-1.0,2.512987012987013,0.3125,0.0,0.0,0.005819934470090335,0.8743346840598956,0.8799839229213754,720.0,8.122107149014436e-06,0.0058479171472903945,0.00021292745002006656,0.15330776401444793,0.0,0.0,8.669662114045545e-05,0.06242156722112792,4.3925803766869675e-06,0.0031626578712146166,-0.00021292745002006656,-0.15330776401444793,1.770000474745855e-06,0.0012744003418170156,-1.5587133836980755e-05,-0.011222736362626143,-6.162580851432824e-06,-0.004437058213031633,localized_burst
freq_hrl,456,0.0037016716936459915,-8.37985419574466e-05,5.141263680395472e-06,8.716980516309622e-05,0.06276225971742928,0.4056938126525551,0.49870723923605137,0.02350808016245709,0.15746380257617298,8.658596341913213,0.05195157805147929,2.4707720582922625e-05,0.0,0.0,0.0,270,-1.0,-1.0,9.733766233766234,0.3125,0.0,0.0,0.006307514618339002,1.5040820562322934,0.9834657533734585,720.0,7.570766909977316e-06,0.005450952175183667,0.0001772331130305642,0.12760784138200623,8.716980516309622e-05,0.06276225971742928,6.977488172752746e-05,0.05023791484381977,8.6210876295835e-06,0.00620718309330012,-0.0002208180156121123,-0.15898897124072087,1.770000474745855e-06,0.0012744003418170156,5.141263680395472e-06,0.00370170984988474,-5.397599068587747e-05,-0.03886271329383178,localized_burst
vanilla_rl,789,-0.848335355887995,-0.0026482682780121303,-0.0026239364535425693,2.4331824469561658e-05,0.017518913618084393,-48.15625936786175,-48.80697373927609,0.8479322681417579,-1.0004753772929533,340.7320458534733,2.0443922751208397,0.004434558037371782,0.0,0.0,0.0,0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.4610239374042177,0.007556822997239334,-0.0016994663297390262,720.0,2.6640049420092797e-05,0.019180835582466815,0.002980509322761999,2.1459667123886392,2.4331824469561658e-05,0.017518913618084393,0.00019772632855769246,0.14236295656153858,5.061517593722157e-06,0.0036442926674799528,-0.0029926752349967796,-2.1547261691976813,0.0,0.0,-0.0026239364535425693,-1.8892342465506498,-1.7227429828502987e-05,-0.01240374947652215,localized_burst
hrl_raw,789,-0.6814884533620411,-0.0016441142408374688,-0.0016193060048442203,2.480823599324833e-05,0.017861929915138797,-45.61333518198602,-47.27282755880227,0.6809246020594498,-1.0008280671617473,216.999212723469,1.3019952763408138,0.01599081514491872,0.0,0.0,0.0,0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.4610239374042177,0.012616380680076611,-0.009900033754935547,720.0,2.38581721767128e-05,0.017177883967233215,0.001959761795242444,1.4110284925745598,2.480823599324833e-05,0.017861929915138797,0.00019714422596447902,0.1419438426944249,2.460502403663448e-06,0.0017715617306376824,-0.0019721659132390683,-1.419959457532129,0.0,0.0,-0.0016193060048442203,-1.1659003234878387,-1.486462040028761e-05,-0.010702526688207079,localized_burst
raw_history,789,0.0026205459777997042,-2.046063545794177e-05,2.8557765369766208e-06,2.3316411994918384e-05,0.016787816636341237,0.24798779607944096,0.3594971671045398,0.027258157989781595,0.09613804347241958,27.44202806087081,0.16465216836522484,0.0004299718235480707,0.0,0.0,0.0,0,-1.0,-1.0,0.1797752808988764,0.5,0.0,0.0,0.023249544924415742,0.3820027600962902,0.17672932627264787,720.0,1.662014429814864e-05,0.011966503894667021,0.0003502295259802223,0.25216525870576006,2.3316411994918384e-05,0.016787816636341237,0.0002157791430598475,0.1553609830030902,2.2643899656115847e-06,0.0016303607752403409,-0.0003618877319776815,-0.26055916702393067,0.0,0.0,2.8557765369766208e-06,0.002056159106623167,-1.3922595963070775e-05,-0.010024269093410958,localized_burst
freq_single_policy,789,-0.21722883019772132,-0.0003544466003599865,-0.00034150622824206787,1.2940372117918664e-05,0.009317067924901438,-17.67297895144654,-23.53317272632755,0.2153615723431288,-1.0086703390687428,73.03674643346056,0.4382204786007634,0.0007689003382002687,0.0,0.0,0.0,0,-1.0,-1.0,0.02247191011235955,0.5,0.0,0.0,0.08533133865471787,0.11180070670219606,-0.21703894683508473,720.0,2.5120486391511953e-05,0.018086750201888605,0.0007406264385764179,0.5332510357750209,1.2940372117918664e-05,0.009317067924901438,0.0002435506396549921,0.17535646055159432,1.5612936256083306e-06,0.001124131410437998,-0.0007470966246353771,-0.5379095697374715,0.0,0.0,-0.00034150622824206787,-0.24588448433428886,-8.03147968456766e-06,-0.005782665372888716,localized_burst
lf_upper_only,789,0.030904226979754368,-5.239374515386155e-05,4.2262317778121305e-05,9.465606293198285e-05,0.06815236531102765,4.052020458115738,5.834750239950163,0.0072633329970679394,4.254827224943394,5.114040794723538,0.03068424476834123,2.5240890100962516e-05,0.0,0.0,0.0,0,-1.0,-1.0,5.571428571428571,0.5,0.0,0.0,0.0013136853155083278,1.766324154984149,1.0593744690666143,720.0,1.6728117534312756e-06,0.0012044244624705184,0.0001330280216662149,0.09578017559967472,9.465606293198285e-05,0.06815236531102765,8.32569944275881e-05,0.05994503598786343,7.784736703365014e-06,0.005605010426422811,-0.0001803560531322063,-0.12985635825518854,0.0,0.0,4.2262317778121305e-05,0.03042886880024734,-5.511276816935645e-05,-0.03968119308193664,localized_burst
hf_lower_only,789,-0.01740675941690495,-6.845006957059466e-05,-2.963396953657574e-05,3.881610003401891e-05,0.027947592024493616,-8.429541416090293,-11.772523184192156,0.01740675941690495,-1.0,7.360808043147562,0.04416484825888537,0.0026241688059291703,0.0,0.0,0.0,0,-1.0,-1.0,25.213483146067414,0.5,0.0,0.0,0.0,0.8560211707485763,0.050184719676468995,720.0,4.54928468219025e-06,0.0032754849711769804,8.961610711117891e-05,0.06452359712004882,3.881610003401891e-05,0.027947592024493616,3.240515041932202e-05,0.023331708301911856,5.532868251943123e-07,0.0003983665141399049,-0.00010902415712818838,-0.07849739313229563,0.0,0.0,-2.963396953657574e-05,-0.021336458066334534,-1.996133684220377e-05,-0.014372162526386713,localized_burst
allfreq_alllayers,789,-0.23125510563827367,-0.0003846974293731997,-0.00036621773797839216,1.8380189614734667e-05,0.01323373652260896,-17.80712468167881,-23.19156509899752,0.22947771565776298,-1.007745370723323,76.53347375946797,0.45920084255680776,0.0005817229814829483,0.0,0.0,0.0,88,-1.0,-1.0,0.056179775280898875,0.4388888888888889,0.0,0.0,0.08614495384571039,0.22233663743536775,-0.21901208043350207,720.0,2.628604094648737e-05,0.018925949481470906,0.000770594279047261,0.5548278809140279,1.8380189614734667e-05,0.01323373652260896,0.0002464386150336528,0.17743580282423,1.5239535179573242e-06,0.0010972465329292735,-0.0007797843738546284,-0.5614447491753325,9.950178007291946e-08,7.164128165250201e-05,-0.00036621773797839216,-0.26367677134444234,-1.0813550105397576e-05,-0.007785756075886255,localized_burst
swapped,789,-0.13943451146698838,-0.00023015855226304,-0.00021415087436091513,1.59081761220519e-05,0.011453886807877367,-15.067672107235737,-20.559620715296575,0.13943451146698838,-1.0,44.900241780552506,0.269401450683315,0.002839137875668981,0.0,0.0,0.0,88,-1.0,-1.0,0.0449438202247191,0.4388888888888889,0.0,0.0,0.0921235628398536,0.20906757824727285,-0.47388708716058714,720.0,2.1156290078460935e-05,0.015232528856491874,0.0004848615015631052,0.34910028112543573,1.59081761220519e-05,0.011453886807877367,0.00014453979281656607,0.10406865082792757,2.197324332508082e-06,0.001582073519405819,-0.0004928155896241312,-0.35482722452937443,9.950178007291946e-08,7.164128165250201e-05,-0.00021415087436091513,-0.1541886295398589,-1.0250914173606952e-05,-0.0073806582049970055,localized_burst
no_promotion,789,0.02992612958863239,-5.334738608667062e-05,4.0970728761038226e-05,9.431811484770883e-05,0.06790904269035036,3.8802977586425644,5.386912705704199,0.007293224538369225,4.103278245609028,5.364017073329581,0.032184102439977484,1.2287507090042997e-05,0.0,0.0,0.0,0,-1.0,-1.0,2.7142857142857144,0.5,0.0,0.0,0.0013136853155083278,1.8207799436343621,0.9952419959054144,720.0,1.8217458412619496e-06,0.0013116570057086037,0.00013503053385046458,0.0972219843723345,9.431811484770883e-05,0.06790904269035036,8.387370021170287e-05,0.060389064152426064,7.578822006220085e-06,0.005456751844478461,-0.00018218959127431906,-0.13117650571750972,0.0,0.0,4.0970728761038226e-05,0.029498924707947523,-5.4737879430074513e-05,-0.03941127318965365,localized_burst
no_leakage,789,0.016800211411088117,2.155161079222157e-05,2.165111257229449e-05,0.0,0.0,2.1299769056346873,3.124838446814087,0.010948328831332677,1.5345000748432147,10.396073183809309,0.062376439102855855,0.000765796079815493,0.0,0.0,0.0,88,-1.0,-1.0,13.0,0.4388888888888889,0.0,0.0,0.0014602653434046002,0.8868908593260096,0.842233381859277,720.0,4.084278800201147e-06,0.0029406807361448254,0.000181597281845926,0.13075004292906672,0.0,0.0,0.00010573236913013524,0.07612730577369738,2.597858891206115e-06,0.0018704584016684027,-0.000181597281845926,-0.13075004292906672,9.950178007291946e-08,7.164128165250201e-05,2.165111257229449e-05,0.015588801052052034,-2.697360671279034e-06,-0.0019420996833209047,localized_burst
freq_hrl,789,0.032235475147325054,-4.9614202314089414e-05,4.408603671879836e-05,9.360073725281487e-05,0.0673925308220267,3.944225226872753,5.4103769863535245,0.008505033262224404,3.7901645006493716,5.592901056391076,0.03355740633834646,1.2492511825719866e-05,0.0,0.0,0.0,88,-1.0,-1.0,2.375,0.4388888888888889,0.0,0.0,0.00146875015323374,1.7970281801991244,0.9447772778926868,720.0,1.4709781759992673e-06,0.0010591042867194725,0.00014274150082123295,0.10277388059128773,9.360073725281487e-05,0.0673925308220267,8.92475523697095e-05,0.06425823770619084,5.968696989291858e-06,0.004297461832290138,-0.00018954186944764037,-0.13647014600230106,9.950178007291946e-08,7.164128165250201e-05,4.408603671879836e-05,0.03174194643753482,-5.28685673957722e-05,-0.038065368524955984,localized_burst
