train_seed,eval_seed,learned_config,baseline_config,baseline_method,delta_service_cost_restricted,delta_service_cost_observed,delta_restricted_wait_horizon_min,delta_avg_wait_observed_min,delta_restricted_in_vehicle_horizon_min,delta_avg_in_vehicle_observed_min,delta_restricted_total_journey_horizon_min,delta_avg_total_journey_observed_min,delta_holding_vehicle_seconds,delta_holding_passenger_seconds,delta_fleet_denied_dispatch_events,delta_fleet_denied_trips,delta_fleet_readiness_delay_mean_s,delta_fleet_readiness_delay_max_s,delta_passenger_unserved_rate,delta_headway_cv,delta_fleet_overshoot,delta_trip_launch_rate,delta_trip_completion_rate,delta_holding_vehicle_seconds_per_launched_trip,delta_holding_passenger_min_per_generated,delta_fleet_denied_trip_rate,delta_fleet_denied_retry_trip_seconds,delta_commanded_holding_vehicle_seconds,delta_commanded_holding_passenger_seconds,delta_commanded_holding_passenger_min_per_generated,delta_terminal_actual_dispatch_gap_mean_s,delta_terminal_dispatch_execution_error_mean_s,delta_terminal_dispatch_execution_error_abs_mean_s
12071,45007,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.08037974395452818,-0.07692058313028505,1.4784851931305765,1.513076801373007,1.4615880918521444,1.4599708208979738,2.940021284982727,2.972995622270979,74195.0,1829025.0,130758.0,169.0,499.07633552671757,970.0,-0.0001477250344691,-0.2274996380952399,0.0,0.0,0.0,283.187023,1.501071,0.6450381603053437,130758.0,74195.0,1829025.0,1.501071,9.626922999999977,9.626923,2.9671955384615387
12071,45013,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.18178902976417488,-0.1794989675846379,0.49108961897795034,0.5139902407733166,1.4411829792022086,1.440119339947028,1.9323155981801605,1.9541525807203435,74170.0,1835460.0,149879.0,163.0,572.0572518854962,1220.0,-9.748964172556666e-05,-0.23043654345334172,0.0,0.0,0.0,283.091603,1.491153,0.6221373969465649,149879.0,74170.0,1835460.0,1.491153,10.942307846153824,10.942307846153845,4.857720307692304
12071,45053,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.017977632720959313,-0.01473283215354293,2.1455201163404354,2.177968122014599,1.4312456940524054,1.4297168872789605,3.5772558103929057,3.6081750092935607,71580.0,1869485.0,115268.0,166.0,439.9541982137405,901.0,-0.0001402000186933,-0.2318746442615364,0.0,0.0,0.0,273.206107,1.456121,0.6335879541984732,115268.0,71580.0,1869485.0,1.456121,9.376922999999977,9.376923,-2.608409230769226
12071,45061,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.21322036488655438,-0.21322036488655438,0.45383043120893074,0.45383043120893074,1.3853558390538883,1.3853558390538883,1.8387432702628796,1.8387432702628175,74145.0,1718500.0,119202.0,178.0,454.9694653740458,1016.0,0.0,-0.2585224080074474,0.0,0.0,0.0,282.996183,1.439352,0.6793895114503816,119202.0,74145.0,1718500.0,1.439352,10.023076692307711,10.023076692307692,-0.2252313076923116
12071,45077,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.1892889171986084,-0.1892889171986084,0.3815747215006495,0.3815747215006495,1.5260233268929984,1.5260233268929984,1.9078290483936016,1.9078290483936495,77160.0,1706180.0,129173.0,179.0,493.02671780916023,890.0,0.0,-0.22746738934867347,0.0,0.0,0.0,294.503817,1.569767,0.6832056870229009,129173.0,77160.0,1706180.0,1.569767,7.969230923076907,7.969230923076923,4.732688384615379
12071,45119,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.1455090770203562,0.010191432832963976,0.6503231670535339,2.2073382655867295,1.575164055889477,1.5311224470025078,2.2254752229431496,3.7384477125892346,73100.0,2003435.0,163873.0,168.0,625.4694657022901,1364.0,-0.005471987350856701,-0.1831804569714252,0.0,0.0,0.0,279.007634,1.497739,0.6412217786259542,163873.0,73100.0,2003435.0,1.497739,12.446153999999979,12.446154,9.69640115384616
12071,45131,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.21294489899759272,-0.21051556373397773,-0.02544843726880508,-0.0011550846326544573,1.5060791245248115,1.5049683390875437,1.4804676872559615,1.5036502544548895,80335.0,1822040.0,154496.0,170.0,589.6793892366412,923.0,-0.0001027432446316,-0.2098393390475541,0.0,0.0,0.0,306.622137,1.560019,0.6488553358778626,154496.0,80335.0,1822040.0,1.560019,10.976923076923129,10.976923076923077,4.838499153846165
12071,45137,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,0.015116529202393592,0.015116529202393592,2.164773009060334,2.164773009060334,1.4444968615895881,1.4444968615895881,3.6094808706499215,3.6094808706499215,72955.0,1756050.0,148943.0,168.0,568.484732557252,1036.0,0.0,-0.20141277170364,0.0,0.0,0.0,278.454198,1.444524,0.6412211603053436,148943.0,72955.0,1756050.0,1.444524,9.811538461538476,9.811538461538461,0.07989776923076874
12097,45007,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.04518974395452813,-0.04173058313028499,1.9944851931305765,2.029076801373007,1.5735950918521446,1.571977820897974,3.568346284982727,3.601320622270979,82460.0,2009165.0,190343.0,173.0,726.4999995267176,1454.0,-0.0001477250344691,-0.24389963809523993,0.0,0.0,0.0,314.732824,1.648911,0.6603051603053436,190343.0,82460.0,2009165.0,1.648911,13.446153999999979,13.446154,3.867473538461539
12097,45013,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.1595970297641749,-0.1573069675846379,0.8890896189779509,0.9119902407733171,1.6032419792022097,1.602178339947029,2.492536598180159,2.514373580720342,84150.0,2082365.0,222310.0,165.0,848.5114498854962,1675.0,-9.748964172556666e-05,-0.24803654345334172,0.0,0.0,0.0,321.183206,1.691742,0.6297713969465648,222310.0,84150.0,2082365.0,1.691742,15.02692284615381,15.026922846153846,5.886921307692305
12097,45053,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,0.13644636727904058,0.13969116784645697,3.732520116340435,3.764968122014599,1.632257694052404,1.6307288872789591,5.365071810392905,5.39599100929356,83020.0,2149735.0,189703.0,174.0,724.0572522137404,1536.0,-0.0001402000186933,-0.2361746442615364,0.0,0.0,0.0,316.870229,1.674405,0.6641219541984733,189703.0,83020.0,2149735.0,1.674405,14.073077000000012,14.073077,2.335240769230772
12097,45061,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.14752336488655438,-0.14752336488655438,1.0508304312089312,1.0508304312089312,1.6477628390538879,1.6477628390538879,2.69876127026288,2.6987612702628176,88025.0,2038400.0,206094.0,181.0,786.6183203740458,1631.0,0.0,-0.2526224080074474,0.0,0.0,0.0,335.973282,1.707288,0.6908395114503816,206094.0,88025.0,2038400.0,1.707288,15.507692692307671,15.50769269230769,2.924048692307686
12097,45077,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.16969291719860846,-0.16969291719860846,0.7475747215006492,0.7475747215006492,1.662948326892998,1.662948326892998,2.410498048393599,2.410498048393647,85730.0,1880485.0,185242.0,180.0,707.0305348091603,1413.0,0.0,-0.2444673893486735,0.0,0.0,0.0,327.21374,1.730136,0.6870226870229008,185242.0,85730.0,1880485.0,1.730136,11.23076892307688,11.230768923076923,6.64358738461538
12097,45119,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.01476607702035615,0.13517843283296394,2.0913231670535346,3.59133826558673,1.7029820558894766,1.658589447002507,3.794730222943148,5.249783712589235,82530.0,2220550.0,212316.0,168.0,810.3664127022901,1713.0,-0.0056069873508567,-0.1958804569714252,0.0,0.0,0.0,315.0,1.660051,0.6412217786259542,212316.0,82530.0,2220550.0,1.660051,15.938462000000015,15.938462,10.59971615384616
12097,45131,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.21245889899759274,-0.21002956373397774,0.02855156273119519,0.05284491536734581,1.702142124524812,1.7010313390875442,1.7302056872559621,1.7533882544548902,88625.0,2024175.0,219188.0,176.0,836.5954202366413,1546.0,-0.0001027432446316,-0.21473933904755413,0.0,0.0,0.0,338.263359,1.733086,0.6717553358778626,219188.0,88625.0,2024175.0,1.733086,16.030769076923093,16.03076907692308,9.490959153846163
12097,45137,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,0.1757135292023937,0.1757135292023937,3.691773009060335,3.691773009060335,1.642003861589588,1.642003861589588,5.3341348706499225,5.3341348706499225,83160.0,2024050.0,224387.0,168.0,856.4389315572519,1592.0,0.0,-0.19351277170363998,0.0,0.0,0.0,317.40458,1.66498,0.6412211603053436,224387.0,83160.0,2024050.0,1.66498,14.846153461538506,14.846153461538462,3.1196157692307693
12109,45007,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.08697174395452811,-0.08351258313028498,1.4384851931305755,1.473076801373006,1.4714360918521443,1.4698188208979737,2.9100772849827266,2.9430516222709784,74250.0,1844180.0,125645.0,169.0,479.5610685267176,952.0,-0.0001477250344691,-0.23009963809523992,0.0,0.0,0.0,283.396947,1.513509,0.6450381603053437,125645.0,74250.0,1844180.0,1.513509,9.576923000000022,9.576923,4.148782538461539
12109,45013,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.18931902976417492,-0.18702896758463794,0.4900896189779509,0.5129902407733171,1.46061097920221,1.4595473399470293,1.95105059818016,1.972887580720343,74400.0,1859725.0,152658.0,163.0,582.6641218854962,1213.0,-9.748964172556666e-05,-0.2378365434533417,0.0,0.0,0.0,283.969466,1.510866,0.6221373969465649,152658.0,74400.0,1859725.0,1.510866,10.815384846153847,10.815384846153846,4.966914307692306
12109,45053,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.06432163272095925,-0.06107683215354287,1.825520116340435,1.857968122014599,1.3640226940524052,1.3624938872789603,3.189796810392906,3.220716009293561,70075.0,1809220.0,107484.0,167.0,410.2442752137405,713.0,-0.0001402000186933,-0.2461746442615364,0.0,0.0,0.0,267.461832,1.409182,0.6374049541984732,107484.0,70075.0,1809220.0,1.409182,7.819231000000002,7.819231,-5.3157892307692265
12109,45061,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.21379536488655437,-0.21379536488655437,0.48583043120893077,0.48583043120893077,1.3728258390538883,1.3728258390538883,1.858217270262882,1.85821727026282,74740.0,1729305.0,116601.0,178.0,445.0419843740458,1011.0,0.0,-0.26232240800744744,0.0,0.0,0.0,285.267176,1.448402,0.6793895114503816,116601.0,74740.0,1729305.0,1.448402,9.97692269230771,9.976922692307692,1.3801496923076897
12109,45077,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.19272391719860849,-0.19272391719860849,0.3815747215006495,0.3815747215006495,1.5090043268929971,1.5090043268929971,1.8902480483936017,1.8902480483936497,77275.0,1699620.0,125343.0,179.0,478.4083968091603,949.0,0.0,-0.23086738934867349,0.0,0.0,0.0,294.942748,1.563732,0.6832056870229009,125343.0,77275.0,1699620.0,1.563732,7.999999923076928,7.999999923076924,7.36544138461538
12109,45119,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.04991407702035611,0.10574943283296401,1.2093231670535332,2.766338265586729,1.6148030558894764,1.571187447002508,2.8242192229431495,4.337238712589233,75230.0,2056685.0,174656.0,167.0,666.6259537022901,1486.0,-0.005471987350856701,-0.1434804569714252,0.0,0.0,0.0,287.137405,1.537547,0.6374047786259542,174656.0,75230.0,2056685.0,1.537547,14.199999999999989,14.2,13.654542153846165
12109,45131,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.20378089899759277,-0.20135156373397778,-0.043448437268804874,-0.01915508463265425,1.5640721245248113,1.5629613390875434,1.5209086872559627,1.5440912544548908,82095.0,1873915.0,165897.0,171.0,633.1946562366413,1167.0,-0.0001027432446316,-0.19893933904755412,0.0,0.0,0.0,313.339695,1.604434,0.6526713358778626,165897.0,82095.0,1873915.0,1.604434,12.803846076923094,12.803846076923078,8.06143315384616
12109,45137,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,0.012742529202393715,0.012742529202393715,2.1497730090603353,2.1497730090603353,1.444356861589588,1.444356861589588,3.5942488706499205,3.5942488706499205,73990.0,1785685.0,148589.0,168.0,567.1335875572519,1049.0,0.0,-0.20221277170364,0.0,0.0,0.0,282.40458,1.468902,0.6412211603053436,148589.0,73990.0,1785685.0,1.468902,9.888461461538498,9.888461461538462,1.6336637692307718
12143,45007,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.14627174395452824,-0.1428125831302851,0.6424851931305762,0.6770768013730066,1.238788091852145,1.2371708208979744,1.8810132849827284,1.9139876222709802,64650.0,1538800.0,61371.0,159.0,234.24045752671756,479.0,-0.0001477250344691,-0.2097996380952399,0.0,0.0,0.0,246.755725,1.262885,0.6068701603053437,61371.0,64650.0,1538800.0,1.262885,5.023077000000001,5.023077,3.2814685384615387
12143,45013,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.2361590297641749,-0.23386896758463793,0.0680896189779503,0.09099024077331652,1.158835979202209,1.1577723399470283,1.2267065981801615,1.2485435807203444,62000.0,1473875.0,70106.0,150.0,267.58015288549615,425.0,-9.748964172556666e-05,-0.24243654345334173,0.0,0.0,0.0,236.641221,1.197396,0.5725193969465648,70106.0,62000.0,1473875.0,1.197396,4.419230846153823,4.419230846153846,-0.48603969230769195
12143,45053,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.17829563272095927,-0.1750508321535429,0.5665201163404365,0.5989681220146004,1.1379236940524038,1.1363948872789589,1.704276810392905,1.7351960092935599,59945.0,1510665.0,48296.0,143.0,184.33587821374047,198.0,-0.0001402000186933,-0.23427464426153638,0.0,0.0,0.0,228.79771,1.17664,0.5458019541984733,48296.0,59945.0,1510665.0,1.17664,3.576923000000022,3.576923,-2.9399622307692326
12143,45061,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.24483836488655442,-0.24483836488655442,-0.0021695687910687766,-0.0021695687910687766,1.1049008390538884,1.1049008390538884,1.1029112702628812,1.102911270262819,62030.0,1385130.0,53473.0,143.0,204.09541937404578,517.0,0.0,-0.24462240800744742,0.0,0.0,0.0,236.755725,1.160134,0.5458015114503816,53473.0,62030.0,1385130.0,1.160134,6.203845692307709,6.203845692307692,-3.7073083076923083
12143,45077,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.21226291719860846,-0.21226291719860846,0.13657472150064942,0.13657472150064942,1.1902543268929975,1.1902543268929975,1.3266490483936018,1.3266490483936497,64455.0,1379050.0,41566.0,134.0,158.64885480916033,126.0,0.0,-0.22586738934867348,0.0,0.0,0.0,246.01145,1.268792,0.5114506870229008,41566.0,64455.0,1379050.0,1.268792,2.5192309230769183,2.5192309230769228,1.097413384615379
12143,45119,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.20133107702035602,-0.09068656716703605,-0.5096768329464663,0.5973382655867301,1.335750055889477,1.3103834470025078,0.8262872229431508,1.9073617125892355,65185.0,1721570.0,80772.0,161.0,308.2900767022901,920.0,-0.0037679873508567,-0.13158045697142517,0.0,0.0,0.0,248.79771,1.28702,0.6145037786259542,80772.0,65185.0,1721570.0,1.28702,7.880768999999987,7.880769,15.79021015384616
12143,45131,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.17197489899759277,-0.16954556373397778,0.055551562731195325,0.07984491536734595,1.2983681245248118,1.297257339087544,1.354257687255961,1.3774402544548892,73405.0,1589230.0,101895.0,168.0,388.9122142366412,538.0,-0.0001027432446316,-0.1770393390475541,0.0,0.0,0.0,280.171756,1.360689,0.6412213358778627,101895.0,73405.0,1589230.0,1.360689,7.730769076923082,7.730769076923077,16.263185153846166
12143,45137,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.08669947079760632,-0.08669947079760632,1.0247730090603353,1.0247730090603353,1.1907398615895897,1.1907398615895897,2.2157778706499194,2.2157778706499194,62760.0,1475055.0,66752.0,156.0,254.77862555725193,338.0,0.0,-0.18921277170363998,0.0,0.0,0.0,239.541985,1.213378,0.5954201603053436,66752.0,62760.0,1475055.0,1.213378,4.111538461538487,4.111538461538462,1.3174477692307747
12161,45007,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.08623974395452816,-0.08278058313028502,1.5414851931305753,1.5760768013730058,1.4558800918521442,1.4542628208979735,2.997863284982728,3.0308376222709796,75890.0,1854715.0,142802.0,170.0,545.0458015267176,986.0,-0.0001477250344691,-0.23969963809523992,0.0,0.0,0.0,289.656489,1.522155,0.6488551603053436,142802.0,75890.0,1854715.0,1.522155,9.649999999999977,9.65,4.4597775384615375
12161,45013,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.21062902976417486,-0.20833896758463788,0.4010896189779505,0.4239902407733167,1.465197979202209,1.4641343399470284,1.8667785981801615,1.8886155807203444,75935.0,1876730.0,162951.0,163.0,621.9503818854962,1229.0,-9.748964172556666e-05,-0.2503365434533417,0.0,0.0,0.0,289.828244,1.524681,0.6221373969465649,162951.0,75935.0,1876730.0,1.524681,11.088461846153848,11.088461846153846,4.417413307692307
12161,45053,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,0.027286367279040658,0.03053116784645704,2.687520116340435,2.719968122014599,1.4924816940524046,1.4909528872789597,4.179610810392905,4.21053000929356,74265.0,1963520.0,140218.0,167.0,535.1832062137404,1136.0,-0.0001402000186933,-0.24077464426153639,0.0,0.0,0.0,283.454198,1.529364,0.6374049541984732,140218.0,74265.0,1963520.0,1.529364,10.76923099999999,10.769231,-3.083192230769228
12161,45061,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.1702883648865544,-0.1702883648865544,0.7428304312089313,0.7428304312089313,1.474091839053889,1.474091839053889,2.217406270262879,2.217406270262817,79930.0,1838085.0,136203.0,178.0,519.8587783740459,1203.0,0.0,-0.24462240800744742,0.0,0.0,0.0,305.076336,1.539512,0.6793895114503816,136203.0,79930.0,1838085.0,1.539512,11.773076692307711,11.773076692307692,5.421172692307692
12161,45077,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.20339091719860847,-0.20339091719860847,0.3445747215006496,0.3445747215006496,1.537350326892998,1.537350326892998,1.881608048393602,1.88160804839365,78855.0,1740245.0,127601.0,179.0,487.02671780916023,965.0,0.0,-0.23776738934867347,0.0,0.0,0.0,300.973282,1.601109,0.6832056870229009,127601.0,78855.0,1740245.0,1.601109,8.25769192307689,8.257691923076923,6.67408038461538
12161,45119,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.015307077020356052,0.13933343283296384,1.6843231670535346,3.2313382655867287,1.6555460558894772,1.6117954470025069,3.340222222943151,4.842875712589233,78290.0,2132005.0,193234.0,166.0,737.5343507022901,1694.0,-0.005516987350856701,-0.15618045697142519,0.0,0.0,0.0,298.816794,1.593856,0.6335877786259543,193234.0,78290.0,2132005.0,1.593856,15.26538499999998,15.265385,16.533578153846165
12161,45131,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,-0.22248989899759275,-0.22006056373397775,-0.07144843726880445,-0.04715508463265383,1.5682551245248106,1.5671443390875428,1.4970286872559608,1.520211254454889,82845.0,1875475.0,172169.0,171.0,657.1335882366412,1169.0,-0.0001027432446316,-0.21483933904755412,0.0,0.0,0.0,316.20229,1.60577,0.6526713358778626,172169.0,82845.0,1875475.0,1.60577,12.888461076923079,12.888461076923077,6.661536153846164
12161,45137,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,fixed_headway,0.07896252920239366,0.07896252920239366,2.7487730090603355,2.7487730090603355,1.5105828615895884,1.5105828615895884,4.258874870649922,4.258874870649922,78850.0,1850405.0,176870.0,167.0,675.0763355572519,1382.0,0.0,-0.19591277170364,0.0,0.0,0.0,300.954198,1.52214,0.6374041603053436,176870.0,78850.0,1850405.0,1.52214,12.719230461538473,12.719230461538462,7.72989376923077
12011,45007,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.420093436530502,-0.420093436530502,-3.3882151876717366,-3.3882151876717366,-0.4232832178451833,-0.4232832178451833,-3.8113284055169494,-3.811328405516921,-18770.0,-461742.0,-213169.0,-5.0,-813.6221376793892,-1726.0,0.0,-0.08127791776332852,0.0,0.0,0.0,-71.64122158015272,-0.3789496082332089,-0.019083977099236593,-213169.0,-18770.0,-461742.0,-0.3789496082332089,-11.988462000000027,-11.988462000000002,-37.79506307692308
12011,45013,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.21891289570225891,-0.21891289570225891,-1.5285497505890335,-1.5285497505890335,-0.42678046884393517,-0.42678046884393517,-1.9551302194330233,-1.95513021943297,-16126.0,-423688.0,-195345.0,-5.0,-745.5916029160306,-1519.0,0.0,-0.06610292064335549,0.0,0.0,0.0,-61.54961816030533,-0.34420964066942905,-0.019083977099236593,-195345.0,-16126.0,-423688.0,-0.34420964066942905,-9.973077307692279,-9.973077307692309,-26.249896846153845
12011,45053,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.6070868733613228,-0.6070868733613228,-5.307858267932238,-5.307858267932238,-0.5592294978346875,-0.5592294978346875,-5.86669576576687,-5.866695765766927,-21733.0,-658641.0,-208416.0,-8.0,-795.4809164885496,-1451.0,0.0,-0.0763540465680991,0.0,0.0,0.0,-82.95038148854957,-0.5130078382091785,-0.030533977099236664,-208416.0,-21733.0,-658641.0,-0.5130078382091785,-11.315384230769212,-11.31538423076923,-30.000628384615382
12011,45061,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.22221640231169792,-0.22221640231169792,-1.2937130466877802,-1.2937130466877802,-0.4693256377204893,-0.4693256377204893,-1.7625966844082086,-1.762596684408269,-22456.0,-511939.0,-222400.0,-6.0,-848.8549619923665,-1559.0,0.0,-0.09286809764291998,0.0,0.0,0.0,-85.70992334351143,-0.4287813697505738,-0.02290056488549619,-222400.0,-22456.0,-511939.0,-0.4287813697505738,-11.276922692307721,-11.276922692307691,-37.148918615384616
12011,45077,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.14914693179497562,-0.14914693179497562,-0.7292164276391055,-0.7292164276391055,-0.36008883126322466,-0.36008883126322466,-1.0896272589022793,-1.089627258902329,-18603.0,-397334.0,-143134.0,-7.0,-546.3129767175571,-1192.0,0.0,-0.07615128903106502,0.0,0.0,0.0,-71.00381632061072,-0.3655659530775601,-0.026717977099236623,-143134.0,-18603.0,-397334.0,-0.3655659530775601,-9.280768769230804,-9.28076876923077,-29.542221615384612
12011,45119,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.6330499794457758,-0.6362729062459158,-5.50601336594489,-5.538122633946291,-0.5223277169043978,-0.5214694683312935,-6.0285020828491405,-6.059873102277582,-22594.0,-614330.0,-192918.0,-7.0,-736.3282446030533,-1562.0,0.0004938882210460994,-0.0849310839565161,0.0,0.0,0.0,-86.2366416335878,-0.459263765886188,-0.026717564885496148,-192918.0,-22594.0,-614330.0,-0.459263765886188,-13.092308076923075,-13.092308076923075,-30.715429538461542
12011,45131,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.12911547233148912,-0.12911547233148912,-0.785725261817591,-0.785725261817591,-0.19926922706257066,-0.19926922706257066,-0.9851384888802208,-0.985138488880164,-11245.0,-204252.0,-115189.0,-8.0,-439.65267128244284,-1105.0,0.0,-0.05052794614973008,0.0,0.0,0.0,-42.919847809160274,-0.17487931076406715,-0.030534770992366456,-115189.0,-11245.0,-204252.0,-0.17487931076406715,-6.761538153846061,-6.7615381538461605,-29.691365923076923
12011,45137,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.528828494190962,-0.528828494190962,-4.258232683320756,-4.258232683320756,-0.5250329638221203,-0.5250329638221203,-4.783657647142906,-4.783657647142881,-20630.0,-543708.0,-194213.0,-5.0,-741.2709925648854,-1653.0,0.0,-0.10297922585888608,0.0,0.0,0.0,-78.74045832824424,-0.4472531281937384,-0.019083595419847388,-194213.0,-20630.0,-543708.0,-0.4472531281937384,-13.519231076923063,-13.519231076923079,-36.66442084615385
12037,45007,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.406862436530502,-0.406862436530502,-3.5022151876717373,-3.5022151876717373,-0.46232521784518354,-0.46232521784518354,-3.9649854055169484,-3.96498540551692,-22170.0,-523262.0,-240891.0,-5.0,-919.4312976793892,-1836.0,0.0,-0.05657791776332852,0.0,0.0,0.0,-84.61832058015267,-0.4294386082332089,-0.019083977099236593,-240891.0,-22170.0,-523262.0,-0.4294386082332089,-12.76153800000003,-12.761538000000002,-37.175617076923075
12037,45013,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.16175689570225893,-0.16175689570225893,-1.3145497505890331,-1.3145497505890331,-0.45388246884393624,-0.45388246884393624,-1.7684412194330221,-1.7684412194329688,-18341.0,-491488.0,-209865.0,-5.0,-801.0114499160306,-1560.0,0.0,-0.03030292064335549,0.0,0.0,0.0,-70.00381716030535,-0.3992916406694289,-0.019083977099236593,-209865.0,-18341.0,-491488.0,-0.3992916406694289,-10.353846307692322,-10.353846307692308,-23.010525846153847
