ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
0,Warmup,310.0,8.1,4.331,13,0.6291,-2643.686,971.787,4968,0,-16.52,29.95,-59.97,59.85,-0.5321,0.3236,-6.558290481567383,1.4170169830322266,17.681371688842773,6.740390300750732,1.490431547164917,-0.150686115026474,0.3256269097328186,9.219815254211426,15.11570930480957,222.3962554931641,0.1,1.003006935119629,4968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-16.519172903586735,29.95485820015998,262,-13.00655591622331,-14.127655018709207,0.4973704879761535,0.512750253726731,0.2925627851397963,0.1946869611334727,0.1496,9.58,0.0525,2.995,0.5,0.3,0.2,10,3
1,Warmup,306.6,7.5,6.922,15,0.5208,-2341.552,799.672,4970,0,-24.42,25.34,-60.0,60.0,-0.4711,0.3111,-6.55190372467041,0.8717185854911804,14.544479370117188,4.023849010467529,0.8950729370117188,-0.0090685179457068,0.1285645067691803,8.345539093017578,10.772337913513184,98.83605194091795,0.1,1.0060911178588867,9938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-24.423227643419125,25.33642883532401,262,-18.39485918989307,-20.2871185370966,0.5240651742252324,0.5225276737059921,0.29221940893206,0.1852529173619478,0.2275,9.78,0.0527,2.993,0.513,0.293,0.195,15,0
2,Warmup,305.7,7.7,3.721,14,0.3462,-2712.711,1015.471,4970,0,-41.45,19.37,-59.93,52.34,-0.5458,0.3276,-6.397579193115234,0.6885353326797485,13.787445068359377,3.653087615966797,0.7165890336036682,0.0005843320395797,0.040214292705059,7.81303071975708,6.647439956665039,88.71725463867188,0.1,1.0091243982315063,14908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-41.45116284244227,19.37390400463108,262,-38.99009203895143,-38.40160341851021,0.7194722827402108,0.5252477459155876,0.2933420101348779,0.1814102439495344,0.2973,10.12,0.0528,2.987,0.523,0.292,0.185,16,0
3,Warmup,308.0,8.1,4.713,14,0.4657,-2607.392,955.472,4970,0,-39.01,17.79,-59.63,50.79,-0.5246,0.321,-6.393369197845459,0.6303899884223938,12.766901969909668,2.934078931808472,0.6311131715774536,0.0243542976677417,0.0321096032857894,7.738601684570312,8.730117797851562,49.0413703918457,0.1,1.012151837348938,19878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-39.01246804933455,17.793656934195358,262,-41.9746396361213,-38.605572297228,0.6714170467856492,0.5291610400141371,0.2929022204681104,0.1779367395177525,0.3313,10.49,0.0531,2.974,0.525,0.293,0.181,15,0
4,Warmup,308.0,7.9,4.786,14,0.4656,-2477.397,877.11,4970,0,-43.9,16.71,-59.81,57.39,-0.4985,0.3133,-6.599778175354004,0.5862573981285095,11.640459060668944,2.1202876567840576,0.5631299018859863,-0.0003744652494788,0.0251297000795602,7.808933734893799,3.426388740539551,52.00872421264648,0.1,1.0151907205581665,24848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-43.90067508470425,16.70566579011156,262,-46.35854729853178,-38.78853455060407,0.7491451779754367,0.5325923038905178,0.2924533700156406,0.1749543260938415,0.3392,10.84,0.0533,2.957,0.529,0.293,0.178,15,0
5,Warmup,308.1,7.9,3.612,14,0.3562,-2612.737,937.66,4971,0,-44.29,18.15,-59.91,56.89,-0.5256,0.3151,-6.3809428215026855,0.5407329201698303,11.735597610473633,2.4780843257904053,0.5632378458976746,0.0087244054302573,0.0273047219961881,7.512323379516602,10.483524322509766,81.59333801269531,0.1,1.0182554721832275,29819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-44.28706007819526,18.14622773939044,262,-47.91633283715499,-43.520468224820334,0.7624817398810084,0.533995049736122,0.2932775656138227,0.1727273846500553,0.348,11.16,0.0536,2.937,0.533,0.292,0.175,11,3
6,Warmup,308.1,6.8,4.578,14,0.4521,-2497.6,882.23,4970,0,-44.86,16.43,-59.77,51.09,-0.5025,0.3135,-6.559994697570801,0.5721133947372437,11.473745346069336,2.4198215007781982,0.5714027881622314,-0.0264589414000511,0.0170631855726242,7.725683212280273,3.088933229446411,105.28184509277344,0.1,1.021336793899536,34789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-44.86152361168768,16.427166981996702,262,-49.62579351098913,-43.51675976765783,0.765334616295463,0.5364140360689921,0.2930959289454357,0.1704900349855722,0.3395,11.43,0.0539,2.917,0.534,0.293,0.173,16,0
7,Warmup,309.7,7.6,5.126,13,0.4425,-2646.487,971.468,4970,0,-42.27,18.14,-59.88,49.55,-0.5325,0.3205,-7.1922607421875,0.4524788856506347,11.67460823059082,2.8451850414276123,0.4898527860641479,0.0029138366226106,0.0219771116971969,8.142032623291016,2.88099217414856,69.25482177734375,0.1,1.0244277715682983,39759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-42.273681210954365,18.138959251057024,262,-45.704918989382286,-40.879475569411326,0.7268865153835167,0.5407364683231051,0.2906004724111402,0.1686630592657547,0.3397,11.65,0.0543,2.897,0.536,0.293,0.17,16,0
8,Warmup,309.2,7.8,3.607,13,0.4347,-2450.914,859.483,4971,0,-40.0,18.42,-59.87,48.21,-0.493,0.312,-6.722285747528076,0.4643224775791168,10.686668395996094,2.061840057373047,0.4725062847137451,-0.0082527715712785,0.0149042028933763,7.68238353729248,5.8402838706970215,69.53050231933594,0.1,1.0275212526321411,44730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-40.00109509796614,18.41726423661382,262,-44.211890051239415,-40.08887029823504,0.6905818141861069,0.5429475598699273,0.2894328673918507,0.167619572738222,0.3182,11.79,0.0546,2.881,0.541,0.291,0.169,12,1
9,Warmup,303.8,8.1,4.206,13,0.4219,-2588.631,933.066,4970,0,-38.96,21.97,-59.96,56.73,-0.5209,0.3316,-7.29304838180542,0.5158451199531555,11.09448528289795,2.659509420394897,0.4841248393058777,-0.0183174852281808,0.0155180590227246,8.319093704223633,10.34611701965332,89.67997741699219,0.1,1.0306724309921265,49700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-38.96326227985525,21.97233838882957,262,-44.42347442774397,-41.46039416829222,0.697508488982637,0.545651508244346,0.2879545559337543,0.1663939358218998,0.3106,11.88,0.0549,2.868,0.543,0.289,0.168,10,3
