baseline,seed,total_return,mean_reward,base_mean_reward,leakage_reward_penalty,leakage_reward_penalty_total,sharpe,sortino,max_drawdown,calmar,turnover,transaction_cost,inventory_drift_mean,post_shift_mean_pnl,post_shift_cum_pnl_120,recovery_cost_120,promotion_count,promotion_delay,PromotionDelay,ShockResponseTime,regime_promotion_accuracy,regime_promotion_precision,regime_promotion_recall,UpperHFPower,LowerLFDrift,FocusScore,freq_attr_n,freq_attr_high_component_pnl,freq_attr_high_component_pnl_total,freq_attr_high_frequency_cost,freq_attr_high_frequency_cost_total,freq_attr_leakage_cost,freq_attr_leakage_cost_total,freq_attr_low_component_pnl,freq_attr_low_component_pnl_total,freq_attr_low_frequency_cost,freq_attr_low_frequency_cost_total,freq_attr_lower_credit,freq_attr_lower_credit_total,freq_attr_promotion_adaptation_cost,freq_attr_promotion_adaptation_cost_total,freq_attr_task_reward,freq_attr_task_reward_total,freq_attr_upper_credit,freq_attr_upper_credit_total,scenario,promotion_threshold,promotion_ratio,promotion_mid_gain,promotion_adapt_gain
freq_hrl,42,0.25147597480378514,0.00021516233237054065,0.0003116936314086329,9.621963813727772e-05,0.06927813945883995,15.886330230407916,28.899930753884117,0.009189650367890767,27.36512976407225,6.324831814466918,0.03794899088680151,2.7046237514136778e-05,0.0005904551419157238,0.07085461702988685,0.0004774601897806971,180,-1.0,-1.0,33.824561403508774,0.35,0.0,0.0,0.00088068290206744,1.8934179616208169,0.8768008702884543,720.0,1.0822191316748547e-06,0.0007791977748058954,0.00018118452371851775,0.13045285707733278,9.621963813727772e-05,0.06927813945883995,0.00036337243653921064,0.26162815430823166,1.277466106007382e-06,0.000919775596325315,-0.00022929434278715663,-0.16509192680675278,3.116609008145243e-07,0.00022439584858645749,0.0003116936314086329,0.22441941461421566,-4.969894607546077e-05,-0.03578324117433175,persistent_shift,0.00045,0.15,0.0,0.1
no_promotion,42,0.25273513231897815,0.00021646624237880294,0.00031309340385896766,9.662716148016475e-05,0.06957155626571862,15.831431501832645,28.96760547598815,0.009290616821554631,27.20326725052547,6.037551364896018,0.03622530818937612,2.684335772496184e-05,0.0005919323460578488,0.07103188152694186,0.0005561971879707826,0,-1.0,-1.0,43.45614035087719,0.5,0.0,0.0,0.0006541955533767754,1.9036407124288635,0.7476095129705062,720.0,-3.093199240213411e-06,-0.0022271034529536557,0.00018536550533686887,0.13346316384254558,9.662716148016475e-05,0.06957155626571862,0.00036655321785543116,0.26391831685591044,9.770075556646861e-07,0.000703445440078574,-0.00023367908607695121,-0.16824894197540488,0.0,0.0,0.00031309340385896766,0.2254272507784567,-4.929058829574706e-05,-0.035489223572937885,persistent_shift,0.00045,0.15,0.0,0.1
freq_hrl,123,0.2269531253127064,0.00018969620171104554,0.0002842069101209338,9.451070840988836e-05,0.06804771005511961,15.22313650435749,32.575093356477716,0.011332049687141521,20.027544140600632,6.163747775123129,0.03698248665073876,1.6920354079570576e-05,0.0005049699513359293,0.06059639416031151,0.0015922761665999796,0,-1.0,-1.0,40.38095238095238,0.5,0.0,0.0,0.0009145504922399456,1.8393758165700764,0.8781697994161438,720.0,1.1108067063672403e-05,0.00799780828584413,0.00015332918981051568,0.1103970166635713,9.451070840988836e-05,0.06804771005511961,0.00032449724855811336,0.2336380189618416,4.903893732539008e-06,0.0035308034874280856,-0.00020058454401545987,-0.1444208716911311,0.0,0.0,0.0002842069101209338,0.20462897528707236,-5.215924793748318e-05,-0.03755465851498789,persistent_shift,0.00045,0.15,0.0,0.1
no_promotion,123,0.2269531253127064,0.00018969620171104554,0.0002842069101209338,9.451070840988836e-05,0.06804771005511961,15.22313650435749,32.575093356477716,0.011332049687141521,20.027544140600632,6.163747775123129,0.03698248665073876,1.6920354079570576e-05,0.0005049699513359293,0.06059639416031151,0.0015922761665999796,0,-1.0,-1.0,40.38095238095238,0.5,0.0,0.0,0.0009145504922399456,1.8393758165700764,0.8781697994161438,720.0,1.1108067063672403e-05,0.00799780828584413,0.00015332918981051568,0.1103970166635713,9.451070840988836e-05,0.06804771005511961,0.00032449724855811336,0.2336380189618416,4.903893732539008e-06,0.0035308034874280856,-0.00020058454401545987,-0.1444208716911311,0.0,0.0,0.0002842069101209338,0.20462897528707236,-5.215924793748318e-05,-0.03755465851498789,persistent_shift,0.00045,0.15,0.0,0.1
freq_hrl,456,0.27105174243008845,0.0002353482967532004,0.00033326318422052554,9.758612875792968e-05,0.07026201270570936,17.117437090240806,27.694703638584897,0.005547187103036588,48.86291689741489,5.981184897028004,0.03588710938216802,2.3206656180571164e-05,0.0005563777875032555,0.06676533450039066,0.002005596770912012,120,102.0,102.0,238.27659574468086,0.49,0.15,0.15,0.0006262321536282787,1.9158517192927664,0.8156155935413036,720.0,2.136481104397174e-05,0.015382663951659652,0.00018001298680709506,0.12960935050110844,9.758612875792968e-05,0.07026201270570936,0.0003617879939641483,0.2604873556541868,1.6668280933292542e-06,0.001200116227197063,-0.00022880605118605994,-0.16474035685396315,3.287587093954867e-07,0.00023670627076475043,0.00033326318422052554,0.2399494926387784,-5.078865118168959e-05,-0.036567828850816504,persistent_shift,0.00045,0.15,0.0,0.1
no_promotion,456,0.2730014088396442,0.00023774295989176808,0.00033539411860258634,9.765115871081823e-05,0.07030883427178912,17.144452914462132,27.87855573993107,0.005547187103036588,49.21438627700161,5.858743969803112,0.035152463818818674,2.3144676289733898e-05,0.0005593859594592478,0.06712631513510973,0.002005596770912012,0,-1.0,-1.0,238.27659574468086,0.5,0.0,0.0,0.0005710245040201895,1.9198153764755406,0.7990405837847596,720.0,2.114824834256006e-05,0.015226738806643242,0.00017936963335487763,0.1291461360155119,9.765115871081823e-05,0.07030883427178912,0.0003631150260276316,0.2614428187398948,1.6668280933292542e-06,0.001200116227197063,-0.0002281952127102868,-0.1643005531514065,0.0,0.0,0.00033539411860258634,0.24148376539386215,-5.049240744873836e-05,-0.03635453336309162,persistent_shift,0.00045,0.15,0.0,0.1
freq_hrl,789,0.25765937993758525,0.0002260140119535206,0.00031855003555950116,9.253602360598057e-05,0.066625936996306,17.7032626202287,42.92902820982996,0.005080187649276646,50.71847690001621,5.549912256445857,0.03329947353867515,1.1614818071209152e-05,0.0004968051301210845,0.05961661561453014,0.0016450290578218219,0,-1.0,-1.0,117.46236559139786,0.5,0.0,0.0,0.0006778850477363693,1.7800795511179326,0.7966803268189747,720.0,-7.331105397256376e-07,-0.0005278395886024591,0.00017022245738699732,0.12256016931863807,9.253602360598057e-05,0.066625936996306,0.00036555564453908475,0.263200064068141,1.3984921036069883e-06,0.0010069143145970316,-0.0002164904691899876,-0.15587313781679107,0.0,0.0,0.00031855003555950116,0.22935602560284085,-4.766650390659728e-05,-0.034319882812750044,persistent_shift,0.00045,0.15,0.0,0.1
no_promotion,789,0.25765937993758525,0.0002260140119535206,0.00031855003555950116,9.253602360598057e-05,0.066625936996306,17.7032626202287,42.92902820982996,0.005080187649276646,50.71847690001621,5.549912256445857,0.03329947353867515,1.1614818071209152e-05,0.0004968051301210845,0.05961661561453014,0.0016450290578218219,0,-1.0,-1.0,117.46236559139786,0.5,0.0,0.0,0.0006778850477363693,1.7800795511179326,0.7966803268189747,720.0,-7.331105397256376e-07,-0.0005278395886024591,0.00017022245738699732,0.12256016931863807,9.253602360598057e-05,0.066625936996306,0.00036555564453908475,0.263200064068141,1.3984921036069883e-06,0.0010069143145970316,-0.0002164904691899876,-0.15587313781679107,0.0,0.0,0.00031855003555950116,0.22935602560284085,-4.766650390659728e-05,-0.034319882812750044,persistent_shift,0.00045,0.15,0.0,0.1
freq_hrl,2026,0.20781338658011772,0.00016456559939165188,0.0002623507485832058,9.767757264850223e-05,0.07032785230692161,13.738754641728105,23.54756579045367,0.013385391675988956,15.525387049592167,6.611312807506721,0.039667876845040334,2.6634795588205734e-05,0.0003704734097901201,0.04445680917481441,0.0013731325657661466,79,-1.0,-1.0,71.28735632183908,0.43416666666666665,0.0,0.0,0.000916987887099923,1.92064073096984,0.9051121366703544,720.0,6.145493230245498e-06,0.004424755125776759,0.00017067440909758765,0.12288557455026311,9.767757264850223e-05,0.07032785230692161,0.000311352798340026,0.22417401480481874,1.10866319714868e-05,0.007982375019470496,-0.00021951319542183877,-0.15804950070372392,1.0757654305160831e-07,7.745511099715798e-05,0.0002623507485832058,0.18889253897990815,-6.003299483878954e-05,-0.043223756283928466,persistent_shift,0.00045,0.15,0.0,0.1
no_promotion,2026,0.20279123377142816,0.00015870430113972773,0.0002565642353251427,9.785993418541495e-05,0.07045915261349876,13.336670102690777,22.767216066495077,0.015521456059670258,13.06521971855109,6.518252615641073,0.039109515693846436,2.6563361190610938e-05,0.00036680594156446804,0.04401671298773616,0.0013745716242169962,0,-1.0,-1.0,72.32183908045977,0.5,0.0,0.0,0.0008615836975503701,1.9244111161887167,0.9015014046542771,720.0,5.22324556191436e-06,0.003760736804578339,0.0001708745099013736,0.12302964712898899,9.785993418541495e-05,0.07045915261349876,0.00030571288828261844,0.22011327956348528,1.2187946805963962e-05,0.008775321700294053,-0.0002198044769940811,-0.1582592234357384,0.0,0.0,0.0002565642353251427,0.18472624943410274,-6.111791389867144e-05,-0.044004898007043436,persistent_shift,0.00045,0.15,0.0,0.1
freq_hrl,42,0.25056180173755416,0.0002150524562461944,0.0003106774108321671,9.548928396969798e-05,0.06875228445818254,15.86017107196493,28.549223598366368,0.009432419015684923,26.563896421575578,6.380738267767718,0.03828442960660631,2.7314842355094663e-05,0.000582559290265907,0.06990711483190884,0.0005212215106674842,90,-1.0,-1.0,24.719298245614034,0.425,0.0,0.0,0.001139364912007036,1.876583149510159,0.9271784437995725,720.0,2.9314943074812083e-06,0.00211067590138647,0.00017803300076744264,0.1281837605525587,9.548928396969798e-05,0.06875228445818254,0.0003609733651074604,0.2599008228773715,2.582674577475144e-06,0.0018595256957821037,-0.00022577764275229166,-0.16255990278165,1.3567061627469555e-07,9.768284371778078e-05,0.0003106774108321671,0.22368773579916032,-5.046298717859884e-05,-0.03633335076859116,persistent_shift,0.00045,0.15,0.0,0.25
no_promotion,42,0.25273513231897815,0.00021646624237880294,0.00031309340385896766,9.662716148016475e-05,0.06957155626571862,15.831431501832645,28.96760547598815,0.009290616821554631,27.20326725052547,6.037551364896018,0.03622530818937612,2.684335772496184e-05,0.0005919323460578488,0.07103188152694186,0.0005561971879707826,0,-1.0,-1.0,43.45614035087719,0.5,0.0,0.0,0.0006541955533767754,1.9036407124288635,0.7476095129705062,720.0,-3.093199240213411e-06,-0.0022271034529536557,0.00018536550533686887,0.13346316384254558,9.662716148016475e-05,0.06957155626571862,0.00036655321785543116,0.26391831685591044,9.770075556646861e-07,0.000703445440078574,-0.00023367908607695121,-0.16824894197540488,0.0,0.0,0.00031309340385896766,0.2254272507784567,-4.929058829574706e-05,-0.035489223572937885,persistent_shift,0.00045,0.15,0.0,0.25
freq_hrl,123,0.2269531253127064,0.00018969620171104554,0.0002842069101209338,9.451070840988836e-05,0.06804771005511961,15.22313650435749,32.575093356477716,0.011332049687141521,20.027544140600632,6.163747775123129,0.03698248665073876,1.6920354079570576e-05,0.0005049699513359293,0.06059639416031151,0.0015922761665999796,0,-1.0,-1.0,40.38095238095238,0.5,0.0,0.0,0.0009145504922399456,1.8393758165700764,0.8781697994161438,720.0,1.1108067063672403e-05,0.00799780828584413,0.00015332918981051568,0.1103970166635713,9.451070840988836e-05,0.06804771005511961,0.00032449724855811336,0.2336380189618416,4.903893732539008e-06,0.0035308034874280856,-0.00020058454401545987,-0.1444208716911311,0.0,0.0,0.0002842069101209338,0.20462897528707236,-5.215924793748318e-05,-0.03755465851498789,persistent_shift,0.00045,0.15,0.0,0.25
no_promotion,123,0.2269531253127064,0.00018969620171104554,0.0002842069101209338,9.451070840988836e-05,0.06804771005511961,15.22313650435749,32.575093356477716,0.011332049687141521,20.027544140600632,6.163747775123129,0.03698248665073876,1.6920354079570576e-05,0.0005049699513359293,0.06059639416031151,0.0015922761665999796,0,-1.0,-1.0,40.38095238095238,0.5,0.0,0.0,0.0009145504922399456,1.8393758165700764,0.8781697994161438,720.0,1.1108067063672403e-05,0.00799780828584413,0.00015332918981051568,0.1103970166635713,9.451070840988836e-05,0.06804771005511961,0.00032449724855811336,0.2336380189618416,4.903893732539008e-06,0.0035308034874280856,-0.00020058454401545987,-0.1444208716911311,0.0,0.0,0.0002842069101209338,0.20462897528707236,-5.215924793748318e-05,-0.03755465851498789,persistent_shift,0.00045,0.15,0.0,0.25
freq_hrl,456,0.2700767980003931,0.00023446291922235116,0.0003321964046138513,9.749308302406344e-05,0.07019501977732567,17.094051452406664,27.6015215127394,0.005547187103036588,48.687162156933596,6.067370755116913,0.03640422453070148,2.3299566256678007e-05,0.0005543379095923601,0.06652054915108321,0.002005596770912012,119,102.0,102.0,140.289156626506,0.49083333333333334,0.15126050420168066,0.15,0.0006936262052084742,1.9094436872380063,0.8206920670852423,720.0,2.1501278943587185e-05,0.015480920839382774,0.00018058135365449731,0.13001857463123806,9.749308302406344e-05,0.07019501977732567,0.00036130314776208506,0.26013826638870124,1.6668280933292542e-06,0.001200116227197063,-0.00022932789516652902,-0.1651160845199009,2.4040236743669786e-07,0.00017308970455442248,0.0003321964046138513,0.23918141132197293,-5.065377197279767e-05,-0.03647071582041432,persistent_shift,0.00045,0.15,0.0,0.25
no_promotion,456,0.2730014088396442,0.00023774295989176808,0.00033539411860258634,9.765115871081823e-05,0.07030883427178912,17.144452914462132,27.87855573993107,0.005547187103036588,49.21438627700161,5.858743969803112,0.035152463818818674,2.3144676289733898e-05,0.0005593859594592478,0.06712631513510973,0.002005596770912012,0,-1.0,-1.0,238.27659574468086,0.5,0.0,0.0,0.0005710245040201895,1.9198153764755406,0.7990405837847596,720.0,2.114824834256006e-05,0.015226738806643242,0.00017936963335487763,0.1291461360155119,9.765115871081823e-05,0.07030883427178912,0.0003631150260276316,0.2614428187398948,1.6668280933292542e-06,0.001200116227197063,-0.0002281952127102868,-0.1643005531514065,0.0,0.0,0.00033539411860258634,0.24148376539386215,-5.049240744873836e-05,-0.03635453336309162,persistent_shift,0.00045,0.15,0.0,0.25
freq_hrl,789,0.25765937993758525,0.0002260140119535206,0.00031855003555950116,9.253602360598057e-05,0.066625936996306,17.7032626202287,42.92902820982996,0.005080187649276646,50.71847690001621,5.549912256445857,0.03329947353867515,1.1614818071209152e-05,0.0004968051301210845,0.05961661561453014,0.0016450290578218219,0,-1.0,-1.0,117.46236559139786,0.5,0.0,0.0,0.0006778850477363693,1.7800795511179326,0.7966803268189747,720.0,-7.331105397256376e-07,-0.0005278395886024591,0.00017022245738699732,0.12256016931863807,9.253602360598057e-05,0.066625936996306,0.00036555564453908475,0.263200064068141,1.3984921036069883e-06,0.0010069143145970316,-0.0002164904691899876,-0.15587313781679107,0.0,0.0,0.00031855003555950116,0.22935602560284085,-4.766650390659728e-05,-0.034319882812750044,persistent_shift,0.00045,0.15,0.0,0.25
no_promotion,789,0.25765937993758525,0.0002260140119535206,0.00031855003555950116,9.253602360598057e-05,0.066625936996306,17.7032626202287,42.92902820982996,0.005080187649276646,50.71847690001621,5.549912256445857,0.03329947353867515,1.1614818071209152e-05,0.0004968051301210845,0.05961661561453014,0.0016450290578218219,0,-1.0,-1.0,117.46236559139786,0.5,0.0,0.0,0.0006778850477363693,1.7800795511179326,0.7966803268189747,720.0,-7.331105397256376e-07,-0.0005278395886024591,0.00017022245738699732,0.12256016931863807,9.253602360598057e-05,0.066625936996306,0.00036555564453908475,0.263200064068141,1.3984921036069883e-06,0.0010069143145970316,-0.0002164904691899876,-0.15587313781679107,0.0,0.0,0.00031855003555950116,0.22935602560284085,-4.766650390659728e-05,-0.034319882812750044,persistent_shift,0.00045,0.15,0.0,0.25
freq_hrl,2026,0.21381582999454607,0.00017196202437382824,0.0002692360778606572,9.716646946550735e-05,0.06995985801516529,14.172409386456597,23.894559763731593,0.011585430656243179,18.45557893692321,6.759331989485047,0.040555991936910285,2.6826861448069176e-05,0.00037497330290167116,0.044996796348200536,0.0013746243596989805,79,-1.0,-1.0,63.71264367816092,0.43416666666666665,0.0,0.0,0.0010473644621342615,1.910083697779968,0.8907603739866097,720.0,7.284493685090018e-06,0.005244835453264813,0.00017180329890650683,0.12369837521268492,9.716646946550735e-05,0.06995985801516529,0.00031833300447750535,0.22919976322380387,1.0104321982239805e-05,0.007275111827212659,-0.0002203865336392605,-0.15867830422026757,1.0758402132167745e-07,7.746049535160776e-05,0.0002692360778606572,0.19384997605967322,-5.8795140736315155e-05,-0.04233250133014691,persistent_shift,0.00045,0.15,0.0,0.25
no_promotion,2026,0.20279123377142816,0.00015870430113972773,0.0002565642353251427,9.785993418541495e-05,0.07045915261349876,13.336670102690777,22.767216066495077,0.015521456059670258,13.06521971855109,6.518252615641073,0.039109515693846436,2.6563361190610938e-05,0.00036680594156446804,0.04401671298773616,0.0013745716242169962,0,-1.0,-1.0,72.32183908045977,0.5,0.0,0.0,0.0008615836975503701,1.9244111161887167,0.9015014046542771,720.0,5.22324556191436e-06,0.003760736804578339,0.0001708745099013736,0.12302964712898899,9.785993418541495e-05,0.07045915261349876,0.00030571288828261844,0.22011327956348528,1.2187946805963962e-05,0.008775321700294053,-0.0002198044769940811,-0.1582592234357384,0.0,0.0,0.0002565642353251427,0.18472624943410274,-6.111791389867144e-05,-0.044004898007043436,persistent_shift,0.00045,0.15,0.0,0.25
freq_hrl,42,0.2497393262884442,0.00021645177781109295,0.0003097628325534669,9.318979090720676e-05,0.06709664945318887,15.744083552153212,27.239217067714414,0.009433769061232278,26.472910738798838,6.594748217734844,0.03956848930640906,2.8198896479674166e-05,0.0005790715643054173,0.06948858771665008,0.0005067176090593085,90,-1.0,-1.0,23.70175438596491,0.425,0.0,0.0,0.0016860273688362034,1.8233733510605228,0.9205748967966104,720.0,5.732327339760649e-06,0.004127275684627667,0.00017759444087278296,0.12786799742840374,9.318979090720676e-05,0.06709664945318887,0.000359043138154456,0.25851105947120834,4.2669850197954875e-06,0.003072229214252751,-0.00022418933632638636,-0.16141632215499818,1.212638351672862e-07,8.730996132044606e-05,0.0003097628325534669,0.22302923943849617,-5.098314430856616e-05,-0.03670786390216763,persistent_shift,0.00045,0.15,0.0,0.5
