scenario,promotion_threshold,promotion_ratio,promotion_mid_gain,promotion_adapt_gain,freq_sharpe,noprom_sharpe,sharpe_delta,freq_return,noprom_return,return_delta,freq_post_shift_pnl,noprom_post_shift_pnl,post_shift_delta,freq_recovery_cost,noprom_recovery_cost,recovery_cost_delta,recovery_score,freq_promotion_count,freq_promotion_delay,freq_focus
persistent_shift,0.00045,0.2,0.0,0.0,15.84779072871435,15.84779072871435,0.0,0.24262805603606843,0.24262805603606843,0.0,0.06047758388492589,0.06047758388492589,0.0,0.0014347341615043186,0.0014347341615043186,0.0,-0.00198,84.4,19.8,0.8246003255289323
persistent_shift,0.00045,0.2,0.0,0.1,15.888794853906452,15.84779072871435,0.04100412519210295,0.24260868165402355,0.24262805603606843,-1.9374382044884397e-05,0.06036046178105543,0.06047758388492589,-0.00011712210387045813,0.0014322104302027182,0.0014347341615043186,-2.5237313016003744e-06,-0.0020945983725688577,75.6,19.8,0.8411020316271811
persistent_shift,0.00045,0.2,0.0,0.25,15.93308460877007,15.84779072871435,0.0852938800557208,0.24285849785955457,0.24262805603606843,0.00023044182348613829,0.060319390451072444,0.06047758388492589,-0.00015819343385344714,0.0014307286161541338,0.0014347341615043186,-4.005545350184783e-06,-0.0021341878885032623,57.4,19.8,0.8577475129804611
persistent_shift,0.00045,0.2,0.0,0.5,15.98452394092385,15.84779072871435,0.13673321220950108,0.24342754689611684,0.24262805603606843,0.0007994908600484074,0.060243533741696866,0.06047758388492589,-0.0002340501432290254,0.0014282643223829236,0.0014347341615043186,-6.469839121395031e-06,-0.0022075803041076304,57.4,19.8,0.8653734527341523
persistent_shift,0.00045,0.2,0.0,0.75,16.021153555826704,15.84779072871435,0.17336282711235462,0.24396324873187977,0.24262805603606843,0.001335192695811338,0.06027889820226155,0.06047758388492589,-0.00019868568266433878,0.0014272046319762834,0.0014347341615043186,-7.529529528035178e-06,-0.0021711561531363036,57.2,19.8,0.8616695387847484
persistent_shift,0.00045,0.2,0.5,0.0,15.843068534857732,15.84779072871435,-0.004722193856617096,0.24251171962780269,0.24262805603606843,-0.0001163364082657492,0.06045787949864097,0.06047758388492589,-1.9704386284923048e-05,0.0014347341615043186,0.0014347341615043186,0.0,-0.001999704386284923,84.4,19.8,0.8228389884151953
persistent_shift,0.00045,0.2,0.5,0.1,15.88797236364827,15.84779072871435,0.04018163493392102,0.24260136192325366,0.24262805603606843,-2.669411281477907e-05,0.06035918108915304,0.06047758388492589,-0.00011840279577285395,0.0014322104302027182,0.0014347341615043186,-2.5237313016003744e-06,-0.0020958790644712536,75.6,19.8,0.8416174498831722
persistent_shift,0.00045,0.2,0.5,0.25,15.932722872854109,15.84779072871435,0.08493214413975991,0.2428584444585041,0.24262805603606843,0.00023038842243566782,0.06031997269069923,0.06047758388492589,-0.00015761119422665754,0.0014307286161541338,0.0014347341615043186,-4.005545350184783e-06,-0.0021336056488764727,57.4,19.8,0.8578224549635861
persistent_shift,0.00045,0.2,0.5,0.5,15.986077113607768,15.84779072871435,0.13828638489341927,0.2434427209326287,0.24262805603606843,0.0008146648965602632,0.06024504568293345,0.06047758388492589,-0.00023253820199244102,0.0014282643223829236,0.0014347341615043186,-6.469839121395031e-06,-0.002206068362871046,57.4,19.8,0.8629327560981401
persistent_shift,0.00045,0.2,0.5,0.75,16.024435683331163,15.84779072871435,0.17664495461681362,0.24397949054919876,0.24262805603606843,0.0013514345131303285,0.06027951053104168,0.06047758388492589,-0.0001980733538842136,0.0014272046319762834,0.0014347341615043186,-7.529529528035178e-06,-0.0021705438243561784,57.2,19.8,0.8602617499702632
