ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
0,Warmup,11.9,1.2,7.049,16,0.5627,-3260.908,1406.925,4970,0,5.81,39.55,-59.98,60.0,-0.6561,0.354,0.5217201709747314,3.156981945037842,50.12958526611328,38.98479080200195,2.8095321655273438,1.5464743375778198,9.799664497375488,7.487315654754639,35.544315338134766,288.16925048828125,0.1,1.0030009746551514,4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.811740837779863,39.54603593718569,262,7.168088905709354,2.0931657657288674,0.5948391556063121,0.511136087206032,0.30462892414689946,0.1842349886470685,0.1832,9.63,0.0526,2.995,0.5,0.3,0.2,16,0
1,Warmup,13.0,0.6,6.255,17,0.4852,-2984.567,1132.068,4970,0,49.98,13.94,-60.0,60.0,-0.6005,0.3325,-0.2232433408498764,1.5860276222229004,68.505615234375,57.7205696105957,1.6100002527236938,1.1314347982406616,14.486067771911621,4.657750129699707,12.488439559936523,264.4971618652344,0.1,1.0061639547348022,9940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49.978663212693554,13.938046525044891,262,49.18503335651599,54.11618687134039,0.8428972899990405,0.5126341741626739,0.3130241799274171,0.17434164590990905,0.2836,9.95,0.0527,2.99,0.511,0.305,0.184,14,3
2,Warmup,12.4,0.6,5.486,16,0.3778,-4995.039,3240.425,4970,0,21.1,45.98,-60.0,60.0,-1.005,0.3548,3.779571771621704,1.2861450910568237,104.43115234375,93.86157989501953,1.254132866859436,2.6434693336486816,30.75324249267578,1.5639002323150635,15.448566436767578,424.6375732421875,0.1,1.0082602500915527,14910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.103844440832614,45.98323722476133,262,31.599508736635517,31.654174069354404,0.7978470943874522,0.5146090701815745,0.31721733627781773,0.16817359354060785,0.4592,10.71,0.0532,2.961,0.513,0.313,0.174,13,3
3,Warmup,12.3,0.6,6.261,15,0.8439,-5420.088,3782.809,4970,0,0.48,50.42,-60.0,60.0,-1.0906,0.3116,6.028654098510742,1.0914608240127563,80.0728988647461,69.67756652832031,1.1274998188018799,3.474168300628662,26.680036544799805,-0.2311651110649109,2.459780216217041,262.7938537597656,0.1,1.009042739868164,19880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4828384093348109,50.42408635640633,262,7.070752696398843,8.605718621454741,0.7938135867581918,0.5186697603454707,0.3164304884866175,0.16489975116791178,0.5846,11.68,0.0539,2.889,0.515,0.317,0.168,12,3
4,Warmup,12.2,0.6,4.615,16,0.3715,-5511.664,3868.249,4970,0,-1.48,50.57,-60.0,60.0,-1.109,0.295,9.731365203857422,1.284942388534546,53.27721405029297,42.9890251159668,1.3370981216430664,4.532437324523926,17.089534759521484,-2.4996047019958496,9.711345672607422,592.353271484375,0.1,1.0086613893508911,24850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.4802465370209734,50.571855682252895,262,7.326505863744961,1.1070446063029133,0.7980580020265525,0.5185162387890891,0.3202709547386597,0.16121280647225109,0.6559,12.57,0.0548,2.787,0.519,0.316,0.165,16,0
5,Warmup,12.4,0.7,8.267,18,0.7298,-5527.259,3888.187,4970,0,2.69,49.12,-60.0,60.0,-1.1121,0.2991,10.56136703491211,1.1445753574371338,61.84907913208008,51.66896438598633,1.156150221824646,4.558295249938965,20.207321166992188,-3.5611610412597656,18.058359146118164,310.7803955078125,0.1,1.0072523355484009,29820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.6938977144519898,49.12394513575798,262,11.973084803945138,10.308776170799607,0.7680629809000211,0.5199390279395931,0.32374194585333044,0.15631902620707636,0.6872,13.31,0.0558,2.677,0.519,0.32,0.161,15,3
6,Warmup,12.4,0.7,6.535,17,0.2919,-5551.192,3869.419,4971,0,2.74,49.34,-60.0,59.96,-1.1167,0.2909,11.456594467163086,1.1073486804962158,93.08436584472656,83.00011444091797,1.0790338516235352,5.443000793457031,33.44575881958008,-3.65761399269104,5.451635360717773,222.94741821289062,0.1,1.0050749778747559,34791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.7409624671756476,49.33944641103166,262,10.961761105884062,13.138720707046357,0.7743654694548212,0.5209421694267017,0.3267892758213939,0.15226855475190446,0.6934,13.89,0.0568,2.57,0.52,0.324,0.156,14,3
7,Warmup,12.2,0.7,5.548,16,0.4205,-5631.48,4006.143,4971,0,0.78,49.97,-59.99,59.98,-1.1329,0.2796,12.162818908691406,0.9963005781173706,74.43378448486328,64.45665740966797,0.9967784881591797,5.549861907958984,28.16490364074707,-4.485690116882324,10.287435531616211,172.15675354003906,0.1,1.0023046731948853,39762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7795076764950664,49.968020968102,262,-3.0424693926384565,6.408761857685289,0.7881212315652638,0.5217862051517049,0.3285529226828765,0.1496608721654185,0.6875,14.37,0.0581,2.468,0.521,0.327,0.152,13,3
8,Warmup,12.4,0.6,6.035,17,0.7249,-5563.963,3883.68,4970,0,0.68,49.45,-59.99,59.98,-1.1195,0.295,11.832386016845703,1.03292715549469,55.699302673339844,45.79319381713867,1.1258987188339233,5.160318374633789,20.90008544921875,-4.509913921356201,7.9448137283325195,208.99746704101562,0.1,0.9991607666015625,44732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6799515515520899,49.454710194406594,262,9.292153215408323,-5.9406981656229805,0.7796289252718951,0.5215652065605728,0.3310332000569365,0.14740159338249056,0.6649,14.74,0.0594,2.373,0.522,0.329,0.15,16,1
9,Warmup,12.3,0.6,7.624,17,0.4173,-5562.345,3882.011,4970,0,3.48,49.47,-59.98,59.96,-1.1192,0.2836,12.705605506896973,1.0848925113677979,103.91297149658203,94.09033203125,1.1625328063964844,6.154233455657959,37.081729888916016,-4.262101173400879,6.9180169105529785,322.4452819824219,0.1,0.9959192872047424,49702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.47857188014857,49.47280415158313,262,13.965031078300978,16.594484657990304,0.7851335725802658,0.5232225686505189,0.33241019868461824,0.14436723266486293,0.6366,15.02,0.0608,2.285,0.522,0.331,0.147,14,3
