seed,scenario,total_return,sharpe,max_drawdown,turnover,promotion_count,leakage_penalty,UpperHFPower,LowerLFDrift
31415,persistent_shift,0.2189903878516546,15.187598561467945,0.01828539148247843,7.081813509678287,38,1.3537911862815957,0.0014502683086858846,1.3523409179729098
27182,persistent_shift,0.22116105096594096,15.025680314069492,0.011482984188858625,7.304533291408258,54,1.7841393143066409,0.001067196531434613,1.7830721177752062
16180,persistent_shift,0.23242274638912308,14.676980573517248,0.018045511537660097,6.787051547538027,58,1.8074784477291825,0.000837085855401403,1.806641361873781
11235,persistent_shift,0.23837060853717218,15.714495764710518,0.014544129463751942,7.246685688522837,0,1.8175563875054912,0.0008936561030065059,1.8166627314024848
4242,persistent_shift,0.2643839172455671,16.402776208187987,0.012723781045633542,7.413171766226827,0,1.8198583821966952,0.0008899160659771497,1.818968466130718
