ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
0,Warmup,14.7,1.0,5.601,16,0.4745,-3178.302,1304.23,4970,0,-4.55,44.18,-60.0,60.0,-0.6395,0.3394,-11.016767501831055,2.5147180557250977,53.77498245239258,42.71617126464844,2.966033935546875,-0.47127434611320496,2.040083646774292,15.588165283203125,104.56453704833984,565.9357299804688,0.1,0.997012734413147,4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-4.54518323282803,44.17595366287959,262,-7.403804628864714,-7.456787676152866,0.6761252611494865,0.5051157087684401,0.30887976754532004,0.1860045236862398,0.1787,9.62,0.0526,2.995,0.5,0.3,0.2,16,0
1,Warmup,12.0,0.6,5.682,12,0.4356,-3184.312,1415.77,4970,0,-32.02,19.87,-60.0,59.78,-0.6407,0.3893,-10.881620407104492,1.4289703369140625,30.249080657958984,19.624126434326172,1.4319806098937988,-0.006794762797653675,0.1819801777601242,13.81390380859375,10.843210220336914,304.4304504394531,0.1,0.9941422939300537,9940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-32.02128132703513,19.870900653710624,262,-25.590749860123584,-30.9947296318255,0.5768580293780895,0.5211357961224641,0.29720037829446727,0.1816638255830686,0.2924,9.97,0.0527,2.99,0.505,0.309,0.186,9,3
2,Warmup,13.9,0.5,3.717,14,0.4395,-2628.396,977.518,4970,0,-45.34,15.07,-59.96,59.71,-0.5289,0.3245,-10.032329559326172,0.9957388639450073,24.70707893371582,14.437323570251465,1.0350708961486816,0.02625231072306633,0.09445160627365112,12.122838973999023,1.1320807933807373,147.0208282470703,0.1,0.991076648235321,14910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-45.34409446707239,15.066631686939552,262,-38.19713195719217,-39.78897522499687,0.7689715903365346,0.523625757779826,0.2980337350146242,0.1783405072055498,0.3342,10.37,0.053,2.978,0.521,0.297,0.182,15,0
3,Warmup,12.4,0.5,5.467,12,0.4505,-2737.102,1054.154,4970,0,-46.45,15.32,-60.0,59.9,-0.5507,0.3455,-10.725496292114258,0.9575316905975342,24.08822250366211,14.1129150390625,0.9550806283950806,0.005832508206367493,0.04042891412973404,12.714555740356445,2.39605450630188,135.56338500976562,0.1,0.9879526495933533,19880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-46.45431281042771,15.31914789082496,262,-47.11033695606809,-47.00100790638673,0.7886003743216913,0.5334199836766116,0.29074073542804124,0.1758392808953471,0.357,10.77,0.0533,2.96,0.524,0.298,0.178,9,3
4,Warmup,13.4,0.6,5.64,15,0.4344,-2647.904,979.138,4970,0,-44.48,16.19,-59.87,59.81,-0.5328,0.3301,-11.280353546142578,0.821753978729248,25.43338394165039,15.688197135925293,0.9407299757003784,-0.022357862442731857,0.03419163078069687,12.995624542236328,1.2991949319839478,173.1083984375,0.1,0.9847776889801025,24850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-44.476561023445214,16.187562971350875,262,-47.23062753551885,-45.857725867472205,0.7567302392625601,0.5362817193002388,0.2920346483200554,0.1716836323797058,0.3599,11.13,0.0536,2.938,0.533,0.291,0.176,16,0
5,Warmup,13.2,0.5,4.966,12,0.4516,-2812.811,1081.095,4970,0,-47.97,14.41,-59.94,59.94,-0.566,0.3456,-11.629470825195312,0.8021324872970581,25.650691986083984,16.10853385925293,0.8071786165237427,0.015426098369061947,0.03382818400859833,13.31174087524414,7.510400295257568,114.7981185913086,0.1,0.9816308617591858,29820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-47.96767958023958,14.409339442480679,262,-47.31093457623532,-48.22752038052208,0.812570608828438,0.542896573034366,0.28695600007021543,0.1701474268954184,0.367,11.47,0.0539,2.913,0.536,0.292,0.172,9,3
6,Warmup,12.3,0.5,5.652,14,0.5476,-2522.517,907.234,4970,0,-46.39,14.56,-59.81,59.3,-0.5075,0.3157,-11.218122482299805,0.791589617729187,47.120567321777344,37.801544189453125,0.7569141387939453,0.026139266788959503,0.02889445424079895,12.912044525146484,2.4037885665893555,172.53343200683594,0.1,0.9785207509994507,34790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-46.39202534344265,14.558646960401404,262,-47.837565306613314,-48.0562942329206,0.7834718509691517,0.5463787898908712,0.285932453609835,0.1676887564992937,0.3443,11.7,0.0542,2.891,0.543,0.287,0.17,12,2
7,Warmup,13.4,0.6,6.152,14,0.514,-2636.668,987.385,4970,0,-48.5,13.58,-59.9,59.05,-0.5305,0.3255,-11.07089900970459,0.9906366467475891,25.35764503479004,16.228017807006836,0.7851758003234863,0.0426458865404129,0.019680224359035492,13.140810012817383,7.1950273513793945,420.2177734375,0.1,0.9754171371459961,39760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-48.4983914431222,13.583069326433048,262,-50.572497805796175,-46.38361436693292,0.8180170339273677,0.5501355326735347,0.2846656276361743,0.16519883969029117,0.3324,11.87,0.0546,2.872,0.546,0.286,0.168,15,0
8,Warmup,12.5,0.6,4.893,13,0.2963,-2457.685,841.976,4970,0,-40.77,20.33,-59.8,59.88,-0.4945,0.3047,-11.497538566589355,0.7677895426750183,61.98371124267578,53.02309036254883,0.6736324429512024,0.025133289396762848,0.018117938190698624,13.152446746826172,5.092687606811523,263.0520324707031,0.1,0.9722999930381775,44730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-40.766718623984296,20.33044715899,262,-45.24085442517933,-44.14917964872561,0.7163541912519538,0.553798943021144,0.28278988008278033,0.16341117689607562,0.3081,11.95,0.0549,2.859,0.55,0.285,0.165,10,3
9,Warmup,13.5,0.6,4.042,13,0.4367,-2526.34,907.801,4970,0,-46.59,16.23,-59.94,59.1,-0.5083,0.3228,-11.403352737426758,0.6903098821640015,13.33142375946045,4.538349628448486,0.6528118848800659,0.013722162693738937,0.017926860600709915,12.832564353942871,7.808469772338867,117.66944885253906,0.1,0.9691749215126038,49700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-46.58928893510425,16.226297068872977,262,-46.197121585670274,-47.685654296373066,0.7929667302320355,0.5561227432143451,0.28152342879681447,0.16235382798884038,0.2895,11.96,0.0552,2.85,0.554,0.283,0.163,10,3
