timestamp,event_type,side,price,size,order_id
34252.033272664,cancel,ask,585.78,100.0,18340899
34252.03414916,trade,bid,585.69,16.0,hidden_580
34252.03414916,trade,bid,585.69,109.0,hidden_581
34252.034560856,cancel,ask,585.79,100.0,18340495
34252.035351282,trade,bid,585.69,291.0,hidden_583
34252.037175668,trade,ask,585.69,100.0,hidden_584
34252.045457473,trade,ask,585.69,100.0,hidden_585
34252.053861023,trade,ask,585.69,100.0,hidden_586
34252.11104533,add,ask,585.69,100.0,18349474
34252.122145247,trade,ask,585.69,100.0,18349474
34252.122145247,trade,ask,585.69,100.0,hidden_589
34252.12223549,add,bid,585.68,100.0,18349906
34252.123392451,trade,ask,585.69,100.0,hidden_591
34252.127831123,trade,ask,585.69,100.0,hidden_592
34252.273287034,cancel,bid,585.68,100.0,18349906
34252.279815175,trade,ask,585.69,100.0,hidden_594
34252.501996264,cancel,bid,585.68,100.0,18340138
34252.525746894,add,bid,585.35,18.0,18360957
34252.740032167,trade,ask,585.69,200.0,hidden_597
34252.740104901,add,bid,585.36,18.0,18364553
34252.740154899,add,bid,585.38,6.0,18364557
34252.740940568,trade,ask,585.69,100.0,hidden_600
34253.196242217,cancel,bid,585.38,6.0,18364557
34253.196264383,cancel,bid,585.36,18.0,18364553
34253.530188041,add,ask,585.77,18.0,18381088
34253.634497901,trade,bid,585.58,100.0,hidden_604
34253.634573129,add,ask,585.77,18.0,18382475
34253.634605531,add,ask,585.76,18.0,18382476
34253.634636411,add,bid,585.33,18.0,18382478
34253.634673231,add,ask,585.74,12.0,18382479
34253.637172407,add,ask,585.68,100.0,18382521
34253.687804373,add,bid,585.36,18.0,18383216
34254.526963951,cancel,ask,585.68,100.0,18382521
34254.527136131,cancel,ask,585.74,12.0,18382479
34254.52714833,cancel,bid,585.36,18.0,18383216
34254.527151149,cancel,bid,585.35,6.0,18383217
34254.527152184,cancel,bid,585.33,18.0,18382478
34254.528583347,add,ask,585.68,100.0,18400127
34254.631582097,add,ask,585.65,1000.0,18401954
