ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
0,Warmup,15.0,1.8,4.346,13,0.3316,-2580.828,911.521,4969,0,-15.97,30.28,-59.89,60.0,-0.5194,0.3179,-6.3426833152771,1.459174394607544,16.84975814819336,5.90157413482666,1.5847581624984741,-0.17840354144573212,0.25342148542404175,9.045976638793945,42.977176666259766,221.58116149902344,0.1,1.0030109882354736,4969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-15.967735431640051,30.28193123643299,262,-12.974015389618119,-13.18755610424437,0.497274336241356,0.5142619720157545,0.2933454929986445,0.19239253498560097,0.1461,9.57,0.0525,2.995,0.5,0.3,0.2,10,3
1,Warmup,14.8,0.8,4.096,15,0.4041,-2334.997,779.768,4970,0,-19.76,27.38,-59.35,58.65,-0.4698,0.3001,-6.445744037628174,0.8214075565338135,14.108831405639648,3.606213331222534,0.867896318435669,0.04480075091123581,0.06555754691362381,8.205185890197754,5.417399883270264,125.46218872070312,0.1,1.0060852766036987,9939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-19.76196366583955,27.376286318796126,262,-20.806388517743667,-16.925751025896325,0.4944740886483305,0.5157859210556995,0.29844096782024715,0.18577311112405334,0.2251,9.77,0.0526,2.994,0.514,0.293,0.192,15,0
2,Warmup,14.4,0.8,4.908,12,0.4937,-2900.859,1145.084,4970,0,-42.25,16.78,-59.99,47.06,-0.5837,0.3454,-6.775920391082764,0.7189114689826965,14.577005386352539,4.438292503356934,0.7387800812721252,-0.029353436082601547,0.044561564922332764,8.24682331085205,3.6092495918273926,85.33014678955078,0.1,1.009081244468689,14909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-42.25480811774985,16.782901124760357,262,-35.67317850025077,-32.2070378872909,0.720769910166669,0.5265223066493775,0.29028389089892814,0.1831938024516943,0.3074,10.14,0.0528,2.986,0.516,0.298,0.186,9,3
3,Warmup,14.3,0.8,4.158,13,0.4324,-2439.425,856.607,4969,0,-42.81,17.56,-59.89,53.39,-0.4909,0.3106,-6.489086151123047,0.6169384121894836,12.28403377532959,2.4803149700164795,0.6447731256484985,0.0058209700509905815,0.029242413118481636,7.782747268676758,2.8010196685791016,76.63886260986328,0.1,1.0120768547058105,19878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-42.807675213464734,17.55650473596631,262,-43.36202795693749,-39.35661635681203,0.7332965314956731,0.5317177537922371,0.2876195913593508,0.18066265484841207,0.3267,10.5,0.0531,2.973,0.527,0.29,0.183,10,3
4,Warmup,14.6,0.8,4.082,14,0.3808,-2587.412,938.444,4970,0,-42.92,18.8,-59.98,49.75,-0.5206,0.3119,-6.5155744552612305,0.5756033062934875,11.95149040222168,2.4585070610046387,0.6188133955001831,-0.00915110856294632,0.021548131480813026,7.710411071777344,8.579146385192871,89.55217742919922,0.1,1.015091896057129,24848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-42.91908695244828,18.795465395397223,262,-43.581259095041375,-39.333717921219375,0.7412068303145883,0.5341276221876168,0.2881468631413661,0.17772551467101694,0.3437,10.85,0.0534,2.956,0.532,0.288,0.181,15,0
5,Warmup,14.7,0.7,4.782,14,0.5333,-2553.606,933.42,4970,0,-42.63,18.26,-59.93,55.19,-0.5138,0.3242,-6.379368782043457,0.5436820983886719,11.853474617004395,2.6377182006835938,0.5726410150527954,-0.010764633305370808,0.023237403482198715,7.493906021118164,6.242128849029541,87.35943603515625,0.1,1.018120288848877,29818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-42.629110867600566,18.25709178536715,262,-43.225325071811675,-40.11920599545304,0.7324635851667497,0.5370368168358602,0.28778780616293975,0.17517537700120003,0.3465,11.17,0.0537,2.936,0.534,0.288,0.178,11,3
6,Warmup,14.7,0.7,4.905,14,0.3638,-2620.491,942.151,4970,0,-40.35,19.56,-59.88,52.89,-0.5273,0.3117,-6.361823558807373,0.495701402425766,11.333024978637695,2.357234477996826,0.506287157535553,0.002138345967978239,0.01839336007833481,7.388992786407471,2.8246614933013916,66.63209533691406,0.1,1.021180510520935,34788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-40.34940027547644,19.55763975442696,262,-43.550890429396375,-34.876901586432204,0.7018335527979302,0.5400523417880551,0.28751109984167345,0.17243655837027158,0.3475,11.45,0.054,2.915,0.537,0.288,0.175,16,0
7,Warmup,15.4,0.8,7.876,14,0.3258,-2668.553,970.604,4970,0,-41.25,18.14,-59.8,48.58,-0.5369,0.3214,-6.855276107788086,0.4908146560192108,11.570033073425293,2.794921875,0.5648967027664185,0.028874292969703674,0.01718330942094326,7.861819744110107,17.690345764160156,109.62152862548828,0.1,1.024253249168396,39758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-41.24873532944469,18.139722126076684,262,-40.033995689843834,-36.61243048655359,0.709470841261479,0.5465320147417204,0.28495608754087287,0.16851189771740668,0.3459,11.69,0.0543,2.893,0.54,0.288,0.172,13,1
8,Warmup,15.4,0.9,5.595,11,0.5915,-4046.552,2012.291,4972,0,-25.72,28.4,-59.85,60.0,-0.8139,0.3828,-6.954641342163086,0.5511292219161987,12.376496315002441,3.7489757537841797,0.5987293124198914,0.03410064056515694,0.038262009620666504,8.117090225219727,7.954003810882568,156.9369659423828,0.1,1.0271960496902466,44730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-25.71943583272844,28.403851217118504,262,-35.25496817168437,-25.72795672479429,0.5673763715351431,0.5521574736935959,0.2804767325125858,0.16736579379381827,0.447,12.18,0.0549,2.849,0.547,0.285,0.169,8,3
9,Warmup,14.6,0.9,4.654,13,0.4025,-2682.968,1026.536,4970,0,-30.8,24.81,-59.78,60.0,-0.5398,0.3359,-7.02787971496582,0.6005092859268188,11.840093612670898,3.3519654273986816,0.518856942653656,-0.011933887377381325,0.01931004598736763,8.2317533493042,5.337203502655029,129.8232879638672,0.1,1.0300883054733276,49700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-30.80098238242509,24.812648846202958,262,-35.1850459661923,-29.388868218346648,0.6015881294393312,0.5552690973802192,0.2788169232719136,0.16591397934786706,0.3925,12.42,0.0554,2.817,0.552,0.28,0.167,10,3
