bars,assets,freq_method,total_return,sharpe,max_drawdown,turnover,promotion_count,source,symbols,first_date,last_date
1500,3,ema,0.3957365066059355,0.40631683143022607,0.27903182195088116,106.84612542320212,246,csv,"['SPY', 'QQQ', 'IWM']",2016-06-01,2026-05-29
1500,3,state_space,-0.021368097901562133,0.06624798696274475,0.26404225800896586,354.56828575409844,699,csv,"['SPY', 'QQQ', 'IWM']",2016-06-01,2026-05-29
1500,3,haar_wavelet,0.766702990575735,0.5960414713440987,0.308205832001454,35.72210221888124,1471,csv,"['SPY', 'QQQ', 'IWM']",2016-06-01,2026-05-29
