ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
0,Warmup,17.6,1.2,7.166,16,0.6125,-3325.071,1444.462,4970,0,5.79,39.53,-59.97,59.94,-0.669,0.3503,2.1527621746063232,2.834132194519043,112.5980224609375,101.4706802368164,2.706167221069336,1.7138104438781738,37.643314361572266,5.367391586303711,21.621746063232422,297.4338684082031,0.1,0.9970052242279053,4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.793358275672454,39.52960897316308,262,-1.1955441840385137,5.65600579487955,0.5947963422860099,0.5114205972379444,0.3041742096198256,0.18440519314222983,0.1867,9.64,0.0526,2.995,0.5,0.3,0.2,16,0
1,Warmup,18.5,0.7,6.173,18,0.418,-2785.279,976.279,4970,0,49.8,13.52,-59.85,60.0,-0.5604,0.3028,1.0392664670944214,1.319169044494629,113.40232849121094,102.6474838256836,1.4944825172424316,1.4208418130874634,37.71263885498047,3.1114940643310547,9.061347961425781,208.86473083496094,0.1,0.9938114285469055,9940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49.80400535354852,13.524895627356713,262,44.29034177629571,51.165920403129185,0.8386620651575354,0.5098615249285481,0.3168890308619148,0.1732494442095371,0.2742,9.93,0.0527,2.991,0.511,0.304,0.184,15,3
2,Warmup,25.2,0.6,8.27,16,0.5631,-4798.37,3062.724,4970,0,17.08,47.14,-60.0,60.0,-0.9655,0.3788,3.0223734378814697,1.4167332649230957,48.64068603515625,38.08765411376953,1.4093239307403564,2.9771924018859863,14.550822257995605,2.78932523727417,7.308149814605713,258.0945739746094,0.1,0.9915218353271484,14910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.077906309078696,47.13607569255107,262,25.812743039037052,15.371528128573768,0.7925837867673565,0.5176454104099647,0.3165884068413685,0.16576618274866678,0.4429,10.65,0.0531,2.965,0.51,0.317,0.173,13,3
3,Warmup,20.6,0.7,13.552,12,0.3227,-5972.669,4221.485,4970,0,-10.23,51.25,-60.0,60.0,-1.2017,0.2156,8.740396499633789,1.7788242101669312,156.75003051757812,146.2186737060547,1.877650499343872,4.219823837280273,45.727439880371094,-0.8794372081756592,14.314319610595703,1981.904296875,0.1,0.9908212423324585,19880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-10.233141104221135,51.25261271696752,262,-0.565071732746928,-8.600090916533219,0.8280404530251522,0.54123325845133,0.30032255243220884,0.15844418911646116,0.6062,11.69,0.0539,2.887,0.518,0.317,0.166,9,3
4,Warmup,18.0,0.8,6.682,17,0.4848,-5344.348,3610.1,4970,0,-6.7,47.57,-60.0,59.92,-1.0753,0.3196,7.994795799255371,1.7745046615600586,175.37750244140625,164.8697052001953,1.9265477657318115,4.465457916259766,39.479644775390625,0.09477563202381134,5.857954025268555,2485.26904296875,0.1,0.9911768436431885,24850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-6.696547706152726,47.57320624687138,262,10.059641491425664,-5.478882299598894,0.7502021603883602,0.5415424614831738,0.30460755057905503,0.15384998793777135,0.6584,12.58,0.0548,2.785,0.541,0.3,0.158,14,3
5,Warmup,26.5,0.7,18.165,11,0.6951,-6137.137,4547.061,4971,0,-18.48,51.62,-60.0,60.0,-1.2346,0.1642,11.960851669311523,2.274930953979492,173.13711547851562,162.60488891601562,2.2949867248535156,4.784345626831055,35.770973205566406,-2.4129445552825928,31.78217315673828,3824.346923828125,0.1,0.9928090572357178,29821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-18.483485154235773,51.616373296890366,262,14.561397868708559,-10.839712247409317,0.8885305165878206,0.5634513210733393,0.28877842091811934,0.14777025800854152,0.723,13.37,0.0558,2.665,0.542,0.305,0.154,8,3
6,Warmup,20.2,0.8,5.976,17,0.5655,-5582.42,3968.805,4970,0,0.59,49.51,-60.0,59.99,-1.1232,0.2936,13.52397346496582,2.2569308280944824,295.9507751464844,285.44122314453125,2.1214661598205566,6.389023303985596,67.5196304321289,-2.4612741470336914,15.879486083984375,4847.2529296875,0.1,0.9952147603034973,34791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5897418270614635,49.50729891519164,262,9.565536893982635,3.202143500039452,0.7706553157857081,0.5621457036879896,0.292909062713825,0.14494523359818548,0.7137,13.97,0.057,2.555,0.563,0.289,0.148,16,1
7,Warmup,18.9,0.8,7.738,16,0.639,-5409.334,3667.689,4970,0,-1.77,48.4,-60.0,59.93,-1.0884,0.3112,11.37099838256836,2.0086090564727783,139.87835693359375,129.40969848632812,1.7939832210540771,5.248629093170166,33.20574951171875,-1.9570575952529907,7.96714448928833,2643.65087890625,0.1,0.9981109499931335,39761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.7681676254635845,48.4007649186675,262,6.755103349685669,1.8830918907334926,0.7579595770194094,0.5639037827737072,0.29375336769302723,0.14234284953326562,0.6815,14.41,0.0582,2.457,0.562,0.293,0.145,15,1
8,Warmup,20.5,0.7,4.463,17,0.262,-5483.297,3684.946,4971,0,-1.9,48.24,-60.0,59.92,-1.1031,0.2992,12.061450958251953,1.6526495218276978,104.96351623535156,94.50237274169922,1.8412443399429321,5.070827484130859,31.644405364990234,-3.5407559871673584,11.820080757141113,2418.8564453125,0.1,1.0012006759643555,44732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.9034232930745836,48.23683322352808,262,11.912065665659153,4.608528423309325,0.7583280747817966,0.5617322416684435,0.2983120445098633,0.13995571382169336,0.6517,14.75,0.0595,2.366,0.564,0.294,0.142,16,1
9,Warmup,21.9,0.6,4.375,16,0.4441,-5440.229,3740.028,4971,0,-5.79,47.81,-60.0,59.89,-1.0944,0.3139,14.579338073730469,2.128810405731201,164.98007202148438,154.51219177246094,2.0705482959747314,5.309814453125,33.249534606933594,-4.80795955657959,15.738526344299316,4332.90380859375,0.1,1.0045223236083984,49703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-5.785201820415813,47.809816294033325,262,8.622781477476419,-4.440182497470002,0.7582677900044129,0.5605616105413712,0.30108111764008894,0.13835727181853988,0.6164,15.01,0.0609,2.284,0.562,0.298,0.14,16,0
