ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
0,Warmup,14.4,1.7,4.389,13,0.5841,-2682.64,1000.77,4970,0,-16.08,30.41,-59.97,59.58,-0.5398,0.3347,-6.384372234344482,1.3323392868041992,16.662033081054688,5.708438396453857,1.4402341842651367,-0.06609535217285156,0.2878800630569458,8.968082427978516,6.284610748291016,177.5443572998047,0.1,1.0030025243759155,4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-16.082166702202493,30.406354721609045,262,-11.698949965767396,-14.640154827778275,0.500068947620608,0.5132327534044887,0.29252794306135543,0.19423930353415586,0.1516,9.58,0.0525,2.995,0.5,0.3,0.2,10,3
1,Warmup,14.5,0.8,3.862,14,0.5471,-2332.796,793.797,4971,0,-28.58,24.26,-60.0,60.0,-0.4693,0.3032,-6.214197635650635,0.8110185861587524,13.674699783325195,3.1441242694854736,0.8174658417701721,0.05599382519721985,0.07184522598981857,7.957005500793457,3.0821967124938965,64.34370422363281,0.1,1.0061004161834717,9941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-28.57519590201239,24.259195530176203,262,-25.32144129935064,-22.989408572527925,0.5637795927876642,0.5168977618148308,0.2933282914243919,0.18977394676077727,0.2281,9.79,0.0527,2.993,0.513,0.293,0.194,16,0
2,Warmup,14.5,0.8,4.484,14,0.4789,-2505.023,898.716,4971,0,-42.53,18.57,-59.93,50.62,-0.5039,0.3197,-6.625888347625732,0.6882026195526123,13.02679443359375,2.8567965030670166,0.7146910429000854,-0.005184699781239033,0.04115390405058861,8.039668083190918,18.1964054107666,81.38086700439453,0.1,1.009199619293213,14912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-42.5306182471281,18.57336940624003,262,-41.846410194196196,-35.38513936055334,0.7322015481875775,0.5213591120573038,0.2931141764925463,0.18552671145015007,0.285,10.09,0.0528,2.987,0.517,0.293,0.19,12,2
3,Warmup,14.7,0.8,5.096,14,0.3233,-2453.949,864.5,4970,0,-41.77,20.53,-59.92,57.69,-0.4938,0.3173,-6.331704139709473,0.6140196919441223,12.218278884887695,2.379507541656494,0.6300251483917236,-0.015977421775460243,0.030907904729247093,7.595495700836182,1.592604637145996,80.51918029785156,0.1,1.0123112201690674,19882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-41.76766687178426,20.533582813714833,262,-40.851925428133256,-36.914046314201855,0.733002142661858,0.5265524724986368,0.29237482713240276,0.1810727003689606,0.3143,10.43,0.053,2.976,0.521,0.293,0.186,11,3
4,Warmup,14.6,0.8,3.841,13,0.49,-2466.238,861.961,4972,0,-43.88,18.17,-59.98,53.62,-0.496,0.309,-6.262484550476074,0.5562347769737244,12.0687255859375,2.5183420181274414,0.5734590291976929,-0.009762032888829708,0.022310243919491768,7.411294937133789,3.7124762535095215,93.95050811767578,0.1,1.0154441595077515,24854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-43.879860994287284,18.172162212233733,262,-42.59708889409116,-40.19791783794368,0.7546420272298967,0.5303863590142722,0.2903033221566585,0.17931031882906942,0.3289,10.76,0.0533,2.961,0.527,0.292,0.181,10,3
5,Warmup,14.8,0.8,3.568,13,0.4571,-2459.703,876.907,4970,0,-42.62,18.5,-59.91,49.46,-0.4949,0.317,-6.322486877441406,0.6385630369186401,11.65113639831543,2.3466169834136963,0.590870201587677,-0.030991319566965103,0.019833898171782494,7.627035140991211,12.742243766784668,127.24061584472656,0.1,1.0185908079147339,29824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-42.618871179029675,18.502290193088573,262,-45.81596137845987,-40.045440401529014,0.7354004532244127,0.533390267800089,0.28877678750952024,0.1778329446903907,0.3326,11.06,0.0536,2.944,0.53,0.29,0.179,10,3
6,Warmup,15.0,0.9,5.498,14,0.3764,-2562.892,947.624,4970,0,-42.66,19.52,-60.0,55.51,-0.5157,0.3266,-6.580011367797852,0.6079351902008057,11.652572631835938,2.568814754486084,0.6192074418067932,-0.009184553287923336,0.020866509526968002,7.829249382019043,4.925086498260498,127.13477325439453,0.1,1.0216965675354004,34794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-42.6618234268414,19.524096281371865,262,-43.554223006963724,-38.987187606566835,0.7386437563685773,0.5372948572031631,0.28795248514368654,0.17475265765315046,0.3369,11.33,0.0539,2.925,0.533,0.289,0.178,15,0
7,Warmup,14.8,1.0,4.66,12,0.3749,-3014.847,1247.17,4969,0,-41.25,19.06,-59.88,59.4,-0.6067,0.3533,-6.769914627075195,0.5316182374954224,11.603981971740723,2.6933629512786865,0.542506217956543,-0.02652543969452381,0.015618721023201942,7.8218865394592285,13.037757873535156,83.42555236816406,0.1,1.0247700214385986,39763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-41.249834798042144,19.059056254019822,262,-45.69165929995086,-38.65313911516416,0.7138360859090757,0.5427184263856152,0.28392994345762185,0.17335163015676286,0.3688,11.65,0.0542,2.9,0.537,0.288,0.175,9,3
8,Warmup,15.4,1.0,5.522,13,0.4431,-2750.528,1094.086,4970,0,-32.1,26.27,-59.73,59.97,-0.5534,0.3512,-6.446238040924072,0.4669048488140106,11.030158042907715,2.3020033836364746,0.5059484839439392,-0.02001585252583027,0.021601108834147453,7.383792877197266,3.5080814361572266,85.10865020751953,0.1,1.0278033018112183,44733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-32.097854995178864,26.266836616996965,262,-24.94586652517319,-20.14015148642816,0.6343118880154479,0.5471938489614673,0.28141814426192485,0.17138800677660804,0.362,11.9,0.0546,2.876,0.543,0.284,0.173,10,3
9,Warmup,15.4,0.8,4.424,14,0.4568,-2538.68,914.926,4970,0,-38.65,21.19,-59.9,51.6,-0.5108,0.3253,-6.759904861450195,0.5046216249465942,11.322319984436035,2.754617929458618,0.5494184494018555,0.01932169869542122,0.013675929047167301,7.814256191253662,2.127375602722168,96.55730438232422,0.1,1.0308676958084106,49703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-38.64857440760858,21.190554962556867,262,-32.236327018235855,-35.2727795271497,0.683053674699233,0.5487728022232456,0.28157083444409503,0.1696563633326594,0.3334,12.03,0.055,2.858,0.547,0.281,0.171,14,0
