ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
0,Warmup,15.3,1.8,7.081,17,0.4694,-3409.859,1540.428,4970,0,6.17,39.5,-59.98,59.98,-0.6861,0.3615,1.2902324199676514,2.9476637840270996,75.6285400390625,64.50761413574219,2.6968326568603516,1.7460023164749146,19.14811134338379,6.486044406890869,27.927597045898438,268.5739440917969,0.1,1.0030027627944946,4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.167222884540976,39.501928637552794,262,6.212349774413987,9.175854366449148,0.5974327616717228,0.5071590699221719,0.31097224980615507,0.18186868027167308,0.1913,9.64,0.0526,2.995,0.5,0.25,0.25,16,1
1,Warmup,32.2,0.6,61.046,12,0.6959,-5916.768,4319.697,4970,0,57.79,11.77,-60.0,60.0,-1.1905,0.2381,3.6541805267333984,11.305570602416992,1281.9644775390625,1269.9114990234375,12.701644897460938,5.212471961975098,63.72761917114258,24.463741302490234,32.79460906982422,93496.375,0.1,1.0027464628219604,9940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57.79308087031846,11.773146577364455,262,37.69675876592335,51.76484263068751,0.9785325766876017,0.641750899839546,0.22406011325078956,0.13418898690966438,0.4453,10.42,0.053,2.974,0.5,0.25,0.25,9,3
2,Warmup,17.6,0.8,7.128,16,0.4352,-3947.278,2078.693,4970,0,-1.93,41.02,-60.0,60.0,-0.7942,0.3858,2.7761104106903076,5.569950580596924,475.6600341796875,464.2936096191406,5.902682781219482,2.0278725624084473,57.50767135620117,10.645057678222656,16.30137062072754,42448.90234375,0.1,1.001773715019226,14910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.9339585384867441,41.01793209923132,262,11.733954981910555,6.670857160656075,0.6145596027961839,0.6406319995984339,0.22944770189628622,0.12992029850527995,1.1623,12.98,0.0552,2.717,0.5,0.25,0.25,15,1
3,Warmup,15.6,0.8,5.625,16,0.6487,-4308.368,2475.046,4970,0,-18.91,41.71,-60.0,60.0,-0.8669,0.4106,2.8198082447052,4.916999340057373,354.1679992675781,342.94073486328125,4.585087299346924,1.299569845199585,35.59375,8.485363006591797,13.013256072998047,22600.546875,0.1,1.0010851621627808,19880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-18.909980943879596,41.707684453242486,262,-11.735486375187573,-12.973878007813505,0.7010225198276494,0.6374321988533023,0.23494223827833588,0.12762556286836188,0.9993,13.98,0.057,2.548,0.5,0.25,0.25,15,1
4,Warmup,15.8,0.7,4.364,16,0.3697,-4089.784,2260.1,4971,0,-16.1,37.43,-60.0,60.0,-0.8227,0.4139,4.970466136932373,3.6034317016601562,309.314208984375,298.2138366699219,3.424492359161377,2.242978572845459,28.169580459594727,4.642481327056885,59.32381820678711,15949.9609375,0.1,1.0006346702575684,24851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-16.09604540996642,37.42881424198559,262,-17.28458154076024,-7.556432926654816,0.6176718648507602,0.6338106269770686,0.24080609994932264,0.12538327307360886,0.8595,14.55,0.0586,2.425,0.5,0.25,0.25,16,0
5,Warmup,15.3,0.8,6.01,16,0.4105,-5162.422,3410.125,4969,0,-0.23,41.49,-60.0,60.0,-1.0389,0.3579,5.2430901527404785,3.119335412979126,204.15206909179688,193.11520385742188,2.9428439140319824,2.663158655166626,22.293872833251953,3.762847900390625,14.814494132995605,36180.0078125,0.1,0.9995006918907166,29820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.22883700935890147,41.488465306369605,262,-7.641519927037391,-3.682977818187914,0.6241120568362446,0.6321848551947339,0.24488244042756477,0.12293270437770135,0.8179,14.98,0.0602,2.312,0.5,0.25,0.25,16,0
6,Warmup,19.9,0.8,35.692,11,0.3932,-6129.39,4538.419,4970,0,22.74,41.02,-60.0,60.0,-1.2333,0.1556,5.88250732421875,4.08397102355957,325.83251953125,314.73443603515625,3.6617825031280518,2.4713265895843506,23.01336097717285,4.926799774169922,19.66737937927246,24958.728515625,0.1,0.9968145489692688,34790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.74268146189908,41.02204983609249,262,6.6980569550865585,11.576953238562535,0.7118993442984214,0.6628443352891049,0.2238469346550222,0.1133087300558729,0.8323,15.36,0.0622,2.196,0.5,0.25,0.25,8,3
7,Warmup,20.2,0.7,31.735,12,0.5099,-6140.614,4516.224,4970,0,33.49,35.29,-60.0,60.0,-1.2355,0.1603,5.789936542510986,2.9123146533966064,245.88504028320312,234.8546905517578,3.0899529457092285,2.441587209701538,29.763031005859375,2.5832347869873047,46.0383415222168,13247.8486328125,0.1,0.9929397106170654,39760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33.48721676760389,35.28626479244258,262,31.357501183156124,41.015454438328746,0.748864855970199,0.6868669108518173,0.20711287594010727,0.10602021320807545,0.8218,15.66,0.0644,2.083,0.5,0.25,0.25,9,3
8,Warmup,15.7,0.8,6.548,16,0.5446,-5334.016,3647.953,4970,0,13.3,33.61,-58.43,59.5,-1.0732,0.3306,8.21153450012207,3.7475130558013916,190.60922241210938,179.50338745117188,3.991384744644165,2.606672525405884,18.130266189575195,1.9972009658813477,33.62971496582031,20039.62890625,0.1,0.9887973070144653,44730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13.302712272848161,33.61472200196549,262,25.067947914725856,13.586811311150853,0.5275208453276414,0.6843455460445383,0.2111209380164527,0.10453351593900896,0.7435,15.84,0.0668,1.988,0.5,0.25,0.25,15,1
9,Warmup,18.0,0.7,14.27,13,0.7212,-6092.907,4416.813,4970,0,30.34,32.86,-60.0,60.0,-1.2259,0.1661,8.25546932220459,3.4148247241973877,189.4667510986328,178.4178009033203,3.5971858501434326,3.667543411254883,30.774580001831055,2.303295612335205,29.32436180114746,20137.671875,0.1,0.9845209717750549,49700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.336380309988584,32.86248589329329,262,22.300458211961548,32.51963948701557,0.6720682516257027,0.6916902293082066,0.20587476785077352,0.10243500284101992,0.7294,16.0,0.0697,1.89,0.5,0.25,0.25,10,3
