ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
0,Warmup,14.0,1.2,4.34,13,0.4429,-2483.174,861.509,4970,0,-16.43,29.99,-59.96,59.46,-0.4996,0.3029,-6.26687479019165,1.3945518732070923,16.53165626525879,5.603972911834717,1.495851755142212,-0.134506493806839,0.266080766916275,8.897168159484863,37.307952880859375,179.15274047851562,0.1,0.9970105290412903,4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-16.434049588815878,29.986239729192267,262,-9.805838770436166,-18.2658104990658,0.4973542886005347,0.5136928994190574,0.29305367987896963,0.19325342070197304,0.1406,9.57,0.0525,2.995,0.5,0.3,0.2,10,3
1,Warmup,12.2,0.5,4.385,15,0.4345,-2245.899,738.182,4970,0,-27.07,27.61,-59.96,57.82,-0.4519,0.2936,-6.46262264251709,0.8226150870323181,13.944363594055176,3.4610066413879395,0.8451763391494751,-0.027217045426368713,0.05212223529815674,8.164913177490234,7.465254306793213,113.56816101074219,0.1,0.99397873878479,9940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-27.06605831010256,27.61024827735161,262,-20.055452048935386,-25.718135262476768,0.5788776268433606,0.516031182981692,0.2975543847982002,0.1864144322201077,0.2168,9.75,0.0526,2.994,0.514,0.293,0.193,15,0
2,Warmup,13.9,0.5,4.31,14,0.5149,-2528.095,902.981,4970,0,-44.27,20.06,-60.0,59.53,-0.5087,0.3162,-6.51244592666626,0.7161446213722229,12.525407791137695,2.434690475463867,0.7002279758453369,0.00034171249717473984,0.03939064219594002,8.061244010925293,16.140758514404297,116.46649169921875,0.1,0.990998387336731,14910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-44.26669821476477,20.055230614041953,262,-38.97195887063678,-38.13177331215457,0.7679088305978523,0.5199799756420089,0.29739981228353074,0.18262021207446025,0.2804,10.05,0.0528,2.988,0.516,0.298,0.186,12,2
3,Warmup,12.6,0.6,4.697,15,0.5075,-2621.302,959.011,4971,0,-45.62,17.88,-60.0,60.0,-0.5273,0.3165,-6.400355815887451,0.6072601675987244,12.078874588012695,2.332496404647827,0.6300283670425415,0.020550396293401718,0.03190648928284645,7.715224742889404,9.72022819519043,83.72381591796875,0.1,0.9880886673927307,19881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-45.62216987935225,17.88132819498006,262,-49.70721998591172,-42.34694403096249,0.7862709250154832,0.5217844702957647,0.29974587637092087,0.17846965333331447,0.3232,10.42,0.053,2.977,0.52,0.297,0.183,16,0
4,Warmup,13.6,0.6,5.174,14,0.5176,-2552.045,914.57,4971,0,-43.58,18.39,-59.88,58.05,-0.5134,0.3193,-6.009614944458008,0.6207751035690308,12.177420616149902,2.713627576828003,0.5884607434272766,-0.011464985087513924,0.05912747234106064,7.273879051208496,8.433677673339844,133.07078552246094,0.1,0.985180675983429,24852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-43.57923258323349,18.392182668325187,262,-42.7927142632635,-40.848107342500434,0.752543491456298,0.5260110715952114,0.29863331799102255,0.1753556104137661,0.3411,10.78,0.0533,2.96,0.522,0.3,0.178,16,0
5,Warmup,13.4,0.5,4.661,12,0.4493,-2691.171,998.022,4970,0,-40.66,21.96,-59.91,60.0,-0.5415,0.3429,-6.34322452545166,0.5483647584915161,12.152973175048828,2.939246892929077,0.5710093975067139,0.023033414036035538,0.019876379519701004,7.499269485473633,4.216463565826416,108.94998168945312,0.1,0.9823079109191895,29822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-40.657035761123424,21.964485587060974,262,-37.71068330736537,-35.381191685952636,0.7280254812053026,0.5324604746042932,0.29364440951110377,0.17389511588460302,0.3568,11.13,0.0536,2.939,0.526,0.299,0.175,9,3
6,Warmup,12.1,0.5,5.01,14,0.376,-2499.768,859.081,4970,0,-39.25,21.03,-59.8,59.83,-0.503,0.3096,-6.700253486633301,0.5315908193588257,11.868051528930664,2.8907039165496826,0.5351231098175049,-0.013683239929378033,0.01779095083475113,7.7933244705200195,6.883603572845459,119.80892181396484,0.1,0.9794407486915588,34792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-39.24693028943789,21.032077694207967,262,-43.02290041572169,-38.24481270501488,0.6978705149656769,0.5356494166995178,0.29314460395613345,0.17120597934434864,0.3469,11.42,0.0539,2.918,0.532,0.294,0.174,15,0
7,Warmup,13.4,0.6,3.649,14,0.4695,-2613.692,939.192,4969,0,-38.07,22.17,-59.9,59.25,-0.526,0.3175,-6.575112819671631,0.5221986174583435,11.752361297607422,2.9774818420410156,0.5062383413314819,0.02821354568004608,0.015262307599186897,7.695652008056641,6.8161702156066895,84.64006805419922,0.1,0.9766011834144592,39761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-38.07372378605377,22.16856563114234,262,-43.44935581307662,-36.8377520335348,0.6853240079796229,0.5366608741986898,0.29370701629547047,0.16963210950583962,0.3434,11.65,0.0542,2.897,0.536,0.293,0.171,13,1
8,Warmup,12.5,0.5,8.289,12,0.4175,-2622.313,963.556,4970,0,-41.73,20.16,-59.89,59.92,-0.5276,0.3349,-7.227174282073975,0.49249231815338135,11.21509838104248,2.6367132663726807,0.4633530378341675,0.03478516265749931,0.014247192069888115,8.253713607788086,2.8706533908843994,61.13933563232422,0.1,0.9737781286239624,44731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-41.72610068708748,20.163215330525,262,-47.25003011603105,-41.09500433457525,0.7328235484401777,0.5457430713479948,0.28728521832410087,0.1669717103279043,0.3359,11.84,0.0546,2.878,0.537,0.294,0.17,9,3
9,Warmup,13.6,0.6,8.442,14,0.5632,-2541.376,908.616,4971,0,-34.42,24.16,-59.92,56.04,-0.5112,0.3178,-6.982008934020996,0.4629332721233368,10.433704376220703,2.0328195095062256,0.4568520188331604,0.03229143097996712,0.014387129805982113,7.949800491333008,7.9711594581604,95.63478088378906,0.1,0.9709444642066956,49702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-34.41952898823664,24.160015557047224,262,-40.32341689028239,-30.50381883614158,0.6423761711545426,0.5513983931095765,0.28458840085077375,0.16401320603964972,0.3185,11.94,0.0549,2.863,0.546,0.287,0.167,11,3
10,Warmup,12.5,0.5,3.622,14,0.4714,-2698.945,1056.303,4969,0,-31.17,27.38,-59.88,59.99,-0.5432,0.3401,-6.959067344665527,0.44132646918296814,10.366289138793945,2.1346352100372314,0.44417792558670044,0.027158746495842934,0.014035725966095924,7.885408401489258,1.946101188659668,59.228816986083984,0.1,0.9681370258331299,54671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-31.165943690262843,27.379520572439763,262,-39.43417997109263,-28.22570280413094,0.633294300245834,0.551970682432004,0.28516917758957555,0.16286013997842047,0.3159,12.01,0.0553,2.851,0.551,0.285,0.164,15,0
11,Warmup,13.6,0.6,6.302,13,0.5263,-2575.431,959.45,4970,0,-31.82,25.5,-59.86,57.63,-0.5182,0.3313,-6.930441856384277,0.4533194303512573,10.654624938964844,2.611398696899414,0.42684781551361084,0.03386465460062027,0.01627913862466812,7.885141849517822,5.639009952545166,64.69132232666016,0.1,0.9653557538986206,59641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-31.819318263929794,25.50196150985024,262,-37.686139477710974,-27.244942422093526,0.6207342041430017,0.556046222496292,0.28263380817163813,0.16131996933206988,0.2973,11.99,0.0557,2.845,0.552,0.285,0.163,10,3
12,Warmup,13.7,0.5,5.238,14,0.4534,-2543.753,894.051,4971,0,-33.99,22.33,-59.61,55.41,-0.5117,0.3123,-6.88565731048584,0.4571957588195801,10.31054401397705,2.4253463745117188,0.4655206799507141,0.008782334625720978,0.013796361163258553,7.829868316650391,4.066446781158447,95.90135955810547,0.1,0.9625735282897949,64612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-33.98974727395434,22.32832493593377,262,-34.01514525162546,-29.86284494509822,0.6247619525835993,0.5579181383129782,0.2822950177508122,0.1597868439362096,0.277,11.88,0.056,2.847,0.556,0.283,0.161,11,3
