ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
0,Warmup,15.0,1.7,3.995,16,0.4761,-3273.665,1393.233,4970,0,-5.07,44.3,-60.0,60.0,-0.6587,0.3471,-10.651949882507324,2.4921605587005615,70.800048828125,59.72277069091797,2.999701976776123,-0.31973960995674133,2.1049935817718506,15.331952095031738,85.69451141357422,564.806640625,0.1,1.0029882192611694,4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-5.071261103716594,44.29734634699222,262,-2.1508327753920304,-7.53151792531822,0.6804264531520707,0.4977809275959686,0.3134484229409156,0.1887706494631158,0.1839,9.63,0.0526,2.995,0.5,0.3,0.2,14,2
1,Warmup,14.5,0.9,4.165,14,0.4787,-2590.306,953.744,4970,0,-33.26,17.63,-59.76,59.93,-0.5212,0.3311,-9.809788703918457,1.0563111305236816,30.7056884765625,20.1336669921875,1.099482774734497,-0.06855583190917969,0.13319097459316254,11.990425109863281,5.569107532501221,144.75332641601562,0.1,1.006202220916748,9940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-33.25899591640508,17.634375918952347,262,-21.886536057371845,-28.890178705634252,0.5830177402709341,0.5031404889230795,0.31293357286426066,0.18392593821265987,0.2614,9.9,0.0527,2.991,0.498,0.313,0.189,14,0
2,Warmup,14.2,0.8,3.736,14,0.463,-2506.036,916.315,4970,0,-51.23,11.15,-59.99,59.06,-0.5042,0.3266,-10.470817565917969,0.9287855625152588,27.76923942565918,17.521713256835938,0.9702494144439697,0.006987913977354765,0.058120761066675186,12.431466102600098,4.633765697479248,160.89268493652344,0.1,1.009519338607788,14910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-51.23000954390771,11.14947237977649,262,-45.543750941125964,-47.0517833571685,0.8612017752977406,0.5061919952242256,0.31323079004879884,0.1805772147269756,0.3558,10.37,0.053,2.978,0.503,0.313,0.184,16,0
3,Warmup,14.4,1.0,3.974,14,0.4418,-2812.072,1070.391,4970,0,-48.36,13.28,-59.98,59.63,-0.5658,0.3264,-10.300970077514648,1.0471923351287842,31.4822998046875,21.483718872070312,0.9343935251235962,-0.01441367156803608,0.04914700239896774,12.461321830749512,8.213464736938477,253.59165954589844,0.1,1.0128108263015747,19880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-48.3601345972366,13.27697221988046,262,-49.749722917456374,-48.61915314072057,0.8158609700721242,0.509218672343576,0.3131912303991834,0.17759009725724056,0.3811,10.84,0.0533,2.956,0.506,0.313,0.181,13,1
4,Warmup,15.0,0.7,4.011,15,0.5462,-2656.74,988.862,4972,0,-49.19,12.57,-59.97,58.13,-0.5343,0.3259,-11.109387397766113,0.7168788313865662,19.39496612548828,9.656770706176758,0.7659691572189331,0.05561317503452301,0.04974931851029396,12.6968994140625,2.008756160736084,103.2537841796875,0.1,1.0160629749298096,24852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-49.189701239531225,12.567510755677132,262,-49.286600117934384,-49.968397416566546,0.827235946184723,0.5098088728081211,0.31548698413270204,0.17470414305917673,0.3807,11.24,0.0536,2.93,0.509,0.313,0.178,15,0
5,Warmup,14.5,0.9,4.091,13,0.5145,-2645.738,993.765,4971,0,-48.59,14.63,-59.92,59.89,-0.5322,0.3256,-10.642279624938965,0.7265579700469971,28.206863403320312,18.719257354736328,0.7886809706687927,-0.010686281137168407,0.022846218198537827,12.165253639221191,1.7368474006652832,142.06211853027344,0.1,1.0193125009536743,29823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-48.588666953376524,14.632062998954066,262,-51.96561125203183,-49.08180268940173,0.8237215220983761,0.513816006806477,0.31299012783335545,0.1731938653601675,0.3731,11.57,0.054,2.903,0.51,0.315,0.175,10,3
6,Warmup,14.5,0.8,3.67,15,0.4435,-2517.508,892.285,4970,0,-46.12,15.67,-59.89,60.0,-0.5065,0.3156,-11.079214096069336,0.7327153086662292,64.38360595703125,55.13286590576172,0.6640729904174805,-0.037059009075164795,0.027812320739030838,12.645313262939453,9.591357231140137,288.85638427734375,0.1,1.0225886106491089,34793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-46.12299314731324,15.670939583146792,262,-49.034652993553564,-46.72332842726456,0.7834274723000628,0.5138606457810193,0.3152684322947879,0.1708709219241929,0.3525,11.81,0.0543,2.88,0.514,0.313,0.173,15,0
7,Warmup,15.1,0.8,4.176,14,0.4132,-2580.421,955.052,4969,0,-52.03,11.38,-59.93,57.18,-0.5193,0.3323,-10.495854377746582,0.7232170104980469,14.060089111328125,5.0033650398254395,0.6969572901725769,0.0076818144880235195,0.018404927104711533,12.011738777160645,7.518293380737305,153.17514038085938,0.1,1.025871753692627,39762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-52.025200489265956,11.383881627871634,262,-51.82124888269525,-51.60998697280884,0.8747622960270103,0.5159992971181672,0.3150586860727642,0.16894201680906856,0.3378,11.98,0.0547,2.86,0.514,0.315,0.171,11,3
8,Warmup,14.6,0.9,3.637,14,0.4317,-2629.454,962.106,4970,0,-44.96,17.82,-59.92,59.95,-0.5291,0.3242,-10.857930183410645,0.6662504076957703,43.45185470581055,34.56485366821289,0.7502044439315796,-0.02546027861535549,0.017312049865722656,12.219758987426758,8.499518394470215,137.3358917236328,0.1,1.029172420501709,44732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-44.96236628982383,17.820744556167604,262,-51.252758151684944,-44.12688601581674,0.7714493615497868,0.5172700362123757,0.3152795553168187,0.16745040847080556,0.3264,12.1,0.0551,2.843,0.516,0.315,0.169,14,0
9,Warmup,14.7,0.8,3.711,14,0.3521,-2535.565,890.803,4970,0,-45.02,17.05,-59.88,59.71,-0.5102,0.3103,-10.78793716430664,0.6153546571731567,27.00616455078125,18.267127990722656,0.6251359581947327,-0.0008034718921408057,0.014347541145980358,12.075136184692383,0.8830927014350891,109.64091491699219,0.1,1.0324655771255493,49702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-45.022164512633665,17.048094061506607,262,-49.16803318080737,-42.89433806507212,0.7688226345309036,0.5186208823932955,0.31548713629534675,0.16589198131135763,0.3056,12.12,0.0554,2.832,0.517,0.315,0.167,12,2
