ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy
0,Warmup,9.5,0.8,22.373,12,0.7365,-5576.282,3831.094,4970,0,33.54,34.49,-60.0,60.0,-1.122,0.2778,-8.088756561279297,24.87488555908203,3093.091796875,3079.433349609375,28.08326530456543,0.6682664155960083,165.27447509765625,58.77621078491211,142.08924865722656,126103.734375,0.1,0.9970030784606934,4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33.544760252821675,34.489810225611315,262,43.085473462154994,38.2404285063477,0.7445366895417009,0.5878753746659185,0.2436853449382199,0.16843928039586173,0.3026,9.88,0.0527,2.991
30,BiLevel,7.6,0.6,6.688,12,0.3223,-4214.98,2794.52,4407,262,-13.22,47.65,-60.0,60.0,-0.9564,0.3913,-6.3071608543396,9.027568817138672,885.9095458984375,874.2972412109375,9.181583404541016,2.2952475547790527,54.984642028808594,26.968585968017578,48.1023063659668,64498.25390625,0.1,0.9943178296089172,9377,1.1,46.38,-105.1,93.84,-1.1649,0.4422,-0.976170539855957,0.721319854259491,13.025091171264648,3.168118953704834,0.9519463777542114,2.512277126312256,3.455594062805176,34.6530876159668,0.3,262,-13.223838039095037,47.65017410718669,241,-21.504290578992745,-8.261643820812827,0.7709745999452607,0.6020478177312962,0.23425321909974428,0.16369896316895954,0.4446,10.61,0.0531,2.966
