check,metric,treatment,control,direction,n_common,delta_mean,delta_ci95_low,delta_ci95_high,improvement_mean,improvement_ci95_low,improvement_ci95_high,win_rate,sign_p_value,status,noninferiority_margin
native_promotion_replan_vs_interval_ep_reward,ep_reward,native_promotion_replan,interval_only,increase,512,-3.5962031249999633,-11.832506835937494,4.478204003906233,-3.5962031249999633,-12.058523876953132,4.731197167968772,0.4765625,0.30940511439429313,not_supported,
native_promotion_replan_vs_interval_avg_wait_min,avg_wait_min,native_promotion_replan,interval_only,decrease,512,0.022716796875000046,0.0024826171875000644,0.04532377929687499,-0.022716796875000046,-0.0460846679687501,-0.0019732421875000425,0.341796875,0.2342780634223433,not_supported,
native_promotion_replan_vs_interval_score,score,native_promotion_replan,interval_only,increase,512,-0.012056640625000064,-0.03741476562500007,0.010641083984374917,-0.012056640625000064,-0.03652896484374998,0.01130082031249991,0.396484375,1.0,not_supported,
native_promotion_replan_vs_interval_upper_plan_decisions,upper_plan_decisions,native_promotion_replan,interval_only,increase,512,59.681640625,57.273193359375,62.3498046875,59.681640625,57.096875,62.40439453125,1.0,1.4916681462400413e-154,supported,
native_learned_gate_vs_interval_ep_reward,ep_reward,native_learned_gate,interval_only,increase,512,-8.941777343749997,-18.118639941406272,-0.6195319335937264,-8.941777343749997,-18.55280336914059,-0.07965795898440628,0.451171875,0.7124527450120346,not_supported,
native_learned_gate_vs_interval_avg_wait_min,avg_wait_min,native_learned_gate,interval_only,decrease,512,0.02815429687500002,0.002443896484375037,0.058780957031250074,-0.02815429687500002,-0.05842397460937501,-0.002347900390625063,0.291015625,1.0,not_supported,
native_learned_gate_vs_interval_score,score,native_learned_gate,interval_only,increase,512,-0.021132812500000053,-0.051443017578124986,0.004639726562499916,-0.021132812500000053,-0.05104456054687497,0.005265205078124888,0.34375,0.8300153764854279,not_supported,
native_learned_gate_vs_interval_upper_plan_decisions,upper_plan_decisions,native_learned_gate,interval_only,increase,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,not_supported,
native_learned_gate_vs_interval_shared_ppo_gate_replans,shared_ppo_gate_replans,native_learned_gate,interval_only,increase,512,1.763671875,1.7109375,1.810546875,1.763671875,1.712890625,1.814453125,0.919921875,3.2802129431479926e-142,supported,
native_learned_gate_vs_interval_ep_reward_noninferiority,ep_reward,native_learned_gate,interval_only,increase,512,-8.941777343749997,-18.118639941406272,-0.6195319335937264,-8.941777343749997,-18.55280336914059,-0.07965795898440628,0.451171875,0.7124527450120346,positive_mixed,15.0
native_learned_gate_vs_interval_avg_wait_min_noninferiority,avg_wait_min,native_learned_gate,interval_only,decrease,512,0.02815429687500002,0.002443896484375037,0.058780957031250074,-0.02815429687500002,-0.05842397460937501,-0.002347900390625063,0.291015625,1.0,inconclusive,0.01
native_wait_aware_replan_vs_interval_ep_reward,ep_reward,native_wait_aware_replan,interval_only,increase,512,0.31314648437498693,-0.26159672851564,1.106530712890606,0.31314648437498693,-0.2679229003906317,1.1125033203124843,0.03515625,0.8641662404406816,inconclusive,
native_wait_aware_replan_vs_interval_avg_wait_min,avg_wait_min,native_wait_aware_replan,interval_only,decrease,512,-0.0009863281249999998,-0.002664208984374998,0.00012895507812500285,0.0009863281249999998,-0.00012695312500000255,0.0027134277343749975,0.021484375,0.6476058959960938,inconclusive,
native_wait_aware_replan_vs_interval_score,score,native_wait_aware_replan,interval_only,increase,512,0.001580078125000002,-9.166992187500201e-05,0.0036045214843750065,0.001580078125000002,-8.157226562500459e-05,0.0036914062500000046,0.02734375,0.28627872467041016,inconclusive,
native_wait_aware_replan_vs_interval_upper_plan_decisions,upper_plan_decisions,native_wait_aware_replan,interval_only,increase,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,not_supported,
native_wait_aware_replan_vs_interval_shared_ppo_gate_replans,shared_ppo_gate_replans,native_wait_aware_replan,interval_only,increase,512,0.06640625,0.046826171875,0.08984375,0.06640625,0.044921875,0.08984375,0.06640625,1.1641532182693481e-10,supported,
native_wait_aware_replan_vs_interval_shared_ppo_wait_replan_count,shared_ppo_wait_replan_count,native_wait_aware_replan,interval_only,increase,512,0.06640625,0.046826171875,0.08984375,0.06640625,0.044921875,0.08984375,0.06640625,1.1641532182693481e-10,supported,
native_wait_aware_replan_vs_interval_shared_ppo_wait_replan_pressure_mean,shared_ppo_wait_replan_pressure_mean,native_wait_aware_replan,interval_only,increase,512,0.03438871308555862,0.0232608821797383,0.04644002210882729,0.03438871308555862,0.02280314503982126,0.04671248486498703,0.06640625,1.1641532182693481e-10,supported,
native_wait_aware_replan_vs_interval_shared_ppo_wait_replan_shift_pressure_mean,shared_ppo_wait_replan_shift_pressure_mean,native_wait_aware_replan,interval_only,increase,512,0.023716200780744823,0.015400998579067859,0.032185403617334636,0.023716200780744823,0.01525485788250378,0.03283913460123499,0.06640625,1.1641532182693481e-10,supported,
native_wait_aware_replan_vs_interval_shared_ppo_wait_replan_gap_ratio_mean,shared_ppo_wait_replan_gap_ratio_mean,native_wait_aware_replan,interval_only,increase,512,0.06997814083571957,0.048790359005645614,0.09438340158130146,0.06997814083571957,0.047280302119200854,0.09388574155547055,0.06640625,1.1641532182693481e-10,supported,
native_wait_aware_replan_vs_interval_shared_ppo_wait_replan_same_hold_mean,shared_ppo_wait_replan_same_hold_mean,native_wait_aware_replan,interval_only,increase,512,0.007634081076981519,0.003703132263627161,0.012342231830746772,0.007634081076981519,0.0037837476438334914,0.012272831954749108,0.044921875,2.384185791015625e-07,supported,
native_wait_aware_replan_vs_interval_shared_ppo_wait_replan_same_wait_mean,shared_ppo_wait_replan_same_wait_mean,native_wait_aware_replan,interval_only,increase,512,0.050268446444533765,0.03466635755612515,0.0678735331603093,0.050268446444533765,0.03394015459343791,0.06750653000781312,0.06640625,1.1641532182693481e-10,supported,
