seed,variant,status,ep_reward,avg_wait_min,headway_cv,score,upper_plan_decisions,upper_plan_reuse_ratio,freq_promotion_strength,shared_ppo_lower_samples,shared_ppo_gate_evaluations,shared_ppo_gate_replans,shared_ppo_gate_value_mean,shared_ppo_loss
661,native_learned_gate,supported_native_episode_loop,-18903.338,7.311,0.428,-8.167,66.0,0.7480916030534351,0.0,4970.0,2.0,2.0,0.9820137900379085,9273.181079101563
671,native_learned_gate,supported_native_episode_loop,-14631.718,28.167,0.3306,-28.828200000000002,66.0,0.7480916030534351,0.6923076923076924,4970.0,2.0,2.0,0.9820137900379085,44260.872314453125
681,native_learned_gate,supported_native_episode_loop,-18264.457,17.458,0.6508,-18.7596,66.0,0.7480916030534351,0.0,4970.0,2.0,2.0,0.9820137900379085,5882.903216552734
691,native_learned_gate,supported_native_episode_loop,-11251.635,4.078,0.5612,-5.2004,66.0,0.7480916030534351,0.0,4970.0,2.0,2.0,0.9820137900379085,8312.538208007812
701,native_learned_gate,supported_native_episode_loop,-2877.395,4.706,0.4125,-5.531000000000001,66.0,0.7480916030534351,0.0,4970.0,2.0,2.0,0.9820137900379085,247.55124320983887
711,native_learned_gate,supported_native_episode_loop,-5629.578,7.768,0.4414,-8.6508,66.0,0.7480916030534351,1.0,4970.0,2.0,2.0,0.9820137900379085,1773.3698425292969
721,native_learned_gate,supported_native_episode_loop,-7861.409,5.245,0.5215,-6.288,66.0,0.7480916030534351,0.8461538461538461,4970.0,2.0,2.0,0.9820137900379085,2213.0964172363283
731,native_learned_gate,supported_native_episode_loop,-15906.021,4.452,0.5642,-5.5804,66.0,0.7480916030534351,0.0,4970.0,2.0,2.0,0.9820137900379085,43591.01180419922
741,native_learned_gate,supported_native_episode_loop,-18365.488,5.781,0.3062,-6.3934,66.0,0.7480916030534351,0.0,4970.0,2.0,2.0,0.9820137900379085,53829.55168457031
751,native_learned_gate,supported_native_episode_loop,-17194.761,4.834,0.5112,-5.8564,66.0,0.7480916030534351,0.0,4970.0,1.0,1.0,0.9820137900379085,1421.384359741211
761,native_learned_gate,supported_native_episode_loop,-19062.936,25.591,0.4542,-26.4994,66.0,0.7480916030534351,1.0,4971.0,2.0,2.0,0.9820137900379085,30416.351904296876
771,native_learned_gate,supported_native_episode_loop,-5532.203,4.143,0.4514,-5.0458,66.0,0.7480916030534351,0.0,4970.0,2.0,2.0,0.9820137900379085,459.52181854248045
781,native_learned_gate,supported_native_episode_loop,-3188.068,11.195,0.39,-11.975,66.0,0.7480916030534351,0.0,4971.0,2.0,2.0,0.9820137900379085,727.2012783050537
