ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
0,Warmup,13.8,1.9,3.827,13,0.4427,-2519.002,878.123,4970,0,-15.75,30.46,-59.95,59.98,-0.5068,0.3102,-5.838832855224609,1.4482088088989258,16.625991821289062,5.6790032386779785,1.5453226566314697,-0.17643526196479797,0.26123517751693726,8.53774642944336,35.631004333496094,227.0552520751953,0.1,1.003003478050232,4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-15.748018652423317,30.460020310058777,262,-13.74565511628201,-12.337665452768928,0.4997861294218443,0.5113259954973929,0.2944811993453948,0.1941928051572123,0.1426,9.57,0.0525,2.995,0.5,0.3,0.2,10,3
1,Warmup,14.3,0.7,4.285,11,0.5618,-3300.274,1369.715,4970,0,-26.2,27.31,-60.0,59.7,-0.664,0.3886,-6.291501045227051,0.962244987487793,15.606572151184082,5.017704010009766,1.079894781112671,0.07642732560634613,0.08596600592136383,8.376002311706543,5.700506687164307,233.7255096435547,0.1,1.0058112144470215,9940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-26.199318637051274,27.311231852481612,262,-26.544408407023077,-23.88954921427526,0.5578155164364029,0.5230780547556456,0.2851970155863729,0.19172492965798152,0.2785,9.89,0.0527,2.992,0.511,0.294,0.194,8,3
2,Warmup,14.2,0.7,3.828,12,0.446,-2665.838,979.52,4970,0,-41.18,20.72,-59.95,56.15,-0.5364,0.3287,-7.214581489562988,0.8908892273902893,15.584672927856445,5.333983421325684,0.8992160558700562,-0.00042298133485019207,0.04756806418299675,9.021463394165039,13.444686889648438,279.2890930175781,0.1,1.0086835622787476,14910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-41.178526581906276,20.721939056524747,262,-34.658576110632794,-37.59130581899693,0.7247869825691728,0.5313471632519059,0.27886708142219374,0.18978575532590042,0.324,10.27,0.0529,2.981,0.523,0.285,0.192,9,3
3,Warmup,27.5,2.0,3.827,14,0.5985,-2423.912,816.912,4970,0,-34.01,25.07,-59.88,57.29,-0.4877,0.2915,-6.292784214019775,0.7082260847091675,13.117058753967285,3.189997673034668,0.7504441738128662,0.004807974677532911,0.032132912427186966,7.742559432983398,9.566915512084961,122.18194580078125,0.1,1.0117286443710327,19880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-34.009169398144756,25.06858604117069,262,-37.579977278489814,-32.030043965891785,0.6474824825400051,0.5331525059681251,0.2797766511468901,0.18707084288498468,0.333,10.63,0.0532,2.967,0.531,0.279,0.19,14,0
4,Warmup,42.2,0.8,3.735,14,0.3789,-2507.932,860.747,4971,0,-37.43,21.88,-59.9,59.64,-0.5045,0.3057,-6.4345526695251465,0.6840153932571411,13.016058921813965,3.3946290016174316,0.6915635466575623,-0.012379078194499016,0.02849147655069828,7.83176326751709,3.028325319290161,110.48870849609375,0.1,1.014839768409729,24851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-37.43132134764829,21.88201406877691,262,-35.33972021153099,-34.58842002467105,0.6763614376676333,0.534968578210482,0.28088161267412665,0.1841498091153914,0.3388,10.96,0.0534,2.949,0.533,0.28,0.187,11,3
5,Warmup,20.9,0.7,3.776,12,0.4389,-2643.741,959.758,4970,0,-38.0,22.73,-59.86,59.78,-0.5319,0.3271,-7.0224199295043945,0.6113155484199524,12.406731605529785,3.0456151962280273,0.5937414169311523,0.01408531703054905,0.020009364932775497,8.300420761108398,3.4042959213256836,110.51388549804688,0.1,1.0179749727249146,29821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-38.00018011071762,22.728925358601504,262,-38.058388359923114,-31.422445694670863,0.6915901234493829,0.540194636613693,0.276814316118236,0.18299104726807108,0.3464,11.26,0.0537,2.929,0.535,0.281,0.184,9,3
6,Warmup,14.7,0.7,3.963,14,0.5142,-2550.737,903.768,4970,0,-38.11,20.32,-59.56,55.32,-0.5132,0.316,-6.661251068115234,0.6050450205802917,12.268961906433105,3.135690212249756,0.6002944111824036,-0.02306836098432541,0.018403107300400734,7.877205848693848,5.777775764465332,105.91212463378906,0.1,1.0211349725723267,34791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-38.11330354142919,20.315287207835386,262,-39.35440888028396,-28.46289792903944,0.6739337166785058,0.541640526504897,0.27745974958819486,0.18089972390690814,0.3387,11.51,0.0541,2.909,0.54,0.277,0.183,12,2
7,Warmup,14.4,0.7,4.845,11,0.435,-3408.203,1464.651,4971,0,-38.04,23.71,-59.85,60.0,-0.6856,0.3774,-6.964133262634277,0.5639339685440063,11.253181457519531,2.359875202178955,0.5847446918487549,0.005032876506447792,0.020615722984075546,8.11259651184082,6.183944225311279,99.00067901611328,0.1,1.0242325067520142,39762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-38.036972706781874,23.71465134597167,262,-39.36342350056297,-38.51005432793968,0.7011349273443364,0.5473401763780065,0.2732535884728743,0.1794062351491192,0.3928,11.87,0.0545,2.878,0.542,0.277,0.181,8,3
8,Warmup,14.0,0.7,3.807,13,0.4983,-2680.54,988.397,4971,0,-33.19,23.66,-59.71,55.44,-0.5392,0.325,-6.8701887130737305,0.5258054733276367,12.308424949645996,3.633918285369873,0.5280929803848267,-0.03227544203400612,0.014295068569481373,7.947823524475098,6.28589391708374,120.90442657470703,0.1,1.0273261070251465,44733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-33.18621712968801,23.65575106726934,262,-40.57991683169415,-32.387251678266026,0.6204595258428163,0.5497504842746144,0.27205343287463024,0.17819608285075536,0.3635,12.09,0.0549,2.853,0.547,0.273,0.179,10,3
9,Warmup,14.3,0.9,3.731,14,0.3448,-2527.022,888.687,4970,0,-40.89,19.83,-59.78,55.03,-0.5085,0.3154,-6.673258304595947,0.5095054507255554,11.295491218566895,2.8092494010925293,0.5992434620857239,0.0025522224605083466,0.02062263898551464,7.710206985473633,6.311885833740234,125.0820541381836,0.1,1.0304487943649292,49703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-40.8883664564475,19.832495251780674,262,-45.70170593387202,-33.73060958040388,0.7162770142575363,0.5507246725856559,0.27291880002656355,0.1763565273877804,0.3253,12.17,0.0553,2.837,0.55,0.272,0.178,16,0
