seed,scenario,total_return,sharpe,max_drawdown,turnover,promotion_count,leakage_penalty,UpperHFPower,LowerLFDrift
31415,persistent_shift,0.23778697250899916,16.430092667180325,0.01069215854315786,5.772267095003286,38,1.3550827098914042,0.001028538012596608,1.3540541718788077
27182,persistent_shift,0.23312680570855226,15.271748778786518,0.010975973252606241,6.235768944279631,54,1.894810789046288,0.0006666301810375086,1.8941441588652506
16180,persistent_shift,0.24470753428569347,15.024948585960301,0.018197252197298952,5.752828921190119,58,1.897986442209732,0.0005446402033198484,1.897441802006412
11235,persistent_shift,0.25264355598860333,16.093140439270915,0.015120273256475136,5.957070427360203,0,1.9108163329065122,0.0005499966680884108,1.9102663362384238
4242,persistent_shift,0.2791717834668521,17.147076395919918,0.012474432614328457,6.173457759904564,0,1.8931204044432766,0.0005927049889198037,1.8925276994543567
