seed,scenario,total_return,sharpe,max_drawdown,turnover,promotion_count,leakage_penalty,UpperHFPower,LowerLFDrift
31415,persistent_shift,0.27534182676917296,16.526871985105803,0.0121888026327025,6.99667841165513,38,0.7485181741055642,0.0011452904062240836,0.7473728836993401
27182,persistent_shift,0.26186619127367816,14.617619089588624,0.014218760690989818,6.507954632496325,54,1.9109638801584368,0.0004860907880724294,1.9104777893703644
16180,persistent_shift,0.2709330752338195,14.683682378118942,0.019150139988896808,6.243640173525336,58,1.8659569617046405,0.000498909013787339,1.8654580526908533
11235,persistent_shift,0.2816058468439311,15.152797521757961,0.019498268506722982,6.445229268519006,0,1.8889189692074417,0.0004626513700216554,1.88845631783742
4242,persistent_shift,0.3093351743427788,17.114044145247316,0.015917781826172206,7.0110295776566,0,1.7880175886520298,0.0006668946905408116,1.787350693961489
