ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
0,Warmup,33.8,1.5,5.605,16,0.3466,-3045.928,1249.982,4970,0,-4.73,44.01,-60.0,60.0,-0.6129,0.341,-10.587140083312988,2.551694869995117,76.65109252929688,65.55443572998047,3.0936367511749268,-0.29932135343551636,1.9041491746902466,15.398807525634766,100.29232788085938,634.3792724609375,0.1,0.9970075488090515,4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-4.732709548680835,44.0122364192071,262,-6.792647809182343,-7.786872948470868,0.6728731285237153,0.5057238487698914,0.3092262475795639,0.18504990365054466,0.1715,9.61,0.0526,2.995,0.5,0.3,0.2,16,0
1,Warmup,31.6,1.4,3.938,14,0.497,-2453.422,872.822,4970,0,-30.78,17.19,-59.52,59.96,-0.4936,0.3138,-9.36610221862793,1.1742312908172607,49.95500183105469,39.34629440307617,1.2456588745117188,0.041459355503320694,0.10412530601024628,11.829717636108398,2.320507049560547,184.23793029785156,0.1,0.9938700199127197,9940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-30.777979364605166,17.19430392908198,262,-25.880377442468152,-25.328378661055314,0.5400004008457345,0.5099453913305012,0.3092889303461734,0.18076567832332527,0.2465,9.85,0.0527,2.992,0.506,0.309,0.185,16,0
2,Warmup,39.8,1.1,4.75,14,0.4685,-2506.678,898.877,4970,0,-45.7,15.35,-59.91,59.62,-0.5044,0.313,-9.801868438720703,0.8780550956726074,41.5562858581543,31.293378829956055,0.9898514747619629,0.004888915456831455,0.05615800619125366,11.668455123901367,8.835577011108398,139.23609924316406,0.1,0.9906821250915527,14910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-45.700710403274975,15.350507200942989,262,-40.903559339869965,-39.68436436653137,0.7765261172590892,0.5151453912685662,0.3081576659299058,0.17669694280152803,0.3345,10.27,0.0529,2.982,0.51,0.309,0.181,11,3
3,Warmup,34.8,2.0,4.225,14,0.5112,-2721.539,1046.395,4971,0,-49.58,12.07,-60.0,59.86,-0.5475,0.3344,-11.584476470947266,0.853405773639679,15.635089874267578,5.671843528747559,0.8241478800773621,-0.0025244620628654957,0.03872033953666687,13.370574951171875,4.1528496742248535,147.2822265625,0.1,0.9875578880310059,19881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-49.57938576831565,12.066330976174257,262,-47.4580632034101,-49.150468851390634,0.8343298438265982,0.5182374904384203,0.3078473938732292,0.17391511568835064,0.3628,10.71,0.0532,2.963,0.515,0.308,0.177,11,3
4,Warmup,35.5,1.3,4.481,14,0.399,-2449.645,868.1,4970,0,-44.71,15.87,-59.9,59.81,-0.4929,0.3117,-10.230010986328125,0.7908855676651001,28.821441650390625,19.10689926147461,0.8206093311309814,0.007782341912388802,0.027181491255760193,11.867538452148438,0.9940636157989502,124.13439178466797,0.1,0.9844503402709961,24851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-44.714385355975274,15.874789123660076,262,-47.483191013649886,-47.174554340776645,0.7592999691753377,0.5215097426882496,0.3074257191936293,0.1710645381181212,0.357,11.07,0.0535,2.942,0.518,0.308,0.174,12,2
5,Warmup,30.9,1.2,4.426,12,0.4968,-2777.21,1074.486,4970,0,-45.26,16.11,-60.0,59.45,-0.5588,0.3499,-10.075834274291992,0.8625073432922363,38.66217041015625,29.157928466796875,0.8464314937591553,0.006881209556013346,0.01967201940715313,11.827820777893066,11.398653030395508,148.32662963867188,0.1,0.981404185295105,29821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-45.26083969814362,16.10914462046687,262,-45.37004334550155,-47.89121937689028,0.7712455549719464,0.5274786241684597,0.3025656286585179,0.1699557471730224,0.3699,11.42,0.0539,2.917,0.522,0.307,0.171,9,3
6,Warmup,44.2,0.9,4.218,14,0.447,-2524.984,895.774,4970,0,-40.17,21.73,-59.96,59.87,-0.508,0.3163,-9.976558685302734,0.7776780128479004,50.42253494262695,41.11222839355469,0.7666407823562622,-0.028649624437093735,0.023370541632175446,11.573588371276855,1.6153359413146973,109.78694152832031,0.1,0.9784035682678223,34791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-40.16772430944041,21.732313603255808,262,-43.26914692866175,-42.87744414869108,0.7168513090156677,0.5295268723986911,0.30251689436614,0.1679562332351688,0.3536,11.68,0.0542,2.894,0.527,0.303,0.17,11,3
7,Warmup,38.9,0.9,4.82,13,0.3509,-2612.26,974.815,4970,0,-47.65,14.09,-59.9,59.91,-0.5256,0.3275,-10.835519790649414,0.7122631669044495,37.188392639160156,28.047840118408203,0.6953700184822083,-0.00034926552325487137,0.02436148375272751,12.273999214172363,3.9704527854919434,184.02044677734375,0.1,0.9753971099853516,39761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-47.65327854598432,14.094249766512043,262,-45.89885725661328,-48.37464371229473,0.8077524201971803,0.5336897605933665,0.30019240665461067,0.16611783275202277,0.3437,11.88,0.0545,2.873,0.53,0.303,0.168,10,3
8,Warmup,34.5,1.1,4.31,14,0.3659,-2382.585,814.831,4970,0,-39.01,21.14,-59.78,59.62,-0.4794,0.3071,-10.93535041809082,0.7872456312179565,29.05711555480957,20.076139450073242,0.7375913858413696,-0.026334384456276894,0.021907251328229904,12.504006385803223,2.068554401397705,244.97567749023438,0.1,0.9724219441413879,44731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-39.0060353944644,21.138932017793838,262,-46.02735920454327,-42.33518194650349,0.6947119988625547,0.5355479142284002,0.30018218675157676,0.16426989902002304,0.3128,11.97,0.0549,2.858,0.534,0.3,0.166,15,0
9,Warmup,45.4,1.0,8.45,14,0.4234,-2329.236,769.126,4971,0,-38.78,22.32,-59.91,57.71,-0.4686,0.2923,-10.17938232421875,0.6735532879829407,42.64591979980469,33.83443832397461,0.720064640045166,-0.003299678210169077,0.01753949373960495,11.51502513885498,2.063190221786499,152.34573364257812,0.1,0.9694321751594543,49702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-38.77817053456789,22.315336919780325,262,-41.15803801135013,-44.25755729079246,0.6965000656401831,0.5415893932414142,0.29727498857543455,0.16113561818315125,0.2827,11.96,0.0552,2.85,0.536,0.3,0.164,12,2
