scenario,best_baseline,best_sharpe,freq_hrl_sharpe,freq_hrl_recovery_tuned_sharpe,freq_family_best_sharpe,freq_family_wins
localized_burst,freq_hrl_recovery_tuned,2.312497046553494,2.3009553518500776,2.312497046553494,2.312497046553494,True
ood_period,freq_hrl,13.900634351890272,13.900634351890272,13.837711209571783,13.900634351890272,True
persistent_shift,freq_hrl,16.062475069131185,16.062475069131185,16.006205592726406,16.062475069131185,True
promotion_recovery,freq_hrl_recovery_tuned,21.1325793793397,20.60557537316665,21.1325793793397,21.1325793793397,True
stationary_high_noise,freq_hrl,-0.6791179016421319,-0.6791179016421319,-1.7875728597037912,-0.6791179016421319,True
stationary_low_noise,freq_hrl,8.440192584109237,8.440192584109237,8.440192584109237,8.440192584109237,True
