Date,Close
2016-05-31,178.2778778076172
2016-06-01,178.64315795898438
2016-06-02,179.18698120117188
2016-06-03,178.65170288085938
2016-06-06,179.5607147216797
2016-06-07,179.84109497070312
2016-06-08,180.42727661132812
2016-06-09,180.18096923828125
2016-06-10,178.47328186035156
2016-06-13,177.09690856933594
2016-06-14,176.7485809326172
2016-06-15,176.50221252441406
2016-06-16,177.02894592285156
2016-06-17,176.3696746826172
2016-06-20,177.5054931640625
2016-06-21,178.0093536376953
2016-06-22,177.71900939941406
2016-06-23,180.0333709716797
2016-06-24,173.5685577392578
2016-06-27,170.45994567871094
2016-06-28,173.53433227539062
2016-06-29,176.4892120361328
2016-06-30,178.89755249023438
2016-07-01,179.27328491210938
2016-07-05,177.98374938964844
2016-07-06,179.0512237548828
2016-07-07,178.9402313232422
2016-07-08,181.60476684570312
2016-07-11,182.24525451660156
2016-07-12,183.56900024414062
2016-07-13,183.5432891845703
2016-07-14,184.5681915283203
2016-07-15,184.3204803466797
2016-07-18,184.81582641601562
2016-07-19,184.6279296875
2016-07-20,185.39654541015625
2016-07-21,184.69625854492188
2016-07-22,185.52467346191406
2016-07-25,185.0207061767578
2016-07-26,185.10617065429688
2016-07-27,184.9097442626953
2016-07-28,185.123291015625
2016-07-29,185.422119140625
2016-08-01,185.2684326171875
2016-08-02,184.08139038085938
2016-08-03,184.61936950683594
2016-08-04,184.81582641601562
2016-08-05,186.32736206054688
2016-08-08,186.21636962890625
2016-08-09,186.32736206054688
2016-08-10,185.8662872314453
2016-08-11,186.7288055419922
2016-08-12,186.56646728515625
2016-08-15,187.10455322265625
2016-08-16,186.1395263671875
2016-08-17,186.48965454101562
2016-08-18,186.90814208984375
2016-08-19,186.63485717773438
2016-08-22,186.6262969970703
2016-08-23,187.00205993652344
2016-08-24,186.0455780029297
2016-08-25,185.91744995117188
2016-08-26,185.5673370361328
2016-08-29,186.4810791015625
2016-08-30,186.1736602783203
2016-08-31,185.6442413330078
2016-09-01,185.65277099609375
2016-09-02,186.48965454101562
2016-09-06,187.05332946777344
2016-09-07,187.0362548828125
2016-09-08,186.60919189453125
2016-09-09,182.14280700683594
2016-09-12,184.7560272216797
2016-09-13,182.10006713867188
2016-09-14,182.03172302246094
2016-09-15,183.85081481933594
2016-09-16,183.14010620117188
2016-09-19,183.17442321777344
2016-09-20,183.18301391601562
2016-09-21,185.24298095703125
2016-09-22,186.41029357910156
2016-09-23,185.38888549804688
2016-09-26,183.88685607910156
2016-09-27,185.0283660888672
2016-09-28,185.94676208496094
2016-09-29,184.26449584960938
2016-09-30,185.65501403808594
2016-10-03,185.2086639404297
2016-10-04,184.26449584960938
2016-10-05,185.07989501953125
2016-10-06,185.2086639404297
2016-10-07,184.57347106933594
2016-10-10,185.53480529785156
2016-10-11,183.19155883789062
2016-10-12,183.431884765625
2016-10-13,182.83106994628906
2016-10-14,182.92552185058594
