ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
88,BiLevel,42.6,3.2,4.089,15,0.496,-3704.999,1995.925,4971,262,-27.94,37.01,-59.95,59.77,-0.7453,0.4344,12.289667129516602,1.4041943550109863,25.495445251464844,16.675413131713867,1.1434993743896484,14.774518966674805,6.699902057647705,10.32426929473877,5.901693820953369,1434.0970458984375,0.1,1.3270305395126343,442362,-13.05,30.89,-97.48,88.45,-0.9405,0.5,-4.483084678649902,0.15947028994560242,6.159126281738281,0.8261827826499939,0.16205847263336182,4.823607444763184,0.2118082195520401,15.05677318572998,0.05,15458,-27.936484560412413,37.010773292927254,262,-16.34426921323726,-26.296312114439512,0.728548765936854,0.6797319814664724,0.23887658730118694,0.0813914312323408,0.8097,10.92,0.328,1.407,0.623,0.302,0.075,14,1
89,BiLevel,49.7,1.7,5.248,16,0.4441,-3547.791,1857.956,4970,262,-30.82,35.06,-59.96,59.69,-0.7138,0.4412,10.256975173950195,0.9892083406448364,19.685894012451172,10.8965425491333,1.0260369777679443,14.211660385131836,6.593912124633789,10.502376556396484,3.850423574447632,821.8154907226562,0.1,1.330580234527588,447332,-11.81,29.99,-101.12,99.94,-1.2255,0.5,-4.265253067016602,0.17496821284294128,5.906089782714844,0.6087313294410706,0.1497228592634201,4.637791156768799,0.3184228837490082,6.813265800476074,0.05,15720,-30.818993566612107,35.059572398259014,262,-18.89539481307331,-18.56161407961657,0.7307200963486361,0.6787153521797042,0.24015477893173648,0.08112986888855932,0.8026,10.95,0.1882,2.004,0.476,0.467,0.057,14,2
90,BiLevel,42.9,3.0,7.727,11,0.5509,-5503.304,3755.541,4970,262,-26.52,38.7,-60.0,60.0,-1.1073,0.3314,9.379669189453125,1.2450554370880127,18.260299682617188,9.490578651428223,1.022066593170166,13.834823608398438,4.327003002166748,11.048377990722656,5.144618511199951,2350.29150390625,0.1,1.3341089487075806,452302,-14.83,32.17,-103.9,71.29,-2.6312,0.5,-4.584834098815918,0.16969385743141174,6.088639259338379,0.8259040713310242,0.18139201402664185,4.958987236022949,0.21401502192020416,8.316134452819824,0.05,15982,-26.520596134879998,38.70060533725729,262,-16.49745374227825,-13.07312863375011,0.7330606274329403,0.6803067902359143,0.23865443742841108,0.08103877233567446,1.0583,15.26,0.0923,1.559,0.589,0.341,0.07,8,3
91,BiLevel,40.1,2.8,4.913,15,0.42,-3222.182,1518.122,4971,262,-34.68,33.03,-59.96,59.43,-0.6482,0.4065,10.036672592163086,0.9134577512741089,17.236793518066406,8.487013816833496,1.0081948041915894,14.614068984985352,4.618631362915039,11.029523849487305,6.417108535766602,845.5200805664062,0.1,1.3376449346542358,457273,-13.3,27.35,-95.22,47.35,-1.326,0.5,-4.575614929199219,0.15463732182979584,6.113980293273926,0.8874540328979492,0.16891862452030182,4.927432537078857,0.368632048368454,7.456660270690918,0.05,16244,-34.68277075810587,33.025047902371895,262,-32.461501273355985,-33.28080949281391,0.7558534262887943,0.6797385466383922,0.2394145693189845,0.08084688404262334,1.0889,16.34,0.0901,0.994,0.681,0.237,0.082,13,2
92,BiLevel,35.1,1.9,6.867,14,0.558,-3131.651,1445.93,4970,262,-37.45,30.8,-59.99,59.35,-0.6301,0.3973,9.501293182373047,0.8690556287765503,15.4616117477417,6.744579315185547,0.9429188370704651,13.790948867797852,4.738350868225098,10.66249942779541,6.344547748565674,583.6472778320312,0.1,1.3410893678665161,462243,-18.38,28.94,-101.52,43.97,-2.118,0.5,-4.709477424621582,0.1455909162759781,5.746120452880859,0.5523893237113953,0.16437506675720215,5.040914058685303,0.2994985282421112,3.384773015975952,0.05,16506,-37.45354992293526,30.802849703937678,262,-38.54623427238119,-29.76497514185153,0.7671173257191135,0.6800822661162678,0.23922311544947192,0.08069461843426032,1.1011,12.3,0.2573,1.309,0.686,0.23,0.085,11,3
93,BiLevel,42.3,2.9,8.06,12,0.6547,-3717.962,1996.475,4970,262,-30.9,32.77,-59.87,59.48,-0.7481,0.4317,10.199670791625977,1.1571823358535767,15.845585823059082,7.1477813720703125,1.0173585414886475,14.22128677368164,5.95493221282959,10.869260787963867,5.757621765136719,1212.147216796875,0.1,1.3445369005203247,467213,-15.0,27.81,-93.12,43.25,-2.6337,0.5,-5.065381050109863,0.1410389095544815,5.729778289794922,0.5681716799736023,0.15436682105064392,5.3908843994140625,1.2582241296768188,10.85134220123291,0.05,16768,-30.896440080401135,32.77431579139759,262,-17.889076533443053,-19.31074675164725,0.6971931135781481,0.681668091461983,0.23767338964204895,0.08065851889596815,0.8819,7.58,0.2222,2.054,0.52,0.419,0.062,9,3
94,BiLevel,39.6,2.1,4.254,15,0.5592,-3174.465,1503.757,4970,262,-29.85,33.75,-59.98,59.74,-0.6387,0.4163,9.903310775756836,1.1672815084457397,22.158668518066406,13.500826835632324,0.8885102272033691,14.351696014404297,6.547500133514404,11.399368286132812,6.007429599761963,1116.4188232421875,0.1,1.3479799032211304,472183,-14.5,25.82,-87.52,57.53,-1.1694,0.5,-5.057971954345703,0.16077211499214172,5.812069892883301,0.6809627413749695,0.15284056961536407,5.419834136962891,0.6108728647232056,9.548235893249512,0.05,17030,-29.850912002020962,33.752270449719596,262,-31.396366918714428,-24.33007930379949,0.6954312578291884,0.6808738246242112,0.23852027145990157,0.08060590391588718,0.911,10.83,0.0511,1.957,0.557,0.377,0.066,13,2
95,BiLevel,49.1,3.3,4.579,15,0.5571,-2788.735,1194.874,4970,262,-34.36,31.44,-59.98,59.01,-0.5611,0.3766,9.074298858642578,1.0610082149505615,18.28401756286621,9.62935733795166,1.0730369091033936,14.710711479187012,4.178684234619141,12.638249397277832,5.753951549530029,1492.077880859375,0.1,1.3513143062591553,477153,-13.22,24.29,-83.29,51.68,-1.1212,0.5,-4.899657249450684,0.16924577951431274,6.4803242683410645,1.3807040452957153,0.16196860373020172,5.275879383087158,0.7366458773612976,11.69184398651123,0.05,17292,-34.357570137476294,31.443086276895396,262,-24.379223217462236,-29.297656995371767,0.7231098610386869,0.6801664287274,0.23930038748488744,0.08053318378771268,1.0243,12.39,0.0503,1.874,0.681,0.239,0.081,14,1
96,BiLevel,37.2,1.6,5.484,15,0.5005,-3081.65,1456.392,4970,262,-31.09,33.5,-59.94,59.29,-0.6201,0.413,9.181953430175781,0.9422017335891724,17.450817108154297,8.834513664245605,0.8936035633087158,14.312222480773926,6.222840309143066,12.024038314819336,6.338355541229248,706.0159301757812,0.1,1.3545856475830078,482123,-11.4,22.27,-65.58,44.14,-1.2398,0.5,-4.936413764953613,0.1944355070590973,5.768426895141602,0.695763885974884,0.17942968010902405,5.363835334777832,0.3011041581630707,11.346437454223633,0.05,17554,-31.085555335466697,33.50223767747094,262,-29.096382919110756,-20.56356250863326,0.7081714986646148,0.6797074868798939,0.23992250874659068,0.08037000437351526,0.9686,13.6,0.0512,1.78,0.68,0.239,0.081,15,0
97,BiLevel,39.5,2.4,4.357,14,0.4944,-2634.811,1073.607,4971,262,-31.76,31.78,-59.93,59.25,-0.53,0.3709,8.371635437011719,0.9913644790649414,14.905850410461426,6.312678813934326,0.8883904218673706,14.234517097473145,4.389741897583008,12.531758308410645,5.118534088134766,644.9039916992188,0.1,1.3578742742538452,487094,-9.48,23.62,-70.49,73.58,-1.2476,0.5,-4.866572380065918,0.1940898597240448,5.715473175048828,0.6709523797035217,0.1630488932132721,5.310799598693848,0.3958626985549927,7.7889275550842285,0.05,17816,-31.755098964389862,31.777463355350935,262,-38.85271205086457,-11.46461712749381,0.689117945235038,0.6794888523398057,0.2401821276788208,0.08032901998137337,1.0489,12.35,0.0763,1.665,0.68,0.24,0.08,12,2
