ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
253,BiLevel,16.9,1.2,4.027,15,0.4377,-1804.467,463.376,4970,262,23.14,33.36,-59.17,59.99,-0.3631,0.246,-10.750484466552734,0.26519837975502014,4.527894496917725,1.274681806564331,0.30819228291511536,8.140578269958496,4.58482551574707,30.399105072021484,3.110997438430786,74.38217163085938,0.0949174016714096,2.3496506214141846,500000,-57.45,40.91,-115.14,75.2,-1.5414,0.5,-12.532943725585938,0.14519158005714417,3.351217031478882,0.4609958231449127,0.13509100675582886,12.842809677124023,0.27750363945961,42.624698638916016,0.05,50000,23.14393344385778,33.36449337158721,262,23.83373288174993,23.109846353530884,0.6105574268635475,0.589787358470343,0.3258524338334873,0.08436020769616964,0.5497,14.01,0.1494,1.346,0.599,0.311,0.09,12,3
254,BiLevel,16.3,1.2,5.806,15,0.5017,-2994.039,1304.11,4970,262,3.98,41.68,-59.99,60.0,-0.6024,0.3616,-10.277153015136719,0.2267012745141983,4.3180694580078125,1.0757362842559814,0.3022610545158386,8.182692527770996,2.7988998889923096,30.054834365844727,6.836334705352783,67.41028594970703,0.09408093988895416,2.357431411743164,500000,-53.87,40.88,-114.29,74.8,-1.9144,0.5,-12.51481819152832,0.1392253339290619,5.253623962402344,2.3641953468322754,0.16780361533164978,12.819526672363281,0.18611684441566467,28.471031188964844,0.05,50000,3.9796035678273953,41.67760735035248,262,17.143498837006714,20.236287802771518,0.6308040112607588,0.5899214368848283,0.32583844533235384,0.08424011778281783,1.1893,15.17,0.1772,0.893,0.546,0.376,0.078,12,3
255,BiLevel,17.1,1.2,4.192,15,0.3761,-1800.606,454.89,4970,262,25.85,33.55,-59.39,60.0,-0.3623,0.2365,-10.520646095275879,0.27446499466896057,4.277039527893066,1.0468664169311523,0.2785976827144623,8.2110013961792,5.720391750335693,30.482492446899414,2.3564257621765137,85.43748474121094,0.09341754764318466,2.365194082260132,500000,-59.77,36.64,-116.31,49.1,-1.6488,0.5,-12.76381778717041,0.2134549915790558,3.38156795501709,0.49831461906433105,0.18147902190685272,13.221940994262695,0.1131470650434494,69.38815307617188,0.05,50000,25.847667849879016,33.5513065618876,262,18.28747292851147,20.435803741373512,0.6476306268213423,0.5898060634700028,0.32606444145425206,0.08412949507574524,1.0005,11.11,0.3569,1.305,0.522,0.404,0.074,12,3
256,BiLevel,17.2,1.2,3.649,15,0.6038,-1869.086,513.114,4970,262,26.52,30.96,-59.32,60.0,-0.3761,0.268,-10.289924621582031,0.29001709818840027,4.3440680503845215,1.1205589771270752,0.30543193221092224,8.621318817138672,3.814337968826294,31.31573486328125,4.569376468658447,86.5628433227539,0.09279850125312805,2.372992992401123,500000,-63.58,38.24,-118.57,67.7,-1.7472,0.5,-12.740562438964844,0.20160332322120667,3.5168240070343018,0.639723539352417,0.18624448776245117,13.170859336853027,0.8419162631034851,33.03452682495117,0.05,50000,26.52032581698187,30.96112544254225,262,26.17635186283212,24.041991322605234,0.6108616267460927,0.5895405767929327,0.3263326271849274,0.08412679602213982,0.8035,10.77,0.1959,1.954,0.413,0.528,0.059,12,3
257,BiLevel,23.4,1.5,4.517,15,0.3939,-1823.696,485.791,4971,262,12.1,38.38,-59.87,59.93,-0.3669,0.2494,-10.461206436157227,0.294247031211853,4.22312068939209,1.0110806226730347,0.2775592505931854,8.51596450805664,2.2447710037231445,31.293243408203125,2.273616075515747,110.34410095214844,0.092058464884758,2.380808115005493,500000,-62.32,37.45,-116.92,66.99,-1.7215,0.5,-12.460319519042969,0.1389164924621582,3.1766974925994873,0.3044971823692322,0.12635327875614166,12.769831657409668,0.4185994863510132,12.435863494873047,0.05,50000,12.09541225240153,38.37688309125394,262,14.647807877628424,11.910466883057042,0.6032164201566864,0.5894788142810293,0.3265088649181479,0.08401232080082284,0.6978,10.39,0.1047,2.302,0.505,0.423,0.072,12,3
258,BiLevel,19.1,1.4,6.344,15,0.4896,-1989.546,562.047,4971,262,16.45,34.22,-59.84,60.0,-0.4002,0.265,-10.99746322631836,0.24846325814723969,4.098749160766602,0.8945757746696472,0.28704768419265747,8.322640419006348,4.882250785827637,31.392431259155273,5.381924629211426,81.10321807861328,0.09125194698572159,2.388638734817505,500000,-63.29,37.71,-116.58,72.28,-1.9818,0.5,-12.518417358398438,0.16533133387565613,3.1991729736328125,0.33051973581314087,0.11844057589769363,12.875720977783203,0.8903487324714661,35.620399475097656,0.05,50000,16.44713921996564,34.2221126725214,262,14.828813023629943,14.39742624759674,0.5614143332694249,0.5897087158283105,0.32642036063153185,0.08387092354015782,0.5072,8.56,0.0775,2.527,0.585,0.331,0.083,12,3
259,BiLevel,17.3,1.6,3.775,15,0.6266,-1984.148,541.426,4970,262,14.38,39.01,-59.9,59.96,-0.3992,0.2511,-11.215799331665039,0.25335606932640076,4.227250576019287,1.0392296314239502,0.21715515851974487,7.709303379058838,2.179860830307007,30.245824813842773,4.433520317077637,86.75128936767578,0.0904814600944519,2.3965325355529785,500000,-62.74,38.48,-115.12,77.97,-1.5599,0.5,-13.052207946777344,0.11017514765262604,3.1396076679229736,0.2748446762561798,0.1359192132949829,13.290216445922852,0.4326469600200653,16.694135665893555,0.05,50000,14.376096982907661,39.01419954705644,262,17.166583689184563,16.01584233296545,0.6321800802591742,0.5894610159322957,0.3266655961327125,0.0838733879349918,0.4017,9.06,0.0542,2.494,0.59,0.326,0.084,12,3
260,BiLevel,19.1,1.2,5.059,15,0.6211,-2599.0,891.294,4971,262,-31.15,33.56,-60.0,59.74,-0.5228,0.2909,-10.769957542419434,0.29426461458206177,4.134842872619629,0.9487553834915161,0.29798075556755066,8.573054313659668,1.2383551597595215,32.00212097167969,0.8722665905952454,85.08417510986328,0.08981627225875854,2.4044761657714844,500000,-64.81,35.3,-116.34,50.3,-1.7859,0.5,-12.441200256347656,0.13793990015983582,3.1517436504364014,0.29029324650764465,0.2014302760362625,12.751161575317383,0.1406567394733429,28.80172348022461,0.05,50000,-31.153816756891477,33.55876874985789,262,-31.656750938531598,-21.41325010978862,0.7074587096213665,0.5894368368087101,0.32673453638285493,0.08382862680843488,0.799,9.65,0.0616,2.337,0.589,0.327,0.084,12,3
261,BiLevel,16.8,1.2,5.817,15,0.4077,-1774.49,449.336,4970,262,28.63,32.56,-59.74,60.0,-0.357,0.2497,-11.209955215454102,0.24989184737205505,4.00840950012207,0.8372809290885925,0.2615121304988861,8.677274703979492,5.084903717041016,32.62345886230469,2.0726029872894287,71.39066314697266,0.08908891677856445,2.4123969078063965,500000,-69.56,37.55,-116.27,48.99,-1.8662,0.5,-12.966817855834961,0.2485429048538208,3.2328648567199707,0.37591618299484253,0.2132693976163864,13.499767303466797,0.6118699312210083,33.60899353027344,0.05,50000,28.62825546181448,32.55594346781303,262,12.127467086675924,25.62660033479333,0.6628745228147964,0.5895954334288341,0.3267287395450572,0.08367582702610851,0.7793,10.2,0.0567,2.158,0.589,0.327,0.084,12,3
262,BiLevel,15.5,1.4,4.734,15,0.5174,-2179.415,646.851,4970,262,-2.93,37.35,-59.99,59.73,-0.4385,0.2595,-11.018604278564453,0.28182095289230347,4.1578168869018555,0.9996358752250671,0.22657689452171326,8.938255310058594,4.085289478302002,33.21877670288086,1.9511982202529907,52.73374557495117,0.08811859786510468,2.4203245639801025,500000,-63.42,38.01,-117.11,61.78,-1.7024,0.5,-12.86294937133789,0.16499421000480652,3.1692543029785156,0.31671231985092163,0.13871455192565918,13.21996784210205,0.4526207447052002,23.674713134765625,0.05,50000,-2.92682212602602,37.34963598516604,262,1.9940922216365216,-0.6713194746720165,0.5530021755701701,0.5895407930393286,0.3268556075202933,0.08360359944037804,0.6964,11.2,0.0513,2.058,0.59,0.327,0.084,12,3
263,BiLevel,16.3,1.2,8.995,15,0.6529,-1839.012,477.702,4970,262,19.17,34.99,-58.79,59.98,-0.37,0.2424,-10.985250473022461,0.2540672719478607,4.027462959289551,0.8705440759658813,0.30498260259628296,8.170540809631348,2.9145395755767822,31.340951919555664,3.6636297702789307,87.17105865478516,0.0873875692486763,2.428291082382202,500000,-65.06,40.4,-116.49,84.61,-2.4901,0.5,-12.894471168518066,0.11307442933320999,4.797552108764648,1.9498579502105713,0.14180628955364227,13.151497840881348,0.40209218859672546,19.73518943786621,0.05,50000,19.165811923265426,34.988698462317345,262,16.694774928375296,11.271893113380985,0.5982101285501882,0.5901806393124744,0.3263839799253723,0.08343538076215302,0.6578,12.14,0.0508,1.986,0.59,0.327,0.084,12,3
264,BiLevel,16.7,1.2,4.268,15,0.5168,-1774.385,445.731,4970,262,18.54,35.25,-59.41,59.83,-0.357,0.2342,-10.537005424499512,0.3045485019683838,4.010871887207031,0.8643530011177063,0.2907863259315491,8.657768249511719,4.846096515655518,32.23566818237305,4.2671332359313965,67.5609130859375,0.08659657090902328,2.436258554458618,500000,-61.22,39.39,-116.8,88.45,-1.6193,0.5,-13.259288787841797,0.17698431015014648,3.160264730453491,0.31586048007011414,0.23204876482486725,13.645487785339355,0.3234730064868927,35.793460845947266,0.05,50000,18.53709646895213,35.249790849047045,262,16.209968641870898,18.350893674555575,0.5997530957808485,0.5900447813626701,0.3265750738495737,0.08338014478775621,0.6783,13.11,0.0507,1.914,0.59,0.326,0.083,12,3
