config,n_train_seeds,n_eval_seeds,n_rollouts,service_cost_mean,service_cost_ci_low,service_cost_ci_high,avg_wait_observed_min_mean,avg_wait_observed_min_ci_low,avg_wait_observed_min_ci_high,restricted_wait_horizon_min_mean,restricted_wait_horizon_min_ci_low,restricted_wait_horizon_min_ci_high,passenger_unserved_rate_mean,passenger_unserved_rate_ci_low,passenger_unserved_rate_ci_high,headway_cv_mean,headway_cv_ci_low,headway_cv_ci_high,fleet_overshoot_mean,fleet_overshoot_ci_low,fleet_overshoot_ci_high,trip_launch_rate_mean,trip_launch_rate_ci_low,trip_launch_rate_ci_high,trip_completion_rate_mean,trip_completion_rate_ci_low,trip_completion_rate_ci_high,terminal_launch_shift_mean_mean,terminal_launch_shift_mean_ci_low,terminal_launch_shift_mean_ci_high,upper_delta_mean_mean,upper_delta_mean_ci_low,upper_delta_mean_ci_high,lower_action_mean_mean,lower_action_mean_ci_low,lower_action_mean_ci_high,avg_in_vehicle_observed_min_mean,avg_in_vehicle_observed_min_ci_low,avg_in_vehicle_observed_min_ci_high,restricted_in_vehicle_horizon_min_mean,restricted_in_vehicle_horizon_min_ci_low,restricted_in_vehicle_horizon_min_ci_high,avg_total_journey_observed_min_mean,avg_total_journey_observed_min_ci_low,avg_total_journey_observed_min_ci_high,restricted_total_journey_horizon_min_mean,restricted_total_journey_horizon_min_ci_low,restricted_total_journey_horizon_min_ci_high,holding_vehicle_seconds_mean,holding_vehicle_seconds_ci_low,holding_vehicle_seconds_ci_high,holding_passenger_seconds_mean,holding_passenger_seconds_ci_low,holding_passenger_seconds_ci_high,fleet_denied_dispatch_events_mean,fleet_denied_dispatch_events_ci_low,fleet_denied_dispatch_events_ci_high,fleet_denied_trips_mean,fleet_denied_trips_ci_low,fleet_denied_trips_ci_high,fleet_readiness_delay_mean_s_mean,fleet_readiness_delay_mean_s_ci_low,fleet_readiness_delay_mean_s_ci_high,fleet_readiness_delay_max_s_mean,fleet_readiness_delay_max_s_ci_low,fleet_readiness_delay_max_s_ci_high,holding_vehicle_seconds_per_launched_trip_mean,holding_vehicle_seconds_per_launched_trip_ci_low,holding_vehicle_seconds_per_launched_trip_ci_high,holding_passenger_min_per_generated_mean,holding_passenger_min_per_generated_ci_low,holding_passenger_min_per_generated_ci_high,fleet_denied_trip_rate_mean,fleet_denied_trip_rate_ci_low,fleet_denied_trip_rate_ci_high,fleet_denied_retry_trip_seconds_mean,fleet_denied_retry_trip_seconds_ci_low,fleet_denied_retry_trip_seconds_ci_high,commanded_holding_vehicle_seconds_mean,commanded_holding_vehicle_seconds_ci_low,commanded_holding_vehicle_seconds_ci_high,commanded_holding_passenger_seconds_mean,commanded_holding_passenger_seconds_ci_low,commanded_holding_passenger_seconds_ci_high,commanded_holding_passenger_min_per_generated_mean,commanded_holding_passenger_min_per_generated_ci_low,commanded_holding_passenger_min_per_generated_ci_high,terminal_actual_dispatch_gap_mean_s_mean,terminal_actual_dispatch_gap_mean_s_ci_low,terminal_actual_dispatch_gap_mean_s_ci_high,terminal_dispatch_execution_error_mean_s_mean,terminal_dispatch_execution_error_mean_s_ci_low,terminal_dispatch_execution_error_mean_s_ci_high,terminal_dispatch_execution_error_abs_mean_s_mean,terminal_dispatch_execution_error_abs_mean_s_ci_low,terminal_dispatch_execution_error_abs_mean_s_ci_high,lower_causal_guard_enabled_mean,lower_causal_guard_enabled_ci_low,lower_causal_guard_enabled_ci_high,lower_causal_guard_active_mean_mean,lower_causal_guard_active_mean_ci_low,lower_causal_guard_active_mean_ci_high,lower_causal_guard_limit_mean_s_mean,lower_causal_guard_limit_mean_s_ci_low,lower_causal_guard_limit_mean_s_ci_high,lower_causal_guard_adjustment_mean_s_mean,lower_causal_guard_adjustment_mean_s_ci_low,lower_causal_guard_adjustment_mean_s_ci_high,upper_interval_wait_cost_sum_mean,upper_interval_wait_cost_sum_ci_low,upper_interval_wait_cost_sum_ci_high,upper_interval_onboard_cost_sum_mean,upper_interval_onboard_cost_sum_ci_low,upper_interval_onboard_cost_sum_ci_high,upper_interval_dispatch_backlog_cost_sum_mean,upper_interval_dispatch_backlog_cost_sum_ci_low,upper_interval_dispatch_backlog_cost_sum_ci_high,upper_plan_raw_delta_mean_s_mean,upper_plan_raw_delta_mean_s_ci_low,upper_plan_raw_delta_mean_s_ci_high,upper_plan_projected_delta_mean_s_mean,upper_plan_projected_delta_mean_s_ci_low,upper_plan_projected_delta_mean_s_ci_high,upper_plan_projected_delta_sum_abs_mean_s_mean,upper_plan_projected_delta_sum_abs_mean_s_ci_low,upper_plan_projected_delta_sum_abs_mean_s_ci_high,service_cost_observed_mean,service_cost_observed_ci_low,service_cost_observed_ci_high,service_cost_restricted_mean,service_cost_restricted_ci_low,service_cost_restricted_ci_high
F_freqduet_protocol_v6_main_hiro,4,4,16,0.9354240625,0.6835132500000001,1.197667,7.374874999999999,4.8058749999999995,10.0581875,7.374874999999999,4.8058749999999995,10.0581875,0.0,0.0,0.0,0.19793125,0.1804621875,0.2167,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.38096374045801523,-0.9799618320610688,0.2981929866412213,0.0,0.0,0.0,16.32125,15.52,16.915625,12.591082812500002,12.4808552234375,12.699287125,12.591082812500002,12.4808552234375,12.699287125,19.965947375,17.372527875,22.7020619828125,19.965947375,17.372527875,22.7020619828125,84873.125,80707.5,87960.625,2162544.375,1997216.25,2326063.4375,239481.0625,200563.125,272010.7265624999,231.625,229.125,233.875,914.0498568749999,765.508110875,1038.2088799062496,2338.0,2074.25,2592.125,323.943225125,308.043893,335.7275763125,1.747664125,1.6404857499999999,1.83396414375,0.8840649375,0.874522875,0.892652875,239481.0625,200563.125,272010.7265624999,84873.125,80707.5,87960.625,2162544.375,1997216.25,2326063.4375,1.747664125,1.6404857499999999,1.83396414375,376.0122596875,374.1322116875,377.89807700000006,16.012259687500002,14.1322116875,17.898077,41.092717875000005,38.09739822812501,45.56032525,1.0,1.0,1.0,0.6903125000000001,0.5292067500000001,0.778185125,26.719703312500002,24.547113634375002,29.78924168124999,24.1974159375,17.5286059375,28.021875125,0.36816525,0.23969924999999997,0.502355375,0.6295540625,0.62404250625,0.634964375,3.70039,3.2039036875000004,4.0,-0.013401687500000009,-0.1410866875,0.10745199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.9354240625,0.6835132500000001,1.197667,0.9354240625,0.6835132500000001,1.197667
F_freqduet_protocol_v6_noguard_hiro,4,4,16,0.9402128125,0.7418823531250001,1.1452695874999996,6.9565625,4.913625000000001,9.1201875,6.9565625,4.913625000000001,9.1201875,0.0,0.0,0.0,0.2445375,0.22166875,0.27427500000000005,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.45992366412213737,-0.6877564408396947,-0.17885854007633661,0.0,0.0,0.0,15.6625,14.765,16.634124999999994,12.491674625,12.378680934375,12.615842375,12.491674625,12.378680934375,12.615842375,19.448322,17.39307525,21.66950825,19.448322,17.39307525,21.66950825,81446.5625,76792.8125,86485.35937499997,2048068.75,1898936.5625,2217111.5625,176331.25,131763.25,225377.25,230.4375,228.0,233.0,673.020038,502.91316774999996,860.21851125,2027.1875,1725.978125,2372.742187499999,310.864742375,293.1023376875,330.09679176562486,1.6564995,1.5446505593750002,1.7774865,0.8795325,0.8702289359375001,0.889313,176331.25,131763.25,225377.25,81446.5625,76792.8125,86485.35937499997,2048068.75,1898936.5625,2217111.5625,1.6564995,1.5446505593750002,1.7774865,373.4975961875,371.46105775,375.87775255468745,13.497596187500001,11.46105775,15.877752554687493,52.5115388125,48.00356809375,56.543119840624996,0.0,0.0,0.0,0.0,0.0,0.0,15.6628005625,14.7678485625,16.631799815624994,0.0,0.0,0.0,0.3472545625,0.245102125,0.455463875,0.6245838125000001,0.6189344375,0.6307921249999999,2.8322060625,2.1466805,3.5340386765625,-0.0090538125,-0.066749375,0.023274499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.9402128125,0.7418823531250001,1.1452695874999996,0.9402128125,0.7418823531250001,1.1452695874999996
F_freqduet_protocol_v6_avlcompact_hiro,4,4,16,1.0915339999999998,0.772011390625,1.4617187500000002,8.088437500000001,5.238287499999999,11.301181249999988,8.088437500000001,5.238287499999999,11.301181249999988,0.0,0.0,0.0,0.282675,0.205745625,0.4593956249999998,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.46111641221374045,-0.9293893129770991,-0.0069179389312977,0.0,0.0,0.0,17.931875,15.888125,20.6575,12.754807125000001,12.521062375,13.054467875,12.754807125000001,12.521062375,13.054467875,20.843358312499998,17.94865875,24.204935437499998,20.843358312499998,17.94865875,24.204935437499998,93245.9375,82624.375,107420.625,2338341.875,2029890.625,2711343.75,281744.625,203704.271875,364174.39999999997,231.75,229.25,233.75,1075.361164125,777.4972209093751,1389.9786259015623,3012.4375,2232.75,4232.9375,355.90052481249995,315.3602098125,410.0023856875,1.89048525,1.65417779375,2.1929039375,0.884542125,0.8750001234374999,0.89217575,281744.625,203704.271875,364174.39999999997,93245.9375,82624.375,107420.625,2338341.875,2029890.625,2711343.75,1.89048525,1.65417779375,2.1929039375,380.6182693125,374.9382273734375,388.467788375,20.6182693125,14.9382273734375,28.467788375000005,55.603061,49.017229375,69.00729975,0.0,0.0,0.0,0.0,0.0,0.0,17.931911125,15.88930325,20.657812437500002,0.0,0.0,0.0,0.40384968749999994,0.2613482125,0.5644825968749995,0.6377403125,0.626053125,0.65272325,3.6766586875,3.206567625,4.0,-0.0059123749999999975,-0.08535662499999999,0.07431701562499987,0.0,0.0,0.0,0.0,0.0,0.0,1.0915339999999998,0.772011390625,1.4617187500000002,1.0915339999999998,0.772011390625,1.4617187500000002
F_freqduet_protocol_v6_confirmed_main_hiro,4,4,16,0.8872129375,0.706737875,1.069145875,6.636687500000001,4.7763375,8.508171874999999,6.636687500000001,4.7763375,8.508171874999999,0.0,0.0,0.0,0.22351875000000002,0.208523125,0.234075,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.3914599236641222,-1.00005963740458,0.20896946564885496,0.0,0.0,0.0,15.02375,14.440000000000001,15.745,12.389486875,12.33936870625,12.451896875,12.389486875,12.33936870625,12.451896875,19.0264155,17.18676865,20.870983875,19.0264155,17.18676865,20.870983875,78123.125,75089.375,81876.25,1912567.8125,1855485.625,1963455.9375,163254.25,135388.25,200079.5,227.9375,227.0,229.125,623.1078245,516.7490458125,763.6622138749999,1846.8125,1665.8125,2066.0,298.1798665,286.60066825,312.504771,1.548078125,1.4964993125000001,1.606121625,0.8699904374999999,0.866412,0.8745231250000001,163254.25,135388.25,200079.5,78123.125,75089.375,81876.25,1912567.8125,1855485.625,1963455.9375,1.548078125,1.4964993125000001,1.606121625,372.3490383125,371.32281821875,373.65240375,12.3490383125,11.322818218749997,13.652403750000001,48.064633875,43.0736248390625,52.76075625,0.0,0.0,0.0,0.0,0.0,0.0,15.023677875,14.44026425,15.745432875,0.0,0.0,0.0,0.33126856250000003,0.23823798125,0.42485821874999996,0.61947425,0.6169683,0.6225945,2.6597304375,2.2057389374999996,3.25968575,-0.005203312500000001,-0.14178949999999998,0.1309066078125,0.0,0.0,0.0,0.0,0.0,0.0,0.8872129375,0.706737875,1.069145875,0.8872129375,0.706737875,1.069145875
F_freqduet_protocol_v6_v33_lowerfreeze100_hiro,4,4,16,0.8550920625,0.7137970625000001,0.9934922062499999,6.1410625,4.697375,7.6754999999999995,6.17075,4.697375,7.7140734375,0.0001254375,0.0,0.00050175,0.23738750000000003,0.21797499999999997,0.27228218749999983,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.3525763358778626,-0.7123091603053435,0.09518129770992366,0.0,0.0,0.0,13.236875,12.11875,14.380625,12.229034125,12.089824125,12.374453310937499,12.2275263125,12.08596481875,12.374447306249998,18.37006975,16.96654525,19.9137236875,18.398208375,16.96654525,19.916036000000002,68825.3125,63008.75,74775.625,1714806.25,1587920.0,1894866.25,103186.3125,65848.8625,148940.3125,212.0,197.3125,225.375,393.8408875,251.33153631875,568.4744751874999,1342.875,988.5,1695.5625,262.692032375,240.491412125,285.4031489375,1.38838375,1.267431175,1.521970875,0.8091603125,0.7531012484374999,0.86021,103186.3125,65848.8625,148940.3125,68825.3125,63008.75,74775.625,1714806.25,1587920.0,1894866.25,1.38838375,1.267431175,1.521970875,368.3475963125,365.69375025,370.78173075,8.3475963125,5.693750250000001,10.78173075,47.8093233125,41.70680859375,53.965224312500006,0.0,0.0,0.0,0.0,0.0,0.0,13.235637125,12.117067375000001,14.379928125,0.0,0.0,0.0,0.30675756249999997,0.23428074999999998,0.3836458125,0.611376375,0.60429835,0.6187224296875,1.6811065,1.0728064625,2.4265284375,-0.0174210625,-0.08486824375,0.048203375,0.0,0.0,0.0,0.0,0.0,0.0,0.852127375,0.7137970625000001,0.9906256250000001,0.8550920625,0.7137970625000001,0.9934922062499999
F_freqduet_protocol_v6_v33_lowerfreeze80_hiro,4,4,16,0.831018,0.705588375,0.9640511250000001,5.8508125,4.526125,7.248374999999999,5.89925,4.526125,7.296667187499991,0.00020412500000000001,0.0,0.0006123750000000001,0.24006875,0.22348109375000003,0.26783750000000006,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.2049141221374046,-0.5316316793893129,0.11069895038167923,0.0,0.0,0.0,11.81625,10.04125,13.65875,12.0609293125,11.853748375,12.3059851875,12.0585086875,11.851225125,12.3059851875,17.9118423125,16.560919562500004,19.389920424999996,17.9578193125,16.577803000000003,19.439184309375005,61448.75,52211.5625,71028.75,1516685.3125,1285858.75,1789873.8125,71225.4375,42403.5796875,110571.8125,190.875,163.9375,218.00468749999993,271.85281493749994,161.84572425468752,422.02981862499996,1071.0,763.9546875,1445.0,234.5372138125,199.280773,271.10209925,1.2282599374999998,1.0389925,1.4485845625,0.7285305,0.6257156875000001,0.8320791328124997,71225.4375,42403.5796875,110571.8125,61448.75,52211.5625,71028.75,1516685.3125,1285858.75,1789873.8125,1.2282599374999998,1.0389925,1.4485845625,365.919951875,363.1922959734375,369.069711375,5.919951875000001,3.1922959734374996,9.069711375,45.818121375000004,38.54052384531251,53.118246875,0.0,0.0,0.0,0.0,0.0,0.0,11.817067375,10.04068525,13.659375,0.0,0.0,0.0,0.2924158125,0.22571575,0.36270025,0.6029255625000001,0.5925615625,0.6152995,1.1604013125,0.6908370359375,1.8014303749999998,-0.040085499999999996,-0.105823625,0.032621279687499984,0.0,0.0,0.0,0.0,0.0,0.0,0.8261781875,0.7045280062499999,0.9588190000000001,0.831018,0.705588375,0.9640511250000001
F_freqduet_protocol_v6_v33_lowerfreeze40_hiro,4,4,16,0.7940954375,0.6825221375,0.906811625,5.5440625,4.369375,6.764440624999998,5.6056875,4.369375,6.868503124999998,0.00025956250000000003,0.0,0.0007875,0.2322375,0.21533750000000002,0.2539125,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.39408396946564883,-0.7261450381679388,0.21779580152671751,0.0,0.0,0.0,10.2125,8.4125,11.829390625,11.8913975625,11.715341437500001,12.047141,11.888338625,11.711098875000001,12.043149999999999,17.4354789375,16.281697328125,18.628500874999997,17.494008125,16.281697328125,18.7206066,53107.5,43743.75,61523.8046875,1288142.8125,1101151.25,1457718.125,48164.8125,33473.4375,66446.125,169.5,138.684375,196.375,183.8351621875,127.76121156250001,253.61116412500002,844.4375,695.375,1027.1718749999993,202.7003816875,166.960877875,234.8236819875,1.0435613750000001,0.8740653125,1.1869159187499991,0.6469466875000001,0.5293299453125001,0.7495229999999999,48164.8125,33473.4375,66446.125,53107.5,43743.75,61523.8046875,1288142.8125,1101151.25,1457718.125,1.0435613750000001,0.8740653125,1.1869159187499991,364.17091343749996,362.5377403125,365.93951915624996,4.170913437499999,2.5377403125000004,5.9395191562499985,39.5503085625,32.972765125,45.594235390625,0.0,0.0,0.0,0.0,0.0,0.0,10.2129806875,8.412259500000001,11.8315006484375,0.0,0.0,0.0,0.2771773125,0.21787837499999999,0.338618625,0.594417,0.585555,0.602157625,0.7846988125,0.5453476875000001,1.0825372500000001,-0.012701062499999992,-0.10579281249999999,0.04763013124999999,0.0,0.0,0.0,0.0,0.0,0.0,0.787936625,0.6825221375,0.8961281249999999,0.7940954375,0.6825221375,0.906811625
