ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
0,Warmup,13.5,1.6,4.111,16,0.5649,-3477.907,1647.895,4970,0,5.56,39.76,-59.99,59.98,-0.6998,0.3774,2.431300163269043,3.0460100173950195,99.46919250488281,88.31657409667969,2.87321138381958,1.8634123802185059,27.13878631591797,5.653812408447266,22.043834686279297,341.3326721191406,0.1,0.9970331788063049,4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.564606045839757,39.756838095528764,262,3.339751614404744,3.2222092721545907,0.5981676231728242,0.4979141366939948,0.3128555322041379,0.18923033110186727,0.1949,9.65,0.0526,2.995,0.5,0.3,0.2,13,3
1,Warmup,19.4,0.7,39.503,13,0.4048,-5896.469,4217.549,4970,0,56.17,17.19,-60.0,60.0,-1.1864,0.2263,2.0218780040740967,8.0242919921875,627.4409790039062,615.8009643554688,8.39730453491211,1.3860934972763062,63.17257308959961,15.534855842590332,30.95050811767578,27846.98046875,0.1,0.997477650642395,9940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56.17429831037129,17.190616012415504,262,42.70527570184908,54.330575762296974,0.973804187666707,0.5962424637974711,0.2522266946783775,0.15153084152415142,0.4463,10.43,0.053,2.974,0.498,0.313,0.189,10,3
2,Warmup,13.0,0.7,4.431,14,0.2953,-3854.103,1946.284,4971,0,-3.34,39.61,-60.0,60.0,-0.7753,0.3724,0.7964136600494385,4.3058061599731445,242.61256408691406,231.40567016601562,4.209123134613037,1.462491512298584,41.71307373046875,9.538390159606934,4.584307670593262,10800.9873046875,0.1,0.998400092124939,14911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-3.3424997789966246,39.60701078540505,262,16.111093843532238,5.952399748093202,0.588263390875672,0.5979589809552005,0.2534644181736441,0.14857660087115537,0.8027,12.07,0.0542,2.839,0.596,0.252,0.152,11,3
3,Warmup,14.6,0.7,4.689,16,0.5221,-5422.523,3775.684,4970,0,-11.53,49.89,-60.0,60.0,-1.0911,0.3189,4.366624355316162,3.552776336669922,196.73411560058594,185.59107971191406,3.792290687561035,2.624321460723877,28.43924331665039,5.568202018737793,21.634546279907227,17996.1640625,0.1,1.0002715587615967,19881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-11.526763113491777,49.89207295201189,262,0.5456206659737379,-9.374572633442124,0.8099618946061721,0.595156337842043,0.259163989322145,0.14567967283581193,0.8107,13.1,0.0554,2.701,0.598,0.253,0.149,14,2
4,Warmup,13.8,0.6,5.601,13,0.4573,-5671.605,4087.82,4970,0,-9.3,46.32,-60.0,60.0,-1.1412,0.2802,6.798054218292236,3.5505473613739014,268.6230163574219,257.5003356933594,3.901902914047241,2.578266143798828,56.91102600097656,3.050415277481079,26.64260482788086,27897.447265625,0.1,1.0035089254379272,24851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-9.298798588418984,46.32174464805818,262,-0.210797779183639,-8.820088749496561,0.7342334728901388,0.599352249606093,0.25667907430395315,0.14396867608995398,0.8106,13.85,0.0567,2.573,0.595,0.259,0.146,10,3
5,Warmup,16.6,0.6,4.633,14,0.5324,-5605.609,4071.365,4971,0,-8.18,46.23,-59.9,60.0,-1.1277,0.3008,9.143045425415039,2.9716718196868896,190.04640197753906,179.0717010498047,2.7670176029205322,3.894343137741089,35.06327819824219,0.8792070150375366,34.17347717285156,13331.515625,0.1,1.0075284242630005,29822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-8.180530558373787,46.22893165403562,262,-8.827638508144178,-4.449378015806802,0.7407686662754563,0.6002604245623631,0.2571102782513203,0.14262929718631653,0.7876,14.4,0.0581,2.457,0.599,0.257,0.144,11,3
6,Warmup,13.0,0.7,4.984,16,0.6354,-5691.063,4122.979,4970,0,-6.18,48.16,-59.5,60.0,-1.1451,0.275,10.705889701843262,2.66595458984375,108.71122741699219,97.80561828613281,2.525825023651123,4.5269317626953125,16.421314239501953,-0.7045731544494629,26.00217056274414,5532.57470703125,0.1,1.0118257999420166,34792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-6.182724385952926,48.15899421324085,262,-6.352963794218866,0.6970587699036848,0.7734100457653054,0.5983111478345459,0.2608761572709836,0.14081269489447057,0.7605,14.83,0.0596,2.35,0.6,0.257,0.143,14,2
7,Warmup,15.4,0.7,9.379,12,0.4853,-6059.656,4436.945,4970,0,-5.67,48.4,-60.0,60.0,-1.2192,0.1889,15.236988067626953,3.1451494693756104,200.69859313964844,189.76669311523438,3.1663436889648438,5.814594745635986,38.09583282470703,-2.9402518272399902,57.76393508911133,9358.66796875,0.1,1.016269564628601,39762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-5.668944053978133,48.395772805494985,262,-4.0218326959170785,-5.879268234654475,0.7641291701171383,0.6063331797179379,0.2549391119533101,0.13872770832875198,0.7495,15.19,0.0612,2.245,0.598,0.261,0.141,9,3
8,Warmup,13.5,0.7,5.466,13,0.7608,-5793.459,4142.974,4971,0,-1.9,46.01,-59.93,60.0,-1.1655,0.2484,9.599203109741211,3.4800002574920654,195.00755310058594,184.1156005859375,3.2042346000671387,4.37809944152832,23.080238342285156,2.038217544555664,22.970911026000977,11685.6142578125,0.1,1.0206910371780396,44733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.9016050206389772,46.01060656886581,262,1.0809763158622538,0.27826617673823717,0.7236685366880808,0.608723485999645,0.2530818159205122,0.1381946980798428,0.7088,15.45,0.0631,2.149,0.607,0.254,0.139,10,3
9,Warmup,15.3,0.6,4.712,17,0.7262,-5646.284,4072.318,4970,0,-2.85,51.17,-59.99,59.98,-1.1361,0.2869,12.938562393188477,2.2657177448272705,85.54232025146484,74.74447631835938,2.676544666290283,5.742161750793457,18.818330764770508,-2.38749098777771,19.702709197998047,3616.717041015625,0.1,1.025036334991455,49703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2.849506044369828,51.16530152580325,262,0.22677159372129055,12.896363148563784,0.8154163266547785,0.6053024693025257,0.2579954601782235,0.13670207051925073,0.6581,15.62,0.0652,2.063,0.611,0.25,0.14,15,2
