timestamp,ask_price_1,ask_size_1,bid_price_1,bid_size_1
34241.699961769,224.42,200.0,224.25,177.0
34242.009261551,224.42,100.0,224.25,177.0
34242.01625648,224.42,100.0,224.25,100.0
34242.01625648,224.42,100.0,224.25,77.0
34242.016481786,224.42,100.0,224.25,177.0
34244.430906893,224.42,100.0,224.25,100.0
34244.430906893,224.42,100.0,224.25,77.0
34244.431159304,224.42,100.0,224.25,108.0
34244.433892693,224.42,100.0,224.25,31.0
34244.433892693,224.42,100.0,224.25,8.0
34244.43400728,224.42,100.0,224.18,100.0
34244.43777594,224.42,100.0,224.0,10.0
34244.569134492,224.42,100.0,224.0,10.0
34245.2564172,224.42,100.0,224.13,16.0
34245.512185712,224.19,200.0,224.13,16.0
34245.512359815,224.19,200.0,224.0,10.0
34245.512866688,224.42,100.0,224.0,10.0
34245.513222246,224.45,100.0,224.0,10.0
34245.513309352,224.45,100.0,224.19,200.0
34245.513325389,224.45,100.0,224.19,400.0
34245.513338443,224.45,100.0,224.19,600.0
34245.515058317,224.45,200.0,224.19,600.0
34245.954758575,224.45,200.0,224.19,400.0
34245.966604549,224.45,200.0,224.19,200.0
34246.033579798,224.42,200.0,224.19,200.0
34246.036138083,224.42,300.0,224.19,200.0
34246.218550405,224.42,300.0,224.0,10.0
34250.005982141,224.42,100.0,224.0,10.0
34250.016994523,224.42,100.0,223.86,100.0
34250.017118716,224.42,100.0,223.94,10.0
34250.018037466,224.42,100.0,223.86,100.0
34250.018164917,224.42,100.0,223.91,10.0
34250.018847293,224.42,100.0,223.86,100.0
34250.018969632,224.42,100.0,223.95,10.0
34250.021343613,224.42,100.0,223.86,100.0
34250.021449181,224.42,100.0,223.9,10.0
34250.022635213,224.42,100.0,223.86,100.0
34250.022735727,224.42,100.0,224.0,10.0
34250.025791165,224.42,100.0,223.86,100.0
34250.025896175,224.42,100.0,223.9,10.0
34250.028171393,224.42,100.0,223.86,100.0
34250.028299867,224.42,100.0,223.91,10.0
34250.03947888,224.42,100.0,223.86,100.0
34250.039601702,224.42,100.0,223.92,10.0
34250.043063742,224.42,100.0,223.86,100.0
34250.043167045,224.42,100.0,223.9,10.0
34250.045067535,224.42,100.0,223.86,100.0
34250.045175914,224.42,100.0,223.91,10.0
34250.061796398,224.42,100.0,223.86,100.0
34250.061907749,224.42,100.0,223.92,10.0
34250.065065645,224.42,100.0,223.86,100.0
34250.065198504,224.42,100.0,223.9,10.0
34250.067186589,224.42,100.0,223.86,100.0
34250.067315211,224.42,100.0,223.91,10.0
34250.118153422,224.42,100.0,223.86,100.0
34250.11826538,224.42,100.0,223.92,10.0
34250.122089833,224.42,100.0,223.86,100.0
34250.122188711,224.42,100.0,223.9,10.0
34250.12506722,224.42,100.0,223.86,100.0
34250.125182156,224.42,100.0,223.91,10.0
34250.141265874,224.42,100.0,223.86,100.0
34250.141395469,224.42,100.0,223.92,10.0
34250.144986001,224.42,100.0,223.86,100.0
34250.145127429,224.42,100.0,223.9,10.0
34250.147165195,224.42,100.0,223.86,100.0
34250.147287634,224.42,100.0,223.91,10.0
34250.162046943,224.42,100.0,223.86,100.0
34250.162162958,224.42,100.0,223.92,10.0
34250.166330783,224.42,100.0,223.86,100.0
34250.166442292,224.42,100.0,223.9,10.0
34250.168619584,224.42,100.0,223.86,100.0
34250.168721071,224.42,100.0,223.91,10.0
34250.192583259,224.42,100.0,223.86,100.0
34250.192735934,224.42,100.0,223.92,10.0
34250.196326222,224.42,100.0,223.86,100.0
34250.196446502,224.42,100.0,223.9,10.0
34250.198822272,224.42,100.0,223.86,100.0
34250.198937364,224.42,100.0,223.91,10.0
34250.515510604,224.42,100.0,223.86,100.0
34250.515636631,224.42,100.0,223.92,10.0
34250.519298127,224.42,100.0,223.86,100.0
34250.519419388,224.42,100.0,223.9,10.0
34250.521908377,224.42,100.0,223.86,100.0
34250.522019866,224.42,100.0,223.91,10.0
34251.918125844,224.42,100.0,223.86,100.0
34251.918233582,224.42,100.0,223.92,10.0
34251.921881886,224.42,100.0,223.86,100.0
34251.92199976,224.42,100.0,223.9,10.0
34251.924325204,224.42,100.0,223.86,100.0
34251.924428339,224.42,100.0,223.91,10.0
34252.028740152,224.42,100.0,223.86,100.0
34252.028870194,224.42,100.0,223.92,10.0
34252.032883429,224.42,100.0,223.86,100.0
34252.033035928,224.42,100.0,223.9,10.0
34252.03614053,224.42,100.0,223.86,100.0
34252.036267479,224.42,100.0,223.91,10.0
34252.047355099,224.42,100.0,223.86,100.0
34252.047523286,224.42,100.0,223.92,10.0
34252.051142914,224.42,100.0,223.86,100.0
34252.051266088,224.42,100.0,223.9,10.0
34252.053178863,224.42,100.0,223.86,100.0
34252.053304992,224.42,100.0,223.91,10.0
34252.170820716,224.41,1.0,223.91,10.0
34253.427339906,224.41,1.0,223.86,100.0
34256.198160234,224.35,200.0,223.86,100.0
34256.200894684,224.35,300.0,223.86,100.0
34259.726518101,224.35,300.0,223.86,100.0
34259.726518101,224.35,300.0,223.86,100.0
34260.059973418,224.35,100.0,223.86,100.0
34262.075962987,224.3,100.0,223.86,100.0
34262.078737778,224.3,200.0,223.86,100.0
34265.642112939,224.3,100.0,223.86,100.0
34269.583683523,224.19,183.0,223.86,100.0
34269.587736529,224.19,283.0,223.86,100.0
34269.863964995,224.13,8.0,223.86,100.0
34271.768671447,224.13,8.0,223.87,1.0
34273.481428665,224.13,8.0,223.87,1.0
34273.580560532,224.13,8.0,223.86,100.0
34273.580560532,224.13,8.0,223.86,1.0
34273.777957454,224.13,8.0,223.98,100.0
34273.778069959,224.13,8.0,223.98,35.0
34273.778071743,224.13,8.0,223.86,1.0
34275.373462102,224.13,8.0,224.02,100.0
34275.373845302,224.13,8.0,223.86,1.0
