ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
0,Warmup,16.9,2.0,5.626,17,0.4593,-3264.918,1383.216,4970,0,-5.19,44.33,-60.0,60.0,-0.6569,0.3417,-10.660791397094727,2.420069694519043,80.22359466552734,69.17323303222656,2.8244364261627197,0.016405077651143074,1.4516528844833374,15.54368782043457,59.00415802001953,452.3534851074219,0.1,1.0029706954956055,4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-5.191998973995882,44.32635774919087,262,-7.64805754627052,-1.671277087682869,0.6820504689572224,0.500749000726009,0.3150741454223078,0.18417685385168314,0.1834,9.63,0.0526,2.995,0.5,0.3,0.2,16,1
1,Warmup,17.3,1.2,6.378,14,0.3673,-2521.418,894.778,4969,0,-34.76,16.01,-59.18,59.95,-0.5074,0.3126,-9.451980590820312,1.1186479330062866,60.30220031738281,49.752197265625,1.1175671815872192,-0.10641250759363174,0.15841907262802124,11.714579582214355,16.598588943481445,123.37633514404297,0.1,1.0062028169631958,9939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-34.75615509649528,16.013941946717008,262,-24.87917231321335,-27.682113516252297,0.5974235298547061,0.5128021297068162,0.31051858846502395,0.17667928182816006,0.2572,9.89,0.0527,2.992,0.501,0.315,0.184,14,0
2,Warmup,20.5,2.7,5.16,14,0.3609,-2636.86,978.767,4971,0,-50.42,11.32,-60.0,54.78,-0.5304,0.3325,-10.199639320373535,0.9679059982299805,24.889795303344727,14.650532722473145,0.9769707918167114,0.008954576216638088,0.07135158777236938,12.187705039978027,8.28066349029541,130.32957458496094,0.1,1.0095117092132568,14910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-50.41737810729903,11.322077019264627,262,-44.60023112046091,-46.38666667491198,0.8465111199919227,0.5189892060654657,0.3089264981790311,0.1720842957555031,0.3414,10.32,0.053,2.98,0.513,0.311,0.177,14,0
3,Warmup,42.1,1.1,5.454,15,0.4238,-2592.864,951.287,4970,0,-40.78,16.69,-59.96,59.7,-0.5217,0.3238,-9.754117965698242,0.8720723390579224,61.8450927734375,51.893280029296875,0.8354619145393372,0.03760423883795738,0.040946636348962784,11.61224365234375,2.203253984451294,173.3966522216797,0.1,1.0128247737884521,19880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-40.77850272816192,16.691361717078493,262,-43.172999270338764,-39.645305328933816,0.6984893507890144,0.5223462397141571,0.3099479841985532,0.16770577608728968,0.3568,10.74,0.0532,2.962,0.519,0.309,0.172,13,2
4,Warmup,17.4,0.8,7.258,14,0.3879,-2583.186,969.238,4970,0,-47.17,13.0,-59.97,59.95,-0.5198,0.3353,-11.286810874938965,0.7723377346992493,22.142845153808594,12.396614074707031,0.840959906578064,0.01488069910556078,0.03170889616012573,12.93674087524414,3.733976125717163,99.35733032226562,0.1,1.0160712003707886,24850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-47.16634803625457,13.00381622487296,262,-45.78519801340605,-44.496374229380955,0.796870229127908,0.52996025828397,0.3065527626289974,0.16348697908703264,0.3601,11.1,0.0535,2.94,0.522,0.31,0.168,13,1
5,Warmup,22.0,0.8,5.949,14,0.3719,-2624.839,954.899,4970,0,-47.14,13.91,-59.94,59.54,-0.5281,0.3174,-10.298192977905273,0.763848066329956,63.691001892089844,54.172508239746094,0.8030602931976318,0.01883874647319317,0.022344239056110382,11.924927711486816,5.549151420593262,155.6894073486328,0.1,1.0193523168563843,29820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-47.13996503610366,13.908000921327933,262,-48.376853965458125,-46.547868295719745,0.7946700660938374,0.5346575147168897,0.30487217840864095,0.1604703068744694,0.359,11.42,0.0539,2.917,0.53,0.307,0.163,14,0
6,Warmup,26.4,1.2,7.227,11,0.3731,-3700.83,1814.604,4970,0,-46.58,18.71,-60.0,59.99,-0.7446,0.4022,-10.984128952026367,0.8183456063270569,56.789031982421875,47.398502349853516,0.8876418471336365,0.019416557624936104,0.03768111765384674,12.685057640075684,2.602510929107666,175.71592712402344,0.1,1.0224554538726807,34790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-46.57803183994903,18.708281420597185,262,-47.530946952104564,-44.55570335921489,0.8099892757353347,0.543409080211208,0.2984623250457247,0.1581285947430673,0.4293,11.89,0.0543,2.878,0.535,0.305,0.16,8,3
7,Warmup,25.7,1.2,5.065,14,0.4419,-2452.83,852.216,4971,0,-36.28,22.71,-59.61,57.82,-0.4934,0.3119,-11.552417755126953,0.8342297077178955,34.48944091796875,25.24422836303711,0.8168251514434814,-0.008592789992690086,0.03875138983130455,13.25830364227295,1.9446218013763428,176.16786193847656,0.1,1.025546908378601,39761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-36.277448849100935,22.714430144742842,262,-40.37218537173773,-34.12260796521839,0.6712740013906312,0.545911342484543,0.2978516482763756,0.1562370092390814,0.3733,12.13,0.0547,2.849,0.543,0.298,0.158,14,0
8,Warmup,25.9,1.2,4.68,13,0.4775,-2562.877,930.555,4971,0,-40.85,20.97,-59.83,59.84,-0.5156,0.3337,-11.353738784790039,0.7283033132553101,20.049335479736328,10.951906204223633,0.7552938461303711,0.02838793210685253,0.017352502793073654,12.898011207580566,2.5759193897247314,144.92135620117188,0.1,1.0287052392959595,44732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-40.84937807364759,20.972085929075693,262,-43.100485057579846,-41.13665417103391,0.7253951949051666,0.549021015244234,0.2958846308720388,0.1550943538837272,0.339,12.25,0.0551,2.829,0.546,0.298,0.156,10,3
9,Warmup,19.8,1.0,7.149,15,0.4126,-2583.539,939.763,4970,0,-45.52,17.5,-59.85,59.84,-0.5198,0.3196,-10.825006484985352,0.7503572702407837,13.535601615905762,4.595576286315918,0.7717521786689758,-0.006683303974568844,0.017756858840584755,12.390218734741211,2.4847490787506104,134.48947143554688,0.1,1.0319132804870605,49702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-45.51951287347501,17.501631101184252,262,-46.99649432568173,-43.60429336052192,0.7835123718433363,0.5519722524134301,0.2956116339428914,0.15241611364367857,0.3126,12.28,0.0555,2.816,0.549,0.296,0.155,15,0
10,Warmup,25.6,1.0,5.805,14,0.3832,-2479.663,864.835,4970,0,-44.67,18.57,-59.97,59.98,-0.4989,0.3092,-10.877416610717773,0.7860997319221497,53.43050765991211,44.63814926147461,0.8331080675125122,-0.023089244961738586,0.014608070254325867,12.499858856201172,1.1596248149871826,219.73146057128906,0.1,1.0351577997207642,54672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-44.67320068112876,18.573373514412463,262,-47.477087404853414,-46.18732148471632,0.7730243022613419,0.5546055719963782,0.2947502214794348,0.15064420652418697,0.2809,12.2,0.0558,2.812,0.552,0.296,0.152,11,3
