baseline,seed,total_return,mean_reward,base_mean_reward,leakage_reward_penalty,leakage_reward_penalty_total,sharpe,sortino,max_drawdown,calmar,turnover,transaction_cost,inventory_drift_mean,post_shift_mean_pnl,post_shift_cum_pnl_120,recovery_cost_120,promotion_count,promotion_delay,PromotionDelay,ShockResponseTime,regime_promotion_accuracy,regime_promotion_precision,regime_promotion_recall,UpperHFPower,LowerLFDrift,FocusScore,freq_attr_n,freq_attr_high_component_pnl,freq_attr_high_component_pnl_total,freq_attr_high_frequency_cost,freq_attr_high_frequency_cost_total,freq_attr_leakage_cost,freq_attr_leakage_cost_total,freq_attr_low_component_pnl,freq_attr_low_component_pnl_total,freq_attr_low_frequency_cost,freq_attr_low_frequency_cost_total,freq_attr_lower_credit,freq_attr_lower_credit_total,freq_attr_promotion_adaptation_cost,freq_attr_promotion_adaptation_cost_total,freq_attr_task_reward,freq_attr_task_reward_total,freq_attr_upper_credit,freq_attr_upper_credit_total,scenario
freq_hrl,42,0.24682775213209296,0.0002116531916155917,0.0003065207903599079,9.46357270648012e-05,0.06813772348665686,15.717624838915302,28.530606425073888,0.010645278715440964,23.18659367500351,6.626876657051631,0.03976125994230979,2.773196757374837e-05,0.0005754804000227375,0.06905764800272851,0.0005131398197137589,176,-1.0,-1.0,29.91764705882353,0.35333333333333333,0.0,0.0,0.0015255634650318118,1.8550615543301063,0.8900443009964298,720.0,5.57727441815159e-06,0.004015637581069145,0.0001751729004121594,0.12612448829675477,9.46357270648012e-05,0.06813772348665686,0.00035622295201900075,0.25648052545368055,3.841685998455223e-06,0.0027660139188877605,-0.00022249076394456,-0.1601933500400832,2.3187167951502274e-07,0.00016694760925081638,0.0003065207903599079,0.2206949690591337,-5.139142121037084e-05,-0.037001823271467005,persistent_shift
vanilla_rl,123,-0.8223248398792193,-0.0024304708387762083,-0.00240476652445209,2.5704314324118667e-05,0.01850710631336544,-36.89023033264817,-39.655549392791166,0.8217466830383401,-1.0007035706414311,343.17569228094834,2.05905415368569,0.004722917968242557,-0.0013087161915723265,-0.1570459429886792,0.16677635315913186,0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.3885412024761392,0.007859857353763917,-0.026022201290390908,720.0,3.409259888831954e-05,0.024546671199590073,0.0030101437510790985,2.167303500776951,2.5704314324118667e-05,0.01850710631336544,0.0004303841482706453,0.3098765867548646,5.561842239657371e-06,0.004004526412553307,-0.003022995908241158,-2.176557053933634,0.0,0.0,-0.00240476652445209,-1.7314318976055048,-1.8413999401716706e-05,-0.013258079569236027,persistent_shift
hrl_raw,123,-0.6236518733439982,-0.0014153860496636849,-0.0013892329338402291,2.6153115823455653e-05,0.01883024339288807,-31.17197097680389,-36.506483959309655,0.6228363307621718,-1.0013094011083592,217.844666626332,1.3070679997579921,0.016778412762221064,-0.0005173833737453011,-0.06208600484943613,0.08128949012180219,0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.3885412024761392,0.012982151833692765,-0.011736159255291968,720.0,3.0002520607524408e-05,0.021601814837417573,0.0019807696625793935,1.4261541570571632,2.6153115823455653e-05,0.01883024339288807,0.00042969359296278893,0.30937938693320804,2.2609504439869225e-06,0.0016278843196705843,-0.0019938462204911207,-1.435569278753607,0.0,0.0,-0.0013892329338402291,-1.000247712364965,-1.5337508355714748e-05,-0.011043006016114618,persistent_shift
raw_history,123,0.2134208653128873,0.0002451738452351861,0.0002678470098805815,2.267316464539553e-05,0.016324678544684782,12.041236011794128,26.919683656766374,0.033827232839228505,6.309143474052924,28.712119314583564,0.1722727158875014,0.0005200502556794393,0.0007364252880737096,0.08837103456884515,0.002224060903642495,0,-1.0,-1.0,0.3645833333333333,0.5,0.0,0.0,0.01937352116237199,0.37918873214279886,0.1176997769756836,720.0,1.5838459333560777e-05,0.01140369072016376,0.00038275948060761993,0.27558682603748635,2.267316464539553e-05,0.016324678544684782,0.0004923163120132427,0.35446774464953473,8.829378282440565e-08,6.357152363357207e-05,-0.0003940960629303177,-0.28374916530982874,0.0,0.0,0.0002678470098805815,0.1928498471140187,-1.142487610552217e-05,-0.008225910795975962,persistent_shift
freq_single_policy,123,-0.061778365035951466,-0.00010335989306371633,-8.993603154477378e-05,1.3423861518942589e-05,0.009665180293638664,-3.2073529395875187,-5.205591946728731,0.1778398862166246,-0.3473819419829137,73.73496100059899,0.4424097660035939,0.0008223164612741236,0.0005273426512550724,0.06328111815060869,0.009484121316657986,0,-1.0,-1.0,0.03125,0.5,0.0,0.0,0.07057199784273378,0.10637305644875984,-0.11601459726702276,720.0,2.252557720005028e-05,0.0162184155840362,0.0007680436261419042,0.5529914108221711,1.3423861518942589e-05,0.009665180293638664,0.0005036410325160491,0.36262154341155534,2.979445298128241e-07,0.00021452006146523335,-0.0007747555569013754,-0.5578240009689903,0.0,0.0,-8.993603154477378e-05,-0.06475394271223713,-7.009875289284119e-06,-0.005047110208284565,persistent_shift
lf_upper_only,123,0.227930245575392,0.0001913955284667066,0.00028527582499491996,9.388029652821321e-05,0.06759381350031352,15.382802947710816,35.26360166748189,0.011734090674887954,19.424619417948076,5.853505177062411,0.03512103106237447,3.4621742566402315e-05,0.000502497120774769,0.06029965449297227,0.0015790744956130085,0,-1.0,-1.0,46.904761904761905,0.5,0.0,0.0,0.0009145504922399456,1.7722519195116877,0.9476312549900766,720.0,1.0957439941352122e-05,0.007889356757773528,0.00015076660234123644,0.10855195368569025,9.388029652821321e-05,0.06759381350031352,0.000323166838347554,0.23268012361023885,5.065436573529707e-06,0.0036471143329413888,-0.00019770675060534304,-0.142348860435847,0.0,0.0,0.00028527582499491996,0.20539859399634236,-5.2005584837636315e-05,-0.03744402108309815,persistent_shift
hf_lower_only,123,0.0019738880194990482,-4.483937461192519e-05,-4.625872742836162e-06,4.021350186908903e-05,0.0289537213457441,0.6356503145435457,1.2958370999303717,0.013613182173585314,0.14499828139589083,8.724298722659945,0.052345792335959665,0.0036857005483536863,0.00012287666260423692,0.014745199512508432,0.0012500359530418612,0,-1.0,-1.0,4.344444444444444,0.5,0.0,0.0,0.0,0.8538350412833482,0.04161052297656597,720.0,1.5388907443299306e-06,0.00110800133591755,0.00010924458805897443,0.07865610340246158,4.021350186908903e-05,0.0289537213457441,7.390912696504082e-05,0.05321457141482939,7.962489990195669e-07,0.0005732992792940882,-0.00012935133899351895,-0.09313296407533364,0.0,0.0,-4.625872742836162e-06,-0.0033306283748420363,-2.090299993356408e-05,-0.015050159952166138,persistent_shift
allfreq_alllayers,123,-0.08596701013859831,-0.00014448476288477023,-0.00012556214921248147,1.8841701861318262e-05,0.013566025340149147,-4.308854571148871,-6.609160308758983,0.19274372285634989,-0.4460171717377729,78.23273853587801,0.46939643121526814,0.0005127226408595765,0.0005093183138868582,0.061118197666422985,0.010950140097732146,82,-1.0,-1.0,0.041666666666666664,0.43166666666666664,0.0,0.0,0.07103287671140208,0.18549052147541034,-0.10395175849386376,720.0,2.286108144575479e-05,0.016459978640943448,0.0008055182533325362,0.5799731423994261,1.8841701861318262e-05,0.013566025340149147,0.0005045417024224664,0.3632700257441758,4.5362578453729367e-07,0.00032661056486685145,-0.0008149391042631953,-0.5867561550695006,8.09118109704366e-08,5.8256503898714346e-05,-0.00012556214921248147,-0.09040474743298665,-9.95538852616686e-06,-0.0071678797388401395,persistent_shift
swapped,123,-0.06424851032164347,-0.00011597522062547939,-9.96230948165474e-05,1.627121399796155e-05,0.011715274078532317,-4.731547692331349,-8.78596568957108,0.09508382641896373,-0.675703878791626,51.30394798868726,0.30782368793212356,0.0037670286194886994,0.00041512412635916386,0.049814895163099664,0.009958845610484879,82,-1.0,-1.0,0.03125,0.43166666666666664,0.0,0.0,0.09697141655104288,0.2071803282011671,-0.41037881602719367,720.0,9.073774296043121e-06,0.006533117493151047,0.0005629783354176279,0.40534440150069206,1.627121399796155e-05,0.011715274078532317,0.0003263700880321141,0.23498646338312212,3.421922717775995e-06,0.0024637843567987166,-0.0005711139424166088,-0.4112020385399583,8.09118109704366e-08,5.8256503898714346e-05,-9.96230948165474e-05,-0.07172862826791412,-1.1638441527727209e-05,-0.00837967789996359,persistent_shift
no_promotion,123,0.2269531253127064,0.00018969620171104554,0.0002842069101209338,9.451070840988836e-05,0.06804771005511961,15.22313650435749,32.575093356477716,0.011332049687141521,20.027544140600632,6.163747775123129,0.03698248665073876,1.6920354079570576e-05,0.0005049699513359293,0.06059639416031151,0.0015922761665999796,0,-1.0,-1.0,40.38095238095238,0.5,0.0,0.0,0.0009145504922399456,1.8393758165700764,0.8781697994161438,720.0,1.1108067063672403e-05,0.00799780828584413,0.00015332918981051568,0.1103970166635713,9.451070840988836e-05,0.06804771005511961,0.00032449724855811336,0.2336380189618416,4.903893732539008e-06,0.0035308034874280856,-0.00020058454401545987,-0.1444208716911311,0.0,0.0,0.0002842069101209338,0.20462897528707236,-5.215924793748318e-05,-0.03755465851498789,persistent_shift
no_leakage,123,0.2139236337227144,0.0002673298659606923,0.00026741077777166276,0.0,0.0,14.35001310284472,38.29738965056499,0.021690070079130153,9.862745161369874,11.91010453083829,0.07146062718502973,0.0009996118651832574,0.0005597420985351277,0.06716905182421531,0.001868732481135641,82,-1.0,-1.0,4.21875,0.43166666666666664,0.0,0.0,0.0011069621253425223,0.8889327094034292,0.780975327109843,720.0,1.2334780021968671e-05,0.008881041615817443,0.0002052018575258868,0.1477453374186385,0.0,0.0,0.0003563260925703797,0.2565547866506734,1.5144454891325592e-06,0.0010904007521754426,-0.0002052018575258868,-0.1477453374186385,8.09118109704366e-08,5.8256503898714346e-05,0.00026741077777166276,0.1925357599955972,-1.595357300102996e-06,-0.001148657256074157,persistent_shift
freq_hrl,123,0.2266204763043813,0.00019005070275050626,0.0002838304807003102,9.369886613883354e-05,0.06746318361996015,15.160162635699027,32.5828325869633,0.011591994428268748,19.54973992669757,6.3511044599044055,0.03810662675942643,1.713490082539771e-05,0.0005075689426236721,0.06090827311484064,0.001576852498948049,82,-1.0,-1.0,45.96825396825397,0.43166666666666664,0.0,0.0,0.0011078024372023335,1.8210716762674803,0.9007755363216657,720.0,1.1489529029819637e-05,0.008272460901470139,0.00015505127524909778,0.11163691817935041,9.369886613883354e-05,0.06746318361996015,0.0003253010919713447,0.2342167862193682,4.935251539994572e-06,0.003553381108796092,-0.00020190070831851457,-0.14536850998933049,8.09118109704366e-08,5.8256503898714346e-05,0.0002838304807003102,0.20435794610422334,-5.186559642038178e-05,-0.03734322942267488,persistent_shift
vanilla_rl,456,-0.7994137982653884,-0.0022605017628473125,-0.00223587813436663,2.462362848068228e-05,0.01772901250609124,-35.42525919399958,-38.146683088736715,0.7985070801259552,-1.0011355167186373,322.38311776792403,1.9342987066075439,0.004263630904500699,-0.0012958781209567783,-0.1555053745148134,0.16633791363823833,0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.39157492778341035,0.008388872001341637,0.007219039975545039,720.0,2.8689382699276392e-05,0.020656355543479003,0.002841722723701628,2.046040361065172,2.462362848068228e-05,0.01772901250609124,0.00043048572614246173,0.30994972282257244,5.848676826854548e-06,0.004211047315335274,-0.0028540345379419693,-2.0549048673182178,0.0,0.0,-0.00223587813436663,-1.6098322567439736,-1.8160491067195688e-05,-0.013075553568380895,persistent_shift
hrl_raw,456,-0.6033196444987434,-0.0013390405455474615,-0.0013139506990584012,2.5089846489060592e-05,0.018064689472123627,-30.10127744562753,-34.66744829023212,0.6021260225664429,-1.0019823457010095,208.38990989379158,1.2503394593627495,0.015614517302387686,-0.0005639988725353308,-0.0676798647042397,0.08479408123946477,0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.39157492778341035,0.01305087562328903,0.002813702884356513,720.0,2.424853083405828e-05,0.017458942200521962,0.0019055459613711826,1.3719930921872514,2.5089846489060592e-05,0.018064689472123627,0.00042961238716057926,0.30932091875561707,2.7276130084747807e-06,0.001963881366101842,-0.0019180908846157128,-1.3810254369233133,0.0,0.0,-0.0013139506990584012,-0.9460445033220488,-1.5272536253005074e-05,-0.010996226102163654,persistent_shift
raw_history,456,0.21623223897928168,0.0002508684251655904,0.0002711701215512846,2.0301696385694194e-05,0.01461722139769982,12.307573713510351,26.060045971781026,0.026013430108532742,8.312330902811418,27.23316136782953,0.1633989682069772,0.00046425326526722483,0.0007392027628326498,0.08870433153991798,0.003217478214382068,0,-1.0,-1.0,0.7777777777777778,0.5,0.0,0.0,0.017671972562512163,0.3288366509641902,0.2147587229312927,720.0,1.0886865747798596e-05,0.007838543338414989,0.0003771325190034417,0.271535413682478,2.0301696385694194e-05,0.01461722139769982,0.0004881547737325999,0.3514714370874719,7.349915962570187e-07,0.0005291939493050535,-0.0003872833671962887,-0.2788440243813279,0.0,0.0,0.0002711701215512846,0.1952424875169249,-1.0885839789104117e-05,-0.007837804648154964,persistent_shift
freq_single_policy,456,-0.06759188194791588,-0.00011240648962944446,-9.858372246855409e-05,1.3822767160890314e-05,0.009952392355841026,-3.5099630583575543,-5.671440513792231,0.1767712338109254,-0.38236923786034205,74.26221425125593,0.4455732855075356,0.0008310357572352819,0.0004739759537142486,0.05687711444570983,0.013169806606957952,0,-1.0,-1.0,0.047619047619047616,0.5,0.0,0.0,0.07361643341437518,0.0969100768678011,-0.07855224971626229,720.0,1.7034841829824318e-05,0.012265086117473508,0.0007770679871270867,0.5594889507315024,1.3822767160890314e-05,0.009952392355841026,0.0005048952926432249,0.36352461070312186,3.6329784873755776e-07,0.00026157445109104157,-0.0007839793707075319,-0.564465146909423,0.0,0.0,-9.858372246855409e-05,-0.07098028017735894,-7.274681429182714e-06,-0.005237770629011554,persistent_shift
lf_upper_only,456,0.2743400976725874,0.00023819253029691483,0.00033680817598773276,9.861564569081787e-05,0.07100326489738887,17.395160790308275,30.630041894882485,0.005835795548952416,47.009888432749186,5.553154011736537,0.033318924070419226,4.48609916854339e-05,0.0005581083317691728,0.06697299981230073,0.001932528299018553,0,-1.0,-1.0,240.10638297872342,0.5,0.0,0.0,0.0005710245040201895,1.8933870920416005,0.8402223909591972,720.0,2.1063463715200548e-05,0.015165693874944394,0.00017681484602419595,0.12730668913742108,9.861564569081787e-05,0.07100326489738887,0.0003621107176870409,0.2607197167346694,1.6984991668205124e-06,0.001222919400110769,-0.0002261226688696049,-0.16280832158611552,0.0,0.0,0.00033680817598773276,0.24250188671116757,-5.100632201222945e-05,-0.0367245518488052,persistent_shift
hf_lower_only,456,-0.008006261107199708,-5.8650868653379156e-05,-1.8000195765612658e-05,4.065067288776651e-05,0.029268484479191885,-2.7127452415134203,-5.3507785117309155,0.018451257138369037,-0.43391412558826903,9.034459953994382,0.0542067597239663,0.003420894290645593,0.0001105898362755341,0.013270780353064091,0.0017020503795832777,0,-1.0,-1.0,12.420634920634921,0.5,0.0,0.0,0.0,0.8461357833376425,0.05685023582156708,720.0,-2.994789780808552e-07,-0.00021562486421821574,0.00011000433261038175,0.07920311947947486,4.065067288776651e-05,0.029268484479191885,6.442823807704591e-05,0.04638833141547306,7.368953579533658e-07,0.0005305646577264234,-0.00013032966905426503,-0.09383736171907081,0.0,0.0,-1.8000195765612658e-05,-0.012960140951241114,-2.106223180183662e-05,-0.015164806897322365,persistent_shift
allfreq_alllayers,456,-0.09565579571063554,-0.00015953696096472202,-0.00014038759650800256,1.8857399920006117e-05,0.013577327942404405,-4.866926501109114,-7.530115203458786,0.1898698597986863,-0.5037966310822407,79.31119638117433,0.475867178287046,0.0005231764690116919,0.0004380063106449742,0.052560757277396904,0.015868114666018184,161,108.0,108.0,0.031746031746031744,0.42583333333333334,0.07453416149068323,0.1,0.07501744640963096,0.16715333400749724,-0.021657640013890568,720.0,1.629976144614315e-05,0.011735828241223068,0.0008198357375102216,0.5902817310073596,1.8857399920006117e-05,0.013577327942404405,0.0005052856314936637,0.3638056546754379,3.721439161687878e-07,0.0002679436196415272,-0.0008292644374702248,-0.5970703949785618,2.919645367133519e-07,0.00021021446643361338,-0.00014038759650800256,-0.10107906948576184,-1.0092808412885198e-05,-0.007266822057277343,persistent_shift
swapped,456,-0.1379903024285729,-0.00023549976054283687,-0.00021639980956914893,1.8807986436974555e-05,0.01354175023462168,-10.652162790606088,-18.20928043466907,0.13865505899887842,-0.9952056810973562,53.98750058681139,0.32392500352086834,0.0051607112603770785,0.0003740621003539355,0.044887452042472256,0.01229980046065979,161,108.0,108.0,0.0,0.42583333333333334,0.07453416149068323,0.1,0.1161740515280533,0.24452320552268403,-0.42423961954480277,720.0,-2.112180676900826e-06,-0.0015207700873685948,0.0005865428058033963,0.4223108201784454,1.8807986436974555e-05,0.01354175023462168,0.0002459296318519343,0.17706933493339272,1.0868246883633491e-05,0.007825137756216113,-0.0005959467990218837,-0.42908169529575624,2.919645367133519e-07,0.00021021446643361338,-0.00021639980956914893,-0.15580786288978724,-2.056420463883412e-05,-0.014806227339960565,persistent_shift
no_promotion,456,0.2730014088396442,0.00023774295989176808,0.00033539411860258634,9.765115871081823e-05,0.07030883427178912,17.144452914462132,27.87855573993107,0.005547187103036588,49.21438627700161,5.858743969803112,0.035152463818818674,2.3144676289733898e-05,0.0005593859594592478,0.06712631513510973,0.002005596770912012,0,-1.0,-1.0,238.27659574468086,0.5,0.0,0.0,0.0005710245040201895,1.9198153764755406,0.7990405837847596,720.0,2.114824834256006e-05,0.015226738806643242,0.00017936963335487763,0.1291461360155119,9.765115871081823e-05,0.07030883427178912,0.0003631150260276316,0.2614428187398948,1.6668280933292542e-06,0.001200116227197063,-0.0002281952127102868,-0.1643005531514065,0.0,0.0,0.00033539411860258634,0.24148376539386215,-5.049240744873836e-05,-0.03635453336309162,persistent_shift
no_leakage,456,0.24349354235456722,0.0003005790216823349,0.0003008709862190482,0.0,0.0,15.864391939669213,32.78370979918868,0.008880302446162891,27.419510070828597,12.13113966636671,0.07278683799820025,0.0009896460847906075,0.0005913013240381089,0.07095615888457306,0.002639646555130407,161,108.0,108.0,3.5555555555555554,0.42583333333333334,0.07453416149068323,0.1,0.0006793358180030183,0.9228601588027865,0.7538002411980043,720.0,2.0314320029225182e-05,0.01462631042104213,0.00023236553293203585,0.1673031837110658,0.0,0.0,0.00038362878891246016,0.27621272801697133,7.818189000918618e-07,0.0005629096080661405,-0.00023236553293203585,-0.1673031837110658,2.919645367133519e-07,0.00021021446643361338,0.0003008709862190482,0.21662711007771474,-1.0737834368052137e-06,-0.0007731240744997538,persistent_shift
