environment,optimizer_replicates,baseline_episode_return_mean,full_method_episode_return_mean,episode_return_difference,episode_return_difference_ci95_lower,episode_return_difference_ci95_upper,return_noninferiority_margin,return_ni_familywise_lower_bound,return_noninferiority_pass,exploratory_return_superiority,baseline_LowerLFDriftAbs_mean,full_method_LowerLFDriftAbs_mean,relative_responsibility_drift_reduction,relative_responsibility_drift_reduction_ci95_lower,relative_responsibility_drift_reduction_ci95_upper,responsibility_drift_reduction_familywise_lower_bound,minimum_responsibility_drift_reduction_pass,baseline_RawLowerLFDriftAbs_mean,full_method_RawLowerLFDriftAbs_mean,relative_raw_lower_drift_reduction,relative_raw_lower_drift_reduction_ci95_lower,relative_raw_lower_drift_reduction_ci95_upper,raw_lower_drift_reduction_familywise_lower_bound,minimum_raw_lower_drift_reduction_pass,full_method_upper_hf_rms,full_method_upper_hf_rms_ci95_lower,full_method_upper_hf_rms_ci95_upper,upper_hf_rms_familywise_upper_bound,upper_hf_budget_pass,selected_branch_counts,constrained_branch_selection_rate,responsibility_reconstruction_rms_max,reconstruction_gate_pass,environment_primary_gate_pass
HalfCheetah-v5,24,486.6915797295217,582.7502969743192,96.05871724479749,32.20560473290537,176.06942972894308,9.733831594590434,26.807553273979437,True,True,0.0023213929652697598,0.0005829822194720554,0.7488653458531054,0.6846146450385542,0.7960949232429411,0.6583906649515796,True,0.0023213929652697598,0.002200155242241724,0.052226281737675184,-0.03957064140094244,0.15255795954301382,-0.07746872946525941,False,0.06337845792916887,0.05227184261394872,0.0753910706762679,0.07990902366215161,True,"{""no_leakage"": 15, ""reward_guarded_adam_projection"": 5, ""scalarized"": 4}",0.375,8.251372916670042e-09,True,False
Hopper-v5,24,214.57837215861423,227.60336097418812,13.024988815573892,3.8201251990860037,24.15787455029662,4.291567443172284,5.927102231639903,True,True,0.060937405570590984,0.016359092052122274,0.731542688781333,0.6118746291956941,0.8269911153073356,0.5701765240826999,True,0.060937405570590984,0.025571054471052335,0.5803717891889839,0.3882719246370961,0.7389545695866387,0.32028784806964644,True,0.10675478593678052,0.09783815564417288,0.11504423554940241,0.11781806415665338,False,"{""no_leakage"": 9, ""reward_guarded_adam_projection"": 15}",0.625,1.8509141750729082e-08,True,False
Walker2d-v5,24,249.8528835775438,273.25838989006667,23.405506312522874,11.618332581779852,36.420493785971885,4.997057671550876,13.521518530535307,True,True,0.05053965021499592,0.004865347534603934,0.9037320694957974,0.8783385571352358,0.9282674699565457,0.870466674811604,True,0.05053965021499592,0.03113917075543804,0.3838665162308831,0.20647800948991146,0.5639260090273868,0.1552239649720583,True,0.02397982148708617,0.022134680468040346,0.025754479253520642,0.02634181465987273,True,"{""no_leakage"": 11, ""reward_guarded_adam_projection"": 3, ""scalarized"": 10}",0.5416666666666667,2.0685706596768996e-08,True,True
