freq_method,bars,total_return,sharpe,max_drawdown,turnover,promotion_count,avg_spread_bps,avg_abs_imbalance,avg_depth
ema,719,0.0005439214105484869,220.02620086185462,0.00015434047895113157,0.4540836466403658,0,1.0174919489274494,0.3549414876926022,1999.305542743564
state_space,719,0.004013633080598655,299.98514437138755,0.0005714059290946594,11.463666897405908,0,1.0174919489274494,0.3549414876926022,1999.305542743564
adaptive_wavelet,719,0.0005924622106816546,220.822815132606,0.00017141104119788864,0.4544733108094834,0,1.0174919489274494,0.3549414876926022,1999.305542743564
neural_state_space,719,0.0006037137568075668,220.4774420749923,0.00017304294511655272,0.4663351373878274,0,1.0174919489274494,0.3549414876926022,1999.305542743564
