ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
0,Warmup,15.3,1.9,7.135,16,0.5908,-3331.008,1456.872,4970,0,6.1,39.45,-59.95,59.98,-0.6702,0.3558,1.5139260292053223,2.8709092140197754,63.35727310180664,52.24033737182617,2.6493003368377686,1.6499236822128296,18.741628646850586,6.021492004394531,24.799842834472656,276.95379638671875,0.1,1.002982258796692,4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.103390516935505,39.44607466159413,262,2.221975379084286,9.184715360838767,0.5963157226959532,0.5113874367350985,0.30431538734329716,0.18429717592160444,0.187,9.64,0.0526,2.995,0.5,0.3,0.2,16,0
1,Warmup,19.8,0.8,4.561,19,0.5839,-3000.731,1110.59,4970,0,48.42,15.2,-60.0,60.0,-0.6038,0.316,0.24759702384471893,1.3072237968444824,69.01300811767578,58.27385330200195,1.4311439990997314,0.9975308775901794,18.679954528808594,3.4534225463867188,3.5338656902313232,167.7535400390625,0.1,1.006141185760498,9940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48.42400062458376,15.195152412777952,262,46.966327452659606,50.61711253617939,0.8194689819234573,0.501690131969741,0.32373518464847933,0.17457468338177978,0.2866,9.96,0.0527,2.99,0.511,0.304,0.184,16,3
2,Warmup,17.4,0.7,4.987,15,0.4416,-5309.447,3661.678,4970,0,13.65,48.77,-60.0,60.0,-1.0683,0.3283,5.391561508178711,1.294649600982666,42.010704040527344,31.474292755126953,1.289536952972412,3.151298999786377,10.949140548706055,0.4639190137386322,3.2245588302612305,262.121337890625,0.1,1.0079976320266724,14910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13.652953782646168,48.771841447180186,262,23.39480385403884,23.802268226954496,0.7971895914984745,0.5051889141546447,0.32498644121853504,0.16982464462682023,0.4778,10.78,0.0532,2.957,0.502,0.324,0.175,12,3
3,Warmup,16.2,0.8,4.932,16,0.3851,-5183.417,3466.313,4971,0,4.15,48.12,-60.0,60.0,-1.0427,0.3433,5.860620975494385,1.1564812660217285,67.62235260009766,57.25359344482422,1.1355350017547607,2.9737939834594727,20.822416305541992,-0.4684903621673584,39.28044128417969,171.59962463378906,0.1,1.0085868835449219,19881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.154577595041812,48.11693828716938,262,13.692944277587689,7.151624304369875,0.7542048646579552,0.5060566709062777,0.328729264679137,0.16521406441458525,0.5808,11.71,0.0539,2.885,0.505,0.325,0.17,13,3
4,Warmup,16.8,0.6,19.052,11,0.5573,-6140.83,4592.646,4970,0,-16.95,54.46,-60.0,60.0,-1.2356,0.1619,11.72120475769043,2.5333337783813477,251.74929809570312,241.2997589111328,2.423360824584961,5.319582462310791,48.528690338134766,-1.0595602989196777,10.015957832336426,6152.05078125,0.1,1.0075676441192627,24851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-16.946242053850256,54.46495501713525,262,-0.3982710681463537,-13.28181847835842,0.9348686663782214,0.5355101423228249,0.3079306544641644,0.15655920321301084,0.6875,12.67,0.0549,2.773,0.506,0.329,0.165,8,3
5,Warmup,20.0,0.8,19.642,11,0.3536,-6183.911,4665.144,4970,0,-13.61,56.11,-60.0,60.0,-1.2442,0.1534,16.090892791748047,3.516118049621582,272.0638122558594,261.52923583984375,3.2924561500549316,4.635558128356934,72.73135375976562,-4.180288791656494,23.672807693481445,12628.5849609375,0.1,1.0050899982452393,29821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-13.605886109461126,56.110945997757156,262,3.8235268945756706,-8.322725531929418,0.9507741256772863,0.5603611046713916,0.2908038127885642,0.1488350825400444,0.8384,13.61,0.0562,2.62,0.536,0.308,0.157,8,3
6,Warmup,18.5,0.8,6.524,15,0.5265,-5510.498,3784.426,4970,0,-4.61,45.95,-60.0,59.86,-1.1088,0.2963,14.753742218017578,3.186660051345825,305.0085754394531,294.4549865722656,3.484166145324707,5.006303310394287,50.29982376098633,-3.1560842990875244,15.779309272766113,21508.341796875,0.1,1.0020877122879028,34791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-4.608705036249574,45.94786830109095,262,-2.370469017405258,5.224284196292099,0.7208791135729484,0.5626006905401667,0.2909975465779397,0.14640176288189347,0.7848,14.22,0.0575,2.5,0.56,0.291,0.149,12,3
7,Warmup,18.3,0.8,6.716,15,0.3151,-5454.696,3764.05,4970,0,-3.84,47.4,-60.0,59.8,-1.0975,0.3145,13.10239315032959,2.3660635948181152,146.99766540527344,136.54476928710938,2.4855945110321045,5.35555362701416,21.251638412475586,-2.8325281143188477,31.02511215209961,4885.05908203125,0.1,0.998833417892456,39761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-3.839150908778251,47.39621161215758,262,9.404284060315081,3.7398331623328387,0.7459525667744524,0.5650615690528621,0.2911830347080811,0.14375539623905678,0.73,14.65,0.0589,2.398,0.563,0.291,0.146,12,3
8,Warmup,23.2,0.8,5.885,17,0.6437,-5577.152,3901.491,4970,0,-7.91,50.31,-60.0,59.91,-1.1222,0.2927,14.408231735229492,2.9820821285247803,241.26158142089844,230.80819702148438,2.5060582160949707,6.003872394561768,43.78291702270508,-2.2852885723114014,31.397136688232422,8667.2099609375,0.1,0.9953831434249878,44731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-7.908008905465694,50.307914037830486,262,0.9809113091544098,-8.105698980155742,0.8139794571369371,0.5637275830662307,0.29466515165899465,0.14160726527477463,0.6877,14.98,0.0603,2.304,0.565,0.291,0.144,14,3
9,Warmup,20.1,0.8,7.457,14,0.5147,-5507.841,3808.984,4969,0,-9.23,49.02,-60.0,59.83,-1.1084,0.3018,14.53125286102295,2.3189127445220947,176.29531860351562,165.8625030517578,2.3215911388397217,6.16099739074707,36.723628997802734,-3.5963120460510254,17.680089950561523,4702.1494140625,0.1,0.9919098615646362,49700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-9.229554348761502,49.023660863032774,262,-1.4516576861080384,6.795200125637808,0.792967726450847,0.5674345758573022,0.2927702680289367,0.13979515611376117,0.6418,15.22,0.0619,2.22,0.564,0.295,0.142,11,3
