ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy
0,Warmup,16.1,0.7,24.528,12,1.1614,-5594.588,3931.84,4970,0,35.85,33.88,-60.0,60.0,-1.1257,0.2871,-17.525001525878906,26.95616912841797,2910.841796875,2897.009521484375,30.25592803955078,-0.44287022948265076,54.82878112792969,71.26161193847656,182.80221557617188,130073.4140625,0.1,0.9970031380653381,4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35.85483865135385,33.88394164460221,262,44.79391478237353,42.42829445631881,0.7713608614896592,0.5929525406192626,0.23868434764846128,0.1683631117322762,0.3035,9.89,0.0527,2.991
30,BiLevel,8.2,0.6,11.551,12,0.4754,-4331.872,2777.914,4465,262,-8.1,48.32,-60.0,60.0,-0.9702,0.3788,-1.2530477046966553,11.25855827331543,1101.094970703125,1089.313232421875,11.12348747253418,2.8226125240325928,15.077106475830078,26.943166732788086,89.45612335205078,83937.0234375,0.1,0.994414210319519,9435,1.59,46.67,-101.48,97.95,-1.814,0.4407,-1.5493052005767822,0.8841698169708252,13.834606170654297,3.971004009246826,1.0721298456192017,3.3874919414520264,3.9406540393829346,36.929500579833984,0.3,262,-8.10023045235158,48.32134998923062,247,-5.678022731479846,-26.67275553653115,0.7624433965808392,0.6162414728857281,0.22355920328433546,0.16019932382993646,0.4486,10.62,0.0531,2.965
