ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
99,BiLevel,14.8,1.1,10.238,15,0.5408,-1898.243,564.527,4972,262,-13.15,33.05,-59.89,59.67,-0.3818,0.2574,-11.636003494262695,0.4715520143508911,10.133715629577637,3.5356411933898926,0.5725446939468384,2.6240434646606445,0.6343905925750732,14.55316162109375,2.3824102878570557,561.1790771484375,0.1,0.7468221783638,497033,-0.05,31.45,-91.53,97.54,-2.3953,0.0,-4.458097457885742,0.1443409025669098,5.025346279144287,0.36133337020874023,0.12367094308137894,4.756054401397705,0.10401518642902374,3.7873880863189697,0.05,18340,-13.152899358907455,33.05209490685325,262,-19.527543406266915,-17.176993037524976,0.5142083504311922,0.6523273684114064,0.2443332895372309,0.1033393420513628,0.5966,10.65,0.0505,2.652,0.651,0.245,0.104,13,2
100,BiLevel,15.0,1.3,7.057,15,0.6081,-2152.459,685.486,4971,262,-20.02,30.4,-59.88,59.41,-0.433,0.2901,-11.819528579711914,0.511110246181488,11.900859832763672,5.329720497131348,0.48541152477264404,2.6671786308288574,0.8090348839759827,14.651867866516113,1.478302001953125,213.40890502929688,0.1,0.7446831464767456,500000,-0.2,32.37,-90.32,109.03,-1.6219,0.0,-4.689243793487549,0.13211050629615784,5.4907450675964355,0.855882465839386,0.11595000326633453,4.9652557373046875,0.42289942502975464,2.6607613563537598,0.05,18602,-20.023524370255053,30.396829341824336,262,-19.411926578063714,-22.950474909889074,0.5354630716119861,0.6523968391195577,0.24460744070526647,0.10299572017517582,0.5198,11.46,0.0515,2.594,0.652,0.244,0.103,14,1
101,BiLevel,15.3,1.3,5.887,12,0.2521,-2802.673,1116.339,4971,262,-17.69,31.75,-59.92,59.76,-0.5638,0.3694,-11.460592269897461,0.7020852565765381,8.778457641601562,2.2079761028289795,0.6239122152328491,3.134582281112671,1.0341150760650635,14.93954849243164,1.5803711414337158,412.0458679199219,0.1,0.7425636649131775,500000,-2.2,31.1,-96.66,105.23,-1.9639,0.5,-4.540377616882324,0.14096397161483765,5.331027507781982,0.7248887419700623,0.13391679525375366,4.834744453430176,0.04927673563361168,21.020809173583984,0.05,18864,-17.689774846715064,31.75216664436637,262,-18.481195301170413,-21.19461862915441,0.5337710342895096,0.6537035459726698,0.24356471550708195,0.1027317385202483,0.6105,12.5,0.0512,2.51,0.652,0.245,0.103,9,3
102,BiLevel,16.9,1.2,5.381,14,0.4931,-2079.229,651.108,4970,262,-20.93,30.6,-59.9,59.62,-0.4184,0.2802,-12.432336807250977,0.7238250374794006,9.548035621643066,2.992267370223999,0.597385823726654,3.403386116027832,0.954544186592102,16.06546401977539,1.6065183877944946,591.707275390625,0.1,0.7404399514198303,500000,-2.35,27.34,-101.77,107.61,-1.8051,0.5,-4.845857620239258,0.1746520698070526,5.249473571777344,0.6708496809005737,0.14375576376914978,5.204812049865723,0.4666234850883484,9.954971313476562,0.05,19126,-20.9300089615875,30.603831779467427,262,-24.058053250689255,-24.77706846116405,0.5443359654061537,0.6538649631573511,0.24362150206287453,0.1025135347797743,0.5782,13.55,0.0501,2.476,0.654,0.244,0.103,11,3
103,BiLevel,15.1,1.2,6.256,14,0.5153,-2036.11,619.699,4970,262,-19.24,31.34,-59.93,59.95,-0.4097,0.2689,-11.684455871582031,0.5730665922164917,7.972528457641602,1.4325696229934692,0.5729703903198242,3.571371078491211,0.8039310574531555,15.382017135620117,1.450502872467041,213.19664001464844,0.1,0.7383258938789368,500000,-0.51,34.24,-96.03,104.63,-1.3857,0.0,-5.133489608764648,0.17588314414024353,5.226342678070068,0.6767432689666748,0.1355406641960144,5.4946513175964355,0.47919410467147827,5.782581806182861,0.05,19388,-19.236012539402836,31.34386650159419,262,-20.35727643151032,-24.21101126012049,0.5404100549772775,0.6542230319735641,0.24352734261103168,0.10224962541540421,0.5693,14.49,0.0508,2.418,0.654,0.244,0.103,14,0
104,BiLevel,15.0,1.3,10.427,15,0.3643,-2056.638,627.17,4970,262,-22.17,30.2,-59.91,59.15,-0.4138,0.2738,-11.716007232666016,0.5179455280303955,10.397689819335938,3.872779607772827,0.5715938806533813,2.890956163406372,0.8649709820747375,14.733540534973145,1.9136542081832886,299.5478820800781,0.1,0.7362328767776489,500000,1.25,29.32,-110.34,88.14,-2.2105,0.0,-4.6459856033325195,0.140865758061409,5.476578712463379,0.9544320106506348,0.12538017332553864,4.937786102294922,0.4547235071659088,7.469448089599609,0.05,19650,-22.169747609157916,30.20283606694334,262,-18.0479769631436,-21.076989078835435,0.5520448842329273,0.6551809539101471,0.24328274087461316,0.10153630521523968,0.5412,15.03,0.0548,2.314,0.654,0.244,0.102,14,1
105,BiLevel,15.3,1.3,7.075,15,0.3154,-2087.022,647.371,4971,262,-17.45,30.47,-59.88,58.64,-0.4198,0.2786,-11.912662506103516,0.5356889367103577,9.159794807434082,2.6639797687530518,0.4682820439338684,2.996166706085205,0.7246214747428894,15.164714813232422,3.0347509384155273,199.45468139648438,0.1,0.7341123223304749,500000,-0.78,31.82,-96.96,91.09,-1.4871,0.0,-4.865914344787598,0.13856132328510284,4.995125770568848,0.49849578738212585,0.11565600335597992,5.148253440856934,0.5466598868370056,3.298776149749756,0.05,19912,-17.45113264406379,30.470640484122455,262,-19.27069794253299,-18.789421720567503,0.5095632823049022,0.6553630345481126,0.24360437522786102,0.10103259022402653,0.4952,14.72,0.0659,2.322,0.655,0.243,0.102,15,0
106,BiLevel,16.5,1.3,4.01,15,0.6109,-1907.443,585.219,4969,262,-9.18,32.31,-59.75,59.39,-0.3839,0.2639,-11.631278038024902,0.5818941593170166,10.750415802001953,4.259118556976318,0.6169229745864868,3.0271341800689697,0.7015687227249146,14.874347686767578,2.3058512210845947,521.2557373046875,0.1,0.7319991588592529,500000,3.35,29.41,-79.4,101.04,-0.9735,0.0,-4.901788711547852,0.15987491607666016,4.994622230529785,0.524293839931488,0.11719492822885513,5.230645179748535,0.22732222080230713,6.311478614807129,0.05,20174,-9.180602770432166,32.309860440151624,262,-11.063226672791338,-14.380306141078472,0.4836366090733178,0.6546941420297855,0.244381338898106,0.10092451907210861,0.5638,14.81,0.0655,2.285,0.655,0.244,0.101,15,0
107,BiLevel,16.1,1.2,8.439,11,0.639,-4671.093,2732.829,4970,262,-13.41,33.65,-60.0,60.0,-0.9399,0.3913,-11.994668960571289,0.5128093361854553,9.223432540893555,2.757850408554077,0.5412182807922363,3.3641631603240967,0.8948042988777161,15.440228462219238,1.6405937671661377,310.466064453125,0.1,0.7299044132232666,500000,-4.23,31.42,-105.67,96.98,-2.6757,0.5,-4.9668731689453125,0.1691114753484726,5.219641208648682,0.7756751775741577,0.13763172924518585,5.312503814697266,0.3971298336982727,4.029311656951904,0.05,20436,-13.414291569940985,33.65451150966761,262,-16.772279946113887,-0.8432544130243762,0.531069064654908,0.6563793067045909,0.24288331228009852,0.1007373810153106,1.2081,15.82,0.0676,2.007,0.655,0.244,0.101,8,3
108,BiLevel,15.1,1.4,5.106,12,0.5732,-2623.715,985.796,4970,262,-13.78,33.97,-59.91,59.74,-0.5279,0.3574,-11.733515739440918,0.6436581611633301,10.87579345703125,4.418162822723389,0.5864778757095337,3.0926427841186523,1.109059453010559,15.22542667388916,2.260392904281616,255.82223510742188,0.1,0.7278055548667908,500000,-0.48,27.88,-83.02,94.85,-1.8991,0.5,-5.087823867797852,0.1671755462884903,5.089196681976318,0.6699647903442383,0.13189232349395752,5.430944442749023,0.34351488947868347,8.989246368408203,0.05,20698,-13.775069892842705,33.97169643427084,262,-15.803683295689131,-10.502487837993785,0.5365797001855711,0.6573091926600696,0.24195267243207577,0.10073813490785469,0.8992,16.08,0.069,1.88,0.66,0.237,0.103,9,3
