timestamp,event_type,side,price,size,order_id
34364.815491557,cancel,bid,577.17,100.0,21049241
34364.8185974,add,bid,577.18,100.0,21064174
34364.820972467,cancel,bid,577.18,100.0,21064174
34364.824429113,add,bid,577.18,100.0,21064311
34364.830554322,cancel,bid,577.18,100.0,21064311
34364.837191954,add,bid,577.18,100.0,21064511
34364.844004719,cancel,bid,577.18,100.0,21064511
34364.850717157,add,bid,577.18,100.0,21064844
34364.857829021,cancel,bid,577.18,100.0,21064844
34364.864929835,add,bid,577.18,100.0,21065136
34364.871495943,cancel,bid,577.18,100.0,21065136
34364.878776847,add,bid,577.18,100.0,21065280
34364.885532522,cancel,bid,577.18,100.0,21065280
34364.892428376,add,bid,577.18,100.0,21065475
34364.899615411,cancel,bid,577.18,100.0,21065475
34364.906497781,add,bid,577.18,100.0,21065698
34364.913149248,cancel,bid,577.18,100.0,21065698
34364.920474698,add,bid,577.18,100.0,21065879
34364.927202555,cancel,bid,577.18,100.0,21065879
34364.933957602,add,bid,577.18,100.0,21066142
34364.9404832,cancel,bid,577.18,100.0,21066142
34364.947143077,add,bid,577.18,100.0,21066321
34364.95362866,cancel,bid,577.18,100.0,21066321
34364.960518839,add,bid,577.18,100.0,21066552
34364.967678796,cancel,bid,577.18,100.0,21066552
34364.974448671,add,bid,577.18,100.0,21066911
34364.981293361,cancel,bid,577.18,100.0,21066911
34364.988585301,add,bid,577.18,100.0,21067144
34364.995669643,cancel,bid,577.18,100.0,21067144
34365.002319332,add,bid,577.18,100.0,21067364
34365.008849317,cancel,bid,577.18,100.0,21067364
34365.016321943,add,bid,577.18,100.0,21067953
34365.023156677,cancel,bid,577.18,100.0,21067953
34365.030875018,add,bid,577.18,100.0,21068428
34365.037317051,cancel,bid,577.18,100.0,21068428
34365.043986761,add,bid,577.18,100.0,21068909
34365.051110509,cancel,bid,577.18,100.0,21068909
34365.057242516,add,bid,577.18,100.0,21069263
34365.063862593,cancel,bid,577.18,100.0,21069263
34365.070838919,add,bid,577.18,100.0,21069608
34365.078114156,cancel,bid,577.18,100.0,21069608
34365.084925208,add,bid,577.18,100.0,21070099
34365.091954511,cancel,bid,577.18,100.0,21070099
34365.094419379,add,bid,577.24,100.0,21070688
34365.816322301,trade,bid,577.24,100.0,21070688
34366.201571544,cancel,ask,577.68,100.0,21028917
34366.213194044,add,ask,578.11,100.0,21089993
34366.241276759,add,ask,577.78,100.0,21091020
34368.683769159,trade,bid,577.01,100.0,hidden_927
34368.683769159,trade,bid,577.01,7.0,hidden_928
34368.73295339,cancel,ask,577.78,100.0,21091020
34368.733663803,add,ask,578.12,100.0,21137839
34369.766914651,cancel,ask,578.12,100.0,21137839
34369.766914651,add,ask,578.14,100.0,21158639
34370.546033235,add,bid,577.09,100.0,21171669
34370.559023732,cancel,ask,578.14,100.0,21158639
34370.559023732,add,ask,578.16,100.0,21171828
34370.559957379,cancel,ask,578.16,100.0,21171828
