timestamp,ask_price_1,ask_size_1,bid_price_1,bid_size_1
34226.583373372,578.8,2.0,578.28,500.0
34226.585368555,578.8,2.0,578.28,350.0
34227.030929578,578.8,2.0,578.28,450.0
34227.611297106,578.8,2.0,578.31,100.0
34227.625525691,578.8,2.0,578.31,100.0
34227.62566495,578.8,2.0,578.31,100.0
34227.625791487,578.8,2.0,578.31,100.0
34227.625912851,578.8,2.0,578.31,100.0
34227.626038965,578.8,2.0,578.31,100.0
34227.626161087,578.8,2.0,578.31,100.0
34227.626283595,578.8,2.0,578.31,100.0
34227.626401978,578.8,2.0,578.31,100.0
34227.62653247,579.59,500.0,578.31,100.0
34227.626585868,579.59,500.0,578.28,450.0
34227.626671762,579.59,500.0,578.39,100.0
34227.627976057,579.48,120.0,578.39,100.0
34227.628142799,579.48,220.0,578.39,100.0
34227.63219829,579.48,220.0,578.28,450.0
34227.641269781,579.48,220.0,578.39,100.0
34227.642466737,579.48,220.0,578.28,450.0
34227.642484988,579.48,100.0,578.28,450.0
34227.642693692,579.59,500.0,578.28,450.0
34227.644070595,579.59,500.0,578.38,100.0
34227.647561103,579.59,500.0,578.28,450.0
34227.648374599,579.48,100.0,578.28,450.0
34227.648589408,579.48,100.0,578.39,100.0
34227.650171854,579.59,500.0,578.39,100.0
34227.650233056,579.59,500.0,578.28,450.0
34227.650283827,579.49,100.0,578.28,450.0
34227.651560764,579.59,500.0,578.28,450.0
34227.651632851,579.48,120.0,578.28,450.0
34227.651694643,579.48,120.0,578.39,100.0
34227.65277775,579.59,500.0,578.39,100.0
34227.652835224,579.59,500.0,578.28,450.0
34227.652999438,579.49,100.0,578.28,450.0
34227.653161961,579.49,200.0,578.28,450.0
34227.654038724,579.49,100.0,578.28,450.0
34227.654069909,579.49,100.0,578.38,100.0
34227.65419539,579.59,500.0,578.38,100.0
34227.655297571,579.59,500.0,578.28,450.0
34227.655387983,579.49,100.0,578.28,450.0
34227.656597624,579.59,500.0,578.28,450.0
34227.656746934,579.48,120.0,578.28,450.0
34227.656779339,579.48,120.0,578.39,100.0
34227.657615827,579.59,500.0,578.39,100.0
34227.657634471,579.59,500.0,578.28,450.0
34227.661069108,579.48,100.0,578.28,450.0
34227.6611596,579.48,100.0,578.39,100.0
34227.662235291,579.59,500.0,578.39,100.0
34227.662320098,579.59,500.0,578.28,450.0
34227.662334274,579.49,100.0,578.28,450.0
34227.663471075,579.59,500.0,578.28,450.0
34227.663641656,579.59,500.0,578.39,100.0
34227.663680779,579.48,120.0,578.39,100.0
34227.664689706,579.59,500.0,578.39,100.0
34227.664741803,579.59,500.0,578.28,450.0
34227.664882511,579.49,100.0,578.28,450.0
34227.665031707,579.49,200.0,578.28,450.0
34227.666169443,579.49,200.0,578.38,100.0
34227.666299928,579.49,100.0,578.38,100.0
34227.666441454,579.59,500.0,578.38,100.0
34227.667521701,579.59,500.0,578.28,450.0
34227.667675897,579.49,100.0,578.28,450.0
34227.668841643,579.59,500.0,578.28,450.0
34227.668991383,579.48,120.0,578.28,450.0
34227.669007357,579.48,120.0,578.39,100.0
34227.670220778,579.48,120.0,578.28,450.0
34227.670313926,579.59,500.0,578.28,450.0
34227.670315095,579.49,100.0,578.28,450.0
34227.671431489,579.59,500.0,578.28,450.0
34227.671561598,579.48,120.0,578.28,450.0
34227.6715713,579.48,120.0,578.39,100.0
34227.672678239,579.48,120.0,578.28,450.0
34227.672697997,579.59,500.0,578.28,450.0
34227.672762534,579.49,100.0,578.28,450.0
34227.674463053,579.59,500.0,578.28,450.0
34227.674596045,579.59,500.0,578.39,100.0
34227.674606595,579.48,120.0,578.39,100.0
34227.675646226,579.48,120.0,578.28,450.0
34227.675674644,579.59,500.0,578.28,450.0
34227.694037307,579.48,105.0,578.28,450.0
34227.694146523,579.48,105.0,578.39,100.0
34227.694199564,579.48,205.0,578.39,100.0
34227.695355492,579.48,100.0,578.39,100.0
34227.69550641,579.59,500.0,578.39,100.0
34227.695549634,579.59,500.0,578.28,450.0
34227.696730654,579.48,100.0,578.28,450.0
34227.696778766,579.48,100.0,578.39,100.0
34227.697976452,579.48,100.0,578.28,450.0
34227.697993382,579.59,500.0,578.28,450.0
34227.698110219,579.49,100.0,578.28,450.0
34227.6990804,579.59,500.0,578.28,450.0
34227.699256147,579.59,500.0,578.38,100.0
34227.700321759,579.59,500.0,578.28,450.0
34227.700393583,579.49,100.0,578.28,450.0
34227.701572958,579.59,500.0,578.28,450.0
34227.701602028,579.48,120.0,578.28,450.0
34227.701727135,579.48,120.0,578.39,100.0
34227.702691425,579.59,500.0,578.39,100.0
34227.702779698,579.59,500.0,578.28,450.0
34227.702805792,579.49,100.0,578.28,450.0
34227.703862019,579.59,500.0,578.28,450.0
34227.703989472,579.48,120.0,578.28,450.0
34227.704051697,579.48,120.0,578.39,100.0
34227.705024207,579.59,500.0,578.39,100.0
34227.705138096,579.59,500.0,578.28,450.0
34227.705140219,579.49,100.0,578.28,450.0
34227.706344825,579.48,120.0,578.28,450.0
34227.706423084,579.48,120.0,578.39,100.0
34227.706505402,579.48,220.0,578.39,100.0
34227.7075037,579.48,220.0,578.28,450.0
34227.707535357,579.48,100.0,578.28,450.0
34227.707683895,579.59,500.0,578.28,450.0
34227.708807204,579.48,100.0,578.28,450.0
34227.708914297,579.48,100.0,578.39,100.0
34227.709807509,579.48,100.0,578.28,450.0
34227.709914677,579.59,500.0,578.28,450.0
34227.715165698,579.48,100.0,578.28,450.0
34227.71518973,579.48,100.0,578.39,100.0
34227.716410235,579.48,100.0,578.28,450.0
34227.716603585,579.49,100.0,578.28,450.0
34227.717685566,579.59,500.0,578.28,450.0
34227.717828682,579.59,500.0,578.39,100.0
34227.718949005,579.59,500.0,578.28,450.0
34227.718987819,579.49,100.0,578.28,450.0
34227.719155393,579.49,200.0,578.28,450.0
34227.719902492,579.49,100.0,578.28,450.0
34227.720015787,579.48,120.0,578.28,450.0
34227.720145033,579.48,120.0,578.39,100.0
34227.720202737,579.48,220.0,578.39,100.0
34227.7211385,579.48,100.0,578.39,100.0
34227.721249206,579.48,100.0,578.28,450.0
34227.721265992,579.48,100.0,578.38,100.0
34227.721309697,579.59,500.0,578.38,100.0
34227.723045084,579.59,500.0,578.28,450.0
34227.72318075,579.48,120.0,578.28,450.0
34227.723284998,579.48,120.0,578.39,100.0
34227.724203094,579.59,500.0,578.39,100.0
34227.724336873,579.59,500.0,578.28,450.0
34227.726738872,579.49,100.0,578.28,450.0
34227.728814795,579.59,500.0,578.28,450.0
34227.728977864,579.59,500.0,578.39,100.0
34227.729006182,579.48,100.0,578.39,100.0
34227.730069472,579.48,100.0,578.28,450.0
34227.730184709,579.49,100.0,578.28,450.0
34227.731159644,579.59,500.0,578.28,450.0
34227.731296706,579.59,500.0,578.39,100.0
34227.731313206,579.48,105.0,578.39,100.0
34227.732223393,579.48,105.0,578.28,450.0
34227.733284272,579.59,500.0,578.28,450.0
34227.961767321,579.59,500.0,578.68,200.0
34228.330026154,579.51,100.0,578.68,200.0
34228.330197395,579.51,200.0,578.68,200.0
34228.33109119,579.51,100.0,578.68,200.0
34228.331235727,579.59,500.0,578.68,200.0
34228.338222246,579.51,100.0,578.68,200.0
34228.339288782,579.59,500.0,578.68,200.0
34228.339994194,579.51,100.0,578.68,200.0
34228.341078514,579.59,500.0,578.68,200.0
34228.342391017,579.51,100.0,578.68,200.0
34228.342544144,579.51,200.0,578.68,200.0
34228.343588817,579.51,100.0,578.68,200.0
34228.343734724,579.59,500.0,578.68,200.0
34228.344892715,579.51,100.0,578.68,200.0
34228.346216818,579.59,500.0,578.68,200.0
34228.347410987,579.51,100.0,578.68,200.0
34228.34867141,579.59,500.0,578.68,200.0
34228.350319583,579.51,100.0,578.68,200.0
34228.351389599,579.59,500.0,578.68,200.0
34228.352591423,579.51,100.0,578.68,200.0
34228.353778872,579.59,500.0,578.68,200.0
34228.355529409,579.51,100.0,578.68,200.0
34228.355687737,579.51,200.0,578.68,200.0
34228.3565977,579.51,100.0,578.68,200.0
34228.356739497,579.59,500.0,578.68,200.0
34228.357990092,579.51,100.0,578.68,200.0
34228.359087387,579.59,500.0,578.68,200.0
34228.360998965,579.51,100.0,578.68,200.0
34228.362048984,579.59,500.0,578.68,200.0
34228.363925035,579.51,100.0,578.68,200.0
34228.364961292,579.59,500.0,578.68,200.0
34228.36636015,579.51,100.0,578.68,200.0
34228.36741584,579.59,500.0,578.68,200.0
34228.368816815,579.51,100.0,578.68,200.0
34228.368969213,579.51,200.0,578.68,200.0
34228.369983216,579.51,100.0,578.68,200.0
34228.370124172,579.59,500.0,578.68,200.0
34228.371237855,579.51,100.0,578.68,200.0
34228.372434523,579.59,500.0,578.68,200.0
34228.375426894,579.51,100.0,578.68,200.0
34228.376090776,579.59,500.0,578.68,200.0
34228.991274332,579.51,100.0,578.68,200.0
34228.991440142,579.51,200.0,578.68,200.0
34228.992493265,579.51,100.0,578.68,200.0
34228.992639699,579.59,500.0,578.68,200.0
34228.994326982,579.51,100.0,578.68,200.0
34228.995407798,579.59,500.0,578.68,200.0
34228.996135569,579.51,100.0,578.68,200.0
34228.997215886,579.59,500.0,578.68,200.0
34228.997989879,579.51,100.0,578.68,200.0
34228.999180038,579.59,500.0,578.68,200.0
34229.00025984,579.51,100.0,578.68,200.0
34229.001442318,579.59,500.0,578.68,200.0
34229.002195495,579.51,105.0,578.68,200.0
34229.003271135,579.59,500.0,578.68,200.0
34229.004495987,579.51,100.0,578.68,200.0
34229.004659178,579.51,200.0,578.68,200.0
34229.005578502,579.51,100.0,578.68,200.0
34229.005719148,579.59,500.0,578.68,200.0
34229.00687463,579.51,100.0,578.68,200.0
34229.007906032,579.59,500.0,578.68,200.0
34229.008658552,579.51,100.0,578.68,200.0
34229.009706492,579.59,500.0,578.68,200.0
34229.010464521,579.51,100.0,578.68,200.0
34229.011557287,579.59,500.0,578.68,200.0
34229.012810723,579.51,100.0,578.68,200.0
34229.019291625,579.59,500.0,578.68,200.0
34229.021893445,579.51,100.0,578.68,200.0
34229.022054084,579.51,200.0,578.68,200.0
34229.023145861,579.51,100.0,578.68,200.0
34229.023298018,579.59,500.0,578.68,200.0
34229.025032221,579.51,100.0,578.68,200.0
34229.026235472,579.59,500.0,578.68,200.0
34229.027619455,579.51,100.0,578.68,200.0
34229.028791421,579.59,500.0,578.68,200.0
34229.03064502,579.51,100.0,578.68,200.0
34229.031711796,579.59,500.0,578.68,200.0
34229.032510972,579.51,100.0,578.68,200.0
34229.033299771,579.59,500.0,578.68,200.0
34229.301777106,579.59,500.0,578.68,200.0
34229.352211213,579.59,500.0,578.68,100.0
34229.448227718,579.5,100.0,578.68,100.0
34229.448397333,579.5,200.0,578.68,100.0
34229.449294485,579.5,100.0,578.68,100.0
34229.449439945,579.59,500.0,578.68,100.0
34229.450580533,579.5,105.0,578.68,100.0
34229.451663984,579.59,500.0,578.68,100.0
34229.452925409,579.5,100.0,578.68,100.0
34229.454019471,579.59,500.0,578.68,100.0
34229.455335815,579.5,100.0,578.68,100.0
34229.456417092,579.59,500.0,578.68,100.0
34229.457955485,579.5,100.0,578.68,100.0
34229.45911944,579.59,500.0,578.68,100.0
34229.461970399,579.5,100.0,578.68,100.0
34229.462141777,579.5,200.0,578.68,100.0
34229.46262187,579.5,100.0,578.68,100.0
34229.462773292,579.59,500.0,578.68,100.0
34229.46379701,579.5,100.0,578.68,100.0
34229.464853356,579.59,500.0,578.68,100.0
34229.465613689,579.5,100.0,578.68,100.0
34229.466718596,579.59,500.0,578.68,100.0
34229.469277975,579.5,100.0,578.68,100.0
34229.47035692,579.59,500.0,578.68,100.0
34229.471130052,579.5,100.0,578.68,100.0
34229.472187176,579.59,500.0,578.68,100.0
34229.473428637,579.5,100.0,578.68,100.0
34229.473585766,579.5,200.0,578.68,100.0
34229.474525136,579.5,100.0,578.68,100.0
34229.474672094,579.59,500.0,578.68,100.0
34229.475745915,579.5,100.0,578.68,100.0
34229.4768852,579.59,500.0,578.68,100.0
34229.478152996,579.5,100.0,578.68,100.0
34229.478803826,579.59,500.0,578.68,100.0
34229.481795144,579.5,100.0,578.68,100.0
34229.482876105,579.59,500.0,578.68,100.0
34229.483612623,579.5,100.0,578.68,100.0
34229.485102498,579.56,200.0,578.68,100.0
34229.515645685,579.56,200.0,578.28,450.0
34229.516336666,579.56,200.0,578.39,100.0
34229.51726743,579.56,200.0,578.28,450.0
34229.518357054,579.56,200.0,578.39,100.0
34229.519461883,579.56,200.0,578.28,450.0
34229.520647676,579.56,200.0,578.39,100.0
34229.521744476,579.56,200.0,578.28,450.0
34229.523003448,579.56,200.0,578.39,100.0
34229.524187231,579.56,200.0,578.28,450.0
34229.5254497,579.56,200.0,578.39,100.0
34229.526535748,579.56,200.0,578.28,450.0
34229.527348905,579.56,200.0,578.39,100.0
34229.528568249,579.56,200.0,578.28,450.0
34229.52984459,579.56,200.0,578.39,100.0
34229.530935266,579.56,200.0,578.28,450.0
34229.532124691,579.56,200.0,578.39,100.0
34229.532783048,579.56,200.0,578.28,450.0
34229.534045651,579.56,200.0,578.39,100.0
34229.535282679,579.56,200.0,578.28,450.0
34229.536440267,579.56,200.0,578.39,100.0
34229.537843444,579.56,200.0,578.28,450.0
34229.539023598,579.56,200.0,578.39,100.0
34229.540224363,579.56,200.0,578.28,450.0
34229.541455789,579.56,200.0,578.39,100.0
34229.542548457,579.56,200.0,578.28,450.0
34229.543804037,579.56,200.0,578.39,100.0
34229.544939627,579.56,200.0,578.28,450.0
34229.546220472,579.56,200.0,578.39,100.0
34229.547295038,579.56,200.0,578.28,450.0
34229.548044085,579.56,200.0,578.39,100.0
34229.549162726,579.56,200.0,578.28,450.0
34229.549913798,579.56,200.0,578.39,100.0
34229.550568455,579.56,200.0,578.28,450.0
34229.812848759,579.56,200.0,578.28,450.0
34230.002481853,579.56,200.0,578.28,100.0
34230.223348832,579.56,200.0,579.02,350.0
34230.223475193,579.56,200.0,579.02,259.0
34230.223548023,579.56,200.0,578.28,100.0
34232.540694487,579.56,200.0,577.93,300.0
34232.540740456,579.56,200.0,577.93,300.0
34232.540994955,579.56,200.0,578.28,100.0
34232.558800822,579.56,200.0,577.93,300.0
34232.558800822,579.56,200.0,577.93,300.0
34232.559118042,579.56,200.0,578.28,100.0
34232.559215782,579.56,200.0,577.93,300.0
34232.559215782,579.56,200.0,577.93,300.0
34232.55952806,579.56,200.0,578.28,100.0
34232.559735463,579.56,200.0,577.93,300.0
34232.559735463,579.56,200.0,577.93,300.0
34232.5599823,579.56,200.0,578.28,100.0
34232.800556946,579.56,200.0,578.28,200.0
34233.01388213,579.56,200.0,578.28,100.0
34233.014156599,579.56,200.0,578.28,200.0
34233.014172506,579.56,200.0,578.28,100.0
34233.05248325,579.56,200.0,578.28,200.0
34233.320121892,579.57,100.0,578.28,200.0
34233.320291096,579.59,500.0,578.28,200.0
34233.320305976,579.57,200.0,578.28,200.0
34233.320354507,579.57,400.0,578.28,200.0
34233.320464621,579.57,200.0,578.28,200.0
34233.320504774,579.58,100.0,578.28,200.0
34233.323655167,578.63,200.0,578.28,200.0
34233.32997973,578.63,200.0,578.28,200.0
34233.32997973,578.63,200.0,578.28,100.0
34233.33021984,578.63,200.0,578.28,200.0
34233.330225647,578.63,200.0,578.28,140.0
34233.330264837,578.63,200.0,578.28,100.0
34233.564581837,578.63,200.0,577.93,300.0
34233.564581837,578.63,200.0,577.93,300.0
34234.849006784,578.63,200.0,577.28,100.0
34236.217344815,578.63,200.0,577.3,100.0
